date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,Biomass_Capacity,Biomass_Output,Biomass_Utilization,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Fossil_Oil_Capacity,Fossil_Oil_Output,Fossil_Oil_Utilization,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,Nuclear_Capacity,Nuclear_Output,Nuclear_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-26 16:00:00,16,26,6,1,1,0,33.54,19.99,12234.0,11862.0,11823.0,12551.0,12243.0,11863.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,259.22,0.7855151515151516,6671.0,5822.71,0.8728391545495428,1.3705001,6.291935,236.7662,100.0,9.5,2.4705,7.062321,246.68394,100.0,48.5,4.8205,21.030724,205.28827,100.0,6.5,0.0,0.0,109.4,109.4,0.0,0.0,79.95,79.95,40.01
2025-01-26 17:00:00,17,26,6,1,1,0,40.01,18.9,12183.0,12234.0,11690.0,12633.0,12551.0,11609.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,261.2,0.7915151515151515,6671.0,5824.21,0.8730640083945436,0.8205,5.944351,250.90073,100.0,0.0,1.3705001,6.291935,236.7662,100.0,9.5,4.8705,22.39854,209.4203,100.0,0.0,0.0,0.0,109.4,109.4,0.0,0.0,79.95,79.95,43.56
2025-01-26 18:00:00,18,26,6,1,1,0,43.56,18.23,11957.0,12183.0,11384.0,12421.0,12633.0,11294.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,265.99,0.8060303030303031,6671.0,5822.75,0.8728451506520761,0.49549997,5.667374,243.98264,100.0,0.0,0.8205,5.944351,250.90073,100.0,0.0,4.6455,22.444859,209.23834,100.0,0.0,0.0,0.0,109.4,109.4,0.0,0.0,79.95,79.95,43.42
2025-01-26 19:00:00,19,26,6,1,1,0,43.42,14.13,11684.0,11957.0,11061.0,12223.0,12421.0,11025.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,267.92,0.811878787878788,6671.0,5823.76,0.8729965522410433,0.19550002,5.7182984,234.57016,100.0,0.0,0.49549997,5.667374,243.98264,100.0,0.0,4.3205004,23.221771,207.11693,60.0,0.0,0.0,0.0,109.4,109.4,0.0,0.0,79.95,79.95,41.0
2025-01-26 20:00:00,20,26,6,1,1,0,41.0,3.5,11332.0,11684.0,10719.0,11752.0,12223.0,10600.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,267.27,0.8099090909090908,6671.0,5823.96,0.8730265327537101,0.1455,6.541295,236.093,100.0,0.0,0.19550002,5.7182984,234.57016,100.0,0.0,3.8955,22.090565,210.86514,95.5,0.0,0.0,0.0,109.4,109.4,0.0,0.0,79.95,79.95,43.94
2025-01-26 21:00:00,21,26,6,1,1,0,43.94,1.34,10957.0,11332.0,10383.0,11297.0,11752.0,10364.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,265.78,0.8053939393939393,6671.0,5823.68,0.8729845600359767,-0.15449998,4.8786263,240.08606,100.0,0.0,0.1455,6.541295,236.093,100.0,0.0,3.7705,21.879105,216.35681,51.5,0.0,0.0,0.0,109.4,109.4,0.0,0.0,79.95,79.95,37.59
2025-01-26 22:00:00,22,26,6,1,1,0,37.59,0.05,10637.0,10957.0,10065.0,10927.0,11297.0,10236.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,230.39,0.6981515151515151,6671.0,5824.0,0.8730325288562435,-0.5545,2.6474838,237.49066,82.5,0.0,-0.15449998,4.8786263,240.08606,100.0,0.0,3.0705,21.858183,219.26782,12.5,0.0,0.0,0.0,109.4,109.4,0.0,0.0,79.95,79.95,27.35
2025-01-26 23:00:00,23,26,6,1,1,0,27.35,1.07,10414.0,10637.0,9831.0,10657.0,10927.0,10073.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,45.82,0.1388484848484848,6671.0,5824.47,0.8731029830610104,-0.97950006,2.4545145,284.3762,53.0,0.0,-0.5545,2.6474838,237.49066,82.5,0.0,2.7955,23.56654,221.38412,30.0,0.0,0.0,0.0,109.4,109.4,0.0,0.0,79.95,79.95,39.42
2025-01-27 00:00:00,0,27,0,1,0,0,39.42,1.07,10280.0,10414.0,9681.0,10480.0,10657.0,9880.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,38.22,0.1158181818181818,6671.0,5826.099999999999,0.8733473242392444,-1.7045,3.4435391,285.85352,2.5,0.0,-0.97950006,2.4545145,284.3762,53.0,0.0,2.8205,24.959698,223.85487,52.5,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,34.85
2025-01-27 01:00:00,1,27,0,1,0,0,34.85,1.24,10238.0,10280.0,9616.0,10330.0,10480.0,9688.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,53.33,0.1616060606060606,6671.0,5828.4400000000005,0.8736980962374458,-2.0045,2.8627787,287.60883,0.0,0.0,-1.7045,3.4435391,285.85352,2.5,0.0,3.0455,25.87694,227.9958,30.5,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,26.85
2025-01-27 02:00:00,2,27,0,1,0,0,26.85,1.34,10260.0,10238.0,9569.0,10415.0,10330.0,9525.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,70.34,0.2131515151515151,6671.0,5828.92,0.8737700494678459,-2.3795,2.8146877,261.97006,52.5,0.0,-2.0045,2.8627787,287.60883,0.0,0.0,3.4205,25.544403,232.38878,11.0,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,13.88
2025-01-27 03:00:00,3,27,0,1,0,0,13.88,1.97,10380.0,10260.0,9566.0,10600.0,10415.0,9544.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,52.51,0.1591212121212121,6671.0,5827.15,0.8735047219307449,-2.4295,2.8894477,255.6856,61.5,0.0,-2.3795,2.8146877,261.97006,52.5,0.0,3.5955,24.919155,237.73157,26.0,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,9.71
2025-01-27 04:00:00,4,27,0,1,0,0,9.71,6.36,10837.0,10380.0,9662.0,11087.0,10600.0,9639.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,47.74,0.1446666666666666,6671.0,5829.13,0.873801529006146,-2.2545,3.0691307,255.68677,100.0,0.0,-2.4295,2.8894477,255.6856,61.5,0.0,3.4955,23.607931,239.67911,43.5,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,20.86
2025-01-27 05:00:00,5,27,0,1,0,0,20.86,16.23,11869.0,10837.0,9898.0,12170.0,11087.0,9859.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,255.73,0.7749393939393939,6671.0,5829.59,0.8738704841852796,-1.9045,2.1444685,259.24927,100.0,0.0,-2.2545,3.0691307,255.68677,100.0,0.0,3.2705002,22.502674,236.92361,40.5,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,34.03
2025-01-27 06:00:00,6,27,0,1,0,0,34.03,18.61,12781.0,11869.0,10184.0,13303.0,12170.0,10062.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,265.93,0.8058484848484848,6671.0,5828.35,0.8736846050067457,-1.8045001,2.3537562,209.51819,100.0,0.0,-1.9045,2.1444685,259.24927,100.0,0.0,2.9705,21.573803,236.4545,20.5,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,61.75
2025-01-27 07:00:00,7,27,0,1,0,0,61.75,18.88,13071.0,12781.0,10504.0,13535.0,13303.0,10438.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,263.83,0.7994848484848485,6671.0,5827.66,0.8735811722380452,-1.9045,3.5304627,262.5051,100.0,0.0,-1.8045001,2.3537562,209.51819,100.0,0.0,2.6205,20.92828,236.69482,35.0,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,70.8
2025-01-27 08:00:00,8,27,0,1,0,0,70.8,19.55,13062.0,13071.0,10861.0,13465.0,13535.0,10923.0,236.0,0.0,0.0,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,262.22,0.7946060606060606,6671.0,5827.31,0.8735287063408783,-1.8794999,2.8738542,130.0112,100.0,0.0,-1.9045,3.5304627,262.5051,100.0,0.0,2.3705,19.835762,237.08371,44.5,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,56.84
2025-01-27 09:00:00,9,27,0,1,0,0,56.84,20.03,13055.0,13062.0,11101.0,13405.0,13465.0,11243.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,263.53000000000003,0.7985757575757577,6671.0,5827.26,0.8735212112127118,-1.8295,3.5932372,143.76283,100.0,6.5,-1.8794999,2.8738542,130.0112,100.0,0.0,2.1955,17.950481,237.56973,52.0,11.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,46.22
2025-01-27 10:00:00,10,27,0,1,0,0,46.22,20.43,13054.0,13055.0,11176.0,13123.0,13405.0,11266.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,266.05,0.8062121212121213,6671.0,5826.76,0.8734462599310449,-1.7045,5.937981,115.63378,100.0,34.5,-1.8295,3.5932372,143.76283,100.0,6.5,2.5955,15.759638,237.17337,55.5,71.5,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,39.95
2025-01-27 11:00:00,11,27,0,1,0,0,39.95,21.49,13041.0,13054.0,11150.0,13152.0,13123.0,11404.0,236.0,0.0,0.0,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,265.82,0.8055151515151515,6671.0,5826.66,0.8734312696747114,-1.3544999,8.838281,143.19487,100.0,61.5,-1.7045,5.937981,115.63378,100.0,34.5,3.2705002,14.8366375,234.96088,92.5,132.5,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,36.76
2025-01-27 12:00:00,12,27,0,1,0,0,36.76,21.87,12963.0,13041.0,11072.0,13212.0,13152.0,11525.0,236.0,4.75,0.0201271186440677,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,267.15,0.8095454545454545,6671.0,5827.04,0.8734882326487783,-0.7045,9.543821,148.99539,100.0,64.5,-1.3544999,8.838281,143.19487,100.0,61.5,3.6705,13.845537,231.85342,100.0,157.5,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,38.01
2025-01-27 13:00:00,13,27,0,1,0,0,38.01,23.55,12958.0,12963.0,11122.0,13282.0,13212.0,11595.0,236.0,44.89,0.1902118644067796,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,265.51,0.8045757575757575,6671.0,5826.75,0.8734447609054115,0.27049997,10.266247,135.85426,100.0,52.5,-0.7045,9.543821,148.99539,100.0,64.5,3.7205,12.722118,232.3858,100.0,138.5,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,44.88
2025-01-27 14:00:00,14,27,0,1,0,0,44.88,29.84,13024.0,12958.0,11365.0,13319.0,13282.0,11696.0,236.0,90.91,0.3852118644067796,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.34000000000003,0.8010303030303031,6671.0,5827.85,0.8736096537250787,0.12050003,12.398821,128.4213,100.0,45.0,0.27049997,10.266247,135.85426,100.0,52.5,3.4455,9.684933,247.23105,100.0,92.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,47.33
2025-01-27 15:00:00,15,27,0,1,0,0,47.33,33.54,13172.0,13024.0,11862.0,13580.0,13319.0,12243.0,236.0,97.18,0.4117796610169492,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,263.21000000000004,0.7976060606060608,6671.0,5828.36,0.8736861040323789,0.3955,15.039705,114.505585,100.0,25.5,0.12050003,12.398821,128.4213,100.0,45.0,2.4705,7.062321,246.68394,100.0,48.5,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,46.16
2025-01-27 16:00:00,16,27,0,1,0,0,46.16,40.01,13343.0,13172.0,12234.0,13879.0,13580.0,12551.0,236.0,99.0,0.4194915254237288,250.0,0.22,0.00088,200.0,0.0,0.0,330.0,264.21,0.8006363636363636,6671.0,5828.01,0.8736336381352121,1.0205,18.499344,119.5535,100.0,3.5,0.3955,15.039705,114.505585,100.0,25.5,1.3705001,6.291935,236.7662,100.0,9.5,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,45.94
2025-01-27 17:00:00,17,27,0,1,0,0,45.94,43.56,13095.0,13343.0,12183.0,13449.0,13879.0,12633.0,236.0,110.86,0.4697457627118644,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,162.64,0.4928484848484848,6671.0,5827.78,0.8735991605456452,1.2955,19.728943,128.0993,100.0,0.0,1.0205,18.499344,119.5535,100.0,3.5,0.8205,5.944351,250.90073,100.0,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,46.22
2025-01-27 18:00:00,18,27,0,1,0,0,46.22,43.42,12727.0,13095.0,11957.0,12849.0,13449.0,12421.0,236.0,113.82,0.4822881355932203,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,111.42,0.3376363636363636,6671.0,5829.34,0.8738330085444461,1.0205001,21.039677,127.78273,100.0,0.0,1.2955,19.728943,128.0993,100.0,0.0,0.49549997,5.667374,243.98264,100.0,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,44.45
2025-01-27 19:00:00,19,27,0,1,0,0,44.45,41.0,12334.0,12727.0,11684.0,12370.0,12849.0,12223.0,236.0,114.12,0.4835593220338983,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,113.09,0.3426969696969697,6671.0,5828.66,0.8737310748013791,1.1455,22.07281,131.85251,100.0,0.0,1.0205001,21.039677,127.78273,100.0,0.0,0.19550002,5.7182984,234.57016,100.0,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,36.82
2025-01-27 20:00:00,20,27,0,1,0,0,36.82,43.94,11833.0,12334.0,11332.0,11741.0,12370.0,11752.0,236.0,115.03,0.4874152542372881,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,114.89,0.3481515151515151,6671.0,5829.99,0.873930445210613,1.6455,22.52158,141.82855,100.0,0.0,1.1455,22.07281,131.85251,100.0,0.0,0.1455,6.541295,236.093,100.0,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,33.22
2025-01-27 21:00:00,21,27,0,1,0,0,33.22,37.59,11272.0,11833.0,10957.0,11226.0,11741.0,11297.0,236.0,110.78,0.4694067796610169,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,35.58,0.1078181818181818,6671.0,5830.22,0.8739649228001799,2.0705001,18.928398,151.64908,100.0,0.0,1.6455,22.52158,141.82855,100.0,0.0,-0.15449998,4.8786263,240.08606,100.0,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,30.17
2025-01-27 22:00:00,22,27,0,1,0,0,30.17,27.35,10746.0,11272.0,10637.0,10835.0,11226.0,10927.0,236.0,88.03,0.3730084745762712,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,30.14,0.0913333333333333,6671.0,5830.29,0.8739754159796133,2.2205,15.338845,169.06685,95.0,0.0,2.0705001,18.928398,151.64908,100.0,0.0,-0.5545,2.6474838,237.49066,82.5,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,23.95
2025-01-27 23:00:00,23,27,0,1,0,0,23.95,39.42,10471.0,10746.0,10414.0,10633.0,10835.0,10657.0,236.0,54.02,0.2288983050847457,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,3.32,0.010060606060606,6671.0,5830.1900000000005,0.8739604257232799,2.0705001,14.113728,192.00826,100.0,0.0,2.2205,15.338845,169.06685,95.0,0.0,-0.97950006,2.4545145,284.3762,53.0,0.0,47.862,0.0,109.4,109.4,73.46494799999999,0.0,77.65,79.95,22.28
2025-01-28 00:00:00,0,28,1,1,0,0,22.28,34.85,10258.0,10471.0,10280.0,10343.0,10633.0,10480.0,236.0,38.04,0.1611864406779661,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,3.32,0.010060606060606,6671.0,5829.070000000001,0.8737925348523461,2.1705,13.181105,208.26181,99.5,0.0,2.0705001,14.113728,192.00826,100.0,0.0,-1.7045,3.4435391,285.85352,2.5,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,22.07
2025-01-28 01:00:00,1,28,1,1,0,0,22.07,26.85,10155.0,10258.0,10238.0,10217.0,10343.0,10330.0,236.0,37.95,0.1608050847457627,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,3.32,0.010060606060606,6671.0,5829.94,0.8739229500824464,1.6455001,11.81069,212.23825,100.0,0.0,2.1705,13.181105,208.26181,99.5,0.0,-2.0045,2.8627787,287.60883,0.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,22.3
2025-01-28 02:00:00,2,28,1,1,0,0,22.3,13.88,10132.0,10155.0,10260.0,9957.0,10217.0,10415.0,236.0,36.55,0.1548728813559322,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,3.32,0.010060606060606,6671.0,5827.69,0.8735856693149452,2.0705001,10.4643345,212.15991,78.5,0.0,1.6455001,11.81069,212.23825,100.0,0.0,-2.3795,2.8146877,261.97006,52.5,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,22.78
2025-01-28 03:00:00,3,28,1,1,0,0,22.78,9.71,10229.0,10132.0,10380.0,9837.0,9957.0,10600.0,236.0,36.22,0.1534745762711864,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,3.32,0.010060606060606,6671.0,5826.93,0.8734717433668117,1.2455001,9.063087,204.03757,55.0,0.0,2.0705001,10.4643345,212.15991,78.5,0.0,-2.4295,2.8894477,255.6856,61.5,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,23.11
2025-01-28 04:00:00,4,28,1,1,0,0,23.11,20.86,10616.0,10229.0,10837.0,10152.0,9837.0,11087.0,236.0,55.04,0.2332203389830508,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,3.37,0.0102121212121212,6671.0,5825.47,0.8732528856243442,0.7705,9.021103,199.23367,40.0,0.0,1.2455001,9.063087,204.03757,55.0,0.0,-2.2545,3.0691307,255.68677,100.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,27.59
2025-01-28 05:00:00,5,28,1,1,0,0,27.59,34.03,11587.0,10616.0,11869.0,11288.0,10152.0,12170.0,236.0,92.37,0.3913983050847457,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,30.46,0.0923030303030302,6671.0,5824.67,0.8731329635736771,0.3955,8.310261,202.95622,52.0,0.0,0.7705,9.021103,199.23367,40.0,0.0,-1.9045,2.1444685,259.24927,100.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,32.02
2025-01-28 06:00:00,6,28,1,1,0,0,32.02,61.75,12457.0,11587.0,12781.0,12218.0,11288.0,13303.0,236.0,113.78,0.4821186440677966,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,150.29000000000002,0.4554242424242425,6671.0,5824.11,0.8730490181382101,0.5955,8.91426,179.6434,96.0,0.0,0.3955,8.310261,202.95622,52.0,0.0,-1.8045001,2.3537562,209.51819,100.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,70.01
2025-01-28 07:00:00,7,28,1,1,0,0,70.01,70.8,12668.0,12457.0,13071.0,12402.0,12218.0,13535.0,236.0,115.65,0.4900423728813559,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,155.37,0.4708181818181818,6671.0,5823.16,0.872906610703043,1.4205,8.450008,185.09161,100.0,0.0,0.5955,8.91426,179.6434,96.0,0.0,-1.9045,3.5304627,262.5051,100.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,76.82
2025-01-28 08:00:00,8,28,1,1,0,0,76.82,56.84,12644.0,12668.0,13062.0,12384.0,12402.0,13465.0,236.0,115.9,0.4911016949152542,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,160.19,0.4854242424242424,6671.0,5824.82,0.8731554489581771,1.3205,5.429758,191.44112,100.0,0.0,1.4205,8.450008,185.09161,100.0,0.0,-1.8794999,2.8738542,130.0112,100.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,81.68
2025-01-28 09:00:00,9,28,1,1,0,0,81.68,46.22,12613.0,12644.0,13055.0,12310.0,12384.0,13405.0,236.0,116.29,0.4927542372881356,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,159.29,0.4826969696969697,6671.0,5825.36,0.8732363963423774,0.9955001,3.9566517,102.349266,100.0,7.5,1.3205,5.429758,191.44112,100.0,0.0,-1.8295,3.5932372,143.76283,100.0,6.5,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,87.03
2025-01-28 10:00:00,10,28,1,1,0,0,87.03,39.95,12571.0,12613.0,13054.0,12420.0,12310.0,13123.0,236.0,117.84,0.4993220338983051,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,202.46,0.6135151515151516,6671.0,5827.01,0.8734837355718783,1.4455,6.8185663,120.73311,100.0,33.0,0.9955001,3.9566517,102.349266,100.0,7.5,-1.7045,5.937981,115.63378,100.0,34.5,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,94.37
2025-01-28 11:00:00,11,28,1,1,0,0,94.37,36.76,12503.0,12571.0,13041.0,12143.0,12420.0,13152.0,236.0,117.93,0.4997033898305085,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.33,0.8009999999999999,6671.0,5826.700000000001,0.8734372657772449,2.0955,7.3559923,141.46637,100.0,52.5,1.4455,6.8185663,120.73311,100.0,33.0,-1.3544999,8.838281,143.19487,100.0,61.5,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,88.14
2025-01-28 12:00:00,12,28,1,1,0,0,88.14,38.01,12401.0,12503.0,12963.0,12105.0,12143.0,13212.0,236.0,117.71,0.498771186440678,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.4,0.8012121212121212,6671.0,5824.83,0.8731569479838105,2.2205,8.834498,119.95047,100.0,42.0,2.0955,7.3559923,141.46637,100.0,52.5,-0.7045,9.543821,148.99539,100.0,64.5,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,96.88
2025-01-28 13:00:00,13,28,1,1,0,0,96.88,44.88,12380.0,12401.0,12958.0,12227.0,12105.0,13282.0,236.0,118.12,0.5005084745762712,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.46,0.8013939393939393,6671.0,5824.56,0.8731164742917105,2.5455,9.146128,138.67264,100.0,49.0,2.2205,8.834498,119.95047,100.0,42.0,0.27049997,10.266247,135.85426,100.0,52.5,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,109.44
2025-01-28 14:00:00,14,28,1,1,0,0,109.44,47.33,12483.0,12380.0,13024.0,12416.0,12227.0,13319.0,236.0,118.28,0.5011864406779661,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.46,0.8013939393939393,6671.0,5823.46,0.8729515814720432,2.7205,9.231775,136.20982,100.0,44.5,2.5455,9.146128,138.67264,100.0,49.0,0.12050003,12.398821,128.4213,100.0,45.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,105.56
2025-01-28 15:00:00,15,28,1,1,0,0,105.56,46.16,12702.0,12483.0,13172.0,12602.0,12416.0,13580.0,236.0,117.42,0.4975423728813559,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.46,0.8013939393939393,6671.0,5824.08,0.8730445210613101,2.5705001,7.3328786,139.6984,100.0,28.5,2.7205,9.231775,136.20982,100.0,44.5,0.3955,15.039705,114.505585,100.0,25.5,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,126.5
2025-01-28 16:00:00,16,28,1,1,0,0,126.5,45.94,12945.0,12702.0,13343.0,12833.0,12602.0,13879.0,236.0,117.7,0.498728813559322,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.46,0.8013939393939393,6671.0,5823.58,0.8729695697796432,2.2455,8.44455,142.88477,100.0,8.0,2.5705001,7.3328786,139.6984,100.0,28.5,1.0205,18.499344,119.5535,100.0,3.5,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,125.61
2025-01-28 17:00:00,17,28,1,1,0,0,125.61,46.22,12781.0,12945.0,13095.0,12566.0,12833.0,13449.0,236.0,117.58,0.4982203389830508,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.46,0.8013939393939393,6671.0,5824.77,0.8731479538300105,2.1705,8.455868,147.98538,100.0,0.0,2.2455,8.44455,142.88477,100.0,8.0,1.2955,19.728943,128.0993,100.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,117.01
2025-01-28 18:00:00,18,28,1,1,0,0,117.01,44.45,12456.0,12781.0,12727.0,12324.0,12566.0,12849.0,236.0,117.46,0.4977118644067796,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.46,0.8013939393939393,6671.0,5824.97,0.8731779343426773,1.9205,7.037086,154.05762,100.0,0.0,2.1705,8.455868,147.98538,100.0,0.0,1.0205001,21.039677,127.78273,100.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,105.08
2025-01-28 19:00:00,19,28,1,1,0,0,105.08,36.82,12094.0,12456.0,12334.0,11920.0,12324.0,12370.0,236.0,119.62,0.5068644067796609,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,256.88,0.7784242424242425,6671.0,5824.74,0.8731434567531104,2.0205,6.2855325,146.7247,100.0,0.0,1.9205,7.037086,154.05762,100.0,0.0,1.1455,22.07281,131.85251,100.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,79.75
2025-01-28 20:00:00,20,28,1,1,0,0,79.75,33.22,11614.0,12094.0,11833.0,11478.0,11920.0,11741.0,236.0,119.13,0.5047881355932203,250.0,0.23,0.00092,200.0,0.0,0.0,330.0,264.46,0.8013939393939393,6671.0,5823.78,0.8729995502923099,1.8705001,6.2545586,155.91003,100.0,0.0,2.0205,6.2855325,146.7247,100.0,0.0,1.6455,22.52158,141.82855,100.0,0.0,48.224,47.862,110.25,109.4,74.297412,73.46494799999999,78.55,77.65,65.46
