date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,ftc_CH,ftc_IT-NORTH,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1100.0,289.0,3766.0,883.75,0.2346654275092936,-3.9355001,7.388775,177.20735,100.0,0.0,-4.1355,6.849467,176.98727,100.0,0.0,-2.3355,3.1845248,222.70937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.03
2025-01-01 01:00:00,1.0,1.0,2.0,1.0,0.0,0.0,97.03,0.0,1100.0,289.0,3766.0,674.5,0.1791024960169941,-3.9854999,7.2,180.0,100.0,0.0,-3.9355001,7.388775,177.20735,100.0,0.0,-3.5355,0.17999999,270.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.47
2025-01-01 02:00:00,2.0,1.0,2.0,1.0,0.0,0.0,91.47,0.0,1100.0,329.0,3766.0,658.5,0.1748539564524694,-4.1355,5.950899,176.53185,100.0,0.0,-3.9854999,7.2,180.0,100.0,0.0,-3.8855,2.6758924,132.27362,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.87
2025-01-01 03:00:00,3.0,1.0,2.0,1.0,0.0,0.0,72.87,0.0,1100.0,375.0,3766.0,633.5,0.1682156133828996,-4.1855,6.489992,183.17976,100.0,0.0,-4.1355,5.950899,176.53185,100.0,0.0,-4.4855,4.669604,152.44728,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.42
2025-01-01 04:00:00,4.0,1.0,2.0,1.0,0.0,0.0,77.42,0.0,1100.0,375.0,3766.0,658.25,0.1747875730217737,-4.4355,7.2359104,185.7105,100.0,0.0,-4.1855,6.489992,183.17976,100.0,0.0,-4.4855,5.6262593,172.64772,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.01
2025-01-01 05:00:00,5.0,1.0,2.0,1.0,0.0,0.0,95.01,0.0,1100.0,375.0,3766.0,658.0,0.174721189591078,-4.7355,7.2,180.0,100.0,0.0,-4.7355,7.2,180.0,100.0,0.0,-1.7855,6.7853074,158.19853,100.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.08
2025-01-01 06:00:00,6.0,1.0,2.0,1.0,0.0,0.0,95.08,0.0,1100.0,348.0,3766.0,665.75,0.1767790759426447,-4.9855,6.122647,178.31535,100.0,0.0,-4.7355,7.2,180.0,100.0,0.0,-1.1854999,6.6087217,150.64235,100.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2025-01-01 07:00:00,7.0,1.0,2.0,1.0,0.0,0.0,101.0,0.0,1100.0,348.0,3766.0,662.0,0.1757833244822092,-5.2355,7.02,180.0,100.0,0.0,-4.9855,6.122647,178.31535,100.0,0.0,-2.5855,6.384293,130.426,100.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.03
2025-01-01 08:00:00,8.0,1.0,2.0,1.0,0.0,0.0,101.03,0.0,1100.0,341.0,3766.0,660.5,0.175385023898035,-5.3355002,8.849339,175.33322,100.0,0.0,-5.2355,7.02,180.0,100.0,0.0,-2.9855,7.289444,159.77505,100.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.03
2025-01-01 09:00:00,9.0,1.0,2.0,1.0,0.0,0.0,109.03,0.0,1100.0,350.0,3766.0,663.0,0.176048858204992,-4.6355,9.56713,168.05585,100.0,40.0,-5.3355002,8.849339,175.33322,100.0,0.0,-3.7355,7.8625183,164.05453,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.08
2025-01-01 10:00:00,10.0,1.0,2.0,1.0,0.0,0.0,101.08,0.0,1100.0,353.0,3766.0,651.75,0.1730616038236856,-3.4355001,10.662626,158.19853,100.0,117.0,-3.4355001,10.662626,158.19853,100.0,117.0,-4.0355,7.7734165,174.68555,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.04
2025-01-01 11:00:00,11.0,1.0,2.0,1.0,0.0,0.0,95.04,0.0,1100.0,375.0,3766.0,659.5,0.1751194901752522,-2.5355,10.429132,158.74942,100.0,163.0,-2.5355,10.429132,158.74942,100.0,163.0,-4.1355,6.849467,176.98727,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.62
2025-01-01 12:00:00,12.0,1.0,2.0,1.0,0.0,0.0,89.62,0.0,1100.0,375.0,3766.0,660.75,0.1754514073287307,-1.2855,9.335737,160.86626,100.0,219.0,-2.5355,10.429132,158.74942,100.0,163.0,-3.9355001,7.388775,177.20735,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.55
2025-01-01 13:00:00,13.0,1.0,2.0,1.0,0.0,0.0,78.55,0.0,1100.0,375.0,3766.0,655.75,0.1741237387148168,-0.03549999,6.77575,163.0091,71.0,240.0,-1.2855,9.335737,160.86626,100.0,219.0,-3.9854999,7.2,180.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2025-01-01 14:00:00,14.0,1.0,2.0,1.0,0.0,0.0,101.0,0.0,1100.0,375.0,3766.0,732.2,0.1944237918215613,-1.8855,10.105681,175.91446,95.0,222.0,-0.03549999,6.77575,163.0091,71.0,240.0,-4.1355,5.950899,176.53185,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.01
2025-01-01 15:00:00,15.0,1.0,2.0,1.0,0.0,0.0,101.01,0.0,1100.0,375.0,3766.0,864.53,0.2295618693574083,-2.1855001,10.094454,176.93358,100.0,143.0,-1.8855,10.105681,175.91446,95.0,222.0,-4.1855,6.489992,183.17976,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.84
2025-01-01 16:00:00,16.0,1.0,2.0,1.0,0.0,0.0,104.84,0.0,1100.0,375.0,3766.0,871.55,0.2314259160913435,-2.7855,11.074022,172.52853,100.0,43.0,-2.1855001,10.094454,176.93358,100.0,143.0,-4.4355,7.2359104,185.7105,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.04
2025-01-01 17:00:00,17.0,1.0,2.0,1.0,0.0,0.0,105.04,0.0,1100.0,375.0,3766.0,869.48,0.2308762612851832,-3.5855,11.016824,175.3142,100.0,0.0,-3.5855,11.016824,175.3142,100.0,0.0,-4.7355,7.2,180.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.04
2025-01-01 18:00:00,18.0,1.0,2.0,1.0,0.0,0.0,101.04,0.0,1100.0,375.0,3766.0,862.73,0.2290839086563993,-3.9854999,8.656858,176.42374,96.0,0.0,-3.5855,11.016824,175.3142,100.0,0.0,-4.9855,6.122647,178.31535,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.07
2025-01-01 19:00:00,19.0,1.0,2.0,1.0,0.0,0.0,101.07,0.0,1100.0,375.0,3766.0,853.73,0.2266941051513542,-4.1355,6.8423676,178.4926,94.0,0.0,-3.9854999,8.656858,176.42374,96.0,0.0,-5.2355,7.02,180.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.05
2025-01-01 20:00:00,20.0,1.0,2.0,1.0,0.0,0.0,101.05,0.0,1100.0,375.0,3766.0,855.95,0.227283590015932,-4.1855,7.7588143,176.00917,85.0,0.0,-4.1355,6.8423676,178.4926,94.0,0.0,-5.3355002,8.849339,175.33322,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.51
2025-01-01 21:00:00,21.0,1.0,2.0,1.0,0.0,0.0,88.51,0.0,1100.0,375.0,3766.0,872.4,0.2316516197557089,-4.2355,8.227004,169.91946,86.0,0.0,-4.1855,7.7588143,176.00917,85.0,0.0,-4.6355,9.56713,168.05585,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.05
2025-01-01 22:00:00,22.0,1.0,2.0,1.0,0.0,0.0,101.05,0.0,1100.0,375.0,3766.0,872.98,0.231805629314923,-4.4355,7.9932976,187.76508,95.0,0.0,-4.4355,7.9932976,187.76508,95.0,0.0,-3.4355001,10.662626,158.19853,100.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99
2025-01-01 23:00:00,23.0,1.0,2.0,1.0,0.0,0.0,90.99,0.0,1200.0,144.0,3766.0,704.1,0.1869622942113648,-4.8855,7.2805495,188.53069,100.0,0.0,-4.4355,7.9932976,187.76508,95.0,0.0,-2.5355,10.429132,158.74942,100.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.02
2025-01-02 00:00:00,0.0,2.0,3.0,1.0,0.0,0.0,105.02,97.03,1200.0,144.0,3766.0,731.75,0.194304301646309,-5.2855,8.139901,161.96562,100.0,0.0,-4.8855,7.2805495,188.53069,100.0,0.0,-2.5355,10.429132,158.74942,100.0,163.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,92.94
2025-01-02 01:00:00,1.0,2.0,3.0,1.0,0.0,0.0,92.94,91.47,1200.0,144.0,3766.0,787.0,0.2089750398300584,-5.3855,8.099999,143.13002,100.0,0.0,-5.2855,8.139901,161.96562,100.0,0.0,-1.2855,9.335737,160.86626,100.0,219.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,95.01
2025-01-02 02:00:00,2.0,2.0,3.0,1.0,0.0,0.0,95.01,72.87,1200.0,175.0,3766.0,786.0,0.2087095061072756,-5.1855,10.261578,181.00507,100.0,0.0,-5.3855,8.099999,143.13002,100.0,0.0,-1.2855,9.335737,160.86626,100.0,219.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,58.94
2025-01-02 03:00:00,3.0,2.0,3.0,1.0,0.0,0.0,58.94,77.42,1200.0,176.0,3766.0,845.0,0.2243759957514604,-5.1855,9.726665,177.87895,100.0,0.0,-5.1855,10.261578,181.00507,100.0,0.0,-0.03549999,6.77575,163.0091,71.0,240.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,72.46
2025-01-02 04:00:00,4.0,2.0,3.0,1.0,0.0,0.0,72.46,95.01,1200.0,176.0,3766.0,1066.0,0.2830589484864578,-5.1855,9.531505,169.11452,100.0,0.0,-5.1855,9.726665,177.87895,100.0,0.0,-0.03549999,6.77575,163.0091,71.0,240.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,93.79
2025-01-02 05:00:00,5.0,2.0,3.0,1.0,0.0,0.0,93.79,95.08,1200.0,176.0,3766.0,1090.75,0.2896309081253319,-5.1355,9.278297,161.91646,100.0,0.0,-5.1855,9.531505,169.11452,100.0,0.0,-1.8855,10.105681,175.91446,95.0,222.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,99.04
2025-01-02 06:00:00,6.0,2.0,3.0,1.0,0.0,0.0,99.04,101.0,1200.0,181.0,3766.0,1103.75,0.2930828465215082,-4.8855,10.730778,157.30617,100.0,0.0,-5.1355,9.278297,161.91646,100.0,0.0,-1.8855,10.105681,175.91446,95.0,222.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,119.62
2025-01-02 07:00:00,7.0,2.0,3.0,1.0,0.0,0.0,119.62,101.03,1200.0,174.0,3766.0,1084.0,0.2878385554965481,-4.7855,9.743304,154.85526,100.0,0.0,-4.8855,10.730778,157.30617,100.0,0.0,-2.1855001,10.094454,176.93358,100.0,143.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,130.22
2025-01-02 08:00:00,8.0,2.0,3.0,1.0,0.0,0.0,130.22,109.03,1200.0,296.0,3766.0,1138.75,0.302376526818906,-4.8355002,8.53815,145.30478,100.0,1.0,-4.7855,9.743304,154.85526,100.0,0.0,-2.1855001,10.094454,176.93358,100.0,143.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,133.58
2025-01-02 09:00:00,9.0,2.0,3.0,1.0,0.0,0.0,133.58,101.08,1200.0,296.0,3766.0,1142.5,0.3033722782793415,-3.9854999,8.92408,138.27058,100.0,45.0,-4.8355002,8.53815,145.30478,100.0,1.0,-2.7855,11.074022,172.52853,100.0,43.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,129.04
2025-01-02 10:00:00,10.0,2.0,3.0,1.0,0.0,0.0,129.04,95.04,1200.0,296.0,3766.0,1130.0,0.3000531067445565,-2.4355001,6.623413,137.20262,100.0,95.0,-3.9854999,8.92408,138.27058,100.0,45.0,-2.7855,11.074022,172.52853,100.0,43.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,123.74
2025-01-02 11:00:00,11.0,2.0,3.0,1.0,0.0,0.0,123.74,89.62,1200.0,158.0,3766.0,1129.0,0.2997875730217738,-0.23549998,4.5820518,135.0001,100.0,148.0,-2.4355001,6.623413,137.20262,100.0,95.0,-3.5855,11.016824,175.3142,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,122.97
2025-01-02 12:00:00,12.0,2.0,3.0,1.0,0.0,0.0,122.97,78.55,1200.0,158.0,3766.0,1130.5,0.3001858736059479,1.3645,3.244996,123.6901,100.0,183.0,-0.23549998,4.5820518,135.0001,100.0,148.0,-3.5855,11.016824,175.3142,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,116.77
2025-01-02 13:00:00,13.0,2.0,3.0,1.0,0.0,0.0,116.77,101.0,1200.0,158.0,3766.0,1125.25,0.2987918215613382,4.3145,3.096837,144.46223,100.0,191.0,1.3645,3.244996,123.6901,100.0,183.0,-3.9854999,8.656858,176.42374,96.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,125.25
2025-01-02 14:00:00,14.0,2.0,3.0,1.0,0.0,0.0,125.25,101.01,1200.0,370.0,3766.0,1124.75,0.2986590546999469,-1.6355,9.511088,150.5242,100.0,131.0,4.3145,3.096837,144.46223,100.0,191.0,-3.9854999,8.656858,176.42374,96.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,130.11
2025-01-02 15:00:00,15.0,2.0,3.0,1.0,0.0,0.0,130.11,104.84,1200.0,370.0,3766.0,1132.75,0.3007833244822092,-1.6355,10.062305,169.6952,100.0,53.0,-1.6355,9.511088,150.5242,100.0,131.0,-4.1355,6.8423676,178.4926,94.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,142.83
2025-01-02 16:00:00,16.0,2.0,3.0,1.0,0.0,0.0,142.83,105.04,1200.0,370.0,3766.0,1135.5,0.3015135422198619,-1.7355001,10.644379,176.12155,100.0,11.0,-1.6355,10.062305,169.6952,100.0,53.0,-4.1355,6.8423676,178.4926,94.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,154.1
2025-01-02 17:00:00,17.0,2.0,3.0,1.0,0.0,0.0,154.1,101.04,1200.0,374.0,3766.0,1139.75,0.3026420605416888,-0.98550004,7.613382,173.21112,100.0,0.0,-1.7355001,10.644379,176.12155,100.0,11.0,-4.1855,7.7588143,176.00917,85.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,153.42
2025-01-02 18:00:00,18.0,2.0,3.0,1.0,0.0,0.0,153.42,101.07,1200.0,374.0,3766.0,1139.25,0.3025092936802974,0.5145,4.379589,189.46225,100.0,0.0,-0.98550004,7.613382,173.21112,100.0,0.0,-4.1855,7.7588143,176.00917,85.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,142.13
2025-01-02 19:00:00,19.0,2.0,3.0,1.0,0.0,0.0,142.13,101.05,1200.0,374.0,3766.0,1148.75,0.3050318640467339,1.8645,4.965521,223.53127,100.0,0.0,0.5145,4.379589,189.46225,100.0,0.0,-4.2355,8.227004,169.91946,86.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,130.6
2025-01-02 20:00:00,20.0,2.0,3.0,1.0,0.0,0.0,130.6,88.51,1200.0,358.0,3766.0,1142.5,0.3033722782793415,5.1644998,13.441071,290.37653,100.0,0.0,1.8645,4.965521,223.53127,100.0,0.0,-4.2355,8.227004,169.91946,86.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,125.3
2025-01-02 21:00:00,21.0,2.0,3.0,1.0,0.0,0.0,125.3,101.05,1200.0,358.0,3766.0,1142.25,0.3033058948486458,6.1644998,20.128637,285.0305,100.0,0.0,5.1644998,13.441071,290.37653,100.0,0.0,-4.4355,7.9932976,187.76508,95.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,118.02
2025-01-02 22:00:00,22.0,2.0,3.0,1.0,0.0,0.0,118.02,90.99,1200.0,358.0,3766.0,1136.5,0.3017790759426447,4.9645,22.437273,290.17953,100.0,0.0,6.1644998,20.128637,285.0305,100.0,0.0,-4.4355,7.9932976,187.76508,95.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,110.06
2025-01-02 23:00:00,23.0,2.0,3.0,1.0,0.0,0.0,110.06,105.02,1000.0,353.0,3766.0,1125.0,0.2987254381306426,3.4145,20.570463,302.8557,100.0,0.0,4.9645,22.437273,290.17953,100.0,0.0,-4.8855,7.2805495,188.53069,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,103.66
2025-01-03 00:00:00,0.0,3.0,4.0,1.0,0.0,0.0,103.66,92.94,1000.0,353.0,3766.0,1125.5,0.2988582049920339,1.7644999,16.08761,310.46216,100.0,0.0,3.4145,20.570463,302.8557,100.0,0.0,-5.2855,8.139901,161.96562,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,94.84
2025-01-03 01:00:00,1.0,3.0,4.0,1.0,0.0,0.0,94.84,95.01,800.0,353.0,3766.0,1065.75,0.2829925650557621,1.1645,13.393983,311.18582,100.0,0.0,1.7644999,16.08761,310.46216,100.0,0.0,-5.3855,8.099999,143.13002,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,89.72
2025-01-03 02:00:00,2.0,3.0,4.0,1.0,0.0,0.0,89.72,58.94,800.0,367.0,3766.0,889.7,0.2362453531598513,0.9145,14.512064,316.00497,100.0,0.0,1.1645,13.393983,311.18582,100.0,0.0,-5.1855,10.261578,181.00507,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,87.54
2025-01-03 03:00:00,3.0,3.0,4.0,1.0,0.0,0.0,87.54,72.46,650.0,367.0,3766.0,891.45,0.2367100371747212,1.0145,14.957339,309.62897,100.0,0.0,0.9145,14.512064,316.00497,100.0,0.0,-5.1855,9.726665,177.87895,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,85.43
2025-01-03 04:00:00,4.0,3.0,4.0,1.0,0.0,0.0,85.43,93.79,650.0,367.0,3766.0,1040.53,0.27629580456718,0.9145,15.266079,307.8158,96.0,0.0,1.0145,14.957339,309.62897,100.0,0.0,-5.1855,9.531505,169.11452,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,91.47
2025-01-03 05:00:00,5.0,3.0,4.0,1.0,0.0,0.0,91.47,99.04,650.0,367.0,3766.0,1379.48,0.3662984599044078,1.1645,16.712881,311.06973,73.0,0.0,0.9145,15.266079,307.8158,96.0,0.0,-5.1355,9.278297,161.91646,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,110.01
2025-01-03 06:00:00,6.0,3.0,4.0,1.0,0.0,0.0,110.01,119.62,650.0,366.0,3766.0,1703.06,0.4522198619224641,1.1145,17.82091,314.18164,12.0,0.0,1.1645,16.712881,311.06973,73.0,0.0,-4.8855,10.730778,157.30617,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,127.4
2025-01-03 07:00:00,7.0,3.0,4.0,1.0,0.0,0.0,127.4,130.22,650.0,359.0,3766.0,1932.11,0.513040361125863,0.36450002,17.747124,310.47513,22.0,0.0,1.1145,17.82091,314.18164,12.0,0.0,-4.7855,9.743304,154.85526,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,131.6
2025-01-03 08:00:00,8.0,3.0,4.0,1.0,0.0,0.0,131.6,133.58,650.0,328.0,3766.0,2135.86,0.5671428571428572,0.014500007,16.056362,307.25537,90.0,1.0,0.36450002,17.747124,310.47513,22.0,0.0,-4.8355002,8.53815,145.30478,100.0,1.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,132.5
2025-01-03 09:00:00,9.0,3.0,4.0,1.0,0.0,0.0,132.5,129.04,650.0,328.0,3766.0,2132.46,0.5662400424853956,0.5645,17.046865,291.68912,95.0,41.0,0.014500007,16.056362,307.25537,90.0,1.0,-3.9854999,8.92408,138.27058,100.0,45.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,121.45
2025-01-03 10:00:00,10.0,3.0,4.0,1.0,0.0,0.0,121.45,123.74,650.0,328.0,3766.0,2130.72,0.5657780138077535,1.2644999,17.66753,278.79047,42.0,124.0,0.5645,17.046865,291.68912,95.0,41.0,-2.4355001,6.623413,137.20262,100.0,95.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,111.12
2025-01-03 11:00:00,11.0,3.0,4.0,1.0,0.0,0.0,111.12,122.97,650.0,374.0,3766.0,2126.7799999999997,0.5647318109399894,1.8645,19.917469,276.22574,42.0,192.0,1.2644999,17.66753,278.79047,42.0,124.0,-0.23549998,4.5820518,135.0001,100.0,148.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,108.25
2025-01-03 12:00:00,12.0,3.0,4.0,1.0,0.0,0.0,108.25,116.77,650.0,385.0,3766.0,2127.38,0.5648911311736591,2.4145,21.34803,284.15344,97.0,248.0,1.8645,19.917469,276.22574,42.0,192.0,1.3645,3.244996,123.6901,100.0,183.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,106.79
2025-01-03 13:00:00,13.0,3.0,4.0,1.0,0.0,0.0,106.79,125.25,650.0,385.0,3766.0,2126.71,0.5647132235793946,2.7145,21.535404,286.01123,57.0,187.0,2.4145,21.34803,284.15344,97.0,248.0,4.3145,3.096837,144.46223,100.0,191.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,110.28
2025-01-03 14:00:00,14.0,3.0,4.0,1.0,0.0,0.0,110.28,130.11,650.0,375.0,3766.0,2128.56,0.5652044609665428,3.7145,17.490591,293.66315,1.0,231.0,2.7145,21.535404,286.01123,57.0,187.0,-1.6355,9.511088,150.5242,100.0,131.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,129.8
2025-01-03 15:00:00,15.0,3.0,4.0,1.0,0.0,0.0,129.8,142.83,650.0,375.0,3766.0,2129.34,0.5654115772703133,3.1645,16.516901,286.46008,4.0,163.0,3.7145,17.490591,293.66315,1.0,231.0,-1.6355,10.062305,169.6952,100.0,53.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,129.76
2025-01-03 16:00:00,16.0,3.0,4.0,1.0,0.0,0.0,129.76,154.1,650.0,375.0,3766.0,2135.79,0.5671242697822624,2.0145,16.404707,273.1449,1.0,55.0,3.1645,16.516901,286.46008,4.0,163.0,-1.7355001,10.644379,176.12155,100.0,11.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,134.16
2025-01-03 17:00:00,17.0,3.0,4.0,1.0,0.0,0.0,134.16,153.42,650.0,370.0,3766.0,2142.33,0.5688608603292618,1.2644999,18.540874,270.55624,2.0,0.0,2.0145,16.404707,273.1449,1.0,55.0,-0.98550004,7.613382,173.21112,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,136.06
2025-01-03 18:00:00,18.0,3.0,4.0,1.0,0.0,0.0,136.06,142.13,650.0,370.0,3766.0,2141.56,0.5686563993627191,1.0145,19.45333,272.12103,17.0,0.0,1.2644999,18.540874,270.55624,2.0,0.0,0.5145,4.379589,189.46225,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,134.96
2025-01-03 19:00:00,19.0,3.0,4.0,1.0,0.0,0.0,134.96,130.6,650.0,370.0,3766.0,2135.93,0.5671614445034519,1.1645,20.240196,275.10208,8.0,0.0,1.0145,19.45333,272.12103,17.0,0.0,1.8645,4.965521,223.53127,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,133.2
2025-01-03 20:00:00,20.0,3.0,4.0,1.0,0.0,0.0,133.2,125.3,800.0,358.0,3766.0,1529.35,0.4060939989378651,1.0645001,20.83184,276.44943,10.0,0.0,1.1645,20.240196,275.10208,8.0,0.0,5.1644998,13.441071,290.37653,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,120.06
2025-01-03 21:00:00,21.0,3.0,4.0,1.0,0.0,0.0,120.06,118.02,800.0,358.0,3766.0,1146.38,0.3044025491237387,1.0145,19.70815,279.46225,17.0,0.0,1.0645001,20.83184,276.44943,10.0,0.0,6.1644998,20.128637,285.0305,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,118.37
2025-01-03 22:00:00,22.0,3.0,4.0,1.0,0.0,0.0,118.37,110.06,1000.0,358.0,3766.0,1132.45,0.3007036643653744,0.81450003,20.870687,284.99512,22.0,0.0,1.0145,19.70815,279.46225,17.0,0.0,4.9645,22.437273,290.17953,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,113.41
2025-01-03 23:00:00,23.0,3.0,4.0,1.0,0.0,0.0,113.41,103.66,1000.0,144.0,3766.0,1129.45,0.299907063197026,0.61450005,21.34803,284.15344,8.0,0.0,0.81450003,20.870687,284.99512,22.0,0.0,3.4145,20.570463,302.8557,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,106.36
2025-01-04 00:00:00,0.0,4.0,5.0,1.0,1.0,0.0,106.36,94.84,1000.0,144.0,3766.0,1069.5,0.2839883165161975,0.3145,20.7219,281.01706,8.0,0.0,0.61450005,21.34803,284.15344,8.0,0.0,1.7644999,16.08761,310.46216,100.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,102.21
2025-01-04 01:00:00,1.0,4.0,5.0,1.0,1.0,0.0,102.21,89.72,800.0,144.0,3766.0,988.5,0.2624800849707913,0.014500007,21.75097,280.0079,28.0,0.0,0.3145,20.7219,281.01706,8.0,0.0,1.1645,13.393983,311.18582,100.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,100.78
