date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,Fossil_Oil_Capacity,Fossil_Oil_Output,Fossil_Oil_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2261.0,0.0,0.0,2146.0,0.0,0.0,862.0,3.52,0.0040835266821345,5.31625,41.290993,222.37454,100.0,0.0,5.06625,35.828346,214.79248,100.0,0.0,4.71625,24.057446,145.14012,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04
2025-01-01 01:00:00,1.0,1.0,2.0,1.0,0.0,0.0,2.04,0.0,2210.0,2261.0,0.0,2112.0,2146.0,0.0,862.0,3.46,0.004013921113689,4.99125,39.96511,223.86104,100.0,0.0,5.31625,41.290993,222.37454,100.0,0.0,4.91625,20.542833,284.5273,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04
2025-01-01 02:00:00,2.0,1.0,2.0,1.0,0.0,0.0,2.04,0.0,2182.0,2210.0,0.0,2081.0,2112.0,0.0,862.0,3.33,0.0038631090487238,5.51625,38.310333,227.06317,100.0,0.0,4.99125,39.96511,223.86104,100.0,0.0,4.61625,19.337303,288.75195,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54
2025-01-01 03:00:00,3.0,1.0,2.0,1.0,0.0,0.0,1.54,0.0,2191.0,2182.0,0.0,2078.0,2081.0,0.0,862.0,3.47,0.0040255220417633,5.36625,38.048965,228.54456,100.0,0.0,5.51625,38.310333,227.06317,100.0,0.0,2.74125,12.013161,298.7307,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18
2025-01-01 04:00:00,4.0,1.0,2.0,1.0,0.0,0.0,1.18,0.0,2182.0,2191.0,0.0,2044.0,2078.0,0.0,862.0,3.53,0.0040951276102088,5.5912504,39.733986,230.35683,100.0,0.0,5.36625,38.048965,228.54456,100.0,0.0,3.1662502,10.545687,281.9663,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38
2025-01-01 05:00:00,5.0,1.0,2.0,1.0,0.0,0.0,2.38,0.0,2210.0,2182.0,0.0,2054.0,2044.0,0.0,862.0,3.52,0.0040835266821345,5.89125,41.451885,232.01674,100.0,0.0,5.89125,41.451885,232.01674,100.0,0.0,4.39125,21.993095,252.91122,100.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
2025-01-01 06:00:00,6.0,1.0,2.0,1.0,0.0,0.0,1.29,0.0,2271.0,2210.0,0.0,2010.0,2054.0,0.0,862.0,3.52,0.0040835266821345,6.29125,40.74836,232.09326,100.0,0.0,5.89125,41.451885,232.01674,100.0,0.0,4.24125,20.180016,246.36119,100.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49
2025-01-01 07:00:00,7.0,1.0,2.0,1.0,0.0,0.0,1.49,0.0,2308.0,2271.0,0.0,2151.0,2010.0,0.0,862.0,3.52,0.0040835266821345,6.39125,38.889694,232.8045,100.0,0.0,6.29125,40.74836,232.09326,100.0,0.0,4.54125,20.234215,233.45499,100.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
2025-01-01 08:00:00,8.0,1.0,2.0,1.0,0.0,0.0,2.4,0.0,2350.0,2308.0,0.0,2208.0,2151.0,0.0,862.0,3.53,0.0040951276102088,6.84125,39.935875,235.05374,100.0,0.0,6.39125,38.889694,232.8045,100.0,0.0,4.16625,21.141266,198.4205,100.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
2025-01-01 09:00:00,9.0,1.0,2.0,1.0,0.0,0.0,2.7,0.0,2447.0,2350.0,0.0,2321.0,2208.0,0.0,862.0,3.5,0.004060324825986,6.99125,39.450264,234.89276,100.0,0.5,6.84125,39.935875,235.05374,100.0,0.0,3.84125,25.066305,185.46175,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
2025-01-01 10:00:00,10.0,1.0,2.0,1.0,0.0,0.0,3.7,0.0,2527.0,2447.0,0.0,2406.0,2321.0,0.0,862.0,3.46,0.004013921113689,7.31625,38.89318,235.77585,100.0,12.0,7.31625,38.89318,235.77585,100.0,12.0,5.0912504,34.769394,219.85242,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86
2025-01-01 11:00:00,11.0,1.0,2.0,1.0,0.0,0.0,3.86,0.0,2568.0,2527.0,0.0,2436.0,2406.0,0.0,862.0,3.46,0.004013921113689,7.31625,38.396385,235.81647,100.0,27.5,7.31625,38.396385,235.81647,100.0,27.5,5.06625,35.828346,214.79248,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
2025-01-01 12:00:00,12.0,1.0,2.0,1.0,0.0,0.0,3.9,0.0,2615.0,2568.0,0.0,2520.0,2436.0,0.0,862.0,3.52,0.0040835266821345,7.16625,37.519,235.91481,100.0,35.5,7.31625,38.396385,235.81647,100.0,27.5,5.31625,41.290993,222.37454,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96
2025-01-01 13:00:00,13.0,1.0,2.0,1.0,0.0,0.0,3.96,0.0,2676.0,2615.0,0.0,2874.0,2520.0,0.0,862.0,3.52,0.0040835266821345,7.11625,34.69773,233.80385,100.0,28.0,7.16625,37.519,235.91481,100.0,35.5,4.99125,39.96511,223.86104,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
2025-01-01 14:00:00,14.0,1.0,2.0,1.0,0.0,0.0,5.5,0.0,2743.0,2676.0,0.0,2946.0,2874.0,0.0,862.0,3.52,0.0040835266821345,7.26625,36.537285,232.47379,100.0,18.5,7.11625,34.69773,233.80385,100.0,28.0,5.51625,38.310333,227.06317,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28
2025-01-01 15:00:00,15.0,1.0,2.0,1.0,0.0,0.0,12.28,0.0,2853.0,2743.0,0.0,2896.0,2946.0,0.0,862.0,3.52,0.0040835266821345,7.11625,38.77639,225.44446,100.0,9.5,7.26625,36.537285,232.47379,100.0,18.5,5.36625,38.048965,228.54456,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29
2025-01-01 16:00:00,16.0,1.0,2.0,1.0,0.0,0.0,19.29,0.0,2856.0,2853.0,0.0,2880.0,2896.0,0.0,862.0,3.53,0.0040951276102088,6.99125,46.603897,229.58054,100.0,1.0,7.11625,38.77639,225.44446,100.0,9.5,5.5912504,39.733986,230.35683,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43
2025-01-01 17:00:00,17.0,1.0,2.0,1.0,0.0,0.0,21.43,0.0,2825.0,2856.0,0.0,2635.0,2880.0,0.0,862.0,3.52,0.0040835266821345,6.91625,44.90293,233.30353,100.0,0.0,6.91625,44.90293,233.30353,100.0,0.0,5.89125,41.451885,232.01674,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88
2025-01-01 18:00:00,18.0,1.0,2.0,1.0,0.0,0.0,16.88,0.0,2778.0,2825.0,0.0,2515.0,2635.0,0.0,862.0,3.4,0.0039443155452436,6.9662504,42.00013,239.39465,100.0,0.0,6.91625,44.90293,233.30353,100.0,0.0,6.29125,40.74836,232.09326,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11
2025-01-01 19:00:00,19.0,1.0,2.0,1.0,0.0,0.0,10.11,0.0,2679.0,2778.0,0.0,2322.0,2515.0,0.0,862.0,3.35,0.0038863109048723,6.91625,36.288536,249.55942,100.0,0.0,6.9662504,42.00013,239.39465,100.0,0.0,6.39125,38.889694,232.8045,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01
2025-01-01 20:00:00,20.0,1.0,2.0,1.0,0.0,0.0,8.01,0.0,2580.0,2679.0,0.0,2227.0,2322.0,0.0,862.0,3.51,0.0040719257540603,6.36625,32.9325,255.08737,100.0,0.0,6.91625,36.288536,249.55942,100.0,0.0,6.84125,39.935875,235.05374,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76
2025-01-01 21:00:00,21.0,1.0,2.0,1.0,0.0,0.0,6.76,0.0,2523.0,2580.0,0.0,2204.0,2227.0,0.0,862.0,3.53,0.0040951276102088,6.11625,32.570957,250.4833,99.0,0.0,6.36625,32.9325,255.08737,100.0,0.0,6.99125,39.450264,234.89276,100.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
2025-01-01 22:00:00,22.0,1.0,2.0,1.0,0.0,0.0,9.8,0.0,2430.0,2523.0,0.0,2300.0,2204.0,0.0,862.0,3.52,0.0040835266821345,5.91625,32.29653,249.65262,100.0,0.0,5.91625,32.29653,249.65262,100.0,0.0,7.31625,38.89318,235.77585,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01
2025-01-01 23:00:00,23.0,1.0,2.0,1.0,0.0,0.0,7.01,0.0,2363.0,2430.0,0.0,2575.0,2300.0,0.0,862.0,3.52,0.0040835266821345,5.66625,30.877409,256.34494,79.0,0.0,5.91625,32.29653,249.65262,100.0,0.0,7.31625,38.396385,235.81647,100.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
2025-01-02 00:00:00,0.0,2.0,3.0,1.0,0.0,0.0,2.95,2.04,2362.0,2363.0,2261.0,2622.0,2575.0,2146.0,862.0,3.51,0.0040719257540603,4.94125,24.85999,269.3191,44.5,0.0,5.66625,30.877409,256.34494,79.0,0.0,7.31625,38.396385,235.81647,100.0,27.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,2.82
2025-01-02 01:00:00,1.0,2.0,3.0,1.0,0.0,0.0,2.82,2.04,2366.0,2362.0,2210.0,2617.0,2622.0,2112.0,862.0,3.5,0.004060324825986,4.04125,25.525127,272.02368,71.0,0.0,4.94125,24.85999,269.3191,44.5,0.0,7.16625,37.519,235.91481,100.0,35.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,3.67
2025-01-02 02:00:00,2.0,2.0,3.0,1.0,0.0,0.0,3.67,1.54,2393.0,2366.0,2182.0,2575.0,2617.0,2081.0,862.0,3.3800000000000003,0.0039211136890951,3.1412501,21.049355,291.7307,100.0,0.0,4.04125,25.525127,272.02368,71.0,0.0,7.16625,37.519,235.91481,100.0,35.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,6.84
2025-01-02 03:00:00,3.0,2.0,3.0,1.0,0.0,0.0,6.84,1.18,2462.0,2393.0,2191.0,2669.0,2575.0,2078.0,862.0,3.4000000000000004,0.0039443155452436,1.9662501,20.187664,326.19656,100.0,0.0,3.1412501,21.049355,291.7307,100.0,0.0,7.11625,34.69773,233.80385,100.0,28.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,12.29
2025-01-02 04:00:00,4.0,2.0,3.0,1.0,0.0,0.0,12.29,2.38,2596.0,2462.0,2182.0,2744.0,2669.0,2044.0,862.0,3.53,0.0040951276102088,1.2412499,21.236874,325.75867,95.5,0.0,1.9662501,20.187664,326.19656,100.0,0.0,7.11625,34.69773,233.80385,100.0,28.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,21.44
2025-01-02 05:00:00,5.0,2.0,3.0,1.0,0.0,0.0,21.44,1.29,2834.0,2596.0,2210.0,2957.0,2744.0,2054.0,862.0,3.53,0.0040951276102088,0.91625,21.943115,320.12976,100.0,0.0,1.2412499,21.236874,325.75867,95.5,0.0,7.26625,36.537285,232.47379,100.0,18.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,39.94
2025-01-02 06:00:00,6.0,2.0,3.0,1.0,0.0,0.0,39.94,1.49,3073.0,2834.0,2271.0,3243.0,2957.0,2010.0,862.0,3.53,0.0040951276102088,0.34125,23.118423,320.93347,86.0,0.0,0.91625,21.943115,320.12976,100.0,0.0,7.26625,36.537285,232.47379,100.0,18.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,93.41
2025-01-02 07:00:00,7.0,2.0,3.0,1.0,0.0,0.0,93.41,2.4,3180.0,3073.0,2308.0,3335.0,3243.0,2151.0,862.0,3.52,0.0040835266821345,-0.033749968,22.718283,319.87354,83.0,0.0,0.34125,23.118423,320.93347,86.0,0.0,7.11625,38.77639,225.44446,100.0,9.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,118.62
2025-01-02 08:00:00,8.0,2.0,3.0,1.0,0.0,0.0,118.62,2.7,3230.0,3180.0,2350.0,3327.0,3335.0,2208.0,862.0,3.47,0.0040255220417633,-0.35875,22.85653,320.96902,61.0,0.0,-0.033749968,22.718283,319.87354,83.0,0.0,7.11625,38.77639,225.44446,100.0,9.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,124.2
2025-01-02 09:00:00,9.0,2.0,3.0,1.0,0.0,0.0,124.2,3.7,3257.0,3230.0,2447.0,3319.0,3327.0,2321.0,862.0,3.36,0.0038979118329466,-0.50874996,23.648048,320.1559,56.0,1.5,-0.35875,22.85653,320.96902,61.0,0.0,6.99125,46.603897,229.58054,100.0,1.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,123.32
2025-01-02 10:00:00,10.0,2.0,3.0,1.0,0.0,0.0,123.32,3.86,3278.0,3257.0,2527.0,3296.0,3319.0,2406.0,862.0,3.4000000000000004,0.0039443155452436,-0.33375,22.183794,314.5498,57.0,33.0,-0.50874996,23.648048,320.1559,56.0,1.5,6.99125,46.603897,229.58054,100.0,1.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,110.47
2025-01-02 11:00:00,11.0,2.0,3.0,1.0,0.0,0.0,110.47,3.9,3277.0,3278.0,2568.0,3267.0,3296.0,2436.0,862.0,3.54,0.004106728538283,-0.033749998,22.753908,309.67313,54.0,95.5,-0.33375,22.183794,314.5498,57.0,33.0,6.91625,44.90293,233.30353,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,100.49
2025-01-02 12:00:00,12.0,2.0,3.0,1.0,0.0,0.0,100.49,3.96,3269.0,3277.0,2615.0,3218.0,3267.0,2520.0,862.0,3.54,0.004106728538283,0.31624997,22.60151,305.5346,31.5,132.5,-0.033749998,22.753908,309.67313,54.0,95.5,6.91625,44.90293,233.30353,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,105.62
2025-01-02 13:00:00,13.0,2.0,3.0,1.0,0.0,0.0,105.62,5.5,3301.0,3269.0,2676.0,3216.0,3218.0,2874.0,862.0,3.53,0.0040951276102088,0.31625,20.545568,298.3167,8.0,134.0,0.31624997,22.60151,305.5346,31.5,132.5,6.9662504,42.00013,239.39465,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,111.95
2025-01-02 14:00:00,14.0,2.0,3.0,1.0,0.0,0.0,111.95,12.28,3380.0,3301.0,2743.0,3440.0,3216.0,2946.0,862.0,3.51,0.0040719257540603,0.41625,19.940296,294.20264,2.0,113.5,0.31625,20.545568,298.3167,8.0,134.0,6.9662504,42.00013,239.39465,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,127.01
2025-01-02 15:00:00,15.0,2.0,3.0,1.0,0.0,0.0,127.01,19.29,3511.0,3380.0,2853.0,3481.0,3440.0,2896.0,862.0,3.52,0.0040835266821345,0.04124999,16.77217,282.2934,0.0,64.5,0.41625,19.940296,294.20264,2.0,113.5,6.91625,36.288536,249.55942,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,135.26
2025-01-02 16:00:00,16.0,2.0,3.0,1.0,0.0,0.0,135.26,21.43,3505.0,3511.0,2856.0,3312.0,3481.0,2880.0,862.0,3.5,0.004060324825986,-0.40874994,16.977692,266.9423,0.0,8.0,0.04124999,16.77217,282.2934,0.0,64.5,6.91625,36.288536,249.55942,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,149.82
2025-01-02 17:00:00,17.0,2.0,3.0,1.0,0.0,0.0,149.82,16.88,3420.0,3505.0,2825.0,3216.0,3312.0,2635.0,862.0,3.4499999999999997,0.0040023201856148,-0.55875,17.788877,257.25378,50.0,0.0,-0.40874994,16.977692,266.9423,0.0,8.0,6.36625,32.9325,255.08737,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,146.16
2025-01-02 18:00:00,18.0,2.0,3.0,1.0,0.0,0.0,146.16,10.11,3338.0,3420.0,2778.0,3176.0,3216.0,2515.0,862.0,3.35,0.0038863109048723,-0.45875,18.477373,247.5,98.0,0.0,-0.55875,17.788877,257.25378,50.0,0.0,6.36625,32.9325,255.08737,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,107.56
2025-01-02 19:00:00,19.0,2.0,3.0,1.0,0.0,0.0,107.56,8.01,3204.0,3338.0,2679.0,3083.0,3176.0,2322.0,862.0,3.54,0.004106728538283,-0.108749986,21.540833,243.6627,49.5,0.0,-0.45875,18.477373,247.5,98.0,0.0,6.11625,32.570957,250.4833,99.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,102.8
2025-01-02 20:00:00,20.0,2.0,3.0,1.0,0.0,0.0,102.8,6.76,3096.0,3204.0,2580.0,3001.0,3083.0,2227.0,862.0,3.53,0.0040951276102088,0.066250026,21.280409,251.47618,49.0,0.0,-0.108749986,21.540833,243.6627,49.5,0.0,6.11625,32.570957,250.4833,99.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,75.55
2025-01-02 21:00:00,21.0,2.0,3.0,1.0,0.0,0.0,75.55,9.8,2989.0,3096.0,2523.0,2973.0,3001.0,2204.0,862.0,3.53,0.0040951276102088,0.29124996,19.730066,257.67963,51.0,0.0,0.066250026,21.280409,251.47618,49.0,0.0,5.91625,32.29653,249.65262,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,61.57
2025-01-02 22:00:00,22.0,2.0,3.0,1.0,0.0,0.0,61.57,7.01,2869.0,2989.0,2430.0,2938.0,2973.0,2300.0,862.0,0.0,0.0,0.46625,19.175709,268.4101,69.5,0.0,0.29124996,19.730066,257.67963,51.0,0.0,5.91625,32.29653,249.65262,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,48.95
2025-01-02 23:00:00,23.0,2.0,3.0,1.0,0.0,0.0,48.95,2.95,2837.0,2869.0,2363.0,2883.0,2938.0,2575.0,862.0,3.52,0.0040835266821345,0.34125,19.965527,278.39697,99.5,0.0,0.46625,19.175709,268.4101,69.5,0.0,5.66625,30.877409,256.34494,79.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,42.76
2025-01-03 00:00:00,0.0,3.0,4.0,1.0,0.0,0.0,42.76,2.82,2758.0,2837.0,2362.0,2966.0,2883.0,2622.0,862.0,3.52,0.0040835266821345,0.09124994,20.257103,284.4355,100.0,0.0,0.34125,19.965527,278.39697,99.5,0.0,4.94125,24.85999,269.3191,44.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,38.13
2025-01-03 01:00:00,1.0,3.0,4.0,1.0,0.0,0.0,38.13,3.67,2751.0,2758.0,2366.0,2896.0,2966.0,2617.0,862.0,3.52,0.0040835266821345,-0.13374996,19.080975,286.1251,99.0,0.0,0.09124994,20.257103,284.4355,100.0,0.0,4.04125,25.525127,272.02368,71.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,35.21
2025-01-03 02:00:00,2.0,3.0,4.0,1.0,0.0,0.0,35.21,6.84,2742.0,2751.0,2393.0,2835.0,2896.0,2575.0,862.0,3.53,0.0040951276102088,-0.5587499,18.364454,284.21167,100.0,0.0,-0.13374996,19.080975,286.1251,99.0,0.0,3.1412501,21.049355,291.7307,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,33.43
2025-01-03 03:00:00,3.0,3.0,4.0,1.0,0.0,0.0,33.43,12.29,2762.0,2742.0,2462.0,2879.0,2835.0,2669.0,862.0,3.52,0.0040835266821345,-0.78375,18.911888,274.62302,75.5,0.0,-0.5587499,18.364454,284.21167,100.0,0.0,1.9662501,20.187664,326.19656,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,30.01
2025-01-03 04:00:00,4.0,3.0,4.0,1.0,0.0,0.0,30.01,21.44,2824.0,2762.0,2596.0,2873.0,2879.0,2744.0,862.0,3.5,0.004060324825986,-1.00875,20.8713,262.50452,2.0,0.0,-0.78375,18.911888,274.62302,75.5,0.0,1.2412499,21.236874,325.75867,95.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,30.79
2025-01-03 05:00:00,5.0,3.0,4.0,1.0,0.0,0.0,30.79,39.94,2996.0,2824.0,2834.0,3049.0,2873.0,2957.0,862.0,3.5,0.004060324825986,-1.2337499,21.90896,258.5837,46.0,0.0,-1.00875,20.8713,262.50452,2.0,0.0,0.91625,21.943115,320.12976,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,38.42
2025-01-03 06:00:00,6.0,3.0,4.0,1.0,0.0,0.0,38.42,93.41,3227.0,2996.0,3073.0,3224.0,3049.0,3243.0,862.0,3.52,0.0040835266821345,-1.10875,22.23145,248.94858,82.0,0.0,-1.2337499,21.90896,258.5837,46.0,0.0,0.34125,23.118423,320.93347,86.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,52.14
2025-01-03 07:00:00,7.0,3.0,4.0,1.0,0.0,0.0,52.14,118.62,3383.0,3227.0,3180.0,3242.0,3224.0,3335.0,862.0,3.53,0.0040951276102088,-0.73375,23.775728,232.69907,100.0,0.0,-1.10875,22.23145,248.94858,82.0,0.0,-0.033749968,22.718283,319.87354,83.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,80.6
2025-01-03 08:00:00,8.0,3.0,4.0,1.0,0.0,0.0,80.6,124.2,3439.0,3383.0,3230.0,3199.0,3242.0,3327.0,862.0,3.53,0.0040951276102088,-0.20875001,28.65028,214.13654,100.0,0.0,-0.73375,23.775728,232.69907,100.0,0.0,-0.35875,22.85653,320.96902,61.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,81.18
2025-01-03 09:00:00,9.0,3.0,4.0,1.0,0.0,0.0,81.18,123.32,3495.0,3439.0,3257.0,3402.0,3199.0,3319.0,862.0,3.5500000000000003,0.0041183294663573,0.46624997,32.60614,226.76187,100.0,1.5,-0.20875001,28.65028,214.13654,100.0,0.0,-0.50874996,23.648048,320.1559,56.0,1.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,75.79
2025-01-03 10:00:00,10.0,3.0,4.0,1.0,0.0,0.0,75.79,110.47,3478.0,3495.0,3278.0,3396.0,3402.0,3296.0,862.0,3.5700000000000003,0.0041415313225058,0.89125,31.11819,239.99173,96.0,18.5,0.46624997,32.60614,226.76187,100.0,1.5,-0.33375,22.183794,314.5498,57.0,33.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,69.02
2025-01-03 11:00:00,11.0,3.0,4.0,1.0,0.0,0.0,69.02,100.49,3463.0,3478.0,3277.0,3649.0,3396.0,3267.0,862.0,3.62,0.004199535962877,1.24125,31.225634,257.95087,56.0,55.0,0.89125,31.11819,239.99173,96.0,18.5,-0.033749998,22.753908,309.67313,54.0,95.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,54.48
2025-01-03 12:00:00,12.0,3.0,4.0,1.0,0.0,0.0,54.48,105.62,3476.0,3463.0,3269.0,3549.0,3649.0,3218.0,862.0,3.63,0.0042111368909512,0.76625,32.289623,272.9286,82.5,109.5,1.24125,31.225634,257.95087,56.0,55.0,0.31624997,22.60151,305.5346,31.5,132.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,52.96
2025-01-03 13:00:00,13.0,3.0,4.0,1.0,0.0,0.0,52.96,111.95,3478.0,3476.0,3301.0,3455.0,3549.0,3216.0,862.0,3.5999999999999996,0.0041763341067285,-0.033750005,28.864819,283.63983,82.0,125.0,0.76625,32.289623,272.9286,82.5,109.5,0.31625,20.545568,298.3167,8.0,134.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,53.79
2025-01-03 14:00:00,14.0,3.0,4.0,1.0,0.0,0.0,53.79,127.01,3530.0,3478.0,3380.0,3519.0,3455.0,3440.0,862.0,3.53,0.0040951276102088,-0.18375,27.456131,288.81036,23.0,110.0,-0.033750005,28.864819,283.63983,82.0,125.0,0.41625,19.940296,294.20264,2.0,113.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,73.09
2025-01-03 15:00:00,15.0,3.0,4.0,1.0,0.0,0.0,73.09,135.26,3584.0,3530.0,3511.0,3754.0,3519.0,3481.0,862.0,3.5700000000000003,0.0041415313225058,-0.70874995,33.54752,296.14264,58.0,59.5,-0.18375,27.456131,288.81036,23.0,110.0,0.04124999,16.77217,282.2934,0.0,64.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,100.53
2025-01-03 16:00:00,16.0,3.0,4.0,1.0,0.0,0.0,100.53,149.82,3597.0,3584.0,3505.0,3748.0,3754.0,3312.0,862.0,3.54,0.004106728538283,-0.85875,34.266853,294.85596,50.5,8.0,-0.70874995,33.54752,296.14264,58.0,59.5,-0.40874994,16.977692,266.9423,0.0,8.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,105.93
2025-01-03 17:00:00,17.0,3.0,4.0,1.0,0.0,0.0,105.93,146.16,3509.0,3597.0,3420.0,3663.0,3748.0,3216.0,862.0,3.53,0.0040951276102088,-0.63374996,34.068573,301.60535,20.5,0.0,-0.85875,34.266853,294.85596,50.5,8.0,-0.55875,17.788877,257.25378,50.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,108.67
2025-01-03 18:00:00,18.0,3.0,4.0,1.0,0.0,0.0,108.67,107.56,3431.0,3509.0,3338.0,3457.0,3663.0,3176.0,862.0,3.54,0.004106728538283,-0.73375,30.726543,300.84894,34.0,0.0,-0.63374996,34.068573,301.60535,20.5,0.0,-0.45875,18.477373,247.5,98.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,100.81
