date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,ftc_FR,ftc_PT,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Fossil_Hard_coal_Capacity,Fossil_Hard_coal_Output,Fossil_Hard_coal_Utilization,Hydro_Pumped_Storage_Capacity,Hydro_Pumped_Storage_Output,Hydro_Pumped_Storage_Utilization,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,Nuclear_Capacity,Nuclear_Output,Nuclear_Utilization,Solar_Capacity,Solar_Output,Solar_Utilization,Wind_Onshore_Capacity,Wind_Onshore_Output,Wind_Onshore_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3700.0,3870.0,24285.0,6825.2,0.2810459131150916,1819.7,303.2,0.1666208715722371,5388.9,0.0,0.0,5208.1,252.0,0.0483861677003129,7117.2,7100.799999999999,0.9976957230371494,4173.9,0.0,0.0,784.0,90.4,0.1153061224489796,3.6876667,6.891678,165.14107,32.0,0.0,4.121,7.2638545,174.7584,23.0,0.0,3.771,7.7540536,177.84337,8.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.59
2025-01-01 01:00:00,1.0,1.0,2.0,1.0,0.0,0.0,131.59,0.0,3700.0,3870.0,24285.0,5978.4,0.246176652254478,1819.7,247.2,0.1358465681156234,5388.9,0.0,0.0,5208.1,215.6,0.0413970545880455,7117.2,7099.6,0.9975271174057214,4173.9,0.0,0.0,784.0,48.8,0.0622448979591836,3.4543335,9.002076,167.97166,26.666666,0.0,3.6876667,6.891678,165.14107,32.0,0.0,3.6376667,7.493645,175.89204,34.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.49
2025-01-01 02:00:00,2.0,1.0,2.0,1.0,0.0,0.0,131.49,0.0,3700.0,3870.0,24285.0,5438.0,0.2239242330656784,1819.7,248.8,0.1367258339286695,5388.9,0.0,0.0,5208.1,147.6,0.0283404696530404,7117.2,7099.599999999999,0.9975271174057212,4173.9,0.0,0.0,784.0,41.2,0.0525510204081632,4.071,6.9697585,176.8243,40.666668,0.0,3.4543335,9.002076,167.97166,26.666666,0.0,3.454333,7.273309,174.77693,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.42
2025-01-01 03:00:00,3.0,1.0,2.0,1.0,0.0,0.0,131.42,0.0,3654.0,3375.0,24285.0,5010.0,0.2063001852995676,1819.7,247.2,0.1358465681156234,5388.9,0.0,0.0,5208.1,297.6,0.0571417599508458,7117.2,7099.6,0.9975271174057214,4173.9,0.0,0.0,784.0,44.8,0.0571428571428571,3.7376664,7.559969,170.74329,27.666666,0.0,4.071,6.9697585,176.8243,40.666668,0.0,3.0543334,7.254745,174.29518,34.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.49
2025-01-01 04:00:00,4.0,1.0,2.0,1.0,0.0,0.0,120.49,0.0,3654.0,3375.0,24285.0,4957.6,0.2041424747786699,1819.7,248.0,0.1362862010221465,5388.9,0.0,0.0,5208.1,201.6,0.0387089341602503,7117.2,7100.4,0.9976395211600068,4173.9,0.0,0.0,784.0,46.8,0.0596938775510204,3.287667,6.2886753,287.13577,39.333332,0.0,3.7376664,7.559969,170.74329,27.666666,0.0,3.2376668,6.8300653,176.36967,36.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.3
2025-01-01 05:00:00,5.0,1.0,2.0,1.0,0.0,0.0,112.3,0.0,3654.0,3375.0,24285.0,4901.2,0.2018200535309862,1819.7,246.0,0.1351871187558388,5388.9,0.0,0.0,5208.1,141.6,0.0271884180411282,7117.2,7100.0,0.997583319282864,4173.9,0.0,0.0,784.0,45.2,0.0576530612244898,3.271,7.0749516,288.6399,23.333334,0.0,3.271,7.0749516,288.6399,23.333334,0.0,6.2376666,4.7498746,198.90302,34.0,193.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.3
2025-01-01 06:00:00,6.0,1.0,2.0,1.0,0.0,0.0,112.3,0.0,3654.0,3420.0,24285.0,5165.6,0.2127074325715462,1819.7,246.8,0.1356267516623619,5388.9,0.0,0.0,5208.1,158.0,0.0303373591136882,7117.2,7101.200000000001,0.9977519249142922,4173.9,0.0,0.0,784.0,45.599999999999994,0.0581632653061224,3.0043335,6.8770657,284.0225,57.333332,0.0,3.271,7.0749516,288.6399,23.333334,0.0,8.404333,4.902872,87.60708,34.666668,306.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.88
2025-01-01 07:00:00,7.0,1.0,2.0,1.0,0.0,0.0,111.88,0.0,3654.0,3420.0,24285.0,4949.2,0.2037965822524191,1819.7,247.6,0.1360663845688849,5388.9,0.0,0.0,5208.1,162.8,0.031259000403218,7117.2,7100.4,0.9976395211600068,4173.9,12.0,0.002875008984403,784.0,30.8,0.0392857142857142,3.187667,6.745319,288.69797,55.333332,0.0,3.0043335,6.8770657,284.0225,57.333332,0.0,10.787666,5.3163958,128.02524,32.666668,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.09
2025-01-01 08:00:00,8.0,1.0,2.0,1.0,0.0,0.0,112.09,0.0,3654.0,3420.0,24285.0,4412.0,0.1816759316450484,1819.7,247.2,0.1358465681156234,5388.9,0.0,0.0,5208.1,484.8,0.0930857702425068,7117.2,7101.2,0.997751924914292,4173.9,520.4,0.12467955629028,784.0,11.6,0.0147959183673469,3.4210002,6.5339622,252.99803,57.0,0.0,3.187667,6.745319,288.69797,55.333332,0.0,10.987667,4.7208323,158.45607,12.666667,271.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.99
2025-01-01 09:00:00,9.0,1.0,2.0,1.0,0.0,0.0,94.99,0.0,3654.0,3420.0,24285.0,2520.8,0.1038007000205888,1819.7,247.2,0.1358465681156234,5388.9,0.0,0.0,5208.1,327.2,0.0628252145696127,7117.2,7102.4,0.9979205305457202,4173.9,1648.4,0.3949304008241693,784.0,16.0,0.0204081632653061,3.721,7.1747537,250.45232,63.0,4.3333335,3.4210002,6.5339622,252.99803,57.0,0.0,8.021,4.0802865,117.825325,17.333334,28.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2025-01-01 10:00:00,10.0,1.0,2.0,1.0,0.0,0.0,35.0,0.0,2775.0,4230.0,24285.0,1537.2,0.0632983323038912,1819.7,248.0,0.1362862010221465,5388.9,0.0,0.0,5208.1,164.0,0.0314894107256005,7117.2,7102.8,0.997976732422863,4173.9,2005.6,0.4805098349265675,784.0,7.199999999999999,0.0091836734693877,5.087666,7.785394,233.4991,53.0,70.0,5.087666,7.785394,233.4991,53.0,70.0,5.3543334,7.2271647,73.28756,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59
2025-01-01 11:00:00,11.0,1.0,2.0,1.0,0.0,0.0,20.59,0.0,2775.0,4230.0,24285.0,1716.0,0.0706609017912291,1819.7,248.4,0.136506017475408,5388.9,0.0,0.0,5208.1,44.8,0.0086019853689445,7117.2,7102.0,0.9978643286685775,4173.9,2289.2,0.5484558805912935,784.0,18.799999999999997,0.0239795918367346,6.9876666,6.971908,238.8376,66.333336,164.33333,6.9876666,6.971908,238.8376,66.333336,164.33333,4.121,7.2638545,174.7584,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.11
2025-01-01 12:00:00,12.0,1.0,2.0,1.0,0.0,0.0,28.11,0.0,2775.0,4230.0,24285.0,2174.8,0.0895532221535927,1819.7,248.0,0.1362862010221465,5388.9,0.0,0.0,5208.1,62.400000000000006,0.011981336763887,7117.2,7101.6,0.9978081267914348,4173.9,2198.0,0.5266058123098302,784.0,42.8,0.0545918367346938,8.5876665,6.638415,255.09229,53.666668,223.33333,6.9876666,6.971908,238.8376,66.333336,164.33333,3.6876667,6.891678,165.14107,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-01-01 13:00:00,13.0,1.0,2.0,1.0,0.0,0.0,30.0,0.0,2775.0,4230.0,24285.0,2291.6,0.0943627753757463,1819.7,247.2,0.1358465681156234,5388.9,0.0,0.0,5208.1,190.8,0.0366352412588083,7117.2,7101.6,0.9978081267914348,4173.9,2122.0,0.5083974220752774,784.0,21.2,0.0270408163265306,9.9210005,7.7876897,154.16766,64.0,310.33334,8.5876665,6.638415,255.09229,53.666668,223.33333,3.4543335,9.002076,167.97166,26.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5
2025-01-01 14:00:00,14.0,1.0,2.0,1.0,0.0,0.0,21.5,0.0,2775.0,4230.0,24285.0,2099.6,0.0864566604900144,1819.7,247.2,0.1358465681156234,5388.9,0.0,0.0,5208.1,162.8,0.031259000403218,7117.2,7097.6,0.997246108020008,4173.9,1940.0,0.464793119145164,784.0,23.6,0.0301020408163265,10.9210005,9.09102,146.76978,23.666666,380.33334,9.9210005,7.7876897,154.16766,64.0,310.33334,4.071,6.9697585,176.8243,40.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68
2025-01-01 15:00:00,15.0,1.0,2.0,1.0,0.0,0.0,10.68,0.0,2775.0,4230.0,24285.0,2782.0,0.11455631047972,1819.7,247.2,0.1358465681156234,5388.9,0.0,0.0,5208.1,592.0,0.1136690923753384,7117.2,7102.0,0.9978643286685775,4173.9,1415.2,0.3390593928939361,784.0,29.6,0.0377551020408163,11.404334,8.439378,122.50916,27.0,333.33334,10.9210005,9.09102,146.76978,23.666666,380.33334,3.7376664,7.559969,170.74329,27.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2025-01-01 16:00:00,16.0,1.0,2.0,1.0,0.0,0.0,72.0,0.0,2775.0,4230.0,24285.0,4754.4,0.1957751698579369,1819.7,278.8,0.153212067923284,5388.9,363.6,0.0674720258308745,5208.1,1055.2,0.2026074768149613,7117.2,7101.2,0.997751924914292,4173.9,373.6,0.0895086130477491,784.0,13.2,0.0168367346938775,11.471,7.137197,121.122154,25.333334,263.0,11.404334,8.439378,122.50916,27.0,333.33334,3.287667,6.2886753,287.13577,39.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.49
2025-01-01 17:00:00,17.0,1.0,2.0,1.0,0.0,0.0,125.49,0.0,1250.0,3280.0,24285.0,5805.6,0.2390611488573193,1819.7,334.0,0.1835467384733747,5388.9,559.2,0.1037688582085397,5208.1,1668.0,0.3202703481115954,7117.2,7101.6,0.9978081267914348,4173.9,4.4,0.0010541699609477,784.0,11.2,0.0142857142857142,10.737666,6.6835036,103.765175,52.666668,143.66667,10.737666,6.6835036,103.765175,52.666668,143.66667,3.271,7.0749516,288.6399,23.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.72
2025-01-01 18:00:00,18.0,1.0,2.0,1.0,0.0,0.0,149.72,0.0,3330.0,3280.0,24285.0,6386.0,0.2629606753139798,1819.7,334.4,0.1837665549266362,5388.9,710.0,0.1317523056653491,5208.1,1683.2,0.323188878861773,7117.2,7101.6,0.9978081267914348,4173.9,0.0,0.0,784.0,9.2,0.011734693877551,8.821,6.16653,79.477394,24.0,28.666666,10.737666,6.6835036,103.765175,52.666668,143.66667,3.0043335,6.8770657,284.0225,57.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.67
2025-01-01 19:00:00,19.0,1.0,2.0,1.0,0.0,0.0,150.67,0.0,3330.0,3280.0,24285.0,6452.8,0.2657113444513074,1819.7,333.6,0.1833269220201132,5388.9,647.2,0.1200987214459351,5208.1,1826.4,0.3506845106660778,7117.2,7100.4,0.9976395211600068,4173.9,0.0,0.0,784.0,4.800000000000001,0.0061224489795918,7.6543326,6.1530323,192.30043,44.666668,0.0,8.821,6.16653,79.477394,24.0,28.666666,3.187667,6.745319,288.69797,55.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.99
2025-01-01 20:00:00,20.0,1.0,2.0,1.0,0.0,0.0,152.99,0.0,3330.0,3280.0,24285.0,6648.4,0.2737656989911468,1819.7,334.0,0.1835467384733747,5388.9,543.2,0.1007997921653769,5208.1,1951.2,0.3746471841938518,7117.2,7100.4,0.9976395211600068,4173.9,0.0,0.0,784.0,6.800000000000001,0.0086734693877551,6.621,8.072849,176.83302,43.666668,0.0,7.6543326,6.1530323,192.30043,44.666668,0.0,3.4210002,6.5339622,252.99803,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.69
2025-01-01 21:00:00,21.0,1.0,2.0,1.0,0.0,0.0,151.69,0.0,3330.0,3280.0,24285.0,6236.0,0.2567840230595017,1819.7,334.0,0.1835467384733747,5388.9,545.2,0.1011709254207723,5208.1,1169.6,0.2245732608820874,7117.2,7101.6,0.9978081267914348,4173.9,0.0,0.0,784.0,4.4,0.0056122448979591,6.0709996,8.723077,170.61607,36.666668,0.0,6.621,8.072849,176.83302,43.666668,0.0,3.721,7.1747537,250.45232,63.0,4.3333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.75
2025-01-01 22:00:00,22.0,1.0,2.0,1.0,0.0,0.0,147.75,0.0,3330.0,3280.0,24285.0,5680.4,0.2339057031089149,1819.7,334.4,0.1837665549266362,5388.9,491.6,0.0912245541761769,5208.1,602.8000000000001,0.1157427852767804,7117.2,7102.0,0.9978643286685775,4173.9,0.0,0.0,784.0,9.2,0.011734693877551,5.454333,8.659982,172.70544,49.0,0.0,5.454333,8.659982,172.70544,49.0,0.0,5.087666,7.785394,233.4991,53.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.06
2025-01-01 23:00:00,23.0,1.0,2.0,1.0,0.0,0.0,133.06,0.0,2960.0,2745.0,24285.0,5173.6,0.2130368540251184,1819.7,327.2,0.1798098587679287,5388.9,62.8,0.0116535842194139,5208.1,175.2,0.0336399070678366,7117.2,7104.8,0.9982577418085764,4173.9,0.0,0.0,784.0,8.8,0.0112244897959183,5.071,8.752406,165.64934,31.333334,0.0,5.454333,8.659982,172.70544,49.0,0.0,6.9876666,6.971908,238.8376,66.333336,164.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.12
2025-01-02 00:00:00,0.0,2.0,3.0,1.0,0.0,0.0,137.12,131.59,2960.0,2745.0,24285.0,4520.0,0.1861231212682726,1819.7,269.2,0.1479364730450074,5388.9,0.0,0.0,5208.1,99.6,0.0191240567577427,7117.2,7102.4,0.9979205305457202,4173.9,0.0,0.0,784.0,16.8,0.0214285714285714,4.6543336,9.643596,172.75175,27.666666,0.0,5.071,8.752406,165.64934,31.333334,0.0,6.9876666,6.971908,238.8376,66.333336,164.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,123.03
2025-01-02 01:00:00,1.0,2.0,3.0,1.0,0.0,0.0,123.03,131.49,2960.0,2745.0,24285.0,4574.8,0.1883796582252419,1819.7,274.8,0.1510139033906688,5388.9,0.0,0.0,5208.1,82.4,0.0158215088035944,7117.2,7102.4,0.9979205305457202,4173.9,0.0,0.0,784.0,24.0,0.0306122448979591,4.287667,9.1183815,283.8288,24.666666,0.0,4.6543336,9.643596,172.75175,27.666666,0.0,8.5876665,6.638415,255.09229,53.666668,223.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,100.2
2025-01-02 02:00:00,2.0,2.0,3.0,1.0,0.0,0.0,100.2,131.42,2960.0,2745.0,24285.0,4175.6,0.1719415276919909,1819.7,247.6,0.1360663845688849,5388.9,0.0,0.0,5208.1,69.2,0.0132869952573875,7117.2,7102.0,0.9978643286685775,4173.9,0.0,0.0,784.0,30.799999999999997,0.0392857142857142,5.1043334,8.875741,174.24135,30.333334,0.0,4.287667,9.1183815,283.8288,24.666666,0.0,8.5876665,6.638415,255.09229,53.666668,223.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,99.82
2025-01-02 03:00:00,3.0,2.0,3.0,1.0,0.0,0.0,99.82,120.49,3654.0,2790.0,24285.0,4033.6,0.166094296891085,1819.7,247.2,0.1358465681156234,5388.9,0.0,0.0,5208.1,63.2,0.0121349436454753,7117.2,7101.2,0.997751924914292,4173.9,0.0,0.0,784.0,58.4,0.0744897959183673,4.954334,9.155101,170.2425,38.0,0.0,5.1043334,8.875741,174.24135,30.333334,0.0,9.9210005,7.7876897,154.16766,64.0,310.33334,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,99.82
2025-01-02 04:00:00,4.0,2.0,3.0,1.0,0.0,0.0,99.82,112.3,3654.0,2790.0,24285.0,4143.2,0.1706073708050236,1819.7,267.6,0.1470572072319613,5388.9,0.0,0.0,5208.1,60.4,0.0115973195599162,7117.2,7100.4,0.9976395211600068,4173.9,0.0,0.0,784.0,103.6,0.1321428571428571,4.6043334,8.890946,281.1873,33.333332,0.0,4.954334,9.155101,170.2425,38.0,0.0,9.9210005,7.7876897,154.16766,64.0,310.33334,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,100.08
2025-01-02 05:00:00,5.0,2.0,3.0,1.0,0.0,0.0,100.08,112.3,2960.0,3915.0,24285.0,4370.0,0.1799464690137945,1819.7,310.4,0.1705775677309446,5388.9,3.2,0.0005938132086325,5208.1,167.2,0.0321038382519536,7117.2,7099.2,0.9974709155285788,4173.9,0.0,0.0,784.0,125.2,0.1596938775510204,4.1543336,9.236217,171.50195,43.0,0.0,4.6043334,8.890946,281.1873,33.333332,0.0,10.9210005,9.09102,146.76978,23.666666,380.33334,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,128.44
2025-01-02 06:00:00,6.0,2.0,3.0,1.0,0.0,0.0,128.44,111.88,2960.0,3915.0,24285.0,4835.6,0.1991187976116945,1819.7,405.6,0.222893883607188,5388.9,142.0,0.0263504611330698,5208.1,699.6,0.1343292179489641,7117.2,7099.6,0.9975271174057214,4173.9,0.0,0.0,784.0,115.2,0.1469387755102041,3.8210003,9.312686,272.08838,41.333332,0.0,4.1543336,9.236217,171.50195,43.0,0.0,10.9210005,9.09102,146.76978,23.666666,380.33334,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,143.96
2025-01-02 07:00:00,7.0,2.0,3.0,1.0,0.0,0.0,143.96,112.09,2960.0,3915.0,24285.0,4878.8,0.2008976734609841,1819.7,501.6,0.2756498323899544,5388.9,629.2,0.116758522147377,5208.1,1206.0,0.2315623739943549,7117.2,7100.0,0.997583319282864,4173.9,18.0,0.0043125134766046,784.0,106.0,0.135204081632653,3.7376668,9.274727,274.6341,39.333332,0.0,3.8210003,9.312686,272.08838,41.333332,0.0,11.404334,8.439378,122.50916,27.0,333.33334,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,152.92
2025-01-02 08:00:00,8.0,2.0,3.0,1.0,0.0,0.0,152.92,94.99,2960.0,3915.0,24285.0,5241.2,0.2158204653078031,1819.7,506.0,0.2780678133758312,5388.9,533.2,0.0989441258884002,5208.1,908.4,0.1744206140435091,7117.2,7099.2,0.9974709155285788,4173.9,587.6,0.1407796066029373,784.0,87.60000000000001,0.111734693877551,3.6043336,9.2795725,160.97095,46.666668,0.0,3.7376668,9.274727,274.6341,39.333332,0.0,11.404334,8.439378,122.50916,27.0,333.33334,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,152.16
2025-01-02 09:00:00,9.0,2.0,3.0,1.0,0.0,0.0,152.16,35.0,2960.0,3915.0,24285.0,3406.8,0.140284126003706,1819.7,510.8,0.2807056108149695,5388.9,110.0,0.0204123290467442,5208.1,207.2,0.0397841823313684,7117.2,7104.0,0.9981453380542912,4173.9,1660.8,0.3979012434413858,784.0,71.2,0.0908163265306122,4.054333,9.315669,170.84425,63.333332,6.0,3.6043336,9.2795725,160.97095,46.666668,0.0,11.471,7.137197,121.122154,25.333334,263.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,129.04
2025-01-02 10:00:00,10.0,2.0,3.0,1.0,0.0,0.0,129.04,20.59,2867.0,4590.0,24285.0,3041.6,0.1252460366481367,1819.7,506.4,0.2782876298290926,5388.9,100.8,0.0187051160719256,5208.1,183.6,0.0352527793245137,7117.2,7099.599999999999,0.9975271174057212,4173.9,1946.0,0.4662306236373655,784.0,90.8,0.1158163265306122,5.471,8.990341,166.69653,76.0,68.0,4.054333,9.315669,170.84425,63.333332,6.0,11.471,7.137197,121.122154,25.333334,263.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,125.7
2025-01-02 11:00:00,11.0,2.0,3.0,1.0,0.0,0.0,125.7,28.11,2867.0,4590.0,24285.0,3258.4,0.1341733580399423,1819.7,484.4,0.2661977248997087,5388.9,94.4,0.0175174896546605,5208.1,191.6,0.0367888481403966,7117.2,7095.6,0.9969650986342944,4173.9,2176.8,0.5215266297707182,784.0,101.2,0.1290816326530612,6.8209996,9.113883,198.73372,68.0,137.66667,5.471,8.990341,166.69653,76.0,68.0,10.737666,6.6835036,103.765175,52.666668,143.66667,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,125.72
2025-01-02 12:00:00,12.0,2.0,3.0,1.0,0.0,0.0,125.72,30.0,2867.0,4590.0,24285.0,2840.0,0.1169446160181181,1819.7,504.8,0.2774083640160466,5388.9,6.8,0.0012618530683441,5208.1,98.0,0.0188168429945661,7117.2,7100.0,0.997583319282864,4173.9,2208.0,0.5290016531301661,784.0,126.8,0.161734693877551,8.404333,9.677658,194.72876,66.666664,226.33333,6.8209996,9.113883,198.73372,68.0,137.66667,10.737666,6.6835036,103.765175,52.666668,143.66667,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,119.3
2025-01-02 13:00:00,13.0,2.0,3.0,1.0,0.0,0.0,119.3,21.5,2867.0,4590.0,24285.0,3488.0,0.1436277537574634,1819.7,506.8,0.2785074462823542,5388.9,104.0,0.0192989292805581,5208.1,128.4,0.0246539044949213,7117.2,7099.6,0.9975271174057214,4173.9,2235.6,0.5356141737942931,784.0,132.4,0.1688775510204081,9.654333,9.827279,199.61528,66.666664,276.66666,8.404333,9.677658,194.72876,66.666664,226.33333,8.821,6.16653,79.477394,24.0,28.666666,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,124.65
2025-01-02 14:00:00,14.0,2.0,3.0,1.0,0.0,0.0,124.65,10.68,2960.0,4725.0,24285.0,3796.8,0.156343421865349,1819.7,505.2,0.2776281804693081,5388.9,85.2,0.0158102766798419,5208.1,112.0,0.0215049634223613,7117.2,7098.8,0.997414713651436,4173.9,2113.2000000000003,0.5062890821533819,784.0,151.6,0.1933673469387755,10.971,11.501142,207.04985,45.666668,306.66666,9.654333,9.827279,199.61528,66.666664,276.66666,8.821,6.16653,79.477394,24.0,28.666666,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,130.11
2025-01-02 15:00:00,15.0,2.0,3.0,1.0,0.0,0.0,130.11,72.0,2960.0,4725.0,24285.0,5065.6,0.2085896644018942,1819.7,487.2,0.2677364400725394,5388.9,76.0,0.0141030637050232,5208.1,384.0,0.0737313031623816,7117.2,7098.4,0.9973585117742932,4173.9,1499.6,0.3592802894175711,784.0,131.6,0.1678571428571428,11.870999,11.708923,203.25444,44.666668,328.33334,10.971,11.501142,207.04985,45.666668,306.66666,7.6543326,6.1530323,192.30043,44.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,139.5
2025-01-02 16:00:00,16.0,2.0,3.0,1.0,0.0,0.0,139.5,125.49,2960.0,4725.0,24285.0,6540.8,0.2693349804406012,1819.7,502.0,0.2758696488432159,5388.9,511.6,0.0949358867301304,5208.1,849.6,0.1631305082467694,7117.2,7100.4,0.9976395211600068,4173.9,394.4,0.0944919619540477,784.0,125.2,0.1596938775510204,11.987666,12.07917,207.08562,54.333332,239.33333,11.870999,11.708923,203.25444,44.666668,328.33334,7.6543326,6.1530323,192.30043,44.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,153.4
2025-01-02 17:00:00,17.0,2.0,3.0,1.0,0.0,0.0,153.4,149.72,2914.0,3423.0,24285.0,6650.8,0.2738645254272184,1819.7,496.8,0.273012034950816,5388.9,1043.2,0.1935831060142144,5208.1,1852.0,0.3555999308769033,7117.2,7099.2,0.9974709155285788,4173.9,5.6000000000000005,0.0013416708593881,784.0,158.8,0.2025510204081632,11.537666,10.016438,209.9085,66.0,154.0,11.987666,12.07917,207.08562,54.333332,239.33333,6.621,8.072849,176.83302,43.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,159.18
2025-01-02 18:00:00,18.0,2.0,3.0,1.0,0.0,0.0,159.18,150.67,2914.0,3423.0,24285.0,7146.8,0.2942886555486926,1819.7,504.0,0.2769687311095235,5388.9,939.6,0.1743584033847353,5208.1,2124.0,0.4078262706169236,7117.2,7098.0,0.9973023098971506,4173.9,0.0,0.0,784.0,178.39999999999998,0.2275510204081632,9.687667,9.221378,213.00452,86.666664,31.666666,11.537666,10.016438,209.9085,66.0,154.0,6.621,8.072849,176.83302,43.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,160.99
2025-01-02 19:00:00,19.0,2.0,3.0,1.0,0.0,0.0,160.99,152.99,2914.0,3423.0,24285.0,6923.6,0.2850977969940292,1819.7,504.4,0.277188547562785,5388.9,1120.8,0.2079830763235539,5208.1,1853.6,0.3559071446400798,7117.2,7098.8,0.997414713651436,4173.9,0.0,0.0,784.0,168.4,0.2147959183673469,8.637667,9.379258,223.15556,67.666664,0.0,9.687667,9.221378,213.00452,86.666664,31.666666,6.0709996,8.723077,170.61607,36.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,161.1
2025-01-02 20:00:00,20.0,2.0,3.0,1.0,0.0,0.0,161.1,151.69,2914.0,3423.0,24285.0,6857.2,0.2823635989293803,1819.7,503.6,0.276748914656262,5388.9,992.4,0.1841563213271725,5208.1,1406.8,0.270117701273017,7117.2,7100.4,0.9976395211600068,4173.9,0.0,0.0,784.0,156.0,0.1989795918367347,7.7543335,9.324475,235.7314,69.333336,0.0,8.637667,9.379258,223.15556,67.666664,0.0,6.0709996,8.723077,170.61607,36.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,157.88
2025-01-02 21:00:00,21.0,2.0,3.0,1.0,0.0,0.0,157.88,147.75,2914.0,3423.0,24285.0,6156.8,0.2535227506691373,1819.7,504.0,0.2769687311095235,5388.9,832.8000000000001,0.1545398875466236,5208.1,943.2,0.1811025133925999,7117.2,7101.2,0.997751924914292,4173.9,0.0,0.0,784.0,141.2,0.1801020408163265,7.1376667,9.455598,239.44434,74.666664,0.0,7.7543335,9.324475,235.7314,69.333336,0.0,5.454333,8.659982,172.70544,49.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,152.44
