date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-02 13:00:00,13,2,3,1,0,0,5.39,7.28,2623.0,2619.0,2443.0,2234.0,2338.0,1863.0,699.0,378.73,0.5418168812589413,-16.04575,6.4035654,290.5929,56.5,16.0,-15.44575,5.574787,281.81976,93.5,16.0,-17.320751,11.061451,337.25076,52.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,5.33
2025-01-02 14:00:00,14,2,3,1,0,0,5.33,12.37,2656.0,2623.0,2514.0,2376.0,2234.0,1571.0,699.0,381.83,0.5462517882689556,-16.09575,10.501887,317.14246,79.0,3.0,-16.04575,6.4035654,290.5929,56.5,16.0,-17.320751,11.061451,337.25076,52.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,5.2
2025-01-02 15:00:00,15,2,3,1,0,0,5.2,17.85,2664.0,2656.0,2553.0,2793.0,2376.0,1589.0,699.0,381.45,0.5457081545064377,-16.195751,10.556123,329.01117,50.0,0.0,-16.09575,10.501887,317.14246,79.0,3.0,-17.04575,10.1296425,342.87897,50.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,5.55
2025-01-02 16:00:00,16,2,3,1,0,0,5.55,18.87,2665.0,2664.0,2554.0,2921.0,2793.0,1764.0,699.0,381.51,0.545793991416309,-16.27075,10.057587,326.49426,55.0,0.0,-16.195751,10.556123,329.01117,50.0,0.0,-17.04575,10.1296425,342.87897,50.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,5.4
2025-01-02 17:00:00,17,2,3,1,0,0,5.4,14.98,2597.0,2665.0,2506.0,2739.0,2921.0,1811.0,699.0,384.3,0.5497854077253219,-16.195751,7.7495637,322.31042,51.0,0.0,-16.27075,10.057587,326.49426,55.0,0.0,-16.57075,10.462724,345.28784,66.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,5.33
2025-01-02 18:00:00,18,2,3,1,0,0,5.33,9.78,2553.0,2597.0,2485.0,2562.0,2739.0,1886.0,699.0,383.9,0.5492131616595135,-16.09575,7.3298836,326.74933,50.0,0.0,-16.195751,7.7495637,322.31042,51.0,0.0,-16.57075,10.462724,345.28784,66.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,5.39
2025-01-02 19:00:00,19,2,3,1,0,0,5.39,8.21,2498.0,2553.0,2421.0,2382.0,2562.0,1750.0,699.0,370.76,0.530414878397711,-15.89575,8.443852,324.02094,60.5,0.0,-16.09575,7.3298836,326.74933,50.0,0.0,-16.220749,10.551484,340.09723,77.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,5.38
2025-01-02 20:00:00,20,2,3,1,0,0,5.38,7.19,2426.0,2498.0,2352.0,2158.0,2382.0,1717.0,699.0,372.75,0.5332618025751072,-15.420751,8.906741,327.925,98.0,0.0,-15.89575,8.443852,324.02094,60.5,0.0,-16.220749,10.551484,340.09723,77.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,5.34
2025-01-02 21:00:00,21,2,3,1,0,0,5.34,9.26,2377.0,2426.0,2296.0,2301.0,2158.0,1867.0,699.0,403.96,0.5779113018597998,-15.02075,7.409123,338.22256,100.0,0.0,-15.420751,8.906741,327.925,98.0,0.0,-15.87075,10.883577,339.348,81.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,7.28
2025-01-02 22:00:00,22,2,3,1,0,0,7.28,7.1,2311.0,2377.0,2236.0,2293.0,2301.0,1718.0,699.0,0.0,0.0,-15.62075,6.753686,184.79366,100.0,0.0,-15.02075,7.409123,338.22256,100.0,0.0,-15.87075,10.883577,339.348,81.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,7.44
2025-01-02 23:00:00,23,2,3,1,0,0,7.44,4.55,2239.0,2311.0,2179.0,2171.0,2293.0,1939.0,699.0,399.56,0.5716165951359085,-16.74575,7.11697,188.9826,100.0,0.0,-15.62075,6.753686,184.79366,100.0,0.0,-15.370749,10.67993,337.73477,94.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,5.69
2025-01-03 00:00:00,0,3,4,1,0,0,5.69,4.41,2212.0,2239.0,2152.0,1730.0,2171.0,1800.0,699.0,407.53,0.5830185979971387,-16.845749,7.898693,187.67857,100.0,0.0,-16.74575,7.11697,188.9826,100.0,0.0,-15.17075,10.183205,338.414,71.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,5.98
2025-01-03 01:00:00,1,3,4,1,0,0,5.98,4.88,2191.0,2212.0,2146.0,1881.0,1730.0,2170.0,699.0,364.08,0.5208583690987125,-16.59575,9.553909,189.01848,100.0,0.0,-16.845749,7.898693,187.67857,100.0,0.0,-14.92075,9.37824,333.19226,68.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,6.39
2025-01-03 02:00:00,2,3,4,1,0,0,6.39,6.2,2200.0,2191.0,2148.0,1997.0,1881.0,2108.0,699.0,364.12,0.5209155937052933,-15.69575,8.968872,342.3855,100.0,0.0,-16.59575,9.553909,189.01848,100.0,0.0,-17.07075,12.423534,323.69693,54.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,9.1
2025-01-03 03:00:00,3,3,4,1,0,0,9.1,5.89,2233.0,2200.0,2181.0,2174.0,1997.0,2173.0,699.0,417.9,0.5978540772532188,-15.72075,8.711642,178.11644,100.0,0.0,-15.69575,8.968872,342.3855,100.0,0.0,-17.445751,12.159225,321.08914,67.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,14.43
2025-01-03 04:00:00,4,3,4,1,0,0,14.43,5.96,2299.0,2233.0,2245.0,2324.0,2174.0,2142.0,699.0,395.4,0.5656652360515021,-14.82075,9.876112,176.12265,100.0,0.0,-15.72075,8.711642,178.11644,100.0,0.0,-17.595749,11.826704,322.99463,75.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,15.7
2025-01-03 05:00:00,5,3,4,1,0,0,15.7,6.62,2463.0,2299.0,2414.0,2175.0,2324.0,2278.0,699.0,409.78,0.5862374821173104,-14.49575,10.435999,347.06122,100.0,0.0,-14.82075,9.876112,176.12265,100.0,0.0,-17.62075,11.207374,323.27542,98.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,16.65
2025-01-03 06:00:00,6,3,4,1,0,0,16.65,5.94,2587.0,2463.0,2532.0,2024.0,2175.0,2057.0,699.0,433.77,0.6205579399141631,-14.29575,9.092079,348.82394,100.0,0.0,-14.49575,10.435999,347.06122,100.0,0.0,-17.345749,10.12324,331.3545,76.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,16.5
2025-01-03 07:00:00,7,3,4,1,0,0,16.5,6.01,2639.0,2587.0,2603.0,2302.0,2024.0,2065.0,699.0,449.03,0.6423891273247496,-14.24575,7.8503027,338.88287,100.0,0.0,-14.29575,9.092079,348.82394,100.0,0.0,-17.42075,9.089023,323.08224,58.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,16.58
2025-01-03 08:00:00,8,3,4,1,0,0,16.58,6.03,2669.0,2639.0,2622.0,2480.0,2302.0,2138.0,699.0,434.99,0.6223032904148784,-13.77075,9.026797,336.21463,99.5,0.0,-14.24575,7.8503027,338.88287,100.0,0.0,-17.12075,7.468603,332.37646,88.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,24.2
2025-01-03 09:00:00,9,3,4,1,0,0,24.2,5.56,2677.0,2669.0,2637.0,2317.0,2480.0,2208.0,699.0,442.35,0.6328326180257511,-13.67075,8.076643,338.38568,100.0,0.0,-13.77075,9.026797,336.21463,99.5,0.0,-16.99575,6.86483,314.91766,94.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,15.3
2025-01-03 10:00:00,10,3,4,1,0,0,15.3,5.6,2685.0,2677.0,2626.0,1947.0,2317.0,2427.0,699.0,435.99,0.6237339055793991,-13.62075,8.096026,331.70074,99.5,0.5,-13.67075,8.076643,338.38568,100.0,0.0,-16.695751,6.035616,322.2259,100.0,0.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,19.45
2025-01-03 11:00:00,11,3,4,1,0,0,19.45,5.66,2676.0,2685.0,2629.0,2057.0,1947.0,2482.0,699.0,387.14,0.5538483547925608,-13.845751,5.56164,327.4618,100.0,11.0,-13.62075,8.096026,331.70074,99.5,0.5,-16.070751,5.9261484,307.02728,100.0,9.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,13.23
2025-01-03 12:00:00,12,3,4,1,0,0,13.23,5.39,2666.0,2676.0,2619.0,2143.0,2057.0,2338.0,699.0,345.76,0.4946494992846924,-13.87075,5.2589,321.04742,100.0,19.5,-13.845751,5.56164,327.4618,100.0,11.0,-15.44575,5.574787,281.81976,93.5,16.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,14.11
2025-01-03 13:00:00,13,3,4,1,0,0,14.11,5.33,2691.0,2666.0,2623.0,2089.0,2143.0,2234.0,699.0,347.96,0.497796852646638,-13.24575,7.7971144,320.39722,100.0,14.0,-13.87075,5.2589,321.04742,100.0,19.5,-16.04575,6.4035654,290.5929,56.5,16.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,11.36
2025-01-03 14:00:00,14,3,4,1,0,0,11.36,5.2,2735.0,2691.0,2656.0,1927.0,2089.0,2376.0,699.0,297.2,0.4251788268955651,-13.54575,7.405157,165.40121,100.0,3.0,-13.24575,7.7971144,320.39722,100.0,14.0,-16.09575,10.501887,317.14246,79.0,3.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,12.28
2025-01-03 15:00:00,15,3,4,1,0,0,12.28,5.55,2740.0,2735.0,2664.0,2331.0,1927.0,2793.0,699.0,288.21,0.4123175965665235,-12.970751,8.090398,312.55048,100.0,0.0,-13.54575,7.405157,165.40121,100.0,3.0,-16.195751,10.556123,329.01117,50.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,13.46
2025-01-03 16:00:00,16,3,4,1,0,0,13.46,5.4,2714.0,2740.0,2665.0,2254.0,2331.0,2921.0,699.0,320.02,0.4578254649499284,-12.87075,8.678358,319.16107,100.0,0.0,-12.970751,8.090398,312.55048,100.0,0.0,-16.27075,10.057587,326.49426,55.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,9.45
2025-01-03 17:00:00,17,3,4,1,0,0,9.45,5.33,2630.0,2714.0,2597.0,2574.0,2254.0,2739.0,699.0,256.17,0.366480686695279,-12.82075,6.4082522,341.2973,100.0,0.0,-12.87075,8.678358,319.16107,100.0,0.0,-16.195751,7.7495637,322.31042,51.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,9.05
2025-01-03 18:00:00,18,3,4,1,0,0,9.05,5.39,2565.0,2630.0,2553.0,2563.0,2574.0,2562.0,699.0,327.29,0.4682260371959942,-11.845751,5.8909564,181.73808,100.0,0.0,-12.82075,6.4082522,341.2973,100.0,0.0,-16.09575,7.3298836,326.74933,50.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,7.49
2025-01-03 19:00:00,19,3,4,1,0,0,7.49,5.38,2528.0,2565.0,2498.0,2344.0,2563.0,2382.0,699.0,393.96,0.5636051502145922,-13.045751,4.2973733,323.59537,97.5,0.0,-11.845751,5.8909564,181.73808,100.0,0.0,-15.89575,8.443852,324.02094,60.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,5.91
