date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,ftc_CH,ftc_ES,ftc_GB,ftc_IT-NORTH,Biomass_Capacity,Biomass_Output,Biomass_Utilization,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Fossil_Hard_coal_Capacity,Fossil_Hard_coal_Output,Fossil_Hard_coal_Utilization,Fossil_Oil_Capacity,Fossil_Oil_Output,Fossil_Oil_Utilization,Hydro_Pumped_Storage_Capacity,Hydro_Pumped_Storage_Output,Hydro_Pumped_Storage_Utilization,Hydro_Run_of_river_and_poundage_Capacity,Hydro_Run_of_river_and_poundage_Output,Hydro_Run_of_river_and_poundage_Utilization,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,Nuclear_Capacity,Nuclear_Output,Nuclear_Utilization,Other_Capacity,Other_Output,Other_Utilization,Wind_Offshore_Capacity,Wind_Offshore_Output,Wind_Offshore_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0,1,2,1,0,0,0.0,0.0,3200.0,2341.0,2514.0,3190.0,150.0,0.0,0.0,6968.0,376.0,0.0539609644087256,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,191.0,0.0422472904224729,333.0,0.0,0.0,2241.0,214.0,0.0954930834448906,62085.0,44123.0,0.7106869614238543,105.0,0.0,0.0,1473.0,1383.0,0.9389002036659878,2.5546668,8.250637,143.45618,63.0,0.0,2.9213333,8.652536,143.59927,62.0,0.0,2.188,3.9600554,142.07684,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92
2025-01-01 01:00:00,1,1,2,1,0,0,18.92,0.0,3200.0,2341.0,2514.0,3190.0,150.0,0.0,0.0,6968.0,299.0,0.042910447761194,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,3.0,0.0006351894982002,333.0,0.0,0.0,2241.0,268.0,0.1195894689870593,62085.0,43708.0,0.7040025771120239,105.0,0.54,0.0051428571428571,1473.0,1383.0,0.9389002036659878,2.3046665,7.649709,140.70538,66.0,0.0,2.5546668,8.250637,143.45618,63.0,0.0,1.8713335,4.9630246,136.33075,83.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66
2025-01-01 02:00:00,2,1,2,1,0,0,16.66,0.0,3200.0,2341.0,2514.0,3887.0,150.0,0.0,0.0,6968.0,301.0,0.0431974741676234,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,1.0,0.0002117298327334,333.0,0.0,0.0,2241.0,1.0,0.000446229361892,62085.0,42203.0,0.6797616171377949,105.0,1.43,0.0136190476190476,1473.0,1384.0,0.9395790902919212,3.2546666,7.8625255,129.70772,100.0,0.0,2.3046665,7.649709,140.70538,66.0,0.0,1.7713333,5.646978,118.52539,78.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1
2025-01-01 03:00:00,3,1,2,1,0,0,13.1,0.0,3200.0,2300.0,2514.0,4138.0,150.0,0.0,0.0,6968.0,315.0,0.0452066590126291,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,4.0,0.001784917447568,62085.0,41153.0,0.6628493194813562,105.0,0.0,0.0,1473.0,1417.0,0.9619823489477256,3.2046664,8.340575,119.00825,100.0,0.0,3.2546666,7.8625255,129.70772,100.0,0.0,1.9213333,6.27105,131.10974,78.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
2025-01-01 04:00:00,4,1,2,1,0,0,5.9,0.0,3200.0,2300.0,2514.0,4138.0,150.0,0.0,0.0,6968.0,307.0,0.0440585533869115,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,223.0,0.0995091477019188,62085.0,41176.0,0.6632197793347829,105.0,0.0,0.0,1473.0,1416.0,0.9613034623217924,3.1046665,8.320735,124.32589,95.333336,0.0,3.2046664,8.340575,119.00825,100.0,0.0,1.888,6.010039,130.67094,76.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27
2025-01-01 05:00:00,5,1,2,1,0,0,9.27,0.0,3200.0,2300.0,2514.0,4138.0,150.0,0.0,0.0,6968.0,309.0,0.0443455797933409,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,105.0,0.0468540829986613,62085.0,41644.0,0.6707578320045099,105.0,6.17,0.0587619047619047,1473.0,1435.0,0.974202308214528,3.038,8.440812,126.567696,96.666664,0.0,3.038,8.440812,126.567696,96.666664,0.0,4.7879996,6.3772836,132.42302,77.333336,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04
2025-01-01 06:00:00,6,1,2,1,0,0,10.04,0.0,3200.0,3191.0,2514.0,3844.0,150.0,0.0,0.0,6968.0,336.0,0.0482204362801377,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,75.0,0.0334672021419009,62085.0,40856.0,0.6580655552871064,105.0,0.0,0.0,1473.0,1441.0,0.978275627970129,2.8713334,8.785405,127.90627,93.666664,0.0,3.038,8.440812,126.567696,96.666664,0.0,5.971333,6.001245,139.62025,67.666664,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23
2025-01-01 07:00:00,7,1,2,1,0,0,7.23,0.0,3200.0,3191.0,2514.0,3844.0,150.0,0.0,0.0,6968.0,355.0,0.0509471871412169,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,44.0,0.009316112640271,333.0,0.0,0.0,2241.0,138.0,0.0615796519410977,62085.0,41861.0,0.6742530401868406,105.0,0.0,0.0,1473.0,1442.0,0.9789545145960624,3.088,9.67841,136.46623,85.333336,0.0,2.8713334,8.785405,127.90627,93.666664,0.0,6.1879997,5.784651,156.00662,89.333336,228.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83
2025-01-01 08:00:00,8,1,2,1,0,0,12.83,0.0,3200.0,3191.0,2514.0,3609.0,150.0,0.0,0.0,6968.0,350.0,0.0502296211251435,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,136.0,0.0606871932173137,62085.0,42493.0,0.6844326326810019,105.0,0.0,0.0,1473.0,1444.0,0.9803122878479292,2.988,10.555102,138.46083,74.666664,0.0,3.088,9.67841,136.46623,85.333336,0.0,6.338,4.8768344,264.49854,82.666664,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76
2025-01-01 09:00:00,9,1,2,1,0,0,13.76,0.0,3200.0,3191.0,2514.0,3609.0,150.0,0.0,0.0,6968.0,340.0,0.0487944890929965,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,90.0,0.0401606425702811,62085.0,42277.0,0.6809535314488202,105.0,0.97,0.0092380952380952,1473.0,1441.0,0.978275627970129,3.4713333,11.43443,137.7571,73.333336,10.0,2.988,10.555102,138.46083,74.666664,0.0,4.821333,5.2155,177.52776,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95
2025-01-01 10:00:00,10,1,2,1,0,0,17.95,0.0,3200.0,3099.0,2514.0,3609.0,150.0,0.0,0.0,6968.0,354.0,0.0508036739380022,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,36.0,0.0076222739784035,333.0,0.0,0.0,2241.0,5.0,0.00223114680946,62085.0,42167.0,0.6791817669324314,105.0,0.63,0.006,1473.0,1443.0,0.979633401221996,5.004667,12.337849,134.2392,66.666664,73.0,5.004667,12.337849,134.2392,66.666664,73.0,3.8546667,7.059278,155.8903,54.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59
2025-01-01 11:00:00,11,1,2,1,0,0,20.59,0.0,3200.0,3099.0,2514.0,4179.0,150.0,0.0,0.0,6968.0,357.0,0.0512342135476463,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,1.0,0.0002117298327334,333.0,0.0,0.0,2241.0,375.0,0.1673360107095046,62085.0,42792.0,0.6892486107755497,105.0,0.12,0.0011428571428571,1473.0,1443.0,0.979633401221996,6.5713334,12.35437,130.89832,68.666664,149.33333,6.5713334,12.35437,130.89832,68.666664,149.33333,2.9213333,8.652536,143.59927,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.11
2025-01-01 12:00:00,12,1,2,1,0,0,28.11,0.0,3200.0,3099.0,2514.0,4179.0,150.0,0.0,0.0,6968.0,349.0,0.0500861079219288,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,77.0,0.0170316301703163,333.0,0.0,0.0,2241.0,338.0,0.1508255243195002,62085.0,41808.0,0.6733993718289442,105.0,0.0,0.0,1473.0,1443.0,0.979633401221996,7.6713333,10.887413,237.70685,54.333332,219.0,6.5713334,12.35437,130.89832,68.666664,149.33333,2.5546668,8.250637,143.45618,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2025-01-01 13:00:00,13,1,2,1,0,0,30.0,0.0,3200.0,3099.0,2514.0,4179.0,150.0,0.0,0.0,6968.0,333.0,0.0477898966704936,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,0.0,0.0,333.0,0.0,0.0,2241.0,89.0,0.0397144132083891,62085.0,42351.0,0.6821454457598454,105.0,0.0,0.0,1473.0,1442.0,0.9789545145960624,8.288,10.857708,217.62645,40.0,264.66666,7.6713333,10.887413,237.70685,54.333332,219.0,2.3046665,7.649709,140.70538,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5
2025-01-01 14:00:00,14,1,2,1,0,0,21.5,0.0,3200.0,2775.0,2514.0,4492.0,150.0,0.0,0.0,6968.0,332.0,0.0476463834672789,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,71.0,0.0316822846943328,62085.0,42455.0,0.6838205685753402,105.0,2.85,0.0271428571428571,1473.0,1443.0,0.979633401221996,7.904667,10.309149,211.74889,97.666664,199.33333,8.288,10.857708,217.62645,40.0,264.66666,3.2546666,7.8625255,129.70772,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68
2025-01-01 15:00:00,15,1,2,1,0,0,10.68,0.0,3200.0,2775.0,2514.0,4492.0,150.0,0.0,0.0,6968.0,376.0,0.0539609644087256,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,0.0,0.0,333.0,0.0,0.0,2241.0,391.0,0.1744756804997768,62085.0,43365.0,0.6984778932109205,105.0,4.6,0.0438095238095238,1473.0,1441.0,0.978275627970129,8.2213335,11.915924,217.88402,56.666668,189.33333,7.904667,10.309149,211.74889,97.666664,199.33333,3.2046664,8.340575,119.00825,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18
2025-01-01 16:00:00,16,1,2,1,0,0,20.18,0.0,3200.0,2775.0,2514.0,4492.0,150.0,0.0,0.0,6968.0,592.0,0.0849598163030998,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,40.0,0.008847600088476,333.0,0.0,0.0,2241.0,314.0,0.1401160196340919,62085.0,45892.0,0.7391801562374164,105.0,0.0,0.0,1473.0,1443.0,0.979633401221996,8.154667,14.085645,219.60435,50.0,124.0,8.2213335,11.915924,217.88402,56.666668,189.33333,3.1046665,8.320735,124.32589,95.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.72
2025-01-01 17:00:00,17,1,2,1,0,0,35.72,0.0,3200.0,2775.0,2514.0,4328.0,150.0,0.0,0.0,6968.0,553.0,0.0793628013777267,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,574.0,0.12153292398899,333.0,0.0,0.0,2241.0,274.0,0.1222668451584114,62085.0,47057.0,0.757944753160989,105.0,0.0,0.0,1473.0,1373.0,0.9321113374066532,7.138,13.536878,222.36232,41.333332,40.666668,7.138,13.536878,222.36232,41.333332,40.666668,3.038,8.440812,126.567696,96.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.06
2025-01-01 18:00:00,18,1,2,1,0,0,48.06,0.0,3200.0,3330.0,2514.0,4328.0,150.0,0.0,0.0,6968.0,731.0,0.1049081515499426,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,575.0,0.1217446538217234,333.0,0.0,0.0,2241.0,163.0,0.072735385988398,62085.0,47520.0,0.765402271079971,105.0,0.0,0.0,1473.0,1015.0,0.6890699253224711,6.8046665,14.288311,245.99013,71.333336,0.33333334,7.138,13.536878,222.36232,41.333332,40.666668,2.8713334,8.785405,127.90627,93.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.14
2025-01-01 19:00:00,19,1,2,1,0,0,50.14,0.0,3200.0,3330.0,2514.0,4328.0,150.0,0.0,0.0,6968.0,680.0,0.0975889781859931,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,290.0,0.064145100641451,333.0,0.0,0.0,2241.0,151.0,0.0673806336456938,62085.0,47549.0,0.7658693726342917,105.0,3.66,0.0348571428571428,1473.0,885.0,0.6008146639511202,6.654667,15.285193,140.3807,72.666664,0.0,6.8046665,14.288311,245.99013,71.333336,0.33333334,3.088,9.67841,136.46623,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5
2025-01-01 20:00:00,20,1,2,1,0,0,41.5,0.0,3200.0,3330.0,2514.0,4194.0,150.0,0.0,0.0,6968.0,474.0,0.0680252583237657,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,223.0,0.0493253704932537,333.0,0.0,0.0,2241.0,42.0,0.0187416331994645,62085.0,47500.0,0.7650801320769912,105.0,0.56,0.0053333333333333,1473.0,748.0,0.5078071961982349,6.588,16.30902,142.53758,75.0,0.0,6.654667,15.285193,140.3807,72.666664,0.0,2.988,10.555102,138.46083,74.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.93
2025-01-01 21:00:00,21,1,2,1,0,0,34.93,0.0,3200.0,3330.0,2514.0,4194.0,150.0,0.0,0.0,6968.0,659.0,0.0945752009184845,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4723.0,187.0,0.0395934787211518,333.0,0.0,0.0,2241.0,56.0,0.0249888442659527,62085.0,47448.0,0.7642425706692437,105.0,0.0,0.0,1473.0,682.0,0.4630006788866259,6.438,17.07331,142.82387,80.333336,0.0,6.588,16.30902,142.53758,75.0,0.0,3.4713333,11.43443,137.7571,73.333336,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69
2025-01-01 22:00:00,22,1,2,1,0,0,34.69,0.0,3200.0,3330.0,2514.0,4194.0,150.0,0.0,0.0,6968.0,683.0,0.0980195177956372,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4723.0,68.0,0.0143976286258733,333.0,0.0,0.0,2241.0,31.0,0.0138331102186523,62085.0,46924.0,0.7558025287911734,105.0,0.0,0.0,1473.0,632.0,0.4290563475899525,6.3880005,17.516275,145.97874,81.666664,0.0,6.3880005,17.516275,145.97874,81.666664,0.0,5.004667,12.337849,134.2392,66.666664,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.04
2025-01-01 23:00:00,23,1,2,1,0,0,28.04,0.0,3200.0,3006.0,2514.0,3392.0,150.0,0.0,0.0,6968.0,480.0,0.0688863375430539,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,3.0,0.0006351894982002,333.0,0.0,0.0,2241.0,33.0,0.0147255689424364,62085.0,44568.0,0.7178545542401547,105.0,3.63,0.0345714285714285,1473.0,567.0,0.384928716904277,6.1213336,17.193188,146.68385,83.0,0.0,6.3880005,17.516275,145.97874,81.666664,0.0,6.5713334,12.35437,130.89832,68.666664,149.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84
2025-01-02 00:00:00,0,2,3,1,0,0,39.84,18.92,3200.0,3006.0,2514.0,3392.0,150.0,0.0,0.0,6968.0,348.0,0.0499425947187141,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,214.0,0.0954930834448906,62085.0,44182.0,0.7116372714826448,105.0,0.0,0.0,1473.0,568.0,0.3856076035302104,6.3213334,18.51648,146.7987,85.666664,0.0,6.1213336,17.193188,146.68385,83.0,0.0,6.5713334,12.35437,130.89832,68.666664,149.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,44.1
2025-01-02 01:00:00,1,2,3,1,0,0,44.1,16.66,3200.0,3006.0,2514.0,3392.0,150.0,0.0,0.0,6968.0,365.0,0.0523823191733639,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,155.0,0.0691655510932619,62085.0,44407.0,0.7152613352661673,105.0,0.0,0.0,1473.0,540.0,0.3665987780040733,6.3713336,18.913141,147.76093,88.333336,0.0,6.3213334,18.51648,146.7987,85.666664,0.0,7.6713333,10.887413,237.70685,54.333332,219.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,44.7
2025-01-02 02:00:00,2,2,3,1,0,0,44.7,13.1,3200.0,3006.0,2514.0,4122.0,150.0,0.0,0.0,6968.0,387.0,0.0555396096440872,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,0.0,0.0,333.0,0.0,0.0,2241.0,112.0,0.0499776885319054,62085.0,44320.0,0.7138600306032052,105.0,2.46,0.0234285714285714,1473.0,468.0,0.3177189409368635,7.4880004,20.59567,155.77959,97.333336,0.0,6.3713336,18.913141,147.76093,88.333336,0.0,7.6713333,10.887413,237.70685,54.333332,219.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,42.92
2025-01-02 03:00:00,3,2,3,1,0,0,42.92,5.9,3200.0,2960.0,2514.0,4138.0,150.0,0.0,0.0,6968.0,381.0,0.054678530424799,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,0.0,0.0,333.0,0.0,0.0,2241.0,57.0,0.0254350736278447,62085.0,45233.0,0.7285656760892325,105.0,0.0,0.0,1473.0,336.0,0.2281059063136456,7.254667,16.372381,173.68907,100.0,0.0,7.4880004,20.59567,155.77959,97.333336,0.0,8.288,10.857708,217.62645,40.0,264.66666,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,40.15
2025-01-02 04:00:00,4,2,3,1,0,0,40.15,9.27,3200.0,2960.0,2514.0,4138.0,150.0,0.0,0.0,6968.0,376.0,0.0539609644087256,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,0.0,0.0,333.0,0.0,0.0,2241.0,57.0,0.0254350736278447,62085.0,47478.0,0.7647257791737134,105.0,0.0,0.0,1473.0,266.0,0.1805838424983027,6.0713334,15.872392,85.42963,100.0,0.0,7.254667,16.372381,173.68907,100.0,0.0,8.288,10.857708,217.62645,40.0,264.66666,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,52.51
2025-01-02 05:00:00,5,2,3,1,0,0,52.51,10.04,3200.0,3422.0,2514.0,4138.0,150.0,0.0,0.0,6968.0,456.0,0.0654420206659012,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4521.0,290.0,0.064145100641451,333.0,0.0,0.0,2241.0,384.0,0.1713520749665328,62085.0,49292.0,0.79394378674398,105.0,0.0,0.0,1473.0,270.0,0.1832993890020366,6.104666,14.0460615,202.21883,100.0,0.0,6.0713334,15.872392,85.42963,100.0,0.0,7.904667,10.309149,211.74889,97.666664,199.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,93.3
2025-01-02 06:00:00,6,2,3,1,0,0,93.3,7.23,3200.0,3422.0,2514.0,4251.0,150.0,0.0,0.0,6968.0,942.0,0.1351894374282434,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4521.0,272.0,0.0601636806016368,333.0,0.0,0.0,2241.0,558.0,0.2489959839357429,62085.0,50362.0,0.8111782234033985,105.0,0.0,0.0,1473.0,283.0,0.1921249151391717,5.7379994,12.546258,89.011314,99.333336,0.0,6.104666,14.0460615,202.21883,100.0,0.0,7.904667,10.309149,211.74889,97.666664,199.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,120.03
2025-01-02 07:00:00,7,2,3,1,0,0,120.03,12.83,3200.0,3422.0,2514.0,4084.0,150.0,0.0,0.0,6968.0,1730.0,0.2482778415614236,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4521.0,817.0,0.1807122318071223,333.0,0.0,0.0,2241.0,554.0,0.2472110664881749,62085.0,50715.0,0.8168639768059918,105.0,0.0,0.0,1473.0,263.0,0.1785471826205023,5.4046664,11.776275,194.5362,99.333336,0.0,5.7379994,12.546258,89.011314,99.333336,0.0,8.2213335,11.915924,217.88402,56.666668,189.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,135.52
2025-01-02 08:00:00,8,2,3,1,0,0,135.52,13.76,3200.0,3422.0,2514.0,3274.0,150.0,0.0,0.0,6968.0,2459.0,0.3528989667049368,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4723.0,1257.0,0.2661443997459242,333.0,0.0,0.0,2241.0,673.0,0.3003123605533244,62085.0,51021.0,0.8217927035515825,105.0,0.34,0.0032380952380952,1473.0,290.0,0.196877121520706,5.3046665,11.546776,191.11589,99.666664,0.0,5.4046664,11.776275,194.5362,99.333336,0.0,8.2213335,11.915924,217.88402,56.666668,189.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,136.48
2025-01-02 09:00:00,9,2,3,1,0,0,136.48,17.95,3200.0,3422.0,2514.0,3274.0,150.0,0.0,0.0,6968.0,2980.0,0.4276693455797933,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4521.0,1279.0,0.2829020128290201,333.0,74.0,0.2222222222222222,2241.0,581.0,0.2592592592592592,62085.0,51311.0,0.8264637190947894,105.0,0.04,0.0003809523809523,1473.0,177.0,0.120162932790224,5.538,11.384609,183.63753,94.0,8.0,5.3046665,11.546776,191.11589,99.666664,0.0,8.154667,14.085645,219.60435,50.0,124.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,129.04
2025-01-02 10:00:00,10,2,3,1,0,0,129.04,20.59,3200.0,3422.0,2514.0,3274.0,150.0,0.0,0.0,6968.0,3220.0,0.4621125143513203,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,802.0,0.1773943817739438,333.0,1.0,0.003003003003003,2241.0,667.0,0.2976349843819723,62085.0,51374.0,0.8274784569541758,105.0,0.0,0.0,1473.0,122.0,0.0828241683638832,6.471333,11.120023,195.49297,93.0,61.333332,5.538,11.384609,183.63753,94.0,8.0,8.154667,14.085645,219.60435,50.0,124.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,125.7
2025-01-02 11:00:00,11,2,3,1,0,0,125.7,28.11,3200.0,3422.0,2514.0,3708.0,150.0,0.0,0.0,6968.0,3219.0,0.4619690011481056,1755.0,0.0,0.0,1640.0,1.0,0.0006097560975609,4521.0,1329.0,0.2939615129396151,333.0,80.0,0.2402402402402402,2241.0,742.0,0.3311021865238732,62085.0,51683.0,0.8324555045502134,105.0,0.27,0.0025714285714285,1473.0,213.0,0.1446028513238289,7.6713333,12.065467,207.12361,96.0,115.333336,6.471333,11.120023,195.49297,93.0,61.333332,7.138,13.536878,222.36232,41.333332,40.666668,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,125.72
2025-01-02 12:00:00,12,2,3,1,0,0,125.72,30.0,3200.0,3422.0,2514.0,3708.0,150.0,0.0,0.0,6968.0,3279.0,0.4705797933409874,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,1966.0,0.4348595443485954,333.0,91.0,0.2732732732732733,2241.0,800.0,0.35698348951361,62085.0,51866.0,0.8354030764274785,105.0,7.9,0.0752380952380952,1473.0,250.0,0.1697216564833673,8.537999,14.9986925,211.78362,98.333336,141.66667,7.6713333,12.065467,207.12361,96.0,115.333336,7.138,13.536878,222.36232,41.333332,40.666668,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,119.3
2025-01-02 13:00:00,13,2,3,1,0,0,119.3,21.5,3200.0,3422.0,2514.0,3708.0,150.0,0.0,0.0,6968.0,3206.0,0.4601033295063146,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4521.0,1148.0,0.2539261225392612,333.0,1.0,0.003003003003003,2241.0,407.0,0.181615350290049,62085.0,52140.0,0.8398163807683016,105.0,0.74,0.007047619047619,1473.0,271.0,0.1839782756279701,8.571334,15.891881,214.1685,99.666664,138.33333,8.537999,14.9986925,211.78362,98.333336,141.66667,6.8046665,14.288311,245.99013,71.333336,0.33333334,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,124.65
2025-01-02 14:00:00,14,2,3,1,0,0,124.65,10.68,3200.0,3469.0,2514.0,3554.0,150.0,0.0,0.0,6968.0,3110.0,0.4463260619977038,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,1269.0,0.2686851577387253,333.0,0.0,0.0,2241.0,585.0,0.2610441767068273,62085.0,52465.0,0.8450511395667231,105.0,0.0,0.0,1473.0,250.0,0.1697216564833673,9.388,14.224658,232.64082,97.333336,163.0,8.571334,15.891881,214.1685,99.666664,138.33333,6.8046665,14.288311,245.99013,71.333336,0.33333334,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,130.11
2025-01-02 15:00:00,15,2,3,1,0,0,130.11,20.18,3200.0,3469.0,2514.0,3554.0,150.0,0.0,0.0,6968.0,3397.0,0.4875143513203214,1755.0,0.0,0.0,1640.0,2.0,0.0012195121951219,4723.0,2336.0,0.4946008892652975,333.0,71.0,0.2132132132132132,2241.0,892.0,0.3980365908076752,62085.0,52384.0,0.843746476604655,105.0,0.0,0.0,1473.0,308.0,0.2090970807875085,9.138,11.913476,232.32336,97.666664,123.666664,9.388,14.224658,232.64082,97.333336,163.0,6.654667,15.285193,140.3807,72.666664,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,139.5
