date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,ftc_GB,ftc_NL,Biomass_Capacity,Biomass_Output,Biomass_Utilization,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Hydro_Pumped_Storage_Capacity,Hydro_Pumped_Storage_Output,Hydro_Pumped_Storage_Utilization,Nuclear_Capacity,Nuclear_Output,Nuclear_Utilization,Wind_Offshore_Capacity,Wind_Offshore_Output,Wind_Offshore_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,377.12,0.0803494194098221,1308.0,0.0,0.0,3929.0,3952.32,1.0,2262.3,2060.58,0.9108341068823762,7.0645,27.288855,216.41647,100.0,0.0,6.6145,26.825436,215.71654,100.0,0.0,3.2145,11.855429,210.0685,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27
2025-01-01 01:00:00,1.0,1.0,2.0,1.0,0.0,0.0,10.27,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,377.71,0.0804751251731117,1308.0,0.0,0.0,3929.0,3952.18,1.0,2262.3,2080.7200000000003,0.9197365512973524,7.1644998,27.579382,215.97247,100.0,0.0,7.0645,27.288855,216.41647,100.0,0.0,1.8645,11.213581,198.72588,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38
2025-01-01 02:00:00,2.0,1.0,2.0,1.0,0.0,0.0,8.38,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,377.79,0.0804921700223713,1308.0,0.01,7.645259938837921e-06,3929.0,3952.64,1.0,2262.3,2083.96,0.9211687220969808,6.9144998,28.5202,215.49573,100.0,0.0,7.1644998,27.579382,215.97247,100.0,0.0,1.5144999,13.60519,205.88698,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61
2025-01-01 03:00:00,3.0,1.0,2.0,1.0,0.0,0.0,6.61,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,377.64,0.0804602109300095,1308.0,0.0,0.0,3929.0,3952.84,1.0,2262.3,2120.36,0.9372585421915748,6.9645,27.327414,217.77574,100.0,0.0,6.9144998,28.5202,215.49573,100.0,0.0,1.2644999,16.024044,218.15727,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29
2025-01-01 04:00:00,4.0,1.0,2.0,1.0,0.0,0.0,2.29,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,376.69,0.0802578033450516,1308.0,0.0,0.0,3929.0,3951.6,1.0,2262.3,2119.96,0.9370817309817442,6.6644998,28.227304,217.74687,100.0,0.0,6.9645,27.327414,217.77574,100.0,0.0,1.5144999,15.807239,210.0685,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01
2025-01-01 05:00:00,5.0,1.0,2.0,1.0,0.0,0.0,3.01,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,378.41,0.0806242676041333,1308.0,0.0,0.0,3929.0,3952.21,1.0,2262.3,2122.85,0.938359191972771,6.1644998,28.358427,214.3962,100.0,0.0,6.1644998,28.358427,214.3962,100.0,0.0,2.7645,14.292725,196.83755,100.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
2025-01-01 06:00:00,6.0,1.0,2.0,1.0,0.0,0.0,3.52,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,377.98,0.0805326515393629,1308.0,0.0,0.0,3929.0,3951.1,1.0,2262.3,2121.48,0.9377536135791008,5.9645,28.456514,213.38853,100.0,0.0,6.1644998,28.358427,214.3962,100.0,0.0,3.5644999,15.463244,192.09474,100.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55
2025-01-01 07:00:00,7.0,1.0,2.0,1.0,0.0,0.0,2.55,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,377.8,0.0804943006285288,1308.0,0.0,0.0,3929.0,3952.43,1.0,2262.3,2090.79,0.9241877735048402,5.4144998,28.431452,211.27475,100.0,0.0,5.9645,28.456514,213.38853,100.0,0.0,3.1645,16.029099,204.55043,100.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24
2025-01-01 08:00:00,8.0,1.0,2.0,1.0,0.0,0.0,4.24,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,376.48,0.0802130606157451,1308.0,1.08,0.0008256880733944,3929.0,3953.56,1.0,2262.3,2097.39,0.9271051584670468,5.2645,28.958189,210.23071,100.0,0.0,5.4144998,28.431452,211.27475,100.0,0.0,3.6645,20.793701,200.78831,100.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
2025-01-01 09:00:00,9.0,1.0,2.0,1.0,0.0,0.0,7.5,0.0,1032.0,619.0,205.0,0.0,0.0,4693.5,378.21,0.0805816554809843,1308.0,0.38,0.0002905198776758,3929.0,3951.65,1.0,2262.3,2045.76,0.9042832515581488,5.3645,29.180548,209.56944,100.0,0.0,5.2645,28.958189,210.23071,100.0,0.0,4.4144998,23.023117,206.96564,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91
2025-01-01 10:00:00,10.0,1.0,2.0,1.0,0.0,0.0,15.91,0.0,1032.0,619.0,205.0,0.0,0.0,4693.5,376.71,0.0802620645573665,1308.0,8.32,0.0063608562691131,3929.0,3951.38,1.0,2262.3,2081.89,0.920253724086107,5.6145,28.431452,211.27475,100.0,11.0,5.6145,28.431452,211.27475,100.0,11.0,5.6145,25.52829,215.81955,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59
2025-01-01 11:00:00,11.0,1.0,2.0,1.0,0.0,0.0,20.59,0.0,1032.0,619.0,205.0,0.0,0.0,4693.5,373.2,0.0795142217961009,1308.0,0.01,7.645259938837921e-06,3929.0,3949.82,1.0,2262.3,2038.6,0.9011183309021792,7.1644998,30.204082,214.06892,100.0,33.0,7.1644998,30.204082,214.06892,100.0,33.0,6.6145,26.825436,215.71654,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94
2025-01-01 12:00:00,12.0,1.0,2.0,1.0,0.0,0.0,29.94,0.0,1032.0,619.0,205.0,0.0,0.0,4693.5,369.1,0.0786406732715457,1308.0,0.0,0.0,3929.0,3949.66,1.0,2262.3,1996.26,0.8824028643415992,8.0645,31.252165,213.96469,100.0,41.0,7.1644998,30.204082,214.06892,100.0,33.0,7.0645,27.288855,216.41647,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14
2025-01-01 13:00:00,13.0,1.0,2.0,1.0,0.0,0.0,37.14,0.0,1032.0,619.0,205.0,0.0,0.0,4693.5,376.23,0.0801597954618088,1308.0,0.01,7.645259938837921e-06,3929.0,3951.7,1.0,2262.3,1982.01,0.8761039649913803,8.514501,31.306547,214.69522,100.0,41.0,8.0645,31.252165,213.96469,100.0,41.0,7.1644998,27.579382,215.97247,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32
2025-01-01 14:00:00,14.0,1.0,2.0,1.0,0.0,0.0,26.32,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,376.5499999999999,0.0802279748588473,1308.0,0.96,0.0007339449541284,3929.0,3955.45,1.0,2262.3,1936.33,0.855912124828714,6.9645,33.05145,212.99771,100.0,40.0,8.514501,31.306547,214.69522,100.0,41.0,6.9144998,28.5202,215.49573,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1
2025-01-01 15:00:00,15.0,1.0,2.0,1.0,0.0,0.0,22.1,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,376.38,0.0801917545541706,1308.0,53.95,0.0412461773700305,3929.0,3955.79,1.0,2262.3,1844.87,0.8154842417009237,7.4144998,32.914417,215.4285,100.0,21.0,6.9645,33.05145,212.99771,100.0,40.0,6.9645,27.327414,217.77574,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.28
2025-01-01 16:00:00,16.0,1.0,2.0,1.0,0.0,0.0,19.28,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,376.42,0.0802002769788004,1308.0,13.44,0.0102752293577981,3929.0,3954.97,1.0,2262.3,1795.56,0.7936878398090438,7.7645,33.192314,216.62141,100.0,13.0,7.4144998,32.914417,215.4285,100.0,21.0,6.6644998,28.227304,217.74687,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.92
2025-01-01 17:00:00,17.0,1.0,2.0,1.0,0.0,0.0,41.92,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,377.52,0.0804346436561201,1308.0,72.54,0.0554587155963302,3929.0,3953.53,1.0,2262.3,1595.11,0.7050833222826326,8.4645,30.96837,215.53777,100.0,2.0,8.4645,30.96837,215.53777,100.0,2.0,6.1644998,28.358427,214.3962,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.95
2025-01-01 18:00:00,18.0,1.0,2.0,1.0,0.0,0.0,57.95,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,377.3,0.0803877703206562,1308.0,616.87,0.4716131498470948,3929.0,3953.64,1.0,2262.3,1490.56,0.6588692923131326,8.814501,31.574484,217.58858,100.0,0.0,8.4645,30.96837,215.53777,100.0,2.0,5.9645,28.456514,213.38853,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23
2025-01-01 19:00:00,19.0,1.0,2.0,1.0,0.0,0.0,59.23,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,376.25,0.0801640566741237,1308.0,152.95,0.1169342507645259,3929.0,3953.8,1.0,2262.3,1873.51,0.8281439243248021,9.014501,34.004757,214.86786,100.0,0.0,8.814501,31.574484,217.58858,100.0,0.0,5.4144998,28.431452,211.27475,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.86
2025-01-01 20:00:00,20.0,1.0,2.0,1.0,0.0,0.0,45.86,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,375.2000000000001,0.0799403430275913,1308.0,296.24,0.2264831804281345,3929.0,3952.99,1.0,2262.3,2049.62,0.9059894797330148,8.764501,31.069689,217.46747,100.0,0.0,9.014501,34.004757,214.86786,100.0,0.0,5.2645,28.958189,210.23071,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46
2025-01-01 21:00:00,21.0,1.0,2.0,1.0,0.0,0.0,38.46,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,376.34,0.0801832321295408,1308.0,4.9,0.0037461773700305,3929.0,3952.91,1.0,2262.3,1890.01,0.8354373867303186,8.3645,20.7219,258.98294,100.0,0.0,8.764501,31.069689,217.46747,100.0,0.0,5.3645,29.180548,209.56944,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.07
2025-01-01 22:00:00,22.0,1.0,2.0,1.0,0.0,0.0,32.07,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,376.32,0.0801789709172259,1308.0,0.0,0.0,3929.0,3954.3,1.0,2262.3,1805.79,0.798209786500464,5.3145,17.01738,293.03946,100.0,0.0,5.3145,17.01738,293.03946,100.0,0.0,5.6145,28.431452,211.27475,100.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.49
2025-01-01 23:00:00,23.0,1.0,2.0,1.0,0.0,0.0,25.49,0.0,1012.0,619.0,205.0,0.0,0.0,4693.5,376.29,0.0801725790987535,1308.0,0.0,0.0,3929.0,3955.6,1.0,2262.3,932.1,0.4120143217079963,4.3645,15.062033,284.5345,100.0,0.0,5.3145,17.01738,293.03946,100.0,0.0,7.1644998,30.204082,214.06892,100.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42
2025-01-02 00:00:00,0.0,2.0,3.0,1.0,0.0,0.0,46.42,10.27,1012.0,619.0,205.0,0.0,0.0,4693.5,376.48,0.0802130606157451,1308.0,18.56,0.0141896024464831,3929.0,3957.31,1.0,2262.3,280.4,0.1239446580913229,3.1645,14.372974,247.93205,100.0,0.0,4.3645,15.062033,284.5345,100.0,0.0,7.1644998,30.204082,214.06892,100.0,33.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,61.27
2025-01-02 01:00:00,1.0,2.0,3.0,1.0,0.0,0.0,61.27,8.38,1012.0,619.0,205.0,0.0,0.0,4693.5,376.56999999999994,0.0802322360711622,1308.0,0.0,0.0,3929.0,3960.0,1.0,2262.3,270.8,0.1197011890553861,2.9145,13.121493,243.08353,100.0,0.0,3.1645,14.372974,247.93205,100.0,0.0,8.0645,31.252165,213.96469,100.0,41.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,62.37
2025-01-02 02:00:00,2.0,2.0,3.0,1.0,0.0,0.0,62.37,6.61,1012.0,619.0,205.0,0.0,0.0,4693.5,376.11,0.0801342281879194,1308.0,0.0,0.0,3929.0,3962.19,1.0,2262.3,318.81,0.1409229545153162,2.7145,13.929953,244.7595,100.0,0.0,2.9145,13.121493,243.08353,100.0,0.0,8.0645,31.252165,213.96469,100.0,41.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,59.83
2025-01-02 03:00:00,3.0,2.0,3.0,1.0,0.0,0.0,59.83,2.29,1012.0,619.0,205.0,0.0,0.0,4693.5,379.44000000000005,0.0808437200383509,1308.0,0.0,0.0,3929.0,3963.9,1.0,2262.3,318.77,0.1409052733943331,2.3144999,12.440851,238.60979,100.0,0.0,2.7145,13.929953,244.7595,100.0,0.0,8.514501,31.306547,214.69522,100.0,41.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,52.61
2025-01-02 04:00:00,4.0,2.0,3.0,1.0,0.0,0.0,52.61,3.01,1012.0,619.0,205.0,0.0,0.0,4693.5,405.35,0.0863641205923085,1308.0,0.0,0.0,3929.0,3965.73,1.0,2262.3,334.63,0.1479158378641205,2.2645,11.919479,231.74553,100.0,0.0,2.3144999,12.440851,238.60979,100.0,0.0,8.514501,31.306547,214.69522,100.0,41.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,61.63
2025-01-02 05:00:00,5.0,2.0,3.0,1.0,0.0,0.0,61.63,3.52,1012.0,619.0,205.0,0.0,0.0,4693.5,447.97,0.095444764035368,1308.0,0.0,0.0,3929.0,3965.66,1.0,2262.3,273.28,0.1207974185563364,2.4145,12.886039,228.96475,100.0,0.0,2.2645,11.919479,231.74553,100.0,0.0,6.9645,33.05145,212.99771,100.0,40.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,103.55
2025-01-02 06:00:00,6.0,2.0,3.0,1.0,0.0,0.0,103.55,2.55,1012.0,619.0,205.0,0.0,0.0,4693.5,481.56,0.1026014701182486,1308.0,0.0,0.0,3929.0,3964.14,1.0,2262.3,274.2,0.121204084338947,2.7145,11.448055,233.31018,100.0,0.0,2.4145,12.886039,228.96475,100.0,0.0,6.9645,33.05145,212.99771,100.0,40.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,129.62
2025-01-02 07:00:00,7.0,2.0,3.0,1.0,0.0,0.0,129.62,4.24,1012.0,619.0,205.0,0.0,0.0,4693.5,706.06,0.1504335783530414,1308.0,0.0,0.0,3929.0,3963.07,1.0,2262.3,400.22,0.1769084559961101,3.1645,11.203464,246.3179,100.0,0.0,2.7145,11.448055,233.31018,100.0,0.0,7.4144998,32.914417,215.4285,100.0,21.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,142.71
2025-01-02 08:00:00,8.0,2.0,3.0,1.0,0.0,0.0,142.71,7.5,1012.0,619.0,205.0,0.0,0.0,4693.5,818.49,0.1743879833812719,1308.0,0.0,0.0,3929.0,3965.45,1.0,2262.3,476.5,0.2106263537108252,3.5644999,9.473541,255.69969,94.0,0.0,3.1645,11.203464,246.3179,100.0,0.0,7.4144998,32.914417,215.4285,100.0,21.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,141.4
2025-01-02 09:00:00,9.0,2.0,3.0,1.0,0.0,0.0,141.4,15.91,1032.0,619.0,205.0,0.0,0.0,4693.5,837.3599999999999,0.1784084372003835,1308.0,0.0,0.0,3929.0,3963.36,1.0,2262.3,406.31,0.1796004066657825,3.1645,7.92,270.0,73.0,0.0,3.5644999,9.473541,255.69969,94.0,0.0,7.7645,33.192314,216.62141,100.0,13.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,130.25
2025-01-02 10:00:00,10.0,2.0,3.0,1.0,0.0,0.0,130.25,20.59,1032.0,619.0,205.0,0.0,0.0,4693.5,908.56,0.1935783530414402,1308.0,0.0,0.0,3929.0,3962.41,1.0,2262.3,354.15,0.1565442249038589,3.6645,7.3799996,282.68036,32.0,37.0,3.1645,7.92,270.0,73.0,0.0,7.7645,33.192314,216.62141,100.0,13.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,130.6
2025-01-02 11:00:00,11.0,2.0,3.0,1.0,0.0,0.0,130.6,29.94,1032.0,619.0,205.0,0.0,0.0,4693.5,1058.85,0.2255992329817833,1308.0,0.0,0.0,3929.0,3961.13,1.0,2262.3,345.13,0.1525571321221765,4.5645,6.2483597,281.6336,21.0,124.0,3.6645,7.3799996,282.68036,32.0,37.0,8.4645,30.96837,215.53777,100.0,2.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,133.89
2025-01-02 12:00:00,12.0,2.0,3.0,1.0,0.0,0.0,133.89,37.14,1032.0,619.0,205.0,0.0,0.0,4693.5,1163.59,0.2479152018749334,1308.0,0.0,0.0,3929.0,3959.09,1.0,2262.3,728.73,0.3221190823498209,5.4645,6.9247384,297.8972,21.0,205.0,4.5645,6.2483597,281.6336,21.0,124.0,8.4645,30.96837,215.53777,100.0,2.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,124.11
2025-01-02 13:00:00,13.0,2.0,3.0,1.0,0.0,0.0,124.11,26.32,1032.0,619.0,205.0,0.0,0.0,4693.5,1142.37,0.2433940556088207,1308.0,0.01,7.645259938837921e-06,3929.0,3957.73,1.0,2262.3,723.33,0.3197321310171064,5.6644998,7.0843205,297.21603,38.0,225.0,5.4645,6.9247384,297.8972,21.0,205.0,8.814501,31.574484,217.58858,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,126.45
2025-01-02 14:00:00,14.0,2.0,3.0,1.0,0.0,0.0,126.45,22.1,1012.0,619.0,205.0,0.0,0.0,4693.5,1097.03,0.2337338872909342,1308.0,0.0,0.0,3929.0,3963.09,1.0,2262.3,923.7,0.4083012863015515,5.1145,10.934166,302.90524,64.0,224.0,5.6644998,7.0843205,297.21603,38.0,225.0,8.814501,31.574484,217.58858,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,130.11
2025-01-02 15:00:00,15.0,2.0,3.0,1.0,0.0,0.0,130.11,19.28,1012.0,619.0,205.0,0.0,0.0,4693.5,1113.36,0.237213167146053,1308.0,474.08,0.3624464831804281,3929.0,3963.85,1.0,2262.3,1063.7,0.4701852097422976,4.7645,10.514218,308.0471,31.0,142.0,5.1145,10.934166,302.90524,64.0,224.0,9.014501,34.004757,214.86786,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,139.04
2025-01-02 16:00:00,16.0,2.0,3.0,1.0,0.0,0.0,139.04,41.92,1012.0,619.0,205.0,0.0,0.0,4693.5,1213.3,0.2585064450836263,1308.0,629.99,0.4816437308868501,3929.0,3961.95,1.0,2262.3,1134.06,0.5012863015515183,4.6145,9.913082,299.35767,16.0,86.0,4.7645,10.514218,308.0471,31.0,142.0,9.014501,34.004757,214.86786,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,153.13
2025-01-02 17:00:00,17.0,2.0,3.0,1.0,0.0,0.0,153.13,57.95,1012.0,619.0,205.0,0.0,0.0,4693.5,1217.39,0.2593778630020241,1308.0,621.66,0.4752752293577981,3929.0,3961.93,1.0,2262.3,1282.27,0.5667992750740396,3.6145,9.97986,309.14398,18.0,15.0,4.6145,9.913082,299.35767,16.0,86.0,8.764501,31.069689,217.46747,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,153.04
2025-01-02 18:00:00,18.0,2.0,3.0,1.0,0.0,0.0,153.04,59.23,1012.0,619.0,205.0,0.0,0.0,4693.5,1217.35,0.2593693405773942,1308.0,578.3199999999999,0.4421406727828745,3929.0,3960.78,1.0,2262.3,1193.49,0.527556027052115,2.8144999,10.944532,306.3046,29.0,0.0,3.6145,9.97986,309.14398,18.0,15.0,8.764501,31.069689,217.46747,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,153.06
2025-01-02 19:00:00,19.0,2.0,3.0,1.0,0.0,0.0,153.06,45.86,1012.0,619.0,205.0,0.0,0.0,4693.5,1216.9499999999998,0.2592841163310961,1308.0,129.86,0.0992813455657492,3929.0,3961.06,1.0,2262.3,1034.45,0.4572558900234275,2.2645,9.505977,288.77814,4.0,0.0,2.8144999,10.944532,306.3046,29.0,0.0,8.3645,20.7219,258.98294,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,131.07
2025-01-02 20:00:00,20.0,2.0,3.0,1.0,0.0,0.0,131.07,38.46,1012.0,619.0,205.0,0.0,0.0,4693.5,1213.32,0.2585107062959412,1308.0,27.19,0.0207874617737003,3929.0,3962.43,1.0,2262.3,948.2,0.419130972903682,1.6645,10.4166975,279.95056,23.0,0.0,2.2645,9.505977,288.77814,4.0,0.0,8.3645,20.7219,258.98294,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,120.23
2025-01-02 21:00:00,21.0,2.0,3.0,1.0,0.0,0.0,120.23,32.07,1012.0,619.0,205.0,0.0,0.0,4693.5,1215.16,0.2589027378289123,1308.0,1.11,0.000848623853211,3929.0,3962.88,1.0,2262.3,926.56,0.409565486451841,1.5144999,10.658068,274.8439,22.0,0.0,1.6645,10.4166975,279.95056,23.0,0.0,5.3145,17.01738,293.03946,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,117.97
2025-01-02 22:00:00,22.0,2.0,3.0,1.0,0.0,0.0,117.97,25.49,1012.0,619.0,205.0,0.0,0.0,4693.5,1171.26,0.2495493767976989,1308.0,9.67,0.0073929663608562,3929.0,3962.400000000001,1.0,2262.3,853.07,0.3770808469256951,1.4645,11.183201,273.6913,22.0,0.0,1.5144999,10.658068,274.8439,22.0,0.0,5.3145,17.01738,293.03946,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,112.03
2025-01-02 23:00:00,23.0,2.0,3.0,1.0,0.0,0.0,112.03,46.42,1012.0,619.0,205.0,0.0,0.0,4693.5,641.37,0.1366506871204857,1308.0,0.0,0.0,3929.0,3963.190000000001,1.0,2262.3,809.14,0.357662555806038,1.3145001,11.543881,280.78424,14.0,0.0,1.4645,11.183201,273.6913,22.0,0.0,4.3645,15.062033,284.5345,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,105.68
2025-01-03 00:00:00,0.0,3.0,4.0,1.0,0.0,0.0,105.68,61.27,1012.0,619.0,205.0,0.0,0.0,4693.5,382.44,0.0814829018855864,1308.0,0.0,0.0,3929.0,3960.27,1.0,2262.3,801.23,0.3541661141316359,1.1145,10.441552,270.98773,29.0,0.0,1.3145001,11.543881,280.78424,14.0,0.0,3.1645,14.372974,247.93205,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,98.54
2025-01-03 01:00:00,1.0,3.0,4.0,1.0,0.0,0.0,98.54,62.37,1012.0,619.0,205.0,0.0,0.0,4693.5,378.93999999999994,0.0807371897304783,1308.0,0.0,0.0,3929.0,3962.86,1.0,2262.3,824.25,0.3643415992573929,0.8645,11.402683,258.15796,12.0,0.0,1.1145,10.441552,270.98773,29.0,0.0,2.9145,13.121493,243.08353,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,92.04
2025-01-03 02:00:00,2.0,3.0,4.0,1.0,0.0,0.0,92.04,59.83,1012.0,619.0,205.0,0.0,0.0,4693.5,377.56,0.0804431660807499,1308.0,0.0,0.0,3929.0,3965.57,1.0,2262.3,922.41,0.4077310701498475,0.5145,12.074766,259.69522,4.0,0.0,0.8645,11.402683,258.15796,12.0,0.0,2.7145,13.929953,244.7595,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,89.37
2025-01-03 03:00:00,3.0,3.0,4.0,1.0,0.0,0.0,89.37,52.61,1012.0,619.0,205.0,0.0,0.0,4693.5,378.3200000000001,0.0806050921487163,1308.0,0.01,7.645259938837921e-06,3929.0,3965.87,1.0,2262.3,1207.11,0.5335764487468505,-0.0855,12.864649,252.07199,16.0,0.0,0.5145,12.074766,259.69522,4.0,0.0,2.3144999,12.440851,238.60979,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,80.99
2025-01-03 04:00:00,4.0,3.0,4.0,1.0,0.0,0.0,80.99,61.63,1012.0,619.0,205.0,0.0,0.0,4693.5,374.30999999999995,0.0797507190795781,1308.0,0.0,0.0,3929.0,3965.4,1.0,2262.3,1258.05,0.5560933563187905,-0.48549998,13.237039,247.61981,29.0,0.0,-0.0855,12.864649,252.07199,16.0,0.0,2.2645,11.919479,231.74553,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,99.97
2025-01-03 05:00:00,5.0,3.0,4.0,1.0,0.0,0.0,99.97,103.55,1012.0,619.0,205.0,0.0,0.0,4693.5,434.36,0.0925450090550761,1308.0,0.0,0.0,3929.0,3964.67,1.0,2262.3,1544.74,0.6828183706847014,-0.5355,13.609951,249.88733,93.0,0.0,-0.48549998,13.237039,247.61981,29.0,0.0,2.4145,12.886039,228.96475,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,108.81
2025-01-03 06:00:00,6.0,3.0,4.0,1.0,0.0,0.0,108.81,129.62,1012.0,619.0,205.0,0.0,0.0,4693.5,541.67,0.1154085437306913,1308.0,0.0,0.0,3929.0,3963.82,1.0,2262.3,1523.6,0.6734738982451487,-0.68549997,13.213764,245.87901,16.0,0.0,-0.5355,13.609951,249.88733,93.0,0.0,2.7145,11.448055,233.31018,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,113.19
