zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2022-01-01,0,1,5,1,1,0,12.564501,33.40055,277.4313,78.0,0.0
AT,2022-01-01,1,1,5,1,1,0,12.6145,34.207577,271.20602,6.0,0.0
AT,2022-01-01,2,1,5,1,1,0,11.814501,31.093666,275.31445,67.0,0.0
AT,2022-01-01,3,1,5,1,1,0,11.3645,32.409996,282.18365,18.0,0.0
AT,2022-01-01,4,1,5,1,1,0,11.2145,30.659237,285.6682,53.0,0.0
AT,2022-01-01,5,1,5,1,1,0,10.9645,31.433586,290.0953,100.0,0.0
AT,2022-01-01,6,1,5,1,1,0,11.264501,29.795301,295.01685,100.0,0.0
AT,2022-01-01,7,1,5,1,1,0,11.6645,32.379993,298.5595,74.0,0.0
AT,2022-01-01,8,1,5,1,1,0,11.1645,29.853966,303.6901,66.0,0.0
AT,2022-01-01,9,1,5,1,1,0,11.6145,27.666182,302.24243,37.0,48.0
AT,2022-01-01,10,1,5,1,1,0,12.4645,24.826954,299.5387,32.0,138.0
AT,2022-01-01,11,1,5,1,1,0,13.1145,23.224882,288.99673,63.0,219.0
AT,2022-01-01,12,1,5,1,1,0,13.4145,30.430117,295.9587,88.0,258.0
AT,2022-01-01,13,1,5,1,1,0,14.314501,25.40743,290.74615,100.0,187.0
AT,2022-01-01,14,1,5,1,1,0,13.8645,20.523157,291.61484,90.0,88.0
AT,2022-01-01,15,1,5,1,1,0,13.6645,19.161337,295.60214,45.0,93.0
AT,2022-01-01,16,1,5,1,1,0,12.4145,16.267857,294.86368,33.0,37.0
AT,2022-01-01,17,1,5,1,1,0,11.1145,15.716793,290.0953,34.0,0.0
AT,2022-01-01,18,1,5,1,1,0,10.264501,15.379206,286.31393,94.0,0.0
AT,2022-01-01,19,1,5,1,1,0,9.814501,16.171976,286.8215,58.0,0.0
AT,2022-01-01,20,1,5,1,1,0,9.564501,15.844089,291.318,38.0,0.0
