zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2020-07-01,1,1,2,7,0,2,17.8145,5.95906,295.01685,9.0,0.0
AT,2020-07-01,2,1,2,7,0,2,18.5645,6.28713,293.6294,15.0,0.0
AT,2020-07-01,3,1,2,7,0,2,17.914501,7.968939,288.43503,37.0,0.0
AT,2020-07-01,4,1,2,7,0,2,17.8645,8.534353,297.64587,43.0,0.0
AT,2020-07-01,5,1,2,7,0,2,17.7645,6.8777895,312.8789,14.0,0.0
AT,2020-07-01,6,1,2,7,0,2,18.6145,6.12,331.9276,8.0,28.0
AT,2020-07-01,7,1,2,7,0,2,19.914501,4.510787,331.38962,14.0,140.0
AT,2020-07-01,8,1,2,7,0,2,21.5145,1.08,360.0,0.0,293.0
AT,2020-07-01,9,1,2,7,0,2,23.2145,2.3051248,128.65984,0.0,457.0
AT,2020-07-01,10,1,2,7,0,2,24.8145,5.3999996,143.13002,0.0,611.0
AT,2020-07-01,11,1,2,7,0,2,26.414501,8.534353,152.35411,0.0,738.0
AT,2020-07-01,12,1,2,7,0,2,27.7645,11.298495,157.52052,72.0,824.0
AT,2020-07-01,13,1,2,7,0,2,28.5645,12.7279215,151.2603,88.0,831.0
AT,2020-07-01,14,1,2,7,0,2,28.8645,14.689589,162.89719,96.0,750.0
AT,2020-07-01,15,1,2,7,0,2,29.164501,14.8257065,150.9455,99.0,581.0
AT,2020-07-01,16,1,2,7,0,2,29.2645,17.22742,153.97047,97.0,454.0
AT,2020-07-01,17,1,2,7,0,2,29.5145,16.965895,162.71841,92.0,464.0
AT,2020-07-01,18,1,2,7,0,2,29.2645,17.518356,170.53775,86.0,361.0
AT,2020-07-01,19,1,2,7,0,2,28.5645,15.517629,183.99083,96.0,217.0
AT,2020-07-01,20,1,2,7,0,2,27.1145,11.165805,181.84756,95.0,94.0
AT,2020-07-01,21,1,2,7,0,2,25.664501,11.525623,178.21013,94.0,19.0
AT,2020-07-01,22,1,2,7,0,2,24.3645,10.105681,184.08554,96.0,0.0
AT,2020-07-01,23,1,2,7,0,2,23.3145,8.557102,202.24907,93.0,0.0
AT,2020-07-02,0,2,3,7,0,2,22.1145,7.42159,219.09384,80.0,0.0
AT,2020-07-02,1,2,3,7,0,2,21.0145,5.95906,244.98314,92.0,0.0
AT,2020-07-02,2,2,3,7,0,2,18.414501,5.8048253,209.7448,91.0,0.0
AT,2020-07-02,3,2,3,7,0,2,17.6145,6.0347,287.3541,43.0,0.0
AT,2020-07-02,4,2,3,7,0,2,18.0645,5.991594,302.7352,22.0,0.0
AT,2020-07-02,5,2,3,7,0,2,18.8645,8.825508,281.76825,42.0,0.0
AT,2020-07-02,6,2,3,7,0,2,20.5145,14.408997,282.99463,46.0,28.0
AT,2020-07-02,7,2,3,7,0,2,21.8645,19.137648,286.38962,1.0,137.0
AT,2020-07-02,8,2,3,7,0,2,22.8645,25.849905,282.875,0.0,289.0
AT,2020-07-02,9,2,3,7,0,2,24.3145,24.72495,286.06006,23.0,452.0
AT,2020-07-02,10,2,3,7,0,2,25.6145,19.05281,292.20352,76.0,603.0
AT,2020-07-02,11,2,3,7,0,2,26.7145,16.904673,296.56497,85.0,722.0
AT,2020-07-02,12,2,3,7,0,2,27.5145,17.10284,300.34317,92.0,794.0
AT,2020-07-02,13,2,3,7,0,2,28.3645,16.87398,303.6901,36.0,856.0
AT,2020-07-02,14,2,3,7,0,2,28.5645,10.703569,317.72638,21.0,856.0
AT,2020-07-02,15,2,3,7,0,2,29.1145,7.928177,320.52756,78.0,763.0
AT,2020-07-02,16,2,3,7,0,2,27.0145,14.021525,299.1974,95.0,628.0
AT,2020-07-02,17,2,3,7,0,2,27.0145,13.905509,291.25058,97.0,406.0
AT,2020-07-02,18,2,3,7,0,2,26.7145,12.245293,294.30453,99.0,297.0
AT,2020-07-02,19,2,3,7,0,2,25.4645,11.720751,317.4896,99.0,150.0
AT,2020-07-02,20,2,3,7,0,2,24.3645,7.8954163,316.8476,92.0,73.0
AT,2020-07-02,21,2,3,7,0,2,23.1145,6.792466,302.00534,74.0,15.0
AT,2020-07-02,22,2,3,7,0,2,22.3145,8.891343,301.75943,92.0,0.0
AT,2020-07-02,23,2,3,7,0,2,22.3145,10.514218,308.0471,96.0,0.0
AT,2020-07-03,0,3,4,7,1,2,21.3145,10.182337,315.0001,100.0,0.0
AT,2020-07-03,1,3,4,7,1,2,20.7145,10.195057,312.1375,90.0,0.0
AT,2020-07-03,2,3,4,7,1,2,19.9645,11.923557,298.88647,98.0,0.0
AT,2020-07-03,3,3,4,7,1,2,20.5645,20.188908,291.99118,100.0,0.0
AT,2020-07-03,4,3,4,7,1,2,19.7145,25.417631,285.61105,100.0,0.0
AT,2020-07-03,5,3,4,7,1,2,19.2645,24.280659,285.4787,100.0,0.0
AT,2020-07-03,6,3,4,7,1,2,19.3145,21.194187,290.89783,99.0,14.0
AT,2020-07-03,7,3,4,7,1,2,19.5645,18.86139,293.6294,100.0,48.0
AT,2020-07-03,8,3,4,7,1,2,19.664501,20.724247,287.176,100.0,90.0
AT,2020-07-03,9,3,4,7,1,2,19.414501,19.255793,290.80685,100.0,89.0
AT,2020-07-03,10,3,4,7,1,2,19.3145,18.331741,289.50253,100.0,121.0
AT,2020-07-03,11,3,4,7,1,2,19.2145,18.681883,295.08356,100.0,138.0
AT,2020-07-03,12,3,4,7,1,2,20.1145,21.26744,303.9591,99.0,251.0
AT,2020-07-03,13,3,4,7,1,2,22.1145,21.142147,312.92996,97.0,514.0
AT,2020-07-03,14,3,4,7,1,2,21.6145,19.33639,294.1791,81.0,748.0
AT,2020-07-03,15,3,4,7,1,2,22.6145,18.391737,310.23627,65.0,400.0
AT,2020-07-03,16,3,4,7,1,2,24.0145,17.974781,327.26477,52.0,485.0
AT,2020-07-03,17,3,4,7,1,2,24.5145,17.673029,326.6336,61.0,520.0
AT,2020-07-03,18,3,4,7,1,2,24.2145,17.786331,324.0578,76.0,409.0
AT,2020-07-03,19,3,4,7,1,2,23.3145,13.37825,336.19403,76.0,258.0
