zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2020-08-01,1,1,5,8,1,2,21.5645,6.9527545,21.25058,8.0,0.0
AT,2020-08-01,2,1,5,8,1,2,21.2645,7.5685663,334.65387,1.0,0.0
AT,2020-08-01,3,1,5,8,1,2,20.0645,7.172949,342.47433,0.0,0.0
AT,2020-08-01,4,1,5,8,1,2,19.3645,6.9899354,348.11136,0.0,0.0
AT,2020-08-01,5,1,5,8,1,2,18.5145,5.771239,356.42374,0.0,0.0
AT,2020-08-01,6,1,5,8,1,2,18.164501,6.130579,3.3664,0.0,5.0
AT,2020-08-01,7,1,5,8,1,2,19.914501,3.0758414,20.556128,2.0,85.0
AT,2020-08-01,8,1,5,8,1,2,21.5645,3.8268526,48.814175,0.0,232.0
AT,2020-08-01,9,1,5,8,1,2,23.5145,5.00128,59.743652,0.0,397.0
AT,2020-08-01,10,1,5,8,1,2,25.2145,4.2136917,70.01681,3.0,554.0
AT,2020-08-01,11,1,5,8,1,2,26.7145,4.1046314,52.124958,31.0,685.0
AT,2020-08-01,12,1,5,8,1,2,27.9645,5.1919937,33.6901,69.0,779.0
AT,2020-08-01,13,1,5,8,1,2,28.914501,5.506941,11.3098955,72.0,830.0
AT,2020-08-01,14,1,5,8,1,2,29.0645,5.8048253,7.12493,83.0,833.0
AT,2020-08-01,15,1,5,8,1,2,29.9645,9.605998,12.99463,78.0,781.0
AT,2020-08-01,16,1,5,8,1,2,30.0645,10.948973,9.462261,40.0,685.0
AT,2020-08-01,17,1,5,8,1,2,29.914501,12.015589,8.615564,0.0,558.0
AT,2020-08-01,18,1,5,8,1,2,29.5645,11.720751,10.61961,0.0,409.0
AT,2020-08-01,19,1,5,8,1,2,28.7645,11.165805,20.772345,0.0,242.0
AT,2020-08-01,20,1,5,8,1,2,26.8145,8.0899935,32.275623,0.0,90.0
AT,2020-08-01,21,1,5,8,1,2,24.2645,7.145796,40.9143,0.0,5.0
AT,2020-08-01,22,1,5,8,1,2,23.8645,7.5685663,64.65388,27.0,0.0
AT,2020-08-01,23,1,5,8,1,2,21.9645,6.87779,83.99109,28.0,0.0
AT,2020-08-02,0,2,6,8,1,2,20.2645,7.928178,92.60251,43.0,0.0
AT,2020-08-02,1,2,6,8,1,2,19.9645,6.924738,171.02745,61.0,0.0
AT,2020-08-02,2,2,6,8,1,2,20.6145,6.1305785,139.76372,21.0,0.0
AT,2020-08-02,3,2,6,8,1,2,20.2645,5.8603754,137.4896,34.0,0.0
AT,2020-08-02,4,2,6,8,1,2,18.3645,6.28713,113.62939,85.0,0.0
AT,2020-08-02,5,2,6,8,1,2,16.4645,9.085988,123.6901,84.0,0.0
AT,2020-08-02,6,2,6,8,1,2,17.2145,5.6233797,129.80553,86.0,4.0
AT,2020-08-02,7,2,6,8,1,2,18.7145,7.5685663,115.34614,91.0,74.0
AT,2020-08-02,8,2,6,8,1,2,20.164501,9.449572,130.36446,68.0,217.0
AT,2020-08-02,9,2,6,8,1,2,22.4645,11.885453,144.86572,89.0,393.0
AT,2020-08-02,10,2,6,8,1,2,24.8645,13.089354,148.49579,30.0,549.0
AT,2020-08-02,11,2,6,8,1,2,27.0645,15.459054,152.24155,99.0,686.0
AT,2020-08-02,12,2,6,8,1,2,28.7645,15.496736,149.26459,100.0,769.0
AT,2020-08-02,13,2,6,8,1,2,29.7145,15.277749,145.56096,100.0,740.0
AT,2020-08-02,14,2,6,8,1,2,28.7645,11.298495,149.34941,100.0,528.0
AT,2020-08-02,15,2,6,8,1,2,29.2145,11.435313,151.8215,100.0,509.0
AT,2020-08-02,16,2,6,8,1,2,29.4645,13.397612,149.30035,100.0,406.0
AT,2020-08-02,17,2,6,8,1,2,29.5145,14.182355,156.0375,100.0,289.0
AT,2020-08-02,18,2,6,8,1,2,29.1145,11.159999,180.0,100.0,149.0
AT,2020-08-02,19,2,6,8,1,2,26.664501,11.620809,253.81071,100.0,65.0
AT,2020-08-02,20,2,6,8,1,2,24.2645,9.028754,293.49857,100.0,15.0
AT,2020-08-02,21,2,6,8,1,2,22.914501,6.8777895,317.1211,100.0,1.0
AT,2020-08-02,22,2,6,8,1,2,22.164501,3.7064266,330.9455,100.0,0.0
AT,2020-08-02,23,2,6,8,1,2,21.8645,2.968636,255.96373,100.0,0.0
AT,2020-08-03,0,3,0,8,0,2,21.664501,2.968636,255.96373,97.0,0.0
AT,2020-08-03,1,3,0,8,0,2,21.414501,4.510787,331.38962,96.0,0.0
AT,2020-08-03,2,3,0,8,0,2,20.3645,8.64,270.0,99.0,0.0
AT,2020-08-03,3,3,0,8,0,2,20.4645,4.3498964,335.55606,100.0,0.0
AT,2020-08-03,4,3,0,8,0,2,20.1145,1.8,53.13002,100.0,0.0
AT,2020-08-03,5,3,0,8,0,2,19.914501,5.4833565,336.8014,100.0,0.0
AT,2020-08-03,6,3,0,8,0,2,19.7145,2.6208394,74.054535,100.0,2.0
AT,2020-08-03,7,3,0,8,0,2,20.414501,5.6920996,108.43504,100.0,47.0
AT,2020-08-03,8,3,0,8,0,2,20.5645,13.513193,138.23979,100.0,55.0
AT,2020-08-03,9,3,0,8,0,2,19.164501,15.496736,149.26459,100.0,60.0
AT,2020-08-03,10,3,0,8,0,2,19.0145,16.981165,147.99466,100.0,88.0
AT,2020-08-03,11,3,0,8,0,2,19.164501,17.106628,171.52895,100.0,100.0
AT,2020-08-03,12,3,0,8,0,2,19.914501,15.379206,163.68607,100.0,220.0
AT,2020-08-03,13,3,0,8,0,2,19.7145,13.570615,158.19853,100.0,150.0
AT,2020-08-03,14,3,0,8,0,2,19.9645,6.379216,286.38962,100.0,210.0
AT,2020-08-03,15,3,0,8,0,2,20.2645,7.628263,340.70987,46.0,149.0
AT,2020-08-03,16,3,0,8,0,2,21.7145,11.384199,341.56494,52.0,496.0
AT,2020-08-03,17,3,0,8,0,2,22.414501,8.534353,332.3541,99.0,453.0
AT,2020-08-03,18,3,0,8,0,2,22.0145,11.435313,331.8215,99.0,274.0
AT,2020-08-03,19,3,0,8,0,2,20.9645,10.805998,330.01843,100.0,108.0
AT,2020-08-03,20,3,0,8,0,2,20.0145,7.5170207,343.3007,100.0,30.0
AT,2020-08-03,21,3,0,8,0,2,19.3645,7.6367526,351.87,100.0,2.0
AT,2020-08-03,22,3,0,8,0,2,19.1145,10.182337,351.87,100.0,0.0
AT,2020-08-03,23,3,0,8,0,2,18.7145,11.879999,360.0,100.0,0.0
AT,2020-08-04,0,4,1,8,0,2,18.2145,10.8955765,7.59456,100.0,0.0
AT,2020-08-04,1,4,1,8,0,2,17.9645,15.158522,4.085537,100.0,0.0
AT,2020-08-04,2,4,1,8,0,2,17.3145,12.224107,13.627024,100.0,0.0
AT,2020-08-04,3,4,1,8,0,2,17.7645,12.768586,40.425995,100.0,0.0
AT,2020-08-04,4,4,1,8,0,2,17.7645,9.585739,55.713078,100.0,0.0
AT,2020-08-04,5,4,1,8,0,2,17.664501,5.6233797,39.805527,100.0,0.0
AT,2020-08-04,6,4,1,8,0,2,17.664501,3.219938,26.564985,98.0,1.0
AT,2020-08-04,7,4,1,8,0,2,17.8645,3.6179552,5.7105074,99.0,18.0
AT,2020-08-04,8,4,1,8,0,2,18.2145,4.1046314,15.255177,100.0,81.0
AT,2020-08-04,9,4,1,8,0,2,18.7145,6.792466,32.005356,100.0,115.0
AT,2020-08-04,10,4,1,8,0,2,18.5645,11.090103,13.134034,100.0,115.0
AT,2020-08-04,11,4,1,8,0,2,18.6145,13.684735,358.4926,100.0,158.0
AT,2020-08-04,12,4,1,8,0,2,19.164501,13.32,341.07526,97.0,246.0
AT,2020-08-04,13,4,1,8,0,2,20.0145,14.021525,330.8026,88.0,375.0
AT,2020-08-04,14,4,1,8,0,2,19.7645,20.390114,312.1375,92.0,302.0
AT,2020-08-04,15,4,1,8,0,2,19.2645,21.758419,321.04407,97.0,322.0
AT,2020-08-04,16,4,1,8,0,2,18.6145,24.967497,317.33734,99.0,244.0
AT,2020-08-04,17,4,1,8,0,2,18.4645,28.460497,325.30478,100.0,232.0
AT,2020-08-04,18,4,1,8,0,2,17.414501,27.609911,320.29013,97.0,126.0
AT,2020-08-04,19,4,1,8,0,2,17.2145,26.729847,315.5456,99.0,102.0
AT,2020-08-04,20,4,1,8,0,2,16.9645,24.43761,315.0001,100.0,31.0
AT,2020-08-04,21,4,1,8,0,2,16.8645,24.442913,316.1934,99.0,1.0
AT,2020-08-04,22,4,1,8,0,2,16.7145,22.66857,316.93057,100.0,0.0
AT,2020-08-04,23,4,1,8,0,2,16.5645,21.142147,317.07004,90.0,0.0
AT,2020-08-05,0,5,2,8,0,2,16.5645,20.633371,312.8789,100.0,0.0
AT,2020-08-05,1,5,2,8,0,2,16.4645,21.897945,313.66785,100.0,0.0
AT,2020-08-05,2,5,2,8,0,2,15.3645,24.567198,304.85452,100.0,0.0
AT,2020-08-05,3,5,2,8,0,2,15.264501,24.248611,310.78574,100.0,0.0
AT,2020-08-05,4,5,2,8,0,2,15.2145,24.014996,310.13544,100.0,0.0
AT,2020-08-05,5,5,2,8,0,2,15.2145,24.75638,310.8723,100.0,0.0
AT,2020-08-05,6,5,2,8,0,2,15.2145,23.469128,311.2685,100.0,1.0
AT,2020-08-05,7,5,2,8,0,2,15.3645,21.986542,309.6854,100.0,14.0
AT,2020-08-05,8,5,2,8,0,2,15.6645,23.233252,310.6012,100.0,44.0
AT,2020-08-05,9,5,2,8,0,2,16.0145,22.828087,307.95428,100.0,73.0
AT,2020-08-05,10,5,2,8,0,2,16.3145,23.4,306.86996,100.0,98.0
AT,2020-08-05,11,5,2,8,0,2,16.664501,22.42427,317.6026,100.0,93.0
AT,2020-08-05,12,5,2,8,0,2,17.164501,21.53089,339.44388,100.0,101.0
AT,2020-08-05,13,5,2,8,0,2,18.164501,22.104116,343.92636,100.0,161.0
AT,2020-08-05,14,5,2,8,0,2,16.1645,19.386593,301.32864,100.0,131.0
AT,2020-08-05,15,5,2,8,0,2,16.9645,20.87379,302.31958,100.0,156.0
AT,2020-08-05,16,5,2,8,0,2,17.164501,20.3774,302.00534,100.0,122.0
AT,2020-08-05,17,5,2,8,0,2,18.0145,20.68356,301.47678,90.0,164.0
AT,2020-08-05,18,5,2,8,0,2,18.664501,19.08,301.89075,96.0,189.0
AT,2020-08-05,19,5,2,8,0,2,18.0645,18.218275,299.60434,100.0,59.0
AT,2020-08-05,20,5,2,8,0,2,17.8145,19.08,301.89075,93.0,24.0
AT,2020-08-05,21,5,2,8,0,2,17.414501,17.555307,298.1415,67.0,2.0
AT,2020-08-05,22,5,2,8,0,2,17.3145,17.238699,298.70584,22.0,0.0
AT,2020-08-05,23,5,2,8,0,2,16.914501,16.299694,300.52963,30.0,0.0
