zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2023-04-01,1,1,5,4,1,1,10.764501,24.905132,274.14453,100.0,0.0
AT,2023-04-01,2,1,5,4,1,1,10.314501,25.346148,281.46948,96.0,0.0
AT,2023-04-01,3,1,5,4,1,1,9.8645,21.746504,276.65433,100.0,0.0
AT,2023-04-01,4,1,5,4,1,1,9.9145,23.023119,279.9041,100.0,0.0
AT,2023-04-01,5,1,5,4,1,1,9.764501,28.664682,281.59213,100.0,0.0
AT,2023-04-01,6,1,5,4,1,1,9.1645,27.698952,278.97253,100.0,0.0
AT,2023-04-01,7,1,5,4,1,1,8.9145,27.466372,280.5735,100.0,4.0
AT,2023-04-01,8,1,5,4,1,1,9.7145,28.988384,284.38144,98.0,84.0
AT,2023-04-01,9,1,5,4,1,1,10.814501,24.36325,288.9705,94.0,227.0
AT,2023-04-01,10,1,5,4,1,1,12.064501,28.551426,283.86105,84.0,391.0
AT,2023-04-01,11,1,5,4,1,1,13.3645,29.644857,294.38635,73.0,563.0
AT,2023-04-01,12,1,5,4,1,1,14.1645,25.14852,293.6294,32.0,586.0
AT,2023-04-01,13,1,5,4,1,1,14.6145,21.933426,293.1986,45.0,572.0
AT,2023-04-01,14,1,5,4,1,1,14.064501,21.518847,287.52567,42.0,611.0
AT,2023-04-01,15,1,5,4,1,1,14.6145,20.418695,279.1301,95.0,508.0
AT,2023-04-01,16,1,5,4,1,1,14.7145,22.545315,289.59238,98.0,507.0
AT,2023-04-01,17,1,5,4,1,1,14.564501,20.620806,286.22028,99.0,362.0
AT,2023-04-01,18,1,5,4,1,1,13.564501,20.082708,284.5345,100.0,196.0
AT,2023-04-01,19,1,5,4,1,1,12.064501,21.24305,270.971,13.0,82.0
AT,2023-04-01,20,1,5,4,1,1,10.7145,24.905132,274.14453,40.0,4.0
AT,2023-04-01,21,1,5,4,1,1,10.1645,25.099514,278.24622,90.0,0.0
AT,2023-04-01,22,1,5,4,1,1,9.8645,21.129883,283.7995,96.0,0.0
AT,2023-04-01,23,1,5,4,1,1,9.4645,21.758419,286.33612,67.0,0.0
AT,2023-04-02,0,2,6,4,1,1,9.064501,20.150354,288.75873,92.0,0.0
AT,2023-04-02,1,2,6,4,1,1,9.264501,20.799152,293.45905,99.0,0.0
AT,2023-04-02,2,2,6,4,1,1,9.1645,17.873556,279.27252,99.0,0.0
AT,2023-04-02,3,2,6,4,1,1,9.1145,18.998314,279.81924,59.0,0.0
AT,2023-04-02,4,2,6,4,1,1,9.2145,21.566975,284.5002,28.0,0.0
AT,2023-04-02,5,2,6,4,1,1,9.064501,19.9954,283.53586,97.0,0.0
AT,2023-04-02,6,2,6,4,1,1,9.1145,21.068459,286.88687,98.0,0.0
AT,2023-04-02,7,2,6,4,1,1,8.9645,19.829433,285.80258,95.0,4.0
AT,2023-04-02,8,2,6,4,1,1,9.564501,22.55106,286.6993,100.0,59.0
AT,2023-04-02,9,2,6,4,1,1,9.9645,20.991426,292.16638,100.0,101.0
AT,2023-04-02,10,2,6,4,1,1,10.1145,19.319628,296.56497,100.0,172.0
AT,2023-04-02,11,2,6,4,1,1,9.9645,20.497883,300.61853,100.0,194.0
AT,2023-04-02,12,2,6,4,1,1,10.2145,18.720001,292.6199,100.0,158.0
AT,2023-04-02,13,2,6,4,1,1,10.7145,23.132626,290.97357,100.0,264.0
AT,2023-04-02,14,2,6,4,1,1,9.6645,17.786331,324.0578,100.0,275.0
AT,2023-04-02,15,2,6,4,1,1,8.9145,16.394829,8.841739,100.0,141.0
AT,2023-04-02,16,2,6,4,1,1,8.764501,17.414476,352.87506,100.0,128.0
AT,2023-04-02,17,2,6,4,1,1,8.9145,19.64558,346.21838,100.0,111.0
AT,2023-04-02,18,2,6,4,1,1,8.564501,17.026896,346.55136,84.0,31.0
AT,2023-04-02,19,2,6,4,1,1,8.014501,19.559633,6.3401003,51.0,37.0
AT,2023-04-02,20,2,6,4,1,1,6.2645,22.253124,350.69012,63.0,4.0
AT,2023-04-02,21,2,6,4,1,1,5.6644998,23.510508,348.51804,75.0,0.0
AT,2023-04-02,22,2,6,4,1,1,4.8145,21.175835,342.18103,100.0,0.0
AT,2023-04-02,23,2,6,4,1,1,5.0145,18.837322,333.92468,100.0,0.0
AT,2023-04-03,0,3,0,4,0,1,4.7645,18.278645,327.87503,97.0,0.0
AT,2023-04-03,1,3,0,4,0,1,4.5645,18.971008,326.61145,83.0,0.0
AT,2023-04-03,2,3,0,4,0,1,4.6145,21.434364,330.85202,80.0,0.0
AT,2023-04-03,3,3,0,4,0,1,4.4144998,21.749483,331.31393,48.0,0.0
AT,2023-04-03,4,3,0,4,0,1,4.4144998,21.900904,334.69864,100.0,0.0
AT,2023-04-03,5,3,0,4,0,1,4.0645,20.771093,334.3232,100.0,0.0
AT,2023-04-03,6,3,0,4,0,1,3.9145,21.068459,343.11313,100.0,0.0
AT,2023-04-03,7,3,0,4,0,1,3.8645,22.734219,349.04596,100.0,2.0
AT,2023-04-03,8,3,0,4,0,1,3.5145,22.55106,343.3007,77.0,44.0
AT,2023-04-03,9,3,0,4,0,1,3.9645,23.313995,346.60748,37.0,167.0
AT,2023-04-03,10,3,0,4,0,1,4.8645,25.982424,3.972429,94.0,312.0
AT,2023-04-03,11,3,0,4,0,1,5.8145,26.758923,5.403709,58.0,474.0
AT,2023-04-03,12,3,0,4,0,1,6.3145,26.319422,3.1363046,88.0,533.0
AT,2023-04-03,13,3,0,4,0,1,6.6644998,26.67889,3.0939984,99.0,550.0
AT,2023-04-03,14,3,0,4,0,1,5.2145,25.60053,356.77554,100.0,513.0
AT,2023-04-03,15,3,0,4,0,1,5.5645,27.086262,355.42615,99.0,330.0
AT,2023-04-03,16,3,0,4,0,1,5.3145,27.0024,359.2361,100.0,248.0
AT,2023-04-03,17,3,0,4,0,1,5.0145,28.449112,358.5498,100.0,200.0
AT,2023-04-03,18,3,0,4,0,1,4.6644998,27.729347,358.51218,100.0,102.0
AT,2023-04-03,19,3,0,4,0,1,4.3645,23.4,360.0,95.0,40.0
AT,2023-04-03,20,3,0,4,0,1,3.7645,20.598795,5.013036,58.0,3.0
AT,2023-04-03,21,3,0,4,0,1,3.1145,19.083395,358.9191,96.0,0.0
AT,2023-04-03,22,3,0,4,0,1,2.9145,18.416384,355.51547,91.0,0.0
AT,2023-04-03,23,3,0,4,0,1,2.7645,19.652176,8.426887,67.0,0.0
AT,2023-04-04,0,4,1,4,0,1,2.1145,19.443333,1.0608971,97.0,0.0
AT,2023-04-04,1,4,1,4,0,1,1.5645001,20.364674,351.87,57.0,0.0
AT,2023-04-04,2,4,1,4,0,1,1.1145,21.794127,337.6713,13.0,0.0
AT,2023-04-04,3,4,1,4,0,1,0.16450001,20.291357,334.79892,10.0,0.0
AT,2023-04-04,4,4,1,4,0,1,-0.2855,18.532133,335.9245,36.0,0.0
AT,2023-04-04,5,4,1,4,0,1,-0.48549998,18.388212,336.94867,9.0,0.0
AT,2023-04-04,6,4,1,4,0,1,-0.93549997,19.05281,337.79648,0.0,0.0
AT,2023-04-04,7,4,1,4,0,1,-1.0355,19.386593,338.19852,0.0,8.0
AT,2023-04-04,8,4,1,4,0,1,0.064500004,20.268991,340.27765,4.0,115.0
AT,2023-04-04,9,4,1,4,0,1,1.2644999,23.97989,352.23492,27.0,284.0
AT,2023-04-04,10,4,1,4,0,1,2.3645,26.282465,0.7848072,98.0,454.0
AT,2023-04-04,11,4,1,4,0,1,3.1145,27.021591,2.2905633,92.0,511.0
AT,2023-04-04,12,4,1,4,0,1,4.1145,27.74103,2.231127,75.0,618.0
AT,2023-04-04,13,4,1,4,0,1,4.9144998,27.729347,358.51218,84.0,661.0
AT,2023-04-04,14,4,1,4,0,1,4.9645,29.370352,348.6901,64.0,653.0
AT,2023-04-04,15,4,1,4,0,1,5.8645,30.855171,352.62634,70.0,575.0
AT,2023-04-04,16,4,1,4,0,1,6.1644998,29.574827,356.51074,39.0,503.0
AT,2023-04-04,17,4,1,4,0,1,5.9645,28.802248,0.71615016,100.0,399.0
AT,2023-04-04,18,4,1,4,0,1,5.5645,26.437336,6.2539444,100.0,245.0
AT,2023-04-04,19,4,1,4,0,1,4.3645,19.652176,8.426887,100.0,94.0
AT,2023-04-04,20,4,1,4,0,1,2.8144999,14.417988,2.8623457,100.0,6.0
AT,2023-04-04,21,4,1,4,0,1,1.8645,14.830076,354.4279,100.0,0.0
AT,2023-04-04,22,4,1,4,0,1,1.3145001,14.440443,355.71094,96.0,0.0
AT,2023-04-04,23,4,1,4,0,1,-0.1855,12.015589,351.38443,8.0,0.0
AT,2023-04-05,0,5,2,4,0,1,-0.98550004,11.620809,343.8107,2.0,0.0
AT,2023-04-05,1,5,2,4,0,1,-1.5355,12.413477,330.4613,10.0,0.0
AT,2023-04-05,2,5,2,4,0,1,-1.7855,14.4,323.13,7.0,0.0
AT,2023-04-05,3,5,2,4,0,1,-1.3855,15.072783,319.84406,73.0,0.0
AT,2023-04-05,4,5,2,4,0,1,-1.9855001,16.80857,316.73566,100.0,0.0
AT,2023-04-05,5,5,2,4,0,1,-2.4855,17.581125,317.4896,89.0,0.0
AT,2023-04-05,6,5,2,4,0,1,-2.8355,16.80857,316.73566,50.0,0.0
AT,2023-04-05,7,5,2,4,0,1,-2.7355,15.273505,315.0001,27.0,10.0
AT,2023-04-05,8,5,2,4,0,1,-1.1355,14.773164,316.9749,37.0,116.0
AT,2023-04-05,9,5,2,4,0,1,1.0645001,15.9134655,322.3523,63.0,284.0
AT,2023-04-05,10,5,2,4,0,1,2.8645,16.854767,340.0168,100.0,450.0
AT,2023-04-05,11,5,2,4,0,1,4.4645,18.391735,3.3664,100.0,602.0
AT,2023-04-05,12,5,2,4,0,1,4.9645,16.93531,2.4366064,100.0,480.0
AT,2023-04-05,13,5,2,4,0,1,5.3645,15.876775,356.09958,100.0,454.0
AT,2023-04-05,14,5,2,4,0,1,5.8645,19.562946,347.24246,100.0,399.0
AT,2023-04-05,15,5,2,4,0,1,6.7145,19.245697,352.47626,99.0,441.0
AT,2023-04-05,16,5,2,4,0,1,7.0645,18.888851,352.33328,100.0,391.0
AT,2023-04-05,17,5,2,4,0,1,6.6644998,19.134262,355.68405,100.0,238.0
AT,2023-04-05,18,5,2,4,0,1,5.9645,18.374111,2.2457027,100.0,114.0
AT,2023-04-05,19,5,2,4,0,1,5.2145,14.685176,11.3098955,74.0,55.0
AT,2023-04-05,20,5,2,4,0,1,4.6644998,13.797912,7.495768,30.0,3.0
AT,2023-04-05,21,5,2,4,0,1,4.3145,12.287555,5.0423646,60.0,0.0
AT,2023-04-05,22,5,2,4,0,1,2.6145,8.350138,352.5687,55.0,0.0
AT,2023-04-05,23,5,2,4,0,1,0.9645,7.072878,345.25638,22.0,0.0
AT,2023-04-06,0,6,3,4,0,1,-0.3855,6.439876,333.43503,0.0,0.0
AT,2023-04-06,1,6,3,4,0,1,-0.83549994,6.439876,333.43503,0.0,0.0
AT,2023-04-06,2,6,3,4,0,1,-0.1855,9.504272,307.30402,0.0,0.0
AT,2023-04-06,3,6,3,4,0,1,-0.43549997,11.792404,301.26367,0.0,0.0
AT,2023-04-06,4,6,3,4,0,1,-0.7355,12.4811535,303.23172,1.0,0.0
AT,2023-04-06,5,6,3,4,0,1,-0.7855,13.281023,302.82855,21.0,0.0
AT,2023-04-06,6,6,3,4,0,1,-0.7355,14.77755,304.07724,1.0,0.0
AT,2023-04-06,7,6,3,4,0,1,-0.5855,15.484185,305.53775,46.0,11.0
AT,2023-04-06,8,6,3,4,0,1,1.1145,16.363178,309.64413,100.0,120.0
AT,2023-04-06,9,6,3,4,0,1,2.9145,16.039202,314.0907,100.0,283.0
AT,2023-04-06,10,6,3,4,0,1,4.7645,16.78156,324.6051,99.0,438.0
AT,2023-04-06,11,6,3,4,0,1,6.6145,23.540806,336.5713,100.0,591.0
AT,2023-04-06,12,6,3,4,0,1,7.6145,25.071098,338.9624,100.0,518.0
AT,2023-04-06,13,6,3,4,0,1,8.0645,25.0064,337.12628,100.0,400.0
AT,2023-04-06,14,6,3,4,0,1,9.264501,27.553524,331.0909,100.0,456.0
AT,2023-04-06,15,6,3,4,0,1,10.014501,27.691935,333.76813,100.0,502.0
AT,2023-04-06,16,6,3,4,0,1,10.4145,26.944744,337.20343,100.0,452.0
AT,2023-04-06,17,6,3,4,0,1,10.1145,25.323128,345.17346,100.0,345.0
