zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2022-10-01,1,1,5,10,1,3,12.064501,7.491114,125.21768,99.0,0.0
AT,2022-10-01,2,1,5,10,1,3,12.1145,6.9247384,117.89718,98.0,0.0
AT,2022-10-01,3,1,5,10,1,3,12.1645,2.2768397,71.564964,96.0,0.0
AT,2022-10-01,4,1,5,10,1,3,11.9645,1.08,360.0,100.0,0.0
AT,2022-10-01,5,1,5,10,1,3,11.6645,6.6087217,299.35767,100.0,0.0
AT,2022-10-01,6,1,5,10,1,3,11.6145,12.181625,288.9705,100.0,0.0
AT,2022-10-01,7,1,5,10,1,3,11.4645,13.397612,300.69965,100.0,0.0
AT,2022-10-01,8,1,5,10,1,3,11.6645,10.1887,302.00534,27.0,38.0
AT,2022-10-01,9,1,5,10,1,3,12.9145,5.8603754,312.5104,17.0,190.0
AT,2022-10-01,10,1,5,10,1,3,14.4145,6.1094027,315.0001,22.0,347.0
AT,2022-10-01,11,1,5,10,1,3,15.9645,8.669949,311.63345,100.0,448.0
AT,2022-10-01,12,1,5,10,1,3,16.6145,8.217153,298.8107,100.0,342.0
AT,2022-10-01,13,1,5,10,1,3,16.8645,7.6367526,278.13,100.0,220.0
AT,2022-10-01,14,1,5,10,1,3,16.9645,11.879999,270.0,100.0,312.0
AT,2022-10-01,15,1,5,10,1,3,17.7145,16.93531,272.43658,100.0,403.0
AT,2022-10-01,16,1,5,10,1,3,17.5645,18.175545,277.9695,100.0,196.0
AT,2022-10-01,17,1,5,10,1,3,16.5645,16.87398,281.07016,100.0,113.0
AT,2022-10-01,18,1,5,10,1,3,15.4645,14.917212,278.32556,100.0,49.0
AT,2022-10-01,19,1,5,10,1,3,14.814501,16.75064,278.65247,89.0,2.0
AT,2022-10-01,20,1,5,10,1,3,14.4645,19.416653,280.68484,42.0,0.0
AT,2022-10-01,21,1,5,10,1,3,14.064501,23.97989,277.76508,84.0,0.0
AT,2022-10-01,22,1,5,10,1,3,14.2145,26.576681,278.56906,71.0,0.0
AT,2022-10-01,23,1,5,10,1,3,13.9145,29.655787,280.49142,87.0,0.0
AT,2022-10-02,0,2,6,10,1,3,13.7145,29.09103,282.14426,100.0,0.0
AT,2022-10-02,1,2,6,10,1,3,13.3645,27.607563,282.04254,100.0,0.0
AT,2022-10-02,2,2,6,10,1,3,14.014501,29.69727,276.2634,93.0,0.0
AT,2022-10-02,3,2,6,10,1,3,13.6645,26.82906,281.61145,79.0,0.0
AT,2022-10-02,4,2,6,10,1,3,13.2145,24.64094,281.8024,50.0,0.0
AT,2022-10-02,5,2,6,10,1,3,12.314501,21.485697,278.6731,8.0,0.0
AT,2022-10-02,6,2,6,10,1,3,12.014501,22.253124,279.30988,36.0,0.0
AT,2022-10-02,7,2,6,10,1,3,12.064501,23.087763,280.78424,26.0,0.0
AT,2022-10-02,8,2,6,10,1,3,12.764501,23.491207,285.10114,68.0,47.0
AT,2022-10-02,9,2,6,10,1,3,14.064501,20.966715,285.94547,17.0,161.0
AT,2022-10-02,10,2,6,10,1,3,15.314501,22.881956,282.72437,100.0,296.0
AT,2022-10-02,11,2,6,10,1,3,16.0645,24.993439,281.6336,100.0,319.0
AT,2022-10-02,12,2,6,10,1,3,16.2645,23.441502,280.6196,100.0,301.0
AT,2022-10-02,13,2,6,10,1,3,15.9145,21.38897,276.76608,100.0,241.0
AT,2022-10-02,14,2,6,10,1,3,15.6145,18.228943,260.9098,100.0,216.0
AT,2022-10-02,15,2,6,10,1,3,15.014501,17.414476,262.8751,100.0,146.0
AT,2022-10-02,16,2,6,10,1,3,14.9645,19.134262,265.68405,100.0,118.0
AT,2022-10-02,17,2,6,10,1,3,14.1645,14.332341,258.40784,100.0,59.0
AT,2022-10-02,18,2,6,10,1,3,13.6145,15.192682,256.29303,100.0,14.0
AT,2022-10-02,19,2,6,10,1,3,13.2145,14.685176,258.6901,100.0,2.0
AT,2022-10-02,20,2,6,10,1,3,13.1145,16.981165,274.8644,100.0,0.0
AT,2022-10-02,21,2,6,10,1,3,12.9645,19.245697,277.5237,100.0,0.0
AT,2022-10-02,22,2,6,10,1,3,13.064501,20.870687,284.99512,100.0,0.0
AT,2022-10-02,23,2,6,10,1,3,13.014501,23.598541,291.47684,100.0,0.0
AT,2022-10-03,0,3,0,10,0,3,13.064501,22.7057,295.34613,100.0,0.0
AT,2022-10-03,1,3,0,10,0,3,12.6645,21.611996,299.98157,19.0,0.0
AT,2022-10-03,2,3,0,10,0,3,12.264501,18.218275,299.60434,8.0,0.0
AT,2022-10-03,3,3,0,10,0,3,12.064501,20.073025,302.55,14.0,0.0
AT,2022-10-03,4,3,0,10,0,3,11.6145,20.570463,302.8557,74.0,0.0
AT,2022-10-03,5,3,0,10,0,3,11.8645,21.67786,305.53775,21.0,0.0
AT,2022-10-03,6,3,0,10,0,3,11.6145,23.185787,306.15826,11.0,0.0
