zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2021-12-01,0,1,2,12,0,0,4.8145,42.01525,282.36905,100.0,0.0
AT,2021-12-01,1,1,2,12,0,0,5.0145,37.212578,282.2883,100.0,0.0
AT,2021-12-01,2,1,2,12,0,0,5.5645,35.88822,283.33926,100.0,0.0
AT,2021-12-01,3,1,2,12,0,0,6.0145,34.509335,290.13638,100.0,0.0
AT,2021-12-01,4,1,2,12,0,0,6.0645,33.809345,296.56497,100.0,0.0
AT,2021-12-01,5,1,2,12,0,0,5.9645,28.185955,298.20154,100.0,0.0
AT,2021-12-01,6,1,2,12,0,0,5.7145,18.806337,275.49222,100.0,0.0
AT,2021-12-01,7,1,2,12,0,0,5.8145,17.414476,262.8751,100.0,0.0
AT,2021-12-01,8,1,2,12,0,0,6.2645,18.391735,266.6336,100.0,1.0
AT,2021-12-01,9,1,2,12,0,0,6.6145,16.595179,266.26868,100.0,10.0
AT,2021-12-01,10,1,2,12,0,0,6.9645,15.629972,262.0566,100.0,23.0
AT,2021-12-01,11,1,2,12,0,0,8.0645,11.592894,233.84172,100.0,67.0
AT,2021-12-01,12,1,2,12,0,0,8.4645,10.086427,182.04536,100.0,139.0
AT,2021-12-01,13,1,2,12,0,0,7.5145,13.1041975,164.05453,100.0,81.0
AT,2021-12-01,14,1,2,12,0,0,6.6644998,8.311245,175.03035,100.0,39.0
AT,2021-12-01,15,1,2,12,0,0,7.1145,7.2359104,174.2895,97.0,73.0
AT,2021-12-01,16,1,2,12,0,0,7.2145,3.7064266,240.94548,100.0,16.0
AT,2021-12-01,17,1,2,12,0,0,6.5645,6.151683,159.44388,100.0,0.0
AT,2021-12-01,18,1,2,12,0,0,6.7645,8.647496,182.3859,100.0,0.0
AT,2021-12-01,19,1,2,12,0,0,6.4645,8.647496,182.3859,92.0,0.0
AT,2021-12-01,20,1,2,12,0,0,6.0145,9.107359,198.43504,100.0,0.0
AT,2021-12-01,21,1,2,12,0,0,6.1644998,10.948973,207.40749,100.0,0.0
AT,2021-12-01,22,1,2,12,0,0,5.9645,7.2,233.13002,100.0,0.0
AT,2021-12-01,23,1,2,12,0,0,5.0645,7.8954163,294.22772,100.0,0.0
