zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2019-10-01,1,1,1,10,0,3,14.314501,16.62249,287.6502,43.0,0.0
AT,2019-10-01,2,1,1,10,0,3,14.064501,14.578888,290.22495,60.0,0.0
AT,2019-10-01,3,1,1,10,0,3,13.1145,11.304229,279.16226,54.0,0.0
AT,2019-10-01,4,1,1,10,0,3,12.6645,9.178235,281.3099,45.0,0.0
AT,2019-10-01,5,1,1,10,0,3,11.6645,7.2805495,278.53067,0.0,0.0
AT,2019-10-01,6,1,1,10,0,3,10.9645,7.5685663,244.65387,1.0,0.0
AT,2019-10-01,7,1,1,10,0,3,10.4645,6.6087217,209.35765,5.0,0.0
AT,2019-10-01,8,1,1,10,0,3,12.4145,8.209263,217.87505,9.0,53.0
AT,2019-10-01,9,1,1,10,0,3,14.3645,10.883676,145.78424,5.0,196.0
AT,2019-10-01,10,1,1,10,0,3,17.664501,16.595179,167.4712,6.0,339.0
AT,2019-10-01,11,1,1,10,0,3,19.9645,23.411074,178.23764,0.0,461.0
AT,2019-10-01,12,1,1,10,0,3,21.2145,24.842607,179.16971,0.0,564.0
AT,2019-10-01,13,1,1,10,0,3,22.414501,23.40277,180.88138,0.0,602.0
AT,2019-10-01,14,1,1,10,0,3,23.5145,20.211363,175.91446,0.0,588.0
AT,2019-10-01,15,1,1,10,0,3,24.0145,20.008356,171.7242,0.0,524.0
AT,2019-10-01,16,1,1,10,0,3,23.6145,21.322214,168.31065,0.0,414.0
AT,2019-10-01,17,1,1,10,0,3,22.664501,18.692286,164.3577,0.0,271.0
AT,2019-10-01,18,1,1,10,0,3,21.0645,15.978486,165.65063,0.0,116.0
AT,2019-10-01,19,1,1,10,0,3,19.3145,14.830076,174.4279,2.0,10.0
AT,2019-10-01,20,1,1,10,0,3,18.4645,14.759999,180.0,4.0,0.0
AT,2019-10-01,21,1,1,10,0,3,17.4645,11.609651,187.12492,50.0,0.0
AT,2019-10-01,22,1,1,10,0,3,16.3145,8.473393,192.26476,40.0,0.0
AT,2019-10-01,23,1,1,10,0,3,14.9145,6.989936,214.50858,24.0,0.0
AT,2019-10-02,0,2,2,10,0,3,13.4145,8.587338,213.02386,1.0,0.0
AT,2019-10-02,1,2,2,10,0,3,12.764501,6.297428,239.03632,1.0,0.0
AT,2019-10-02,2,2,2,10,0,3,14.1145,3.7585104,286.6993,1.0,0.0
AT,2019-10-02,3,2,2,10,0,3,13.514501,5.8603754,312.5104,65.0,0.0
AT,2019-10-02,4,2,2,10,0,3,14.4145,11.753876,310.0302,57.0,0.0
AT,2019-10-02,5,2,2,10,0,3,15.4145,14.693999,300.96368,64.0,0.0
AT,2019-10-02,6,2,2,10,0,3,15.9145,13.1041975,290.92456,65.0,0.0
AT,2019-10-02,7,2,2,10,0,3,16.5645,19.296133,284.03625,62.0,0.0
AT,2019-10-02,8,2,2,10,0,3,17.0145,21.629978,288.43503,58.0,38.0
AT,2019-10-02,9,2,2,10,0,3,17.914501,19.721298,291.41302,100.0,130.0
AT,2019-10-02,10,2,2,10,0,3,17.5645,17.31746,290.69553,100.0,94.0
AT,2019-10-02,11,2,2,10,0,3,17.414501,13.339445,273.094,100.0,92.0
AT,2019-10-02,12,2,2,10,0,3,17.6145,15.546833,275.31445,100.0,160.0
AT,2019-10-02,13,2,2,10,0,3,17.3145,14.332341,281.59213,100.0,125.0
AT,2019-10-02,14,2,2,10,0,3,15.3645,20.523157,285.25516,100.0,109.0
AT,2019-10-02,15,2,2,10,0,3,14.9645,22.461807,291.63095,100.0,60.0
AT,2019-10-02,16,2,2,10,0,3,14.514501,22.380884,281.12915,100.0,46.0
AT,2019-10-02,17,2,2,10,0,3,14.064501,16.946787,282.26477,100.0,16.0
AT,2019-10-02,18,2,2,10,0,3,13.814501,14.764389,271.39716,100.0,12.0
AT,2019-10-02,19,2,2,10,0,3,13.764501,15.463244,282.09473,100.0,2.0
AT,2019-10-02,20,2,2,10,0,3,13.764501,18.161278,283.7608,100.0,0.0
AT,2019-10-02,21,2,2,10,0,3,13.764501,18.671474,289.13373,100.0,0.0
AT,2019-10-02,22,2,2,10,0,3,13.1145,23.363974,326.3099,100.0,0.0
AT,2019-10-02,23,2,2,10,0,3,11.2145,24.344624,321.6048,100.0,0.0
AT,2019-10-03,0,3,3,10,0,3,10.4645,24.014996,319.86456,98.0,0.0
AT,2019-10-03,1,3,3,10,0,3,10.1645,25.711662,315.5672,100.0,0.0
AT,2019-10-03,2,3,3,10,0,3,9.2145,24.442913,316.1934,100.0,0.0
AT,2019-10-03,3,3,3,10,0,3,9.1645,23.199759,311.85495,98.0,0.0
AT,2019-10-03,4,3,3,10,0,3,8.7145,22.771244,309.22565,98.0,0.0
AT,2019-10-03,5,3,3,10,0,3,8.514501,22.961115,311.18582,93.0,0.0
AT,2019-10-03,6,3,3,10,0,3,8.3645,21.166653,311.55252,100.0,0.0
AT,2019-10-03,7,3,3,10,0,3,8.3645,17.826363,313.36346,50.0,0.0
AT,2019-10-03,8,3,3,10,0,3,9.014501,18.440998,308.65982,72.0,49.0
AT,2019-10-03,9,3,3,10,0,3,10.314501,20.12461,296.56497,98.0,181.0
AT,2019-10-03,10,3,3,10,0,3,11.4145,25.294964,294.37646,38.0,298.0
AT,2019-10-03,11,3,3,10,0,3,12.4645,31.614477,300.06848,100.0,455.0
AT,2019-10-03,12,3,3,10,0,3,13.2145,29.68636,309.09384,100.0,289.0
AT,2019-10-03,13,3,3,10,0,3,13.2145,26.427528,294.12097,99.0,260.0
AT,2019-10-03,14,3,3,10,0,3,11.514501,26.749235,298.9796,100.0,165.0
AT,2019-10-03,15,3,3,10,0,3,11.9645,26.368616,302.1712,100.0,128.0
AT,2019-10-03,16,3,3,10,0,3,12.2145,25.683926,301.23917,80.0,171.0
AT,2019-10-03,17,3,3,10,0,3,12.4645,21.129883,283.7995,87.0,175.0
AT,2019-10-03,18,3,3,10,0,3,12.1145,17.81909,278.13,69.0,33.0
AT,2019-10-03,19,3,3,10,0,3,11.7145,15.7908325,294.22772,99.0,4.0
AT,2019-10-03,20,3,3,10,0,3,11.764501,18.58451,301.53473,100.0,0.0
AT,2019-10-03,21,3,3,10,0,3,11.564501,20.94507,298.76755,99.0,0.0
AT,2019-10-03,22,3,3,10,0,3,11.264501,21.413193,296.99576,100.0,0.0
AT,2019-10-03,23,3,3,10,0,3,10.814501,19.008547,294.62354,70.0,0.0
AT,2019-10-04,0,4,4,10,1,3,10.314501,17.068707,297.64587,0.0,0.0
AT,2019-10-04,1,4,4,10,1,3,9.7145,14.654254,297.824,4.0,0.0
AT,2019-10-04,2,4,4,10,1,3,9.2145,11.4862,302.1957,12.0,0.0
AT,2019-10-04,3,4,4,10,1,3,8.1145,10.028439,291.03757,10.0,0.0
AT,2019-10-04,4,4,4,10,1,3,8.1645,11.966954,285.7087,17.0,0.0
AT,2019-10-04,5,4,4,10,1,3,8.2145,12.313893,285.25516,31.0,0.0
AT,2019-10-04,6,4,4,10,1,3,8.264501,12.224107,283.627,31.0,0.0
AT,2019-10-04,7,4,4,10,1,3,8.0645,11.874544,284.03625,25.0,0.0
AT,2019-10-04,8,4,4,10,1,3,8.9645,12.661564,284.8265,21.0,40.0
AT,2019-10-04,9,4,4,10,1,3,10.814501,9.107359,288.43503,57.0,157.0
AT,2019-10-04,10,4,4,10,1,3,12.6145,9.793059,306.02747,19.0,286.0
AT,2019-10-04,11,4,4,10,1,3,13.6145,7.653705,318.81415,19.0,430.0
AT,2019-10-04,12,4,4,10,1,3,14.4145,3.319036,310.60123,99.0,561.0
AT,2019-10-04,13,4,4,10,1,3,15.064501,3.219938,206.56499,100.0,478.0
AT,2019-10-04,14,4,4,10,1,3,14.064501,11.988594,138.65233,99.0,226.0
AT,2019-10-04,15,4,4,10,1,3,14.7145,13.004922,131.63345,62.0,373.0
AT,2019-10-04,16,4,4,10,1,3,14.7145,13.684735,125.36255,90.0,364.0
AT,2019-10-04,17,4,4,10,1,3,14.1145,11.966953,111.16133,97.0,192.0
AT,2019-10-04,18,4,4,10,1,3,13.514501,9.904906,70.90642,99.0,45.0
AT,2019-10-04,19,4,4,10,1,3,11.8645,5.506941,78.6901,100.0,4.0
AT,2019-10-04,20,4,4,10,1,3,11.6645,5.904439,232.43134,100.0,0.0
AT,2019-10-04,21,4,4,10,1,3,12.2145,10.703569,250.34608,100.0,0.0
AT,2019-10-04,22,4,4,10,1,3,11.814501,4.198285,239.0363,100.0,0.0
AT,2019-10-04,23,4,4,10,1,3,11.4645,6.0347,162.64589,97.0,0.0
AT,2019-10-05,0,5,5,10,1,3,11.014501,4.73506,171.25392,98.0,0.0
AT,2019-10-05,1,5,5,10,1,3,10.814501,4.198285,239.0363,94.0,0.0
AT,2019-10-05,2,5,5,10,1,3,10.9145,5.3999996,216.86998,88.0,0.0
AT,2019-10-05,3,5,5,10,1,3,10.4145,7.69592,259.21576,99.0,0.0
AT,2019-10-05,4,5,5,10,1,3,10.9145,11.159999,270.0,100.0,0.0
AT,2019-10-05,5,5,5,10,1,3,11.264501,15.94601,241.69934,99.0,0.0
AT,2019-10-05,6,5,5,10,1,3,11.764501,19.562946,257.24246,99.0,0.0
AT,2019-10-05,7,5,5,10,1,3,11.9145,21.077686,262.1468,100.0,0.0
AT,2019-10-05,8,5,5,10,1,3,12.1645,22.682856,270.90936,100.0,8.0
AT,2019-10-05,9,5,5,10,1,3,11.9145,20.172853,267.95465,99.0,22.0
AT,2019-10-05,10,5,5,10,1,3,12.314501,23.143827,254.66666,100.0,45.0
AT,2019-10-05,11,5,5,10,1,3,12.6145,21.605999,259.43903,99.0,50.0
AT,2019-10-05,12,5,5,10,1,3,13.2145,24.29133,263.19104,97.0,112.0
AT,2019-10-05,13,5,5,10,1,3,12.6645,24.144165,267.43628,100.0,146.0
AT,2019-10-05,14,5,5,10,1,3,12.9645,21.96295,269.06082,77.0,92.0
AT,2019-10-05,15,5,5,10,1,3,13.064501,24.48,270.0,49.0,76.0
AT,2019-10-05,16,5,5,10,1,3,13.7145,23.535301,276.1465,41.0,236.0
AT,2019-10-05,17,5,5,10,1,3,12.564501,24.590923,287.90454,49.0,150.0
AT,2019-10-05,18,5,5,10,1,3,11.4145,32.750107,303.34073,83.0,64.0
AT,2019-10-05,19,5,5,10,1,3,10.314501,33.857227,305.042,74.0,3.0
AT,2019-10-05,20,5,5,10,1,3,10.1645,37.66433,305.6651,0.0,0.0
AT,2019-10-05,21,5,5,10,1,3,9.764501,36.17955,312.58044,1.0,0.0
AT,2019-10-05,22,5,5,10,1,3,9.564501,34.114628,314.145,100.0,0.0
AT,2019-10-05,23,5,5,10,1,3,9.564501,31.319998,316.3971,100.0,0.0
AT,2019-10-06,0,6,6,10,1,3,9.264501,27.333935,319.808,99.0,0.0
AT,2019-10-06,1,6,6,10,1,3,9.314501,25.537172,319.574,67.0,0.0
AT,2019-10-06,2,6,6,10,1,3,8.9645,21.817902,322.3737,20.0,0.0
AT,2019-10-06,3,6,6,10,1,3,8.4645,20.497883,329.38147,16.0,0.0
AT,2019-10-06,4,6,6,10,1,3,7.6644998,17.873556,325.66974,5.0,0.0
AT,2019-10-06,5,6,6,10,1,3,7.0645,16.08761,319.53784,20.0,0.0
AT,2019-10-06,6,6,6,10,1,3,6.5645,15.03835,312.08908,32.0,0.0
AT,2019-10-06,7,6,6,10,1,3,6.4144998,15.580141,310.31403,16.0,0.0
AT,2019-10-06,8,6,6,10,1,3,7.1644998,16.831684,311.53168,6.0,42.0
AT,2019-10-06,9,6,6,10,1,3,8.6145,16.363178,320.35587,10.0,182.0
AT,2019-10-06,10,6,6,10,1,3,9.9145,14.458382,341.1138,26.0,334.0
AT,2019-10-06,11,6,6,10,1,3,10.9645,13.849476,351.02744,83.0,403.0
AT,2019-10-06,12,6,6,10,1,3,11.564501,13.849476,351.02744,99.0,366.0
AT,2019-10-06,13,6,6,10,1,3,12.1145,12.864649,342.072,99.0,354.0
AT,2019-10-06,14,6,6,10,1,3,11.9645,12.849528,11.3098955,100.0,249.0
AT,2019-10-06,15,6,6,10,1,3,11.8645,10.829958,21.44781,97.0,344.0
AT,2019-10-06,16,6,6,10,1,3,11.814501,8.891343,31.75944,99.0,234.0
AT,2019-10-06,17,6,6,10,1,3,11.564501,7.491114,35.217674,97.0,134.0
AT,2019-10-06,18,6,6,10,1,3,10.4145,4.5820518,44.999897,99.0,58.0
AT,2019-10-06,19,6,6,10,1,3,9.1645,9.028754,66.50142,99.0,3.0
AT,2019-10-06,20,6,6,10,1,3,7.8645,5.95906,115.01687,98.0,0.0
AT,2019-10-06,21,6,6,10,1,3,7.6644998,6.6185193,112.38018,100.0,0.0
AT,2019-10-06,22,6,6,10,1,3,6.7145,6.763786,64.79892,100.0,0.0
AT,2019-10-06,23,6,6,10,1,3,7.6145,6.9153743,51.34017,100.0,0.0
AT,2019-10-07,0,7,0,10,0,3,7.5145,6.28713,66.37061,100.0,0.0
AT,2019-10-07,1,7,0,10,0,3,7.3145,5.634891,63.435013,100.0,0.0
AT,2019-10-07,2,7,0,10,0,3,6.7645,7.653705,41.185837,100.0,0.0
AT,2019-10-07,3,7,0,10,0,3,6.5645,6.4096174,38.157276,100.0,0.0
AT,2019-10-07,4,7,0,10,0,3,6.3145,5.495161,31.607454,100.0,0.0
AT,2019-10-07,5,7,0,10,0,3,6.0645,5.634891,26.564985,100.0,0.0
AT,2019-10-07,6,7,0,10,0,3,6.0145,5.4833565,23.198618,100.0,0.0
AT,2019-10-07,7,7,0,10,0,3,5.8645,6.5693827,9.462261,99.0,0.0
AT,2019-10-07,8,7,0,10,0,3,5.7645,6.5693827,9.462261,95.0,10.0
AT,2019-10-07,9,7,0,10,0,3,6.2145,5.8048253,7.12493,83.0,92.0
AT,2019-10-07,10,7,0,10,0,3,7.2145,5.937272,14.036275,76.0,223.0
AT,2019-10-07,11,7,0,10,0,3,8.4645,5.0142193,21.037588,25.0,321.0
AT,2019-10-07,12,7,0,10,0,3,9.9645,3.7064266,29.054508,80.0,431.0
AT,2019-10-07,13,7,0,10,0,3,10.8645,5.4477882,7.59456,100.0,396.0
AT,2019-10-07,14,7,0,10,0,3,10.6145,7.2,360.0,94.0,279.0
AT,2019-10-07,15,7,0,10,0,3,11.1645,7.968939,341.56494,83.0,203.0
AT,2019-10-07,16,7,0,10,0,3,11.4145,9.83268,336.2505,67.0,231.0
AT,2019-10-07,17,7,0,10,0,3,11.1145,9.028754,336.5014,8.0,200.0
AT,2019-10-07,18,7,0,10,0,3,8.6645,6.9247384,332.1028,0.0,87.0
AT,2019-10-07,19,7,0,10,0,3,8.4145,5.3517847,312.27362,0.0,3.0
AT,2019-10-07,20,7,0,10,0,3,5.9645,6.151683,290.55612,4.0,0.0
AT,2019-10-07,21,7,0,10,0,3,5.8645,5.937272,284.03625,2.0,0.0
AT,2019-10-07,22,7,0,10,0,3,4.5645,5.0528407,274.08554,0.0,0.0
AT,2019-10-07,23,7,0,10,0,3,3.8645,2.8799999,270.0,2.0,0.0
AT,2019-10-08,0,8,1,10,0,3,3.2145,2.9024127,262.8751,9.0,0.0
AT,2019-10-08,1,8,1,10,0,3,2.8144999,5.0142193,248.96242,4.0,0.0
AT,2019-10-08,2,8,1,10,0,3,3.4145,10.163227,247.06787,92.0,0.0
AT,2019-10-08,3,8,1,10,0,3,2.3645,9.449572,229.63554,0.0,0.0
AT,2019-10-08,4,8,1,10,0,3,1.8145001,8.4963045,233.61555,0.0,0.0
AT,2019-10-08,5,8,1,10,0,3,1.8145001,8.4963045,216.38445,46.0,0.0
AT,2019-10-08,6,8,1,10,0,3,3.2645,7.69592,190.78426,99.0,0.0
AT,2019-10-08,7,8,1,10,0,3,4.1145,9.72,180.0,81.0,0.0
AT,2019-10-08,8,8,1,10,0,3,5.3145,10.948973,170.53775,93.0,23.0
AT,2019-10-08,9,8,1,10,0,3,7.3645,10.308831,167.90526,94.0,112.0
AT,2019-10-08,10,8,1,10,0,3,9.6645,11.720751,169.3804,74.0,196.0
AT,2019-10-08,11,8,1,10,0,3,12.1645,13.627795,167.79955,22.0,349.0
AT,2019-10-08,12,8,1,10,0,3,14.4145,17.462782,165.67725,1.0,477.0
AT,2019-10-08,13,8,1,10,0,3,16.2145,20.545246,168.887,20.0,565.0
AT,2019-10-08,14,8,1,10,0,3,15.7145,18.079027,167.34744,34.0,517.0
AT,2019-10-08,15,8,1,10,0,3,15.6145,21.288757,161.25856,71.0,247.0
AT,2019-10-08,16,8,1,10,0,3,15.564501,24.448214,166.37299,99.0,267.0
AT,2019-10-08,17,8,1,10,0,3,14.6145,22.734219,169.04597,99.0,75.0
AT,2019-10-08,18,8,1,10,0,3,14.1645,22.253124,170.69014,100.0,24.0
AT,2019-10-08,19,8,1,10,0,3,13.7145,20.570463,175.9859,97.0,1.0
AT,2019-10-08,20,8,1,10,0,3,13.1645,18.416384,175.51547,100.0,0.0
AT,2019-10-08,21,8,1,10,0,3,12.9145,15.629972,172.05663,100.0,0.0
AT,2019-10-08,22,8,1,10,0,3,12.814501,12.979984,176.82024,62.0,0.0
AT,2019-10-08,23,8,1,10,0,3,11.6645,13.397612,173.82993,47.0,0.0
AT,2019-10-09,0,9,2,10,0,3,11.014501,9.531505,169.11452,16.0,0.0
AT,2019-10-09,1,9,2,10,0,3,9.764501,6.5693827,170.53775,3.0,0.0
AT,2019-10-09,2,9,2,10,0,3,9.4145,5.7599998,180.0,66.0,0.0
AT,2019-10-09,3,9,2,10,0,3,10.764501,3.8773184,201.80147,87.0,0.0
AT,2019-10-09,4,9,2,10,0,3,10.514501,4.452954,194.03627,91.0,0.0
AT,2019-10-09,5,9,2,10,0,3,10.6645,4.379589,189.46225,91.0,0.0
AT,2019-10-09,6,9,2,10,0,3,10.1145,3.6,216.86998,98.0,0.0
AT,2019-10-09,7,9,2,10,0,3,10.6645,2.4149535,63.435013,89.0,0.0
AT,2019-10-09,8,9,2,10,0,3,10.7145,5.0911684,81.86999,74.0,18.0
AT,2019-10-09,9,9,2,10,0,3,11.764501,4.6938257,57.528828,64.0,89.0
AT,2019-10-09,10,9,2,10,0,3,13.9145,3.8773184,68.19853,97.0,184.0
AT,2019-10-09,11,9,2,10,0,3,15.564501,4.0249224,26.564985,92.0,223.0
AT,2019-10-09,12,9,2,10,0,3,16.414501,5.00128,30.256361,98.0,248.0
AT,2019-10-09,13,9,2,10,0,3,16.6145,5.2416787,74.054535,99.0,243.0
AT,2019-10-09,14,9,2,10,0,3,15.4645,9.178235,131.82008,98.0,187.0
AT,2019-10-09,15,9,2,10,0,3,15.2145,10.296251,143.53067,100.0,180.0
AT,2019-10-09,16,9,2,10,0,3,15.064501,12.074766,153.43501,100.0,126.0
AT,2019-10-09,17,9,2,10,0,3,14.814501,7.8954163,136.8476,94.0,62.0
