zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2021-02-01,0,1,0,2,0,0,-2.3855,6.3690495,137.29063,25.0,0.0
AT,2021-02-01,1,1,0,2,0,0,-4.1355,9.826088,151.55717,3.0,0.0
AT,2021-02-01,2,1,0,2,0,0,-3.9355001,7.5685663,154.65387,1.0,0.0
AT,2021-02-01,3,1,0,2,0,0,-3.6855001,5.904439,142.43134,39.0,0.0
AT,2021-02-01,4,1,0,2,0,0,-3.2855,8.209263,142.12495,55.0,0.0
AT,2021-02-01,5,1,0,2,0,0,-3.3355,9.504272,142.69597,46.0,0.0
AT,2021-02-01,6,1,0,2,0,0,-3.3855,10.948973,136.33215,66.0,0.0
AT,2021-02-01,7,1,0,2,0,0,-3.4855,10.739832,129.55963,72.0,0.0
AT,2021-02-01,8,1,0,2,0,0,-3.1355,12.682018,124.592354,84.0,12.0
AT,2021-02-01,9,1,0,2,0,0,-1.3355,14.973577,117.18103,90.0,105.0
AT,2021-02-01,10,1,0,2,0,0,0.4145,17.873556,117.597206,89.0,211.0
AT,2021-02-01,11,1,0,2,0,0,1.9645,19.513195,119.87591,68.0,331.0
AT,2021-02-01,12,1,0,2,0,0,3.1145,19.878391,125.41714,76.0,397.0
AT,2021-02-01,13,1,0,2,0,0,3.0145,17.057314,134.14499,91.0,386.0
AT,2021-02-01,14,1,0,2,0,0,3.6645,15.580141,130.31403,94.0,270.0
AT,2021-02-01,15,1,0,2,0,0,3.5644999,14.693999,120.963684,97.0,219.0
AT,2021-02-01,16,1,0,2,0,0,2.2645,11.770403,113.42871,49.0,124.0
AT,2021-02-01,17,1,0,2,0,0,0.014500007,9.83268,113.749504,13.0,28.0
AT,2021-02-01,18,1,0,2,0,0,-0.68549997,10.805998,119.98155,2.0,0.0
AT,2021-02-01,19,1,0,2,0,0,-1.2355001,9.957108,130.60121,13.0,0.0
AT,2021-02-01,20,1,0,2,0,0,-1.6854999,8.654987,135.0001,59.0,0.0
AT,2021-02-01,21,1,0,2,0,0,-2.0355,8.161764,138.57643,33.0,0.0
AT,2021-02-01,22,1,0,2,0,0,-3.1355,8.209263,142.12495,20.0,0.0
AT,2021-02-01,23,1,0,2,0,0,-2.8855,8.049845,169.6952,90.0,0.0
