zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2021-08-01,1,1,6,8,1,2,20.3145,6.193674,144.46223,98.0,0.0
AT,2021-08-01,2,1,6,8,1,2,19.414501,4.6102495,321.34018,97.0,0.0
AT,2021-08-01,3,1,6,8,1,2,18.8145,3.9763298,354.80566,80.0,0.0
AT,2021-08-01,4,1,6,8,1,2,19.2645,2.8799999,360.0,95.0,0.0
AT,2021-08-01,5,1,6,8,1,2,17.7145,6.162207,96.70974,93.0,0.0
AT,2021-08-01,6,1,6,8,1,2,18.0645,4.6938252,85.60138,99.0,4.0
AT,2021-08-01,7,1,6,8,1,2,18.7645,8.647496,92.385895,100.0,54.0
AT,2021-08-01,8,1,6,8,1,2,19.664501,10.233123,129.28938,100.0,121.0
AT,2021-08-01,9,1,6,8,1,2,20.9645,16.78156,144.60512,100.0,192.0
AT,2021-08-01,10,1,6,8,1,2,22.1145,20.140705,155.72557,97.0,295.0
AT,2021-08-01,11,1,6,8,1,2,24.664501,17.581125,169.3804,82.0,557.0
AT,2021-08-01,12,1,6,8,1,2,26.914501,16.854767,199.9832,66.0,727.0
AT,2021-08-01,13,1,6,8,1,2,24.664501,18.584509,278.91486,98.0,626.0
AT,2021-08-01,14,1,6,8,1,2,24.4645,16.87398,281.07016,97.0,552.0
AT,2021-08-01,15,1,6,8,1,2,22.8145,26.886963,296.2219,100.0,329.0
AT,2021-08-01,16,1,6,8,1,2,18.7645,29.533169,279.11777,100.0,50.0
AT,2021-08-01,17,1,6,8,1,2,17.664501,28.174458,296.56497,100.0,4.0
AT,2021-08-01,18,1,6,8,1,2,17.8145,27.534704,295.5599,98.0,21.0
AT,2021-08-01,19,1,6,8,1,2,17.7645,29.749592,291.28647,100.0,110.0
AT,2021-08-01,20,1,6,8,1,2,17.0645,26.250393,295.15927,99.0,35.0
AT,2021-08-01,21,1,6,8,1,2,16.8645,24.387178,301.10873,100.0,2.0
AT,2021-08-01,22,1,6,8,1,2,16.664501,22.59699,300.65057,69.0,0.0
AT,2021-08-01,23,1,6,8,1,2,16.5145,21.42227,294.84235,73.0,0.0
AT,2021-08-02,0,2,0,8,0,2,16.414501,20.948164,289.0578,58.0,0.0
AT,2021-08-02,1,2,0,8,0,2,16.2145,22.26477,284.03625,67.0,0.0
AT,2021-08-02,2,2,0,8,0,2,16.0145,21.046917,282.8477,92.0,0.0
AT,2021-08-02,3,2,0,8,0,2,16.0645,25.420181,282.26477,98.0,0.0
AT,2021-08-02,4,2,0,8,0,2,15.8645,24.826952,286.8585,83.0,0.0
AT,2021-08-02,5,2,0,8,0,2,15.6645,23.83896,284.87573,12.0,0.0
AT,2021-08-02,6,2,0,8,0,2,15.3645,21.791153,277.59454,7.0,4.0
AT,2021-08-02,7,2,0,8,0,2,16.2645,22.19773,278.39285,51.0,80.0
AT,2021-08-02,8,2,0,8,0,2,17.5645,24.087738,279.46225,88.0,227.0
AT,2021-08-02,9,2,0,8,0,2,18.8145,23.157824,281.65927,24.0,373.0
AT,2021-08-02,10,2,0,8,0,2,20.164501,22.881956,282.72437,69.0,529.0
AT,2021-08-02,11,2,0,8,0,2,21.0645,21.99538,291.10492,48.0,603.0
AT,2021-08-02,12,2,0,8,0,2,21.914501,19.694992,288.10385,46.0,658.0
AT,2021-08-02,13,2,0,8,0,2,22.3645,17.811815,284.03625,37.0,644.0
AT,2021-08-02,14,2,0,8,0,2,21.9645,15.226764,276.78888,26.0,677.0
AT,2021-08-02,15,2,0,8,0,2,23.6145,15.496736,272.66293,18.0,715.0
AT,2021-08-02,16,2,0,8,0,2,23.7145,13.5515,286.9909,40.0,612.0
AT,2021-08-02,17,2,0,8,0,2,23.3145,12.43434,292.1095,53.0,430.0
AT,2021-08-02,18,2,0,8,0,2,23.0145,9.227524,290.55612,49.0,346.0
AT,2021-08-02,19,2,0,8,0,2,22.3145,4.5536795,288.43503,62.0,200.0
AT,2021-08-02,20,2,0,8,0,2,20.7645,5.3999996,233.13002,33.0,71.0
AT,2021-08-02,21,2,0,8,0,2,18.3645,6.792466,237.99466,47.0,4.0
AT,2021-08-02,22,2,0,8,0,2,18.0145,9.227524,249.44388,82.0,0.0
AT,2021-08-02,23,2,0,8,0,2,17.8645,10.823973,266.186,59.0,0.0
AT,2021-08-03,0,3,1,8,0,2,18.0145,12.015589,278.61557,30.0,0.0
AT,2021-08-03,1,3,1,8,0,2,17.5645,14.241629,286.1444,22.0,0.0
AT,2021-08-03,2,3,1,8,0,2,16.914501,11.631956,291.80148,1.0,0.0
AT,2021-08-03,3,3,1,8,0,2,16.1645,11.770403,293.4287,47.0,0.0
AT,2021-08-03,4,3,1,8,0,2,16.4645,11.119281,299.0545,19.0,0.0
