zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2020-06-01,1,1,0,6,0,2,11.9145,22.218153,296.98016,100.0,0.0
AT,2020-06-01,2,1,0,6,0,2,11.7145,23.34455,296.56497,100.0,0.0
AT,2020-06-01,3,1,0,6,0,2,11.6645,23.507753,297.3498,45.0,0.0
AT,2020-06-01,4,1,0,6,0,2,11.264501,23.532547,299.3099,56.0,0.0
AT,2020-06-01,5,1,0,6,0,2,11.014501,22.59699,300.65057,63.0,0.0
AT,2020-06-01,6,1,0,6,0,2,11.4145,22.90743,300.19153,33.0,26.0
AT,2020-06-01,7,1,0,6,0,2,12.514501,22.218153,296.98016,11.0,121.0
AT,2020-06-01,8,1,0,6,0,2,14.2145,21.2522,296.13095,12.0,269.0
AT,2020-06-01,9,1,0,6,0,2,15.7145,22.065973,298.23734,15.0,410.0
AT,2020-06-01,10,1,0,6,0,2,17.0145,22.366402,303.17853,18.0,559.0
AT,2020-06-01,11,1,0,6,0,2,18.4645,22.065973,303.6901,3.0,730.0
AT,2020-06-01,12,1,0,6,0,2,19.5645,22.159746,316.9749,70.0,802.0
AT,2020-06-01,13,1,0,6,0,2,20.0145,18.919704,338.80588,42.0,572.0
AT,2020-06-01,14,1,0,6,0,2,20.4645,18.792551,339.82925,39.0,632.0
AT,2020-06-01,15,1,0,6,0,2,20.8645,18.359999,360.0,50.0,522.0
AT,2020-06-01,16,1,0,6,0,2,21.3145,18.844202,6.581848,42.0,562.0
AT,2020-06-01,17,1,0,6,0,2,21.5145,18.584509,351.08514,61.0,468.0
AT,2020-06-01,18,1,0,6,0,2,20.7145,15.856356,357.3975,49.0,300.0
AT,2020-06-01,19,1,0,6,0,2,19.8145,15.281989,344.9816,24.0,226.0
AT,2020-06-01,20,1,0,6,0,2,18.3145,17.771753,353.01904,24.0,99.0
AT,2020-06-01,21,1,0,6,0,2,16.2645,9.36,360.0,14.0,13.0
AT,2020-06-01,22,1,0,6,0,2,14.564501,7.968939,341.56494,39.0,0.0
AT,2020-06-01,23,1,0,6,0,2,13.9645,9.178235,348.6901,17.0,0.0
AT,2020-06-02,0,2,1,6,0,2,12.7145,8.854829,333.43503,4.0,0.0
AT,2020-06-02,1,2,1,6,0,2,11.814501,9.021574,331.38962,0.0,0.0
AT,2020-06-02,2,2,1,6,0,2,12.6645,9.983106,334.35904,0.0,0.0
AT,2020-06-02,3,2,1,6,0,2,12.014501,10.691453,315.0001,0.0,0.0
AT,2020-06-02,4,2,1,6,0,2,11.564501,13.849477,297.8972,0.0,0.0
AT,2020-06-02,5,2,1,6,0,2,11.3645,16.75064,298.21725,1.0,0.0
AT,2020-06-02,6,2,1,6,0,2,11.8645,18.892282,300.96368,6.0,31.0
AT,2020-06-02,7,2,1,6,0,2,13.3645,18.775303,302.47116,8.0,137.0
AT,2020-06-02,8,2,1,6,0,2,15.2145,16.87398,303.6901,28.0,288.0
AT,2020-06-02,9,2,1,6,0,2,16.7145,16.92383,308.08884,21.0,399.0
AT,2020-06-02,10,2,1,6,0,2,18.4645,23.277834,328.27643,28.0,543.0
AT,2020-06-02,11,2,1,6,0,2,19.5645,25.932495,346.34955,93.0,657.0
AT,2020-06-02,12,2,1,6,0,2,19.3645,25.86494,351.1933,47.0,458.0
AT,2020-06-02,13,2,1,6,0,2,19.7645,25.2924,355.10098,68.0,548.0
AT,2020-06-02,14,2,1,6,0,2,18.4645,23.993399,332.2816,68.0,474.0
AT,2020-06-02,15,2,1,6,0,2,19.414501,27.595825,344.87595,52.0,527.0
AT,2020-06-02,16,2,1,6,0,2,19.3145,24.72495,343.93994,75.0,533.0
AT,2020-06-02,17,2,1,6,0,2,19.0145,25.006397,353.38663,40.0,433.0
AT,2020-06-02,18,2,1,6,0,2,18.914501,23.087763,349.21573,35.0,344.0
AT,2020-06-02,19,2,1,6,0,2,18.164501,17.654688,339.71735,42.0,218.0
AT,2020-06-02,20,2,1,6,0,2,17.164501,15.7908325,335.77228,47.0,87.0
AT,2020-06-02,21,2,1,6,0,2,16.0645,13.891522,328.78165,93.0,13.0
AT,2020-06-02,22,2,1,6,0,2,15.2145,10.739832,320.44037,100.0,0.0
AT,2020-06-02,23,2,1,6,0,2,14.4645,12.10157,300.37906,100.0,0.0
AT,2020-06-03,0,3,2,6,0,2,14.4145,15.745627,280.53912,80.0,0.0
