zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2021-10-01,1,1,4,10,1,3,9.814501,1.9386592,291.80148,39.0,0.0
AT,2021-10-01,2,1,4,10,1,3,10.014501,2.5959969,213.6901,70.0,0.0
AT,2021-10-01,3,1,4,10,1,3,10.1645,0.71999997,90.0,96.0,0.0
AT,2021-10-01,4,1,4,10,1,3,8.564501,5.8048253,60.255207,95.0,0.0
AT,2021-10-01,5,1,4,10,1,3,8.314501,5.154415,114.775116,66.0,0.0
AT,2021-10-01,6,1,4,10,1,3,7.7145,7.42159,129.09386,13.0,0.0
AT,2021-10-01,7,1,4,10,1,3,7.3645,7.729527,152.24155,18.0,0.0
AT,2021-10-01,8,1,4,10,1,3,9.3645,10.00256,149.74365,27.0,51.0
AT,2021-10-01,9,1,4,10,1,3,11.264501,10.799999,143.13002,17.0,181.0
AT,2021-10-01,10,1,4,10,1,3,13.6145,15.530151,135.9391,13.0,338.0
AT,2021-10-01,11,1,4,10,1,3,15.4645,20.111729,135.72514,10.0,474.0
AT,2021-10-01,12,1,4,10,1,3,16.664501,21.817902,142.3737,0.0,569.0
AT,2021-10-01,13,1,4,10,1,3,17.6145,21.566973,146.57516,0.0,607.0
AT,2021-10-01,14,1,4,10,1,3,18.5145,22.565422,146.05637,0.0,592.0
AT,2021-10-01,15,1,4,10,1,3,19.1145,23.219301,150.2552,45.0,526.0
AT,2021-10-01,16,1,4,10,1,3,18.7645,23.090569,149.03632,59.0,415.0
AT,2021-10-01,17,1,4,10,1,3,17.914501,21.385939,143.90163,0.0,272.0
AT,2021-10-01,18,1,4,10,1,3,16.6145,19.576189,147.77127,0.0,116.0
AT,2021-10-01,19,1,4,10,1,3,15.4145,19.164717,151.99092,0.0,10.0
AT,2021-10-01,20,1,4,10,1,3,14.264501,21.120682,150.37634,0.0,0.0
AT,2021-10-01,21,1,4,10,1,3,13.764501,20.945072,155.63756,9.0,0.0
AT,2021-10-01,22,1,4,10,1,3,13.2145,20.288164,152.52565,0.0,0.0
AT,2021-10-01,23,1,4,10,1,3,12.8645,20.447239,153.88615,0.0,0.0
AT,2021-10-02,0,2,5,10,1,3,12.6645,20.46941,156.13982,7.0,0.0
AT,2021-10-02,1,2,5,10,1,3,12.564501,20.60823,160.61539,36.0,0.0
AT,2021-10-02,2,2,5,10,1,3,12.6645,19.483284,163.90912,81.0,0.0
AT,2021-10-02,3,2,5,10,1,3,12.6645,19.211996,167.00539,1.0,0.0
AT,2021-10-02,4,2,5,10,1,3,12.514501,15.273505,171.86998,1.0,0.0
AT,2021-10-02,5,2,5,10,1,3,11.8645,11.440978,167.27565,4.0,0.0
AT,2021-10-02,6,2,5,10,1,3,11.3645,10.041354,165.4655,1.0,0.0
AT,2021-10-02,7,2,5,10,1,3,11.1645,11.592895,154.23073,2.0,0.0
AT,2021-10-02,8,2,5,10,1,3,12.2145,16.42247,153.9967,0.0,50.0
AT,2021-10-02,9,2,5,10,1,3,13.9145,18.532133,155.9245,1.0,193.0
AT,2021-10-02,10,2,5,10,1,3,15.9145,20.991426,157.8336,4.0,346.0
AT,2021-10-02,11,2,5,10,1,3,17.5645,21.868332,159.77505,35.0,474.0
AT,2021-10-02,12,2,5,10,1,3,18.4645,22.057161,153.85323,61.0,555.0
AT,2021-10-02,13,2,5,10,1,3,19.0145,22.9724,147.80429,85.0,598.0
AT,2021-10-02,14,2,5,10,1,3,18.8645,21.9718,145.0079,70.0,575.0
AT,2021-10-02,15,2,5,10,1,3,18.8145,22.828087,142.04572,94.0,463.0
AT,2021-10-02,16,2,5,10,1,3,18.414501,22.771244,140.77434,89.0,345.0
AT,2021-10-02,17,2,5,10,1,3,17.8645,22.183128,138.28934,20.0,257.0
AT,2021-10-02,18,2,5,10,1,3,16.5645,21.129883,135.6902,37.0,110.0
AT,2021-10-02,19,2,5,10,1,3,15.1145,19.881649,137.93575,10.0,8.0
AT,2021-10-02,20,2,5,10,1,3,14.3645,20.883102,144.11777,7.0,0.0
AT,2021-10-02,21,2,5,10,1,3,13.764501,18.892282,149.03632,5.0,0.0
AT,2021-10-02,22,2,5,10,1,3,13.3645,20.87379,147.6804,4.0,0.0
AT,2021-10-02,23,2,5,10,1,3,12.8645,19.67195,145.43741,5.0,0.0
AT,2021-10-03,0,3,6,10,1,3,12.564501,20.68356,148.52321,2.0,0.0
AT,2021-10-03,1,3,6,10,1,3,12.314501,20.3774,147.99466,0.0,0.0
AT,2021-10-03,2,3,6,10,1,3,12.6145,18.875126,145.09743,0.0,0.0
AT,2021-10-03,3,3,6,10,1,3,12.1145,17.654688,140.79282,0.0,0.0
AT,2021-10-03,4,3,6,10,1,3,11.6145,14.904173,142.85323,21.0,0.0
AT,2021-10-03,5,3,6,10,1,3,11.1645,14.84318,140.90616,22.0,0.0
AT,2021-10-03,6,3,6,10,1,3,10.814501,15.192682,143.67308,17.0,0.0
AT,2021-10-03,7,3,6,10,1,3,10.514501,14.689588,143.97253,34.0,0.0
AT,2021-10-03,8,3,6,10,1,3,11.4145,15.9134655,142.35231,31.0,48.0
AT,2021-10-03,9,3,6,10,1,3,13.314501,16.375053,146.65927,21.0,197.0
AT,2021-10-03,10,3,6,10,1,3,15.6145,15.077082,146.68936,27.0,351.0
AT,2021-10-03,11,3,6,10,1,3,18.0145,16.485485,148.39255,0.0,482.0
