zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2021-07-01,1,1,3,7,0,2,15.1645,23.34455,287.03784,80.0,0.0
AT,2021-07-01,2,1,3,7,0,2,16.2145,24.482647,287.1028,69.0,0.0
AT,2021-07-01,3,1,3,7,0,2,15.9645,24.144167,290.05618,42.0,0.0
AT,2021-07-01,4,1,3,7,0,2,15.6145,22.226902,294.90472,0.0,0.0
AT,2021-07-01,5,1,3,7,0,2,15.564501,22.930048,292.13553,0.0,0.0
AT,2021-07-01,6,1,3,7,0,2,16.2145,22.79684,291.29742,16.0,30.0
AT,2021-07-01,7,1,3,7,0,2,17.3645,22.007162,285.17297,67.0,140.0
AT,2021-07-01,8,1,3,7,0,2,17.9645,31.491255,280.53912,98.0,251.0
AT,2021-07-01,9,1,3,7,0,2,18.3645,29.250967,283.52316,85.0,262.0
AT,2021-07-01,10,1,3,7,0,2,19.8145,27.504095,284.40005,61.0,347.0
AT,2021-07-01,11,1,3,7,0,2,21.5145,29.09103,282.14426,32.0,653.0
AT,2021-07-01,12,1,3,7,0,2,22.4645,29.951483,283.20108,33.0,728.0
AT,2021-07-01,13,1,3,7,0,2,23.1145,30.36403,280.24402,95.0,860.0
AT,2021-07-01,14,1,3,7,0,2,22.2645,27.766712,283.49576,89.0,685.0
AT,2021-07-01,15,1,3,7,0,2,21.5145,28.357857,278.02713,81.0,550.0
AT,2021-07-01,16,1,3,7,0,2,21.7645,26.341572,273.91818,88.0,463.0
AT,2021-07-01,17,1,3,7,0,2,22.164501,26.654589,286.47696,100.0,503.0
AT,2021-07-01,18,1,3,7,0,2,21.664501,23.313995,283.39252,70.0,320.0
AT,2021-07-01,19,1,3,7,0,2,21.1145,21.862406,287.24155,92.0,201.0
AT,2021-07-01,20,1,3,7,0,2,20.4645,18.64369,280.0079,93.0,107.0
AT,2021-07-01,21,1,3,7,0,2,19.5145,19.839235,281.5138,80.0,19.0
AT,2021-07-01,22,1,3,7,0,2,18.3645,21.322214,281.68933,9.0,0.0
AT,2021-07-01,23,1,3,7,0,2,17.6145,21.398056,282.63336,10.0,0.0
AT,2021-07-02,0,2,4,7,1,2,16.9645,22.530937,282.926,6.0,0.0
AT,2021-07-02,1,2,4,7,1,2,16.3645,21.566975,284.5002,5.0,0.0
AT,2021-07-02,2,2,4,7,1,2,16.7145,17.727943,282.9074,14.0,0.0
AT,2021-07-02,3,2,4,7,1,2,16.7145,19.0392,285.3502,79.0,0.0
AT,2021-07-02,4,2,4,7,1,2,16.3145,21.129883,283.7995,20.0,0.0
AT,2021-07-02,5,2,4,7,1,2,15.6645,20.620806,286.22028,10.0,0.0
AT,2021-07-02,6,2,4,7,1,2,16.0645,21.129885,293.07043,18.0,28.0
AT,2021-07-02,7,2,4,7,1,2,16.9645,20.608229,297.01257,35.0,129.0
AT,2021-07-02,8,2,4,7,1,2,18.164501,22.057161,296.1468,40.0,243.0
AT,2021-07-02,9,2,4,7,1,2,19.0145,23.773632,302.00534,97.0,324.0
AT,2021-07-02,10,2,4,7,1,2,18.7645,22.218153,296.98016,98.0,274.0
AT,2021-07-02,11,2,4,7,1,2,18.7145,20.60823,289.3846,99.0,259.0
AT,2021-07-02,12,2,4,7,1,2,20.2145,21.288757,288.74142,92.0,364.0
AT,2021-07-02,13,2,4,7,1,2,19.4645,24.36325,288.9705,91.0,214.0
AT,2021-07-02,14,2,4,7,1,2,18.0645,25.282152,289.9832,99.0,316.0
AT,2021-07-02,15,2,4,7,1,2,17.7645,23.933907,291.16132,100.0,153.0
AT,2021-07-02,16,2,4,7,1,2,18.414501,25.294964,294.37646,88.0,251.0
AT,2021-07-02,17,2,4,7,1,2,18.6145,25.772078,294.77512,99.0,344.0
AT,2021-07-02,18,2,4,7,1,2,18.0145,23.188583,297.75842,90.0,198.0
AT,2021-07-02,19,2,4,7,1,2,18.0145,20.929594,296.56497,17.0,145.0
AT,2021-07-02,20,2,4,7,1,2,17.6145,19.008547,294.62354,31.0,85.0
AT,2021-07-02,21,2,4,7,1,2,16.9645,20.00512,300.25635,33.0,21.0
AT,2021-07-02,22,2,4,7,1,2,16.6145,20.63023,299.24872,19.0,0.0
AT,2021-07-02,23,2,4,7,1,2,16.2145,21.120682,299.62366,64.0,0.0
AT,2021-07-03,0,3,5,7,1,2,16.5145,20.808498,300.11365,96.0,0.0
AT,2021-07-03,1,3,5,7,1,2,16.664501,20.808498,300.11365,96.0,0.0
AT,2021-07-03,2,3,5,7,1,2,16.2145,21.413193,296.99576,92.0,0.0
AT,2021-07-03,3,3,5,7,1,2,16.7145,21.120682,299.62366,60.0,0.0
AT,2021-07-03,4,3,5,7,1,2,16.2145,20.291357,295.20108,4.0,0.0
AT,2021-07-03,5,3,5,7,1,2,15.564501,19.33639,294.1791,1.0,0.0
AT,2021-07-03,6,3,5,7,1,2,15.8645,19.969458,297.95087,0.0,27.0
AT,2021-07-03,7,3,5,7,1,2,17.1145,19.969458,297.95087,0.0,136.0
