zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2023-01-01,0,1,6,1,1,0,6.4144998,5.3517847,109.653915,73.0,0.0
AT,2023-01-01,1,1,6,1,1,0,1.8145001,6.193674,54.46224,70.0,0.0
AT,2023-01-01,2,1,6,1,1,0,0.4145,10.538843,82.14678,100.0,0.0
AT,2023-01-01,3,1,6,1,1,0,2.9145,8.12197,102.80426,100.0,0.0
AT,2023-01-01,4,1,6,1,1,0,2.9645,2.8116899,309.8055,100.0,0.0
AT,2023-01-01,5,1,6,1,1,0,0.61450005,5.904439,322.43134,100.0,0.0
AT,2023-01-01,6,1,6,1,1,0,0.6645,6.0347,342.64587,100.0,0.0
AT,2023-01-01,7,1,6,1,1,0,2.3645,5.3517847,340.3461,100.0,0.0
AT,2023-01-01,8,1,6,1,1,0,0.6645,3.7585104,286.6993,100.0,1.0
AT,2023-01-01,9,1,6,1,1,0,2.5145,2.9024127,299.74478,96.0,40.0
AT,2023-01-01,10,1,6,1,1,0,3.8144999,2.2768397,341.56494,100.0,107.0
AT,2023-01-01,11,1,6,1,1,0,4.6644998,2.9024127,330.25522,100.0,159.0
AT,2023-01-01,12,1,6,1,1,0,5.2145,4.6938257,32.471172,100.0,172.0
AT,2023-01-01,13,1,6,1,1,0,5.9645,3.319036,40.601215,100.0,191.0
AT,2023-01-01,14,1,6,1,1,0,6.1145,2.8799999,90.0,89.0,177.0
AT,2023-01-01,15,1,6,1,1,0,5.7145,4.6938257,212.47118,85.0,124.0
AT,2023-01-01,16,1,6,1,1,0,3.8645,5.692099,214.69522,93.0,39.0
AT,2023-01-01,17,1,6,1,1,0,3.5145,7.729527,207.75845,96.0,0.0
AT,2023-01-01,18,1,6,1,1,0,3.2645,7.8954163,204.22774,78.0,0.0
AT,2023-01-01,19,1,6,1,1,0,2.8144999,6.830519,198.43504,41.0,0.0
AT,2023-01-01,20,1,6,1,1,0,3.0145,6.6185193,202.38017,54.0,0.0
AT,2023-01-01,21,1,6,1,1,0,2.7645,6.489992,199.44012,100.0,0.0
AT,2023-01-01,22,1,6,1,1,0,2.9145,7.5170207,196.69933,100.0,0.0
AT,2023-01-01,23,1,6,1,1,0,2.5145,6.519877,186.3401,100.0,0.0
AT,2023-01-02,0,2,0,1,0,0,2.3144999,5.0528407,184.08554,100.0,0.0
