zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2022-04-01,1,1,4,4,1,1,4.5645,13.684735,324.63745,100.0,0.0
AT,2022-04-01,2,1,4,4,1,1,3.7645,18.075441,315.80682,100.0,0.0
AT,2022-04-01,3,1,4,4,1,1,3.6145,19.09358,315.7638,100.0,0.0
AT,2022-04-01,4,1,4,4,1,1,3.3645,19.513195,322.4958,100.0,0.0
AT,2022-04-01,5,1,4,4,1,1,3.1645,17.49615,323.36578,100.0,0.0
AT,2022-04-01,6,1,4,4,1,1,3.0145,17.974781,327.26477,100.0,0.0
AT,2022-04-01,7,1,4,4,1,1,2.9645,18.775303,327.52884,100.0,1.0
AT,2022-04-01,8,1,4,4,1,1,3.2145,18.847641,331.477,100.0,24.0
AT,2022-04-01,9,1,4,4,1,1,3.8645,19.64228,333.90463,100.0,77.0
AT,2022-04-01,10,1,4,4,1,1,4.5145,21.434364,330.85202,100.0,120.0
AT,2022-04-01,11,1,4,4,1,1,5.2645,22.057161,333.8532,100.0,177.0
AT,2022-04-01,12,1,4,4,1,1,5.8645,21.900904,334.69864,100.0,200.0
AT,2022-04-01,13,1,4,4,1,1,6.3145,20.61766,335.22488,100.0,210.0
AT,2022-04-01,14,1,4,4,1,1,5.4144998,21.933426,336.8014,100.0,196.0
AT,2022-04-01,15,1,4,4,1,1,5.5645,23.263912,338.19852,100.0,180.0
AT,2022-04-01,16,1,4,4,1,1,5.4144998,22.702845,345.30264,100.0,127.0
AT,2022-04-01,17,1,4,4,1,1,5.4144998,21.349546,354.19336,100.0,143.0
AT,2022-04-01,18,1,4,4,1,1,5.1644998,20.674158,352.9988,100.0,79.0
AT,2022-04-01,19,1,4,4,1,1,4.6644998,17.313717,3.5762644,100.0,26.0
AT,2022-04-01,20,1,4,4,1,1,4.0145,16.595179,3.7313232,100.0,1.0
AT,2022-04-01,21,1,4,4,1,1,3.3144999,17.283749,1.1934711,100.0,0.0
AT,2022-04-01,22,1,4,4,1,1,2.9145,15.941944,353.517,100.0,0.0
AT,2022-04-01,23,1,4,4,1,1,2.6145,14.081478,355.60138,100.0,0.0
AT,2022-04-02,0,2,5,4,1,1,2.6145,14.77755,357.20734,100.0,0.0
AT,2022-04-02,1,2,5,4,1,1,2.3645,17.106628,351.52893,100.0,0.0
AT,2022-04-02,2,2,5,4,1,1,2.3144999,18.472595,326.92932,100.0,0.0
AT,2022-04-02,3,2,5,4,1,1,2.2145,19.272614,327.20047,100.0,0.0
AT,2022-04-02,4,2,5,4,1,1,2.2645,18.709612,329.98172,100.0,0.0
