zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2020-09-01,1,1,1,9,0,3,15.2145,13.18308,325.0079,100.0,0.0
AT,2020-09-01,2,1,1,9,0,3,15.1645,13.698934,356.98727,100.0,0.0
AT,2020-09-01,3,1,1,9,0,3,14.9145,14.578888,339.77505,100.0,0.0
AT,2020-09-01,4,1,1,9,0,3,14.7145,19.011953,341.22186,100.0,0.0
AT,2020-09-01,5,1,1,9,0,3,14.764501,20.037485,342.216,100.0,0.0
AT,2020-09-01,6,1,1,9,0,3,14.6145,20.833395,350.04944,100.0,0.0
AT,2020-09-01,7,1,1,9,0,3,14.3645,19.33639,335.8209,100.0,1.0
AT,2020-09-01,8,1,1,9,0,3,14.2145,20.140705,331.14444,100.0,9.0
AT,2020-09-01,9,1,1,9,0,3,14.1145,21.434364,330.85202,100.0,27.0
AT,2020-09-01,10,1,1,9,0,3,14.264501,21.26744,326.0409,100.0,47.0
AT,2020-09-01,11,1,1,9,0,3,14.6645,24.696104,329.32278,100.0,76.0
AT,2020-09-01,12,1,1,9,0,3,14.9145,26.574244,324.372,100.0,128.0
AT,2020-09-01,13,1,1,9,0,3,14.6645,29.379175,323.97253,100.0,127.0
AT,2020-09-01,14,1,1,9,0,3,14.9645,24.195107,316.80872,100.0,106.0
AT,2020-09-01,15,1,1,9,0,3,15.6145,29.05983,311.98712,95.0,218.0
AT,2020-09-01,16,1,1,9,0,3,16.8145,30.7542,321.6544,90.0,337.0
AT,2020-09-01,17,1,1,9,0,3,16.7145,29.301876,317.4896,47.0,281.0
AT,2020-09-01,18,1,1,9,0,3,16.1645,27.217524,307.47626,37.0,220.0
AT,2020-09-01,19,1,1,9,0,3,15.4145,25.741888,312.16583,16.0,100.0
AT,2020-09-01,20,1,1,9,0,3,14.764501,23.233252,310.6012,71.0,8.0
AT,2020-09-01,21,1,1,9,0,3,14.6645,23.904108,307.04254,83.0,0.0
AT,2020-09-01,22,1,1,9,0,3,14.4645,23.000591,309.92032,40.0,0.0
AT,2020-09-01,23,1,1,9,0,3,13.8645,21.437386,310.91428,7.0,0.0
AT,2020-09-02,0,2,2,9,0,3,13.314501,20.304129,307.07315,62.0,0.0
AT,2020-09-02,1,2,2,9,0,3,12.764501,20.26899,303.40784,89.0,0.0
AT,2020-09-02,2,2,2,9,0,3,12.1645,16.299694,300.52963,68.0,0.0
AT,2020-09-02,3,2,2,9,0,3,11.6645,15.778518,297.1496,0.0,0.0
AT,2020-09-02,4,2,2,9,0,3,11.314501,14.77755,304.07724,0.0,0.0
AT,2020-09-02,5,2,2,9,0,3,11.014501,15.0038395,300.25635,0.0,0.0
AT,2020-09-02,6,2,2,9,0,3,10.9145,14.88242,302.15228,0.0,0.0
AT,2020-09-02,7,2,2,9,0,3,11.264501,13.830749,308.65982,0.0,20.0
AT,2020-09-02,8,2,2,9,0,3,12.9145,12.4811535,303.23172,7.0,144.0
AT,2020-09-02,9,2,2,9,0,3,14.514501,11.988594,311.3477,12.0,308.0
AT,2020-09-02,10,2,2,9,0,3,15.814501,10.799999,323.13004,1.0,468.0
AT,2020-09-02,11,2,2,9,0,3,16.914501,7.8954163,335.77228,11.0,606.0
AT,2020-09-02,12,2,2,9,0,3,17.914501,5.506941,348.6901,30.0,695.0
AT,2020-09-02,13,2,2,9,0,3,18.8145,3.7585104,16.699326,35.0,745.0
AT,2020-09-02,14,2,2,9,0,3,19.2145,4.3498964,24.443953,47.0,732.0
AT,2020-09-02,15,2,2,9,0,3,19.6145,4.8433046,48.01287,43.0,634.0
AT,2020-09-02,16,2,2,9,0,3,19.8145,4.3349743,85.23644,29.0,491.0
