date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,ftc_DE_LU,ftc_GB,ftc_NL,Biomass_Capacity,Biomass_Output,Biomass_Utilization,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Fossil_Hard_coal_Capacity,Fossil_Hard_coal_Output,Fossil_Hard_coal_Utilization,Solar_Capacity,Solar_Output,Solar_Utilization,Wind_Offshore_Capacity,Wind_Offshore_Output,Wind_Offshore_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0,1,2,1,0,0,0.0,0.0,2605.0,0.0,0.0,2657.31,0.0,0.0,2400.0,1000.0,700.0,751.0,0.24,0.0003195739014647,108.2,0.0,0.0,1486.0,4.47,0.0030080753701211,643.0,0.0,0.0,1519.9,1252.78,0.8242515954997038,7.352,36.490753,229.00027,100.0,0.0,7.152,36.609097,228.78767,100.0,0.0,8.652,18.899143,287.74475,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
2025-01-01 01:00:00,1,1,2,1,0,0,1.6,0.0,2587.0,2605.0,0.0,2620.47,2657.31,0.0,2420.0,1000.0,700.0,751.0,0.26,0.0003462050599201,108.2,0.0,0.0,1486.0,4.53,0.0030484522207267,643.0,0.0,0.0,1519.9,970.03,0.6382196197118231,7.652,36.217144,232.6744,100.0,0.0,7.352,36.490753,229.00027,100.0,0.0,5.852,15.216123,332.52567,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
2025-01-01 02:00:00,2,1,2,1,0,0,1.63,0.0,2546.0,2587.0,0.0,2563.18,2620.47,0.0,2410.0,1000.0,700.0,751.0,0.24,0.0003195739014647,108.2,0.0,0.0,1486.0,4.58,0.0030820995962314,643.0,0.0,0.0,1519.9,953.25,0.6271794196986643,7.852,33.375805,233.99525,100.0,0.0,7.652,36.217144,232.6744,100.0,0.0,3.902,9.82114,311.2846,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09
2025-01-01 03:00:00,3,1,2,1,0,0,1.09,0.0,2514.0,2546.0,0.0,2511.83,2563.18,0.0,2410.0,1000.0,700.0,751.0,0.25,0.0003328894806924,108.2,0.0,0.0,1486.0,4.56,0.0030686406460296,643.0,0.0,0.0,1519.9,1099.65,0.7235015461543522,7.902,29.233795,233.76503,100.0,0.0,7.852,33.375805,233.99525,100.0,0.0,3.502,5.441838,304.21576,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2025-01-01 04:00:00,4,1,2,1,0,0,0.47,0.0,2491.0,2514.0,0.0,2501.29,2511.83,0.0,2410.0,1000.0,700.0,751.0,0.25,0.0003328894806924,108.2,0.0,0.0,1486.0,4.57,0.0030753701211305,643.0,0.0,0.0,1519.9,1086.93,0.715132574511481,8.102,27.228233,238.51662,100.0,0.0,7.902,29.233795,233.76503,100.0,0.0,3.852,7.731622,192.09474,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 05:00:00,5,1,2,1,0,0,0.0,0.0,2505.0,2491.0,0.0,2490.64,2501.29,0.0,2400.0,1000.0,700.0,751.0,0.25,0.0003328894806924,108.2,0.0,0.0,1486.0,4.53,0.0030484522207267,643.0,0.0,0.0,1519.9,1299.17,0.8547733403513389,8.252,28.58545,238.91255,100.0,0.0,8.252,28.58545,238.91255,100.0,0.0,7.352,24.091774,231.67442,100.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
2025-01-01 06:00:00,6,1,2,1,0,0,0.76,0.0,2522.0,2505.0,0.0,2522.23,2490.64,0.0,2400.0,1000.0,700.0,751.0,0.24,0.0003195739014647,108.2,0.0,0.0,1486.0,4.52,0.0030417227456258,643.0,0.0,0.0,1519.9,1341.22,0.8824396341864597,8.152,28.425186,244.89546,100.0,0.0,8.252,28.58545,238.91255,100.0,0.0,7.402,24.337303,227.69786,100.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
2025-01-01 07:00:00,7,1,2,1,0,0,0.79,0.0,2576.0,2522.0,0.0,2614.93,2522.23,0.0,2400.0,1000.0,700.0,751.0,3.32,0.0044207723035952,108.2,0.0,0.0,1486.0,4.47,0.0030080753701211,643.0,0.0,0.0,1519.9,1344.37,0.8845121389565102,7.952,26.589478,250.21562,100.0,0.0,8.152,28.425186,244.89546,100.0,0.0,7.202,27.841293,220.27979,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89
2025-01-01 08:00:00,8,1,2,1,0,0,1.89,0.0,2647.0,2576.0,0.0,2604.95,2614.93,0.0,2400.0,1000.0,700.0,751.0,115.37,0.1536218375499334,108.2,0.0,0.0,1486.0,4.489999999999999,0.003021534320323,643.0,0.21,0.0003265940902021,1519.9,1346.25,0.8857490624383183,7.852,23.210928,246.21796,100.0,0.0,7.952,26.589478,250.21562,100.0,0.0,6.902,29.074318,221.48615,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12
2025-01-01 09:00:00,9,1,2,1,0,0,2.12,0.0,2700.0,2647.0,0.0,2781.57,2604.95,0.0,2400.0,1000.0,700.0,751.0,154.56,0.2058055925432756,108.2,0.0,0.0,1486.0,4.38,0.0029475100942126,643.0,3.65,0.0056765163297045,1519.9,1247.91,0.8210474373314034,7.752,22.71212,241.60707,100.0,0.0,7.852,23.210928,246.21796,100.0,0.0,6.702,29.826273,218.87582,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2025-01-01 10:00:00,10,1,2,1,0,0,3.54,0.0,2830.0,2700.0,0.0,2837.18,2781.57,0.0,2440.0,1000.0,700.0,751.0,165.29,0.2200932090545938,108.2,0.0,0.0,1486.0,4.46,0.0030013458950201,643.0,4.76,0.007402799377916,1519.9,1045.94,0.6881636949799329,7.802,21.980644,238.39255,100.0,4.0,7.802,21.980644,238.39255,100.0,4.0,6.902,34.249702,226.49057,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
2025-01-01 11:00:00,11,1,2,1,0,0,3.7,0.0,2859.0,2830.0,0.0,2875.76,2837.18,0.0,2410.0,1000.0,700.0,751.0,163.74,0.2180292942743009,108.2,0.0,0.0,1486.0,4.47,0.0030080753701211,643.0,4.55,0.0070762052877138,1519.9,978.61,0.6438647279426277,7.802,20.618448,236.03242,100.0,14.0,7.802,20.618448,236.03242,100.0,14.0,7.152,36.609097,228.78767,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
2025-01-01 12:00:00,12,1,2,1,0,0,3.75,0.0,2885.0,2859.0,0.0,2917.0,2875.76,0.0,2410.0,1000.0,700.0,751.0,165.73999999999998,0.2206924101198402,108.2,0.0,0.0,1486.0,4.5,0.0030282637954239,643.0,3.7,0.0057542768273716,1519.9,1261.63,0.8300743469965128,7.752,14.336861,218.8845,100.0,16.0,7.802,20.618448,236.03242,100.0,14.0,7.352,36.490753,229.00027,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2025-01-01 13:00:00,13,1,2,1,0,0,3.81,0.0,2903.0,2885.0,0.0,2941.09,2917.0,0.0,2450.0,1000.0,700.0,751.0,169.31,0.2254460719041278,108.2,0.0,0.0,1486.0,4.59,0.0030888290713324,643.0,3.97,0.0061741835147744,1519.9,1185.84,0.7802092242910716,8.002,22.885498,240.81418,100.0,12.0,7.752,14.336861,218.8845,100.0,16.0,7.652,36.217144,232.6744,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37
2025-01-01 14:00:00,14,1,2,1,0,0,5.37,0.0,2934.0,2903.0,0.0,2979.53,2941.09,0.0,2430.0,1000.0,700.0,751.0,153.18,0.2039680426098535,108.2,0.0,0.0,1486.0,4.58,0.0030820995962314,643.0,2.25,0.0034992223950233,1519.9,1334.15,0.8777880123692349,8.102,20.349554,254.61147,100.0,11.0,8.002,22.885498,240.81418,100.0,12.0,7.852,33.375805,233.99525,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28
2025-01-01 15:00:00,15,1,2,1,0,0,12.28,0.0,3010.0,2934.0,0.0,2939.82,2979.53,0.0,2420.0,1000.0,700.0,751.0,170.79,0.2274167776298269,108.2,0.0,0.0,1486.0,4.529999999999999,0.0030484522207267,643.0,0.0,0.0,1519.9,1342.88,0.8835318113033751,7.002,25.411259,267.15793,100.0,9.0,8.102,20.349554,254.61147,100.0,11.0,7.902,29.233795,233.76503,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.72
2025-01-01 16:00:00,16,1,2,1,0,0,19.72,0.0,3100.0,3010.0,0.0,3079.54,2939.82,0.0,2430.0,1000.0,700.0,751.0,165.35000000000002,0.22017310252996,108.2,0.0,0.0,1486.0,4.43,0.0029811574697173,643.0,0.0,0.0,1519.9,1363.6,0.897164287124153,6.302,26.278767,263.31317,100.0,2.0,7.002,25.411259,267.15793,100.0,9.0,8.102,27.228233,238.51662,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18
2025-01-01 17:00:00,17,1,2,1,0,0,22.18,0.0,2967.0,3100.0,0.0,2919.42,3079.54,0.0,2420.0,1000.0,700.0,751.0,164.28,0.2187483355525965,108.2,0.0,0.0,1486.0,4.51,0.0030349932705248,643.0,0.0,0.0,1519.9,1351.51,0.8892098164352917,6.152,26.680105,254.74483,100.0,0.0,6.152,26.680105,254.74483,100.0,0.0,8.252,28.58545,238.91255,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44
2025-01-01 18:00:00,18,1,2,1,0,0,17.44,0.0,2769.0,2967.0,0.0,2769.61,2919.42,0.0,2410.0,1000.0,700.0,751.0,172.0,0.2290279627163781,108.2,0.0,0.0,1486.0,4.43,0.0029811574697173,643.0,0.0,0.0,1519.9,1283.0700000000002,0.8441805381933023,6.052,27.49997,252.86961,100.0,0.0,6.152,26.680105,254.74483,100.0,0.0,8.152,28.425186,244.89546,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2
2025-01-01 19:00:00,19,1,2,1,0,0,10.2,0.0,2771.0,2769.0,0.0,2803.37,2769.61,0.0,2400.0,1000.0,700.0,751.0,176.62,0.2351797603195739,108.2,0.0,0.0,1486.0,4.449999999999999,0.0029946164199192,643.0,0.0,0.0,1519.9,1194.27,0.7857556418185406,6.152,24.975931,260.87717,100.0,0.0,6.052,27.49997,252.86961,100.0,0.0,7.952,26.589478,250.21562,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2025-01-01 20:00:00,20,1,2,1,0,0,8.0,0.0,2704.0,2771.0,0.0,2655.31,2803.37,0.0,2420.0,1000.0,700.0,751.0,175.25,0.2333555259653795,108.2,0.0,0.0,1486.0,4.17,0.0028061911170928,643.0,0.0,0.0,1519.9,1169.85,0.7696887953154812,5.802,22.930756,274.5021,94.0,0.0,6.152,24.975931,260.87717,100.0,0.0,7.852,23.210928,246.21796,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73
2025-01-01 21:00:00,21,1,2,1,0,0,6.73,0.0,2646.0,2704.0,0.0,2512.44,2655.31,0.0,2440.0,1000.0,700.0,751.0,167.47,0.2229960053262316,108.2,0.0,0.0,1486.0,4.0,0.0026917900403768,643.0,0.0,0.0,1519.9,1171.29,0.7706362260675044,4.302,22.640678,276.3904,4.0,0.0,5.802,22.930756,274.5021,94.0,0.0,7.752,22.71212,241.60707,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05
2025-01-01 22:00:00,22,1,2,1,0,0,10.05,0.0,2620.0,2646.0,0.0,2497.65,2512.44,0.0,2430.0,1000.0,700.0,751.0,172.41,0.2295739014647137,108.2,0.0,0.0,1486.0,4.06,0.0027321668909825,643.0,0.0,0.0,1519.9,1298.38,0.8542535693137706,3.502,21.9253,276.59982,76.0,0.0,3.502,21.9253,276.59982,76.0,0.0,7.802,21.980644,238.39255,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01
2025-01-01 23:00:00,23,1,2,1,0,0,7.01,0.0,2568.0,2620.0,0.0,2665.93,2497.65,0.0,2500.0,1000.0,700.0,751.0,129.65,0.1726364846870839,108.2,0.0,0.0,1486.0,4.109999999999999,0.0027658142664872,643.0,0.0,0.0,1519.9,1305.07,0.8586551746825448,2.752,15.342294,301.07898,100.0,0.0,3.502,21.9253,276.59982,76.0,0.0,7.802,20.618448,236.03242,100.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83
2025-01-02 00:00:00,0,2,3,1,0,0,2.83,1.6,2633.0,2568.0,2605.0,2632.92,2665.93,2657.31,2500.0,1000.0,700.0,751.0,123.57,0.1645406125166444,108.2,0.0,0.0,1486.0,3.92,0.0026379542395693,643.0,0.0,0.0,1519.9,1181.06,0.7770642805447726,2.102,14.25641,307.30402,100.0,0.0,2.752,15.342294,301.07898,100.0,0.0,7.802,20.618448,236.03242,100.0,14.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,2.7
2025-01-02 01:00:00,1,2,3,1,0,0,2.7,1.63,2603.0,2633.0,2587.0,2538.67,2632.92,2620.47,2500.0,1000.0,700.0,751.0,138.84,0.1848735019973368,108.2,0.0,0.0,1486.0,4.01,0.0026985195154777,643.0,0.0,0.0,1519.9,1327.65,0.8735114152246859,1.7520001,16.529644,308.36752,100.0,0.0,2.102,14.25641,307.30402,100.0,0.0,7.752,14.336861,218.8845,100.0,16.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,3.57
2025-01-02 02:00:00,2,2,3,1,0,0,3.57,1.09,2542.0,2603.0,2546.0,2447.25,2538.67,2563.18,2500.0,1000.0,700.0,751.0,121.88,0.1622902796271638,108.2,0.0,0.0,1486.0,3.93,0.0026446837146702,643.0,0.0,0.0,1519.9,1335.02,0.878360418448582,0.70199996,17.714231,312.11694,90.0,0.0,1.7520001,16.529644,308.36752,100.0,0.0,7.752,14.336861,218.8845,100.0,16.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,7.02
2025-01-02 03:00:00,3,2,3,1,0,0,7.02,0.47,2457.0,2542.0,2514.0,2401.09,2447.25,2511.83,2500.0,1000.0,700.0,751.0,138.02,0.1837816245006658,108.2,0.0,0.0,1486.0,4.0200000000000005,0.0027052489905787,643.0,0.0,0.0,1519.9,1213.41,0.7983485755641818,0.552,17.823637,308.02728,16.0,0.0,0.70199996,17.714231,312.11694,90.0,0.0,8.002,22.885498,240.81418,100.0,12.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,12.75
2025-01-02 04:00:00,4,2,3,1,0,0,12.75,0.0,2417.0,2457.0,2491.0,2339.22,2401.09,2501.29,2500.0,1000.0,700.0,751.0,226.28,0.3013049267643142,108.2,0.0,0.0,1486.0,4.01,0.0026985195154777,643.0,0.0,0.0,1519.9,1198.51,0.7885452990328311,-0.29799998,22.152435,313.68317,10.0,0.0,0.552,17.823637,308.02728,16.0,0.0,8.002,22.885498,240.81418,100.0,12.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,30.07
2025-01-02 05:00:00,5,2,3,1,0,0,30.07,0.76,2505.0,2417.0,2505.0,2482.28,2339.22,2490.64,2500.0,1000.0,700.0,751.0,268.12,0.357017310252996,108.2,0.0,0.0,1486.0,4.05,0.0027254374158815,643.0,0.0,0.0,1519.9,1221.98,0.8039871044147641,-0.49800003,19.421656,304.42654,17.0,0.0,-0.29799998,22.152435,313.68317,10.0,0.0,8.102,20.349554,254.61147,100.0,11.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,67.13
2025-01-02 06:00:00,6,2,3,1,0,0,67.13,0.79,2697.0,2505.0,2522.0,2696.29,2482.28,2522.23,2500.0,1000.0,700.0,751.0,289.79,0.3858721704394141,108.2,84.53,0.7812384473197782,1486.0,4.21,0.0028331090174966,643.0,0.0,0.0,1519.9,1181.66,0.7774590433581157,-0.748,19.083395,305.78906,11.0,0.0,-0.49800003,19.421656,304.42654,17.0,0.0,8.102,20.349554,254.61147,100.0,11.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,98.83
2025-01-02 07:00:00,7,2,3,1,0,0,98.83,1.89,2879.0,2697.0,2576.0,2913.39,2696.29,2614.93,2500.0,1000.0,700.0,751.0,311.89,0.4152996005326231,108.2,95.29,0.8806839186691313,1486.0,4.29,0.0028869448183041,643.0,0.15,0.0002332814930015,1519.9,950.91,0.6256398447266267,-1.198,17.065859,296.29474,0.0,0.0,-0.748,19.083395,305.78906,11.0,0.0,7.002,25.411259,267.15793,100.0,9.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,121.53
2025-01-02 08:00:00,8,2,3,1,0,0,121.53,2.12,2946.0,2879.0,2647.0,2977.53,2913.39,2604.95,2500.0,1000.0,700.0,751.0,326.99,0.4354061251664448,108.2,95.44,0.8820702402957485,1486.0,4.32,0.0029071332436069,643.0,15.64,0.0243234836702954,1519.9,825.46,0.5431015198368314,-1.5979999,15.7908325,294.22772,0.0,0.0,-1.198,17.065859,296.29474,0.0,0.0,7.002,25.411259,267.15793,100.0,9.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,127.23
2025-01-02 09:00:00,9,2,3,1,0,0,127.23,3.54,3027.0,2946.0,2700.0,3054.2,2977.53,2781.57,2500.0,1000.0,700.0,751.0,319.12,0.4249267643142477,108.2,95.3,0.8807763401109057,1486.0,4.34,0.0029205921938088,643.0,55.1,0.0856920684292379,1519.9,763.63,0.502421211921837,-1.948,14.761098,285.56155,0.0,0.0,-1.5979999,15.7908325,294.22772,0.0,0.0,6.302,26.278767,263.31317,100.0,2.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,124.53
2025-01-02 10:00:00,10,2,3,1,0,0,124.53,3.7,3020.0,3027.0,2830.0,3066.11,3054.2,2837.18,2500.0,1000.0,700.0,751.0,318.40000000000003,0.4239680426098536,108.2,96.17,0.8888170055452865,1486.0,4.32,0.0029071332436069,643.0,93.6,0.1455676516329704,1519.9,853.41,0.5614908875583919,-1.5979999,14.357185,277.92685,0.0,31.0,-1.948,14.761098,285.56155,0.0,0.0,6.302,26.278767,263.31317,100.0,2.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,111.58
2025-01-02 11:00:00,11,2,3,1,0,0,111.58,3.75,2997.0,3020.0,2859.0,3031.46,3066.11,2875.76,2500.0,1000.0,700.0,751.0,316.98,0.4220772303595206,108.2,96.61,0.8928835489833641,1486.0,4.2700000000000005,0.0028734858681022,643.0,98.51,0.153203732503888,1519.9,919.4,0.6049082176458978,-0.648,13.321216,270.7742,0.0,100.0,-1.5979999,14.357185,277.92685,0.0,31.0,6.152,26.680105,254.74483,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,100.4
2025-01-02 12:00:00,12,2,3,1,0,0,100.4,3.81,3031.0,2997.0,2885.0,3014.06,3031.46,2917.0,2500.0,1000.0,700.0,751.0,317.66,0.422982689747004,108.2,96.39,0.8908502772643253,1486.0,4.32,0.0029071332436069,643.0,59.5,0.0925349922239502,1519.9,1086.85,0.715079939469702,0.202,13.733186,259.4265,0.0,151.0,-0.648,13.321216,270.7742,0.0,100.0,6.152,26.680105,254.74483,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,105.1
2025-01-02 13:00:00,13,2,3,1,0,0,105.1,5.37,2995.0,3031.0,2903.0,2950.68,3014.06,2941.09,2500.0,1000.0,700.0,751.0,327.24,0.4357390146471371,108.2,95.71,0.8845656192236598,1486.0,4.32,0.0029071332436069,643.0,34.62,0.0538413685847589,1519.9,1349.5,0.8878873610105927,1.102,14.101021,255.96373,0.0,165.0,0.202,13.733186,259.4265,0.0,151.0,6.052,27.49997,252.86961,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,111.21
2025-01-02 14:00:00,14,2,3,1,0,0,111.21,12.28,2998.0,2995.0,2934.0,2996.19,2950.68,2979.53,2500.0,1000.0,700.0,751.0,330.24,0.4397336884154461,108.2,95.45,0.8821626617375231,1486.0,4.37,0.0029407806191117,643.0,8.329999999999998,0.012954898911353,1519.9,1351.38,0.8891242844924009,1.702,19.110542,266.76038,74.0,140.0,1.102,14.101021,255.96373,0.0,165.0,6.052,27.49997,252.86961,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,126.18
2025-01-02 15:00:00,15,2,3,1,0,0,126.18,19.72,3103.0,2998.0,3010.0,3101.79,2996.19,2939.82,2500.0,1000.0,700.0,751.0,328.57,0.4375099866844207,108.2,95.58,0.8833641404805914,1486.0,4.340000000000001,0.0029205921938088,643.0,0.0,0.0,1519.9,1238.39,0.8147838673596945,1.452,17.69593,279.36642,95.0,68.0,1.702,19.110542,266.76038,74.0,140.0,6.152,24.975931,260.87717,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,135.26
2025-01-02 16:00:00,16,2,3,1,0,0,135.26,22.18,3274.0,3103.0,3100.0,3276.01,3101.79,3079.54,2500.0,1000.0,700.0,751.0,333.90000000000003,0.444607190412783,108.2,95.74,0.8848428835489833,1486.0,13.1,0.0088156123822341,643.0,0.0,0.0,1519.9,1290.23,0.8488913744325284,0.70199996,15.664136,268.6831,52.0,11.0,1.452,17.69593,279.36642,95.0,68.0,6.152,24.975931,260.87717,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,149.73
2025-01-02 17:00:00,17,2,3,1,0,0,149.73,17.44,3175.0,3274.0,2967.0,3165.46,3276.01,2919.42,2500.0,1000.0,700.0,751.0,332.75,0.4430758988015978,108.2,95.61,0.8836414048059149,1486.0,4.57,0.0030753701211305,643.0,0.0,0.0,1519.9,1333.84,0.8775840515823409,0.052,16.42839,274.39862,2.0,0.0,0.70199996,15.664136,268.6831,52.0,11.0,5.802,22.930756,274.5021,94.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,145.27
2025-01-02 18:00:00,18,2,3,1,0,0,145.27,10.2,2985.0,3175.0,2769.0,2979.82,3165.46,2769.61,2500.0,1000.0,700.0,751.0,334.28999999999996,0.4451264980026631,108.2,95.7,0.8844731977818854,1486.0,9.49,0.006386271870794,643.0,0.0,0.0,1519.9,1346.72,0.8860582933087703,0.052,17.594023,283.60974,0.0,0.0,0.052,16.42839,274.39862,2.0,0.0,5.802,22.930756,274.5021,94.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,107.37
2025-01-02 19:00:00,19,2,3,1,0,0,107.37,8.0,2848.0,2985.0,2771.0,2827.9,2979.82,2803.37,2500.0,1000.0,700.0,751.0,334.76,0.4457523302263648,108.2,95.79,0.8853049907578558,1486.0,75.06,0.0505114401076716,643.0,0.0,0.0,1519.9,1203.1,0.7915652345549048,0.102,20.33044,290.1999,5.0,0.0,0.052,17.594023,283.60974,0.0,0.0,4.302,22.640678,276.3904,4.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,102.6
2025-01-02 20:00:00,20,2,3,1,0,0,102.6,6.73,2729.0,2848.0,2704.0,2725.81,2827.9,2655.31,2500.0,1000.0,700.0,751.0,334.53000000000003,0.4454460719041279,108.2,17.77,0.1642329020332717,1486.0,96.86,0.0651816958277254,643.0,0.0,0.0,1519.9,1197.41,0.7878215672083689,-0.24800001,20.264194,288.11316,94.0,0.0,0.102,20.33044,290.1999,5.0,0.0,4.302,22.640678,276.3904,4.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,77.94
2025-01-02 21:00:00,21,2,3,1,0,0,77.94,10.05,2687.0,2729.0,2646.0,2717.86,2725.81,2512.44,2500.0,1000.0,700.0,751.0,313.92,0.4180026631158455,108.2,0.0,0.0,1486.0,125.94,0.0847510094212651,643.0,0.0,0.0,1519.9,1080.25,0.7107375485229291,-0.398,18.947083,284.30032,100.0,0.0,-0.24800001,20.264194,288.11316,94.0,0.0,3.502,21.9253,276.59982,76.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,65.66
2025-01-02 22:00:00,22,2,3,1,0,0,65.66,7.01,2677.0,2687.0,2620.0,2647.2,2717.86,2497.65,2500.0,1000.0,700.0,751.0,280.16,0.3730492676431425,108.2,0.0,0.0,1486.0,123.48,0.0830955585464333,643.0,0.0,0.0,1519.9,943.68,0.6208829528258438,-0.54800004,17.968472,280.9722,100.0,0.0,-0.398,18.947083,284.30032,100.0,0.0,3.502,21.9253,276.59982,76.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,49.77
2025-01-02 23:00:00,23,2,3,1,0,0,49.77,2.83,2672.0,2677.0,2568.0,2709.12,2647.2,2665.93,2500.0,1000.0,700.0,751.0,278.65,0.3710386151797603,108.2,0.0,0.0,1486.0,95.89,0.064528936742934,643.0,0.0,0.0,1519.9,1122.88,0.7387854464109481,-0.698,17.69593,279.36642,100.0,0.0,-0.54800004,17.968472,280.9722,100.0,0.0,2.752,15.342294,301.07898,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,42.69
2025-01-03 00:00:00,0,3,4,1,0,0,42.69,2.7,2631.0,2672.0,2633.0,2729.57,2709.12,2632.92,2500.0,1000.0,700.0,751.0,279.83,0.3726098535286284,108.2,0.0,0.0,1486.0,66.14999999999999,0.0445154777927321,643.0,0.0,0.0,1519.9,1187.14,0.7810645437199815,-0.898,17.616106,277.63324,99.0,0.0,-0.698,17.69593,279.36642,100.0,0.0,2.102,14.25641,307.30402,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,38.13
2025-01-03 01:00:00,1,3,4,1,0,0,38.13,3.57,2753.0,2631.0,2603.0,2807.46,2729.57,2538.67,2500.0,1000.0,700.0,751.0,281.71000000000004,0.3751131824234354,108.2,0.0,0.0,1486.0,66.03999999999999,0.0444414535666218,643.0,0.0,0.0,1519.9,1272.19,0.8370221725113495,-0.99799997,16.928614,268.17206,52.0,0.0,-0.898,17.616106,277.63324,99.0,0.0,1.7520001,16.529644,308.36752,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,35.21
