date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,Biomass_Capacity,Biomass_Output,Biomass_Utilization,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Fossil_Hard_coal_Capacity,Fossil_Hard_coal_Output,Fossil_Hard_coal_Utilization,Fossil_Oil_Capacity,Fossil_Oil_Output,Fossil_Oil_Utilization,Fossil_Peat_Capacity,Fossil_Peat_Output,Fossil_Peat_Utilization,Nuclear_Capacity,Nuclear_Output,Nuclear_Utilization,Other_Capacity,Other_Output,Other_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0,1,2,1,0,0,0.0,0.0,635.0,374.94,0.5904566929133859,650.0,1.76,0.0027076923076923,2274.0,120.9,0.0531662269129287,696.0,0.0,0.0,820.0,104.54,0.1274878048780487,4372.0,4092.76,0.9361299176578226,125.0,60.7,0.4856,-5.8893332,9.303987,266.79196,36.333332,0.0,-5.2393336,12.5147705,274.02017,41.333332,0.0,-0.58933336,26.625818,286.0897,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95
2025-01-01 01:00:00,1,1,2,1,0,0,3.95,0.0,635.0,378.93,0.596740157480315,650.0,1.75,0.0026923076923076,2274.0,120.87,0.0531530343007915,696.0,0.0,0.0,820.0,104.72,0.1277073170731707,4372.0,4091.75,0.9358989021043,125.0,63.36,0.50688,-6.2560005,9.093156,247.39961,66.666664,0.0,-5.8893332,9.303987,266.79196,36.333332,0.0,-1.1226666,24.965624,292.7304,36.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2025-01-01 02:00:00,2,1,2,1,0,0,3.8,0.0,635.0,376.12,0.5923149606299213,650.0,1.76,0.0027076923076923,2274.0,120.91,0.0531706244503078,696.0,0.0,0.0,820.0,104.78,0.127780487804878,4372.0,4092.38,0.9360430009149132,125.0,63.66,0.50928,-6.6060004,8.715844,226.44835,54.666668,0.0,-6.2560005,9.093156,247.39961,66.666664,0.0,-1.5393333,20.843935,294.228,49.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46
2025-01-01 03:00:00,3,1,2,1,0,0,3.46,0.0,635.0,385.9,0.6077165354330709,650.0,1.76,0.0027076923076923,2274.0,120.69,0.0530738786279683,696.0,0.0,0.0,820.0,105.28,0.128390243902439,4372.0,4092.24,0.9360109789569993,125.0,51.7,0.4136,-6.872667,13.152499,206.26671,66.666664,0.0,-6.6060004,8.715844,226.44835,54.666668,0.0,-2.056,18.55822,286.8419,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44
2025-01-01 04:00:00,4,1,2,1,0,0,3.44,0.0,635.0,392.33,0.6178425196850394,650.0,1.76,0.0027076923076923,2274.0,119.98,0.0527616534740545,696.0,0.0,0.0,820.0,110.97,0.1353292682926829,4372.0,4087.54,0.934935956084172,125.0,52.84,0.42272,-6.9393334,17.280725,202.30186,66.666664,0.0,-6.872667,13.152499,206.26671,66.666664,0.0,-2.1393335,19.188486,289.68372,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88
2025-01-01 05:00:00,5,1,2,1,0,0,3.88,0.0,635.0,400.88,0.6313070866141732,650.0,1.75,0.0026923076923076,2274.0,122.99,0.0540853122251539,696.0,0.0,0.0,820.0,115.83,0.1412560975609756,4372.0,4087.9,0.9350182982616652,125.0,58.76,0.47008,-7.0393333,16.288383,195.40166,66.666664,0.0,-7.0393333,16.288383,195.40166,66.666664,0.0,-1.7893333,20.733797,297.18805,68.333336,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88
2025-01-01 06:00:00,6,1,2,1,0,0,20.88,0.0,635.0,412.41,0.6494645669291338,650.0,1.75,0.0026923076923076,2274.0,142.45,0.0626429199648197,696.0,0.0,0.0,820.0,128.81,0.1570853658536585,4372.0,4085.77,0.9345311070448308,125.0,55.55,0.4443999999999999,-7.3059998,16.83196,178.30937,76.333336,0.0,-7.0393333,16.288383,195.40166,66.666664,0.0,-1.8226666,21.267807,299.3915,66.666664,28.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55
2025-01-01 07:00:00,7,1,2,1,0,0,36.55,0.0,635.0,409.57,0.6449921259842519,650.0,8.02,0.0123384615384615,2274.0,167.6,0.073702726473175,696.0,0.0,0.0,820.0,153.57,0.187280487804878,4372.0,4071.42,0.931248856358646,125.0,64.09,0.5127200000000001,-7.306,17.776558,170.3578,89.666664,0.0,-7.3059998,16.83196,178.30937,76.333336,0.0,-2.106,20.588724,300.10947,66.666664,26.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.79
2025-01-01 08:00:00,8,1,2,1,0,0,41.79,0.0,635.0,391.44,0.6164409448818897,650.0,55.49,0.0853692307692307,2274.0,184.25,0.0810246262093227,696.0,0.0,0.0,820.0,155.18,0.1892439024390244,4372.0,4080.76,0.9333851784080512,125.0,66.67,0.5333600000000001,-7.006,19.517557,168.81639,99.333336,0.0,-7.306,17.776558,170.3578,89.666664,0.0,-2.506,19.473803,295.04825,55.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.01
2025-01-01 09:00:00,9,1,2,1,0,0,52.01,0.0,635.0,417.8200000000001,0.657984251968504,650.0,58.12,0.0894153846153846,2274.0,222.54,0.097862796833773,696.0,0.0,0.0,820.0,148.96,0.1816585365853658,4372.0,4080.87,0.9334103385178408,125.0,62.9,0.5032,-6.6393337,19.182852,169.83113,100.0,0.0,-7.006,19.517557,168.81639,99.333336,0.0,-3.206,17.856304,289.07852,47.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2025-01-01 10:00:00,10,1,2,1,0,0,75.0,0.0,635.0,422.51,0.6653700787401574,650.0,60.620000000000005,0.0932615384615384,2274.0,257.5,0.1132365875109938,696.0,0.0,0.0,820.0,152.87,0.1864268292682926,4372.0,4085.07,0.9343709972552608,125.0,60.93,0.48744,-6.006,17.172043,168.92693,100.0,0.0,-6.006,17.172043,168.92693,100.0,0.0,-4.2226667,16.198416,279.05554,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99
2025-01-01 11:00:00,11,1,2,1,0,0,79.99,0.0,635.0,418.76,0.6594645669291338,650.0,95.84,0.1474461538461538,2274.0,276.45,0.1215699208443271,696.0,0.0,0.0,820.0,155.22,0.1892926829268292,4372.0,4097.98,0.9373238792314728,125.0,67.6,0.5408,-5.3560004,12.763673,177.55371,100.0,1.3333334,-5.3560004,12.763673,177.55371,100.0,1.3333334,-5.2393336,12.5147705,274.02017,41.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.02
2025-01-01 12:00:00,12,1,2,1,0,0,77.02,0.0,635.0,429.5,0.6763779527559055,650.0,98.73,0.1518923076923077,2274.0,306.18999999999994,0.1346481970096745,696.0,0.0,0.0,820.0,153.75,0.1875,4372.0,4096.86,0.9370677035681608,125.0,65.83,0.52664,-5.089334,10.451558,192.67958,100.0,5.3333335,-5.3560004,12.763673,177.55371,100.0,1.3333334,-5.8893332,9.303987,266.79196,36.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
2025-01-01 13:00:00,13,1,2,1,0,0,80.0,0.0,635.0,428.62,0.674992125984252,650.0,133.1,0.2047692307692307,2274.0,313.01,0.1376473175021987,696.0,0.0,0.0,820.0,151.1,0.1842682926829268,4372.0,4097.27,0.9371614821591948,125.0,69.46,0.55568,-4.8226666,9.216115,234.87036,100.0,7.0,-5.089334,10.451558,192.67958,100.0,5.3333335,-6.2560005,9.093156,247.39961,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17
2025-01-01 14:00:00,14,1,2,1,0,0,85.17,0.0,635.0,436.12,0.6868031496062992,650.0,140.76999999999998,0.2165692307692307,2274.0,312.61,0.137471416007036,696.0,0.0,0.0,820.0,147.49,0.1798658536585366,4372.0,4096.26,0.9369304666056724,125.0,70.09,0.56072,-5.106,10.64576,240.83101,100.0,4.6666665,-4.8226666,9.216115,234.87036,100.0,7.0,-6.6060004,8.715844,226.44835,54.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.19
2025-01-01 15:00:00,15,1,2,1,0,0,93.19,0.0,635.0,437.99,0.689748031496063,650.0,199.8,0.3073846153846153,2274.0,313.03,0.1376561125769569,696.0,0.0,0.0,820.0,145.75,0.1777439024390243,4372.0,4096.58,0.937003659652333,125.0,72.13,0.57704,-5.4393334,11.813904,242.13652,100.0,3.0,-5.106,10.64576,240.83101,100.0,4.6666665,-6.872667,13.152499,206.26671,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.72
2025-01-01 16:00:00,16,1,2,1,0,0,101.72,0.0,635.0,437.74,0.6893543307086615,650.0,208.97000000000003,0.3214923076923077,2274.0,312.13,0.1372603342128408,696.0,0.0,0.0,820.0,146.01,0.1780609756097561,4372.0,4096.950000000001,0.9370882891125344,125.0,65.38,0.52304,-5.9726663,10.729777,272.13422,100.0,0.0,-5.4393334,11.813904,242.13652,100.0,3.0,-6.9393334,17.280725,202.30186,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89
2025-01-01 17:00:00,17,1,2,1,0,0,99.89,0.0,635.0,433.09,0.6820314960629921,650.0,195.69,0.3010615384615384,2274.0,310.85,0.1366974494283201,696.0,0.0,0.0,820.0,153.82,0.1875853658536585,4372.0,4097.02,0.9371043000914914,125.0,69.89,0.55912,-6.3893332,10.563464,271.20987,100.0,0.0,-6.3893332,10.563464,271.20987,100.0,0.0,-7.0393333,16.288383,195.40166,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.71
2025-01-01 18:00:00,18,1,2,1,0,0,101.71,0.0,635.0,439.59,0.6922677165354332,650.0,152.1,0.2339999999999999,2274.0,309.62,0.1361565523306948,696.0,0.0,0.0,820.0,152.01,0.1853780487804878,4372.0,4093.85,0.93637923147301,125.0,69.49,0.55592,-6.6393332,11.163293,275.38074,100.0,0.0,-6.3893332,10.563464,271.20987,100.0,0.0,-7.3059998,16.83196,178.30937,76.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.43
2025-01-01 19:00:00,19,1,2,1,0,0,92.43,0.0,635.0,437.62,0.6891653543307087,650.0,184.95,0.2845384615384615,2274.0,310.16,0.1363940193491644,696.0,0.0,0.0,820.0,151.12,0.1842926829268292,4372.0,4089.91,0.9354780420860018,125.0,70.65,0.5652,-6.806,10.319024,280.44287,100.0,0.0,-6.6393332,11.163293,275.38074,100.0,0.0,-7.306,17.776558,170.3578,89.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.99
2025-01-01 20:00:00,20,1,2,1,0,0,89.99,0.0,635.0,437.78,0.6894173228346456,650.0,177.29000000000002,0.2727538461538462,2274.0,309.64,0.1361653474054529,696.0,0.0,0.0,820.0,162.63,0.1983292682926829,4372.0,4096.38,0.9369579139981702,125.0,70.7,0.5656,-7.1393332,10.111878,288.14816,100.0,0.0,-6.806,10.319024,280.44287,100.0,0.0,-7.006,19.517557,168.81639,99.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.22
2025-01-01 21:00:00,21,1,2,1,0,0,106.22,0.0,635.0,440.21,0.6932440944881889,650.0,175.45,0.2699230769230769,2274.0,308.94000000000005,0.1358575197889182,696.0,0.0,0.0,820.0,169.88,0.207170731707317,4372.0,4090.91,0.935706770356816,125.0,77.55,0.6204,-7.5726666,11.074134,289.78268,100.0,0.0,-7.1393332,10.111878,288.14816,100.0,0.0,-6.6393337,19.182852,169.83113,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.22
2025-01-01 22:00:00,22,1,2,1,0,0,106.22,0.0,635.0,438.28,0.6902047244094488,650.0,112.58,0.1732,2274.0,253.29,0.1113852242744063,696.0,0.0,0.0,820.0,176.67000000000002,0.2154512195121951,4372.0,4106.71,0.9393206770356816,125.0,74.91,0.5992799999999999,-8.022667,11.696186,295.88364,100.0,0.0,-8.022667,11.696186,295.88364,100.0,0.0,-6.006,17.172043,168.92693,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6
2025-01-01 23:00:00,23,1,2,1,0,0,90.6,0.0,635.0,445.45,0.701496062992126,650.0,105.89,0.1629076923076923,2274.0,231.29,0.1017106420404573,696.0,0.0,0.0,820.0,188.28,0.2296097560975609,4372.0,4119.2,0.9421774931381518,125.0,67.97,0.54376,-8.222667,11.337161,179.68304,100.0,0.0,-8.022667,11.696186,295.88364,100.0,0.0,-5.3560004,12.763673,177.55371,100.0,1.3333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.32
2025-01-02 00:00:00,0,2,3,1,0,0,51.32,3.95,635.0,440.4,0.6935433070866142,650.0,105.87,0.162876923076923,2274.0,222.09,0.097664907651715,696.0,0.0,0.0,820.0,198.76,0.242390243902439,4372.0,4119.1900000000005,0.942175205855444,125.0,70.02,0.56016,-8.389333,10.927689,190.12286,100.0,0.0,-8.222667,11.337161,179.68304,100.0,0.0,-5.3560004,12.763673,177.55371,100.0,1.3333334,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,42.01
2025-01-02 01:00:00,1,2,3,1,0,0,42.01,3.8,635.0,438.79,0.6910078740157479,650.0,105.85,0.1628461538461538,2274.0,223.67,0.0983597185576077,696.0,0.06,8.620689655172413e-05,820.0,226.25,0.2759146341463415,4372.0,4119.08,0.9421500457456542,125.0,71.3,0.5704,-8.456,12.10769,203.46574,100.0,0.0,-8.389333,10.927689,190.12286,100.0,0.0,-5.089334,10.451558,192.67958,100.0,5.3333335,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,40.74
2025-01-02 02:00:00,2,2,3,1,0,0,40.74,3.46,635.0,449.32,0.7075905511811024,650.0,114.94,0.1768307692307692,2274.0,223.7,0.0983729111697449,696.0,0.11,0.0001580459770114,820.0,283.06,0.3451951219512195,4372.0,4119.15,0.9421660567246112,125.0,71.68,0.5734400000000001,-8.7560005,12.636462,329.95206,99.333336,0.0,-8.456,12.10769,203.46574,100.0,0.0,-5.089334,10.451558,192.67958,100.0,5.3333335,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,37.03
2025-01-02 03:00:00,3,2,3,1,0,0,37.03,3.44,635.0,449.0,0.7070866141732284,650.0,180.09,0.2770615384615384,2274.0,226.71,0.0996965699208443,696.0,0.0,0.0,820.0,298.46,0.3639756097560975,4372.0,4120.14,0.9423924977127174,125.0,76.07,0.60856,-8.822667,11.977063,287.38037,81.333336,0.0,-8.7560005,12.636462,329.95206,99.333336,0.0,-4.8226666,9.216115,234.87036,100.0,7.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,42.9
2025-01-02 04:00:00,4,2,3,1,0,0,42.9,3.88,635.0,451.74,0.7114015748031496,650.0,222.22,0.3418769230769231,2274.0,248.56,0.1093051890941073,696.0,0.0,0.0,820.0,302.57,0.3689878048780488,4372.0,4120.030000000001,0.942367337602928,125.0,69.26,0.55408,-9.089334,11.92777,290.94748,66.666664,0.0,-8.822667,11.977063,287.38037,81.333336,0.0,-4.8226666,9.216115,234.87036,100.0,7.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,74.9
2025-01-02 05:00:00,5,2,3,1,0,0,74.9,20.88,635.0,455.19,0.7168346456692913,650.0,314.77,0.4842615384615384,2274.0,287.54999999999995,0.1264511873350923,696.0,0.0,0.0,820.0,307.08,0.3744878048780488,4372.0,4113.06,0.940773101555352,125.0,54.71,0.43768,-9.489333,10.500054,309.16995,84.333336,0.0,-9.089334,11.92777,290.94748,66.666664,0.0,-5.106,10.64576,240.83101,100.0,4.6666665,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,82.76
2025-01-02 06:00:00,6,2,3,1,0,0,82.76,36.55,635.0,465.15,0.73251968503937,650.0,373.28,0.574276923076923,2274.0,301.52,0.1325945470536499,696.0,0.0,0.0,820.0,360.27,0.4393536585365853,4372.0,4108.8,0.9397987191216834,125.0,59.19,0.47352,-9.739333,10.051079,320.954,98.333336,0.0,-9.489333,10.500054,309.16995,84.333336,0.0,-5.106,10.64576,240.83101,100.0,4.6666665,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,94.93
2025-01-02 07:00:00,7,2,3,1,0,0,94.93,41.79,635.0,461.79,0.7272283464566929,650.0,391.53,0.6023538461538461,2274.0,316.21000000000004,0.1390545294635004,696.0,0.0,0.0,820.0,363.76,0.443609756097561,4372.0,4110.88,0.9402744739249772,125.0,56.89,0.45512,-9.889333,12.263565,332.19174,100.0,0.0,-9.739333,10.051079,320.954,98.333336,0.0,-5.4393334,11.813904,242.13652,100.0,3.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,118.62
2025-01-02 08:00:00,8,2,3,1,0,0,118.62,52.01,635.0,459.84,0.7241574803149606,650.0,406.7,0.6256923076923077,2274.0,316.65,0.1392480211081794,696.0,0.0,0.0,820.0,342.26,0.417390243902439,4372.0,4111.33,0.9403774016468436,125.0,55.31,0.44248,-9.972667,13.034103,216.04193,100.0,0.0,-9.889333,12.263565,332.19174,100.0,0.0,-5.4393334,11.813904,242.13652,100.0,3.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,125.7
2025-01-02 09:00:00,9,2,3,1,0,0,125.7,75.0,635.0,457.34,0.7202204724409449,650.0,419.03,0.6446615384615384,2274.0,316.82000000000005,0.1393227792436236,696.0,0.0,0.0,820.0,359.04999999999995,0.4378658536585365,4372.0,4111.84,0.9404940530649588,125.0,57.24,0.45792,-10.289333,11.409917,212.80272,100.0,0.0,-9.972667,13.034103,216.04193,100.0,0.0,-5.9726663,10.729777,272.13422,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,123.32
2025-01-02 10:00:00,10,2,3,1,0,0,123.32,79.99,635.0,457.74,0.7208503937007874,650.0,424.41,0.6529384615384615,2274.0,315.47,0.1387291116974494,696.0,0.0,0.0,820.0,385.69,0.4703536585365853,4372.0,4111.06,0.9403156450137236,125.0,60.33,0.48264,-10.506,8.859766,326.5627,100.0,0.6666667,-10.289333,11.409917,212.80272,100.0,0.0,-5.9726663,10.729777,272.13422,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,110.47
2025-01-02 11:00:00,11,2,3,1,0,0,110.47,77.02,635.0,454.81,0.716236220472441,650.0,424.43,0.6529692307692307,2274.0,315.86,0.138900615655233,696.0,0.0,0.0,820.0,389.45,0.4749390243902439,4372.0,4119.4400000000005,0.9422323879231476,125.0,63.06,0.50448,-10.5060005,7.564735,308.41147,100.0,7.3333335,-10.506,8.859766,326.5627,100.0,0.6666667,-6.3893332,10.563464,271.20987,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,101.39
2025-01-02 12:00:00,12,2,3,1,0,0,101.39,80.0,635.0,461.03,0.7260314960629921,650.0,387.43,0.5960461538461539,2274.0,316.85,0.1393359718557607,696.0,0.0,0.0,820.0,384.27,0.4686219512195121,4372.0,4119.59,0.9422666971637694,125.0,60.05,0.4804,-10.289333,8.695157,299.47598,100.0,15.333333,-10.5060005,7.564735,308.41147,100.0,7.3333335,-6.3893332,10.563464,271.20987,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,106.88
2025-01-02 13:00:00,13,2,3,1,0,0,106.88,85.17,635.0,455.27,0.7169606299212599,650.0,373.07,0.5739538461538461,2274.0,317.42,0.1395866314863676,696.0,0.0,0.0,820.0,382.43,0.4663780487804878,4372.0,4124.43,0.9433737419945106,125.0,63.79,0.51032,-10.022667,8.537431,302.94003,100.0,17.666666,-10.289333,8.695157,299.47598,100.0,15.333333,-6.6393332,11.163293,275.38074,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,113.55
2025-01-02 14:00:00,14,2,3,1,0,0,113.55,93.19,635.0,458.77,0.7224724409448818,650.0,373.2,0.5741538461538461,2274.0,317.72,0.1397185576077396,696.0,0.0,0.0,820.0,425.99,0.5195,4372.0,4126.51,0.9438494967978044,125.0,60.44,0.48352,-9.722667,9.788936,306.98947,100.0,12.333333,-10.022667,8.537431,302.94003,100.0,17.666666,-6.6393332,11.163293,275.38074,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,129.15
2025-01-02 15:00:00,15,2,3,1,0,0,129.15,101.72,635.0,466.44,0.7345511811023622,650.0,393.82,0.6058769230769231,2274.0,316.34000000000003,0.1391116974494283,696.0,0.0,0.0,820.0,488.7,0.5959756097560975,4372.0,4125.29,0.9435704483074108,125.0,65.58,0.52464,-10.272666,7.194073,295.90408,100.0,3.6666667,-9.722667,9.788936,306.98947,100.0,12.333333,-6.806,10.319024,280.44287,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,135.28
2025-01-02 16:00:00,16,2,3,1,0,0,135.28,99.89,635.0,466.43,0.7345354330708661,650.0,273.84000000000003,0.4212923076923077,2274.0,312.26,0.1373175021987686,696.0,0.0,0.0,820.0,481.16,0.586780487804878,4372.0,4127.9,0.944167429094236,125.0,65.39,0.52312,-9.956,8.022211,306.66306,100.0,0.0,-10.272666,7.194073,295.90408,100.0,3.6666667,-6.806,10.319024,280.44287,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,150.22
2025-01-02 17:00:00,17,2,3,1,0,0,150.22,101.71,635.0,462.98,0.7291023622047245,650.0,209.25,0.3219230769230769,2274.0,293.66,0.1291380826737027,696.0,0.0,0.0,820.0,479.09,0.5842560975609756,4372.0,4127.9400000000005,0.9441765782250688,125.0,58.7,0.4696,-9.689332,8.416443,326.07443,100.0,0.0,-9.956,8.022211,306.66306,100.0,0.0,-7.1393332,10.111878,288.14816,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,148.43
2025-01-02 18:00:00,18,2,3,1,0,0,148.43,92.43,635.0,464.47,0.7314488188976378,650.0,206.84,0.3182153846153846,2274.0,287.87,0.1265919085312225,696.0,0.0,0.0,820.0,447.15,0.5453048780487805,4372.0,4127.28,0.9440256175663312,125.0,60.23,0.48184,-9.589334,9.124948,208.18413,100.0,0.0,-9.689332,8.416443,326.07443,100.0,0.0,-7.1393332,10.111878,288.14816,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,109.51
2025-01-02 19:00:00,19,2,3,1,0,0,109.51,89.99,635.0,456.9,0.7195275590551181,650.0,181.39,0.2790615384615384,2274.0,286.95000000000005,0.1261873350923483,696.0,0.0,0.0,820.0,376.86,0.4595853658536585,4372.0,4126.389999999999,0.9438220494053065,125.0,58.2,0.4656,-9.572666,8.564812,205.78142,96.0,0.0,-9.589334,9.124948,208.18413,100.0,0.0,-7.5726666,11.074134,289.78268,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,104.67
2025-01-02 20:00:00,20,2,3,1,0,0,104.67,106.22,635.0,444.89,0.7006141732283464,650.0,190.73,0.2934307692307693,2274.0,283.57,0.1247009674582233,696.0,0.0,0.0,820.0,332.46000000000004,0.4054390243902439,4372.0,4111.23,0.940354528819762,125.0,59.25,0.474,-9.522666,8.737011,195.7564,99.333336,0.0,-9.572666,8.564812,205.78142,96.0,0.0,-7.5726666,11.074134,289.78268,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,77.65
2025-01-02 21:00:00,21,2,3,1,0,0,77.65,106.22,635.0,451.24,0.7106141732283465,650.0,154.81,0.2381692307692307,2274.0,250.11,0.1099868073878627,696.0,0.0,0.0,820.0,329.05,0.401280487804878,4372.0,4116.22,0.9414958828911254,125.0,58.8,0.4704,-9.472666,10.13221,207.36981,92.333336,0.0,-9.522666,8.737011,195.7564,99.333336,0.0,-8.022667,11.696186,295.88364,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,66.87
2025-01-02 22:00:00,22,2,3,1,0,0,66.87,90.6,635.0,462.7,0.7286614173228346,650.0,106.1,0.1632307692307692,2274.0,236.37,0.1039445910290237,696.0,0.0,0.0,820.0,324.87,0.3961829268292683,4372.0,4128.58,0.9443229643183896,125.0,58.75,0.47,-9.572666,9.874649,207.69556,85.333336,0.0,-9.472666,10.13221,207.36981,92.333336,0.0,-8.022667,11.696186,295.88364,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,58.07
2025-01-02 23:00:00,23,2,3,1,0,0,58.07,51.32,635.0,455.22,0.7168818897637795,650.0,105.82,0.1628,2274.0,235.25,0.1034520668425681,696.0,0.0,0.0,820.0,322.0,0.3926829268292683,4372.0,4119.43,0.9422301006404392,125.0,65.92,0.52736,-9.639333,8.621718,217.34978,100.0,0.0,-9.572666,9.874649,207.69556,85.333336,0.0,-8.222667,11.337161,179.68304,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,43.43
2025-01-03 00:00:00,0,3,4,1,0,0,43.43,42.01,635.0,452.92,0.713259842519685,650.0,105.81,0.1627846153846154,2274.0,234.49,0.103117854001759,696.0,0.0,0.0,820.0,330.19,0.4026707317073171,4372.0,4117.9,0.9418801463860932,125.0,61.96,0.49568,-9.556,8.136696,230.88202,96.666664,0.0,-9.639333,8.621718,217.34978,100.0,0.0,-8.389333,10.927689,190.12286,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,50.66
2025-01-03 01:00:00,1,3,4,1,0,0,50.66,40.74,635.0,451.7000000000001,0.7113385826771654,650.0,105.79,0.1627538461538461,2274.0,232.31,0.1021591908531222,696.0,0.0,0.0,820.0,340.36,0.4150731707317073,4372.0,4118.31,0.9419739249771272,125.0,66.34,0.5307200000000001,-9.556,8.216389,236.17596,87.0,0.0,-9.556,8.136696,230.88202,96.666664,0.0,-8.456,12.10769,203.46574,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,37.42
2025-01-03 02:00:00,2,3,4,1,0,0,37.42,37.03,635.0,353.97,0.5574330708661418,650.0,105.82,0.1628,2274.0,231.46,0.1017854001759015,696.0,0.0,0.0,820.0,352.85,0.4303048780487805,4372.0,4118.41,0.9419967978042084,125.0,63.18,0.50544,-9.706,8.063058,231.88802,87.666664,0.0,-9.556,8.216389,236.17596,87.0,0.0,-8.7560005,12.636462,329.95206,99.333336,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,33.43
