date,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d
2025-01-01 14:00:00,14.85925,5.822836,60.87972,3.5,411.0,14.93425,4.108783,206.79182,2.5,469.0,9.2092495,3.796116,246.70172,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:00:00,14.60925,6.256474,54.017155,6.0,307.0,14.85925,5.822836,60.87972,3.5,411.0,9.00925,2.73459,243.2508,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:00:00,13.93425,6.0038896,49.796593,7.0,166.0,14.60925,6.256474,54.017155,6.0,307.0,9.00925,2.0549448,234.72003,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 17:00:00,12.509251,5.150398,235.48788,7.5,35.0,12.509251,5.150398,235.48788,7.5,35.0,8.93425,2.2629743,229.85655,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 18:00:00,11.43425,4.1721826,256.5239,8.0,0.0,12.509251,5.150398,235.48788,7.5,35.0,8.90925,2.4040408,232.13217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:00:00,10.73425,4.356799,260.78253,18.0,0.0,11.43425,4.1721826,256.5239,8.0,0.0,8.55925,2.685021,225.39786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 20:00:00,10.009251,4.62889,259.98087,10.0,0.0,10.73425,4.356799,260.78253,18.0,0.0,9.3342495,3.2524672,226.58017,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 21:00:00,9.28425,4.7126036,259.16913,13.5,0.0,10.009251,4.62889,259.98087,10.0,0.0,11.43425,5.158882,216.65033,0.5,140.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 22:00:00,8.75925,3.8799362,255.7001,15.0,0.0,8.75925,3.8799362,255.7001,15.0,0.0,12.9592495,4.768565,198.79425,1.0,286.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 23:00:00,8.88425,3.1057386,253.92911,12.5,0.0,8.75925,3.8799362,255.7001,15.0,0.0,14.03425,4.8612075,189.60754,5.5,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 00:00:00,8.734249,3.3008642,250.95557,6.0,0.0,8.88425,3.1057386,253.92911,12.5,0.0,14.03425,4.8612075,189.60754,5.5,399.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 01:00:00,8.75925,3.706842,254.34958,2.5,0.0,8.734249,3.3008642,250.95557,6.0,0.0,14.65925,4.745652,197.16043,15.0,460.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 02:00:00,8.43425,3.3382268,258.78198,1.5,0.0,8.75925,3.706842,254.34958,2.5,0.0,14.65925,4.745652,197.16043,15.0,460.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 03:00:00,8.7092495,3.481879,255.41309,1.0,0.0,8.43425,3.3382268,258.78198,1.5,0.0,14.93425,4.108783,206.79182,2.5,469.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 04:00:00,8.68425,3.9155207,239.67538,1.0,0.0,8.7092495,3.481879,255.41309,1.0,0.0,14.93425,4.108783,206.79182,2.5,469.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 05:00:00,8.53425,3.8347545,243.04056,1.0,0.0,8.68425,3.9155207,239.67538,1.0,0.0,14.85925,5.822836,60.87972,3.5,411.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 06:00:00,8.25925,3.3933709,243.47475,0.0,0.0,8.53425,3.8347545,243.04056,1.0,0.0,14.85925,5.822836,60.87972,3.5,411.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 07:00:00,8.23425,3.1159391,241.6676,0.0,0.0,8.25925,3.3933709,243.47475,0.0,0.0,14.60925,6.256474,54.017155,6.0,307.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 08:00:00,8.9592495,3.127676,236.45757,0.0,18.0,8.23425,3.1159391,241.6676,0.0,0.0,14.60925,6.256474,54.017155,6.0,307.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 09:00:00,11.134251,4.5,226.84758,0.0,141.0,8.9592495,3.127676,236.45757,0.0,18.0,13.93425,6.0038896,49.796593,7.0,166.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 10:00:00,12.70925,3.361203,215.12027,3.0,290.5,11.134251,4.5,226.84758,0.0,141.0,13.93425,6.0038896,49.796593,7.0,166.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 11:00:00,13.78425,3.2399998,161.565,1.5,406.0,12.70925,3.361203,215.12027,3.0,290.5,12.509251,5.150398,235.48788,7.5,35.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 12:00:00,14.384251,3.8907175,155.52286,3.0,471.5,13.78425,3.2399998,161.565,1.5,406.0,12.509251,5.150398,235.48788,7.5,35.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 13:00:00,14.60925,3.6845748,148.97162,3.5,478.0,14.384251,3.8907175,155.52286,3.0,471.5,11.43425,4.1721826,256.5239,8.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 14:00:00,14.73425,4.406604,63.870186,4.5,412.5,14.60925,3.6845748,148.97162,3.5,478.0,11.43425,4.1721826,256.5239,8.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 15:00:00,14.38425,4.4957256,61.26053,12.5,317.0,14.73425,4.406604,63.870186,4.5,412.5,10.73425,4.356799,260.78253,18.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 16:00:00,13.68425,4.0085196,65.31959,6.0,173.5,14.38425,4.4957256,61.26053,12.5,317.0,10.73425,4.356799,260.78253,18.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 17:00:00,11.80925,2.5603762,125.54286,1.0,37.0,13.68425,4.0085196,65.31959,6.0,173.5,10.009251,4.62889,259.98087,10.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 18:00:00,11.40925,2.9319801,99.446594,3.5,0.0,11.80925,2.5603762,125.54286,1.0,37.0,10.009251,4.62889,259.98087,10.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 19:00:00,10.68425,3.000392,262.9819,11.0,0.0,11.40925,2.9319801,99.446594,3.5,0.0,9.28425,4.7126036,259.16913,13.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 20:00:00,9.884251,2.4380963,259.09937,11.0,0.0,10.68425,3.000392,262.9819,11.0,0.0,9.28425,4.7126036,259.16913,13.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 21:00:00,9.7092495,2.4107077,260.3078,10.5,0.0,9.884251,2.4380963,259.09937,11.0,0.0,8.75925,3.8799362,255.7001,15.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 22:00:00,9.2092495,3.8769073,256.1446,4.5,0.0,9.7092495,2.4107077,260.3078,10.5,0.0,8.75925,3.8799362,255.7001,15.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-02 23:00:00,8.8342495,4.536996,254.94815,0.0,0.0,9.2092495,3.8769073,256.1446,4.5,0.0,8.88425,3.1057386,253.92911,12.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0
2025-01-03 00:00:00,8.259251,4.846765,246.84845,0.5,0.0,8.8342495,4.536996,254.94815,0.0,0.0,8.734249,3.3008642,250.95557,6.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 01:00:00,7.73425,4.462558,240.85217,0.5,0.0,8.259251,4.846765,246.84845,0.5,0.0,8.75925,3.706842,254.34958,2.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 02:00:00,7.95925,4.252483,263.08896,0.5,0.0,7.73425,4.462558,240.85217,0.5,0.0,8.43425,3.3382268,258.78198,1.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 03:00:00,8.15925,2.8815553,255.35437,0.0,0.0,7.95925,4.252483,263.08896,0.5,0.0,8.7092495,3.481879,255.41309,1.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 04:00:00,8.78425,4.715392,238.24518,0.0,0.0,8.15925,2.8815553,255.35437,0.0,0.0,8.68425,3.9155207,239.67538,1.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 05:00:00,8.40925,4.78477,234.9952,0.0,0.0,8.78425,4.715392,238.24518,0.0,0.0,8.53425,3.8347545,243.04056,1.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 06:00:00,8.18425,6.215577,237.7025,1.0,0.0,8.40925,4.78477,234.9952,0.0,0.0,8.25925,3.3933709,243.47475,0.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 07:00:00,7.8842497,7.2104692,236.54294,1.0,0.0,8.18425,6.215577,237.7025,1.0,0.0,8.23425,3.1159391,241.6676,0.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 08:00:00,8.18425,7.9871454,240.16267,0.5,18.0,7.8842497,7.2104692,236.54294,1.0,0.0,8.9592495,3.127676,236.45757,0.0,18.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 09:00:00,10.43425,8.382645,228.69049,0.5,142.5,8.18425,7.9871454,240.16267,0.5,18.0,11.134251,4.5,226.84758,0.0,141.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 10:00:00,12.634251,6.2445536,240.75012,0.0,292.5,10.43425,8.382645,228.69049,0.5,142.5,12.70925,3.361203,215.12027,3.0,290.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 11:00:00,13.85925,5.7696743,242.75914,0.0,408.5,12.634251,6.2445536,240.75012,0.0,292.5,13.78425,3.2399998,161.565,1.5,406.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 12:00:00,14.80925,5.8089266,257.30853,0.5,474.5,13.85925,5.7696743,242.75914,0.0,408.5,14.384251,3.8907175,155.52286,3.0,471.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 13:00:00,15.28425,8.456575,260.02655,1.5,478.5,14.80925,5.8089266,257.30853,0.5,474.5,14.60925,3.6845748,148.97162,3.5,478.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 14:00:00,15.90925,6.444244,255.25867,3.0,428.0,15.28425,8.456575,260.02655,1.5,478.5,14.73425,4.406604,63.870186,4.5,412.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 15:00:00,15.8342495,8.175995,241.86845,0.5,323.5,15.90925,6.444244,255.25867,3.0,428.0,14.38425,4.4957256,61.26053,12.5,317.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 16:00:00,14.98425,7.0137577,206.23349,7.0,180.0,15.8342495,8.175995,241.86845,0.5,323.5,13.68425,4.0085196,65.31959,6.0,173.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 17:00:00,13.00925,5.0324807,165.38745,11.5,39.5,14.98425,7.0137577,206.23349,7.0,180.0,11.80925,2.5603762,125.54286,1.0,37.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 18:00:00,12.05925,4.644569,296.11212,27.5,0.0,13.00925,5.0324807,165.38745,11.5,39.5,11.40925,2.9319801,99.446594,3.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 19:00:00,11.68425,7.363619,266.41394,56.0,0.0,12.05925,4.644569,296.11212,27.5,0.0,10.68425,3.000392,262.9819,11.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 20:00:00,11.0842495,7.4227195,263.5454,17.5,0.0,11.68425,7.363619,266.41394,56.0,0.0,9.884251,2.4380963,259.09937,11.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 21:00:00,10.3342495,6.0737114,275.10095,29.5,0.0,11.0842495,7.4227195,263.5454,17.5,0.0,9.7092495,2.4107077,260.3078,10.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 22:00:00,10.10925,5.805599,255.68149,50.5,0.0,10.3342495,6.0737114,275.10095,29.5,0.0,9.2092495,3.8769073,256.1446,4.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-03 23:00:00,10.0842495,7.9841447,253.1752,48.5,0.0,10.10925,5.805599,255.68149,50.5,0.0,8.8342495,4.536996,254.94815,0.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74
2025-01-04 00:00:00,10.00925,7.94563,253.96927,44.0,0.0,10.0842495,7.9841447,253.1752,48.5,0.0,8.259251,4.846765,246.84845,0.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 01:00:00,9.78425,7.6652045,250.9779,46.0,0.0,10.00925,7.94563,253.96927,44.0,0.0,7.73425,4.462558,240.85217,0.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 02:00:00,11.10925,6.8429594,257.84775,78.0,0.0,9.78425,7.6652045,250.9779,46.0,0.0,7.95925,4.252483,263.08896,0.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 03:00:00,10.78425,6.8087263,249.34033,90.5,0.0,11.10925,6.8429594,257.84775,78.0,0.0,8.15925,2.8815553,255.35437,0.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 04:00:00,10.68425,7.605688,251.03015,56.5,0.0,10.78425,6.8087263,249.34033,90.5,0.0,8.78425,4.715392,238.24518,0.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 05:00:00,10.43425,7.110713,259.1441,57.0,0.0,10.68425,7.605688,251.03015,56.5,0.0,8.40925,4.78477,234.9952,0.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 06:00:00,10.35925,6.488792,273.34094,76.5,0.0,10.43425,7.110713,259.1441,57.0,0.0,8.18425,6.215577,237.7025,1.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 07:00:00,10.134251,5.681678,270.69858,82.0,0.0,10.35925,6.488792,273.34094,76.5,0.0,7.8842497,7.2104692,236.54294,1.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 08:00:00,10.60925,5.0951414,266.42648,79.5,14.0,10.134251,5.681678,270.69858,82.0,0.0,8.18425,7.9871454,240.16267,0.5,18.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 09:00:00,12.18425,5.5755434,250.23502,67.0,104.0,10.60925,5.0951414,266.42648,79.5,14.0,10.43425,8.382645,228.69049,0.5,142.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 10:00:00,14.03425,4.7836976,269.55243,39.0,233.0,12.18425,5.5755434,250.23502,67.0,104.0,12.634251,6.2445536,240.75012,0.0,292.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 11:00:00,15.15925,4.727014,153.45274,52.5,338.0,14.03425,4.7836976,269.55243,39.0,233.0,13.85925,5.7696743,242.75914,0.0,408.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 12:00:00,15.384251,5.054371,184.0593,66.5,332.0,15.15925,4.727014,153.45274,52.5,338.0,14.80925,5.8089266,257.30853,0.5,474.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 13:00:00,15.48425,6.0366573,200.55315,68.0,331.0,15.384251,5.054371,184.0593,66.5,332.0,15.28425,8.456575,260.02655,1.5,478.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 14:00:00,15.859251,6.7580924,184.89658,59.5,308.5,15.48425,6.0366573,200.55315,68.0,331.0,15.90925,6.444244,255.25867,3.0,428.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 15:00:00,15.65925,7.480936,170.10059,62.0,221.0,15.859251,6.7580924,184.89658,59.5,308.5,15.8342495,8.175995,241.86845,0.5,323.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 16:00:00,14.78425,8.96343,164.8793,64.5,116.5,15.65925,7.480936,170.10059,62.0,221.0,14.98425,7.0137577,206.23349,7.0,180.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 17:00:00,13.93425,6.846236,155.86475,61.5,25.5,14.78425,8.96343,164.8793,64.5,116.5,13.00925,5.0324807,165.38745,11.5,39.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 18:00:00,13.35925,6.0479374,138.62657,61.5,0.0,13.93425,6.846236,155.86475,61.5,25.5,12.05925,4.644569,296.11212,27.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 19:00:00,12.759251,5.8201513,138.97173,74.5,0.0,13.35925,6.0479374,138.62657,61.5,0.0,11.68425,7.363619,266.41394,56.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 20:00:00,12.40925,4.611738,311.54443,63.0,0.0,12.759251,5.8201513,138.97173,74.5,0.0,11.0842495,7.4227195,263.5454,17.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 21:00:00,11.98425,4.1072617,292.70758,55.5,0.0,12.40925,4.611738,311.54443,63.0,0.0,10.3342495,6.0737114,275.10095,29.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 22:00:00,11.80925,5.121652,272.55856,68.0,0.0,11.98425,4.1072617,292.70758,55.5,0.0,10.10925,5.805599,255.68149,50.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-04 23:00:00,11.60925,6.103032,263.806,55.0,0.0,11.80925,5.121652,272.55856,68.0,0.0,10.0842495,7.9841447,253.1752,48.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45
2025-01-05 00:00:00,11.259251,6.3144617,257.65634,39.0,0.0,11.60925,6.103032,263.806,55.0,0.0,10.00925,7.94563,253.96927,44.0,0.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 01:00:00,10.90925,6.432666,236.90659,34.5,0.0,11.259251,6.3144617,257.65634,39.0,0.0,9.78425,7.6652045,250.9779,46.0,0.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 02:00:00,10.65925,6.8656464,251.23259,60.5,0.0,10.90925,6.432666,236.90659,34.5,0.0,11.10925,6.8429594,257.84775,78.0,0.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 03:00:00,10.23425,6.7023945,247.82928,68.5,0.0,10.65925,6.8656464,251.23259,60.5,0.0,10.78425,6.8087263,249.34033,90.5,0.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 04:00:00,9.95925,7.247073,239.30376,69.5,0.0,10.23425,6.7023945,247.82928,68.5,0.0,10.68425,7.605688,251.03015,56.5,0.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 05:00:00,9.53425,6.701675,241.35844,62.5,0.0,9.95925,7.247073,239.30376,69.5,0.0,10.43425,7.110713,259.1441,57.0,0.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 06:00:00,9.23425,5.528694,240.1173,60.0,0.0,9.53425,6.701675,241.35844,62.5,0.0,10.35925,6.488792,273.34094,76.5,0.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 07:00:00,9.03425,4.1768456,234.99161,65.0,0.0,9.23425,5.528694,240.1173,60.0,0.0,10.134251,5.681678,270.69858,82.0,0.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 08:00:00,9.40925,3.6200118,228.2196,63.0,15.5,9.03425,4.1768456,234.99161,65.0,0.0,10.60925,5.0951414,266.42648,79.5,14.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 09:00:00,11.35925,3.6456378,223.68881,57.0,117.0,9.40925,3.6200118,228.2196,63.0,15.5,12.18425,5.5755434,250.23502,67.0,104.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 10:00:00,13.68425,2.9981885,214.37471,11.5,257.0,11.35925,3.6456378,223.68881,57.0,117.0,14.03425,4.7836976,269.55243,39.0,233.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 11:00:00,14.759251,2.5495965,175.06717,34.0,378.0,13.68425,2.9981885,214.37471,11.5,257.0,15.15925,4.727014,153.45274,52.5,338.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 12:00:00,15.53425,2.0158107,145.72394,23.0,442.0,14.759251,2.5495965,175.06717,34.0,378.0,15.384251,5.054371,184.0593,66.5,332.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 13:00:00,15.90925,3.4378395,85.26876,8.0,444.5,15.53425,2.0158107,145.72394,23.0,442.0,15.48425,6.0366573,200.55315,68.0,331.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 14:00:00,16.359251,4.374491,140.94432,5.0,405.0,15.90925,3.4378395,85.26876,8.0,444.5,15.859251,6.7580924,184.89658,59.5,308.5,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 15:00:00,15.98425,3.9613755,157.74484,8.5,308.0,16.359251,4.374491,140.94432,5.0,405.0,15.65925,7.480936,170.10059,62.0,221.0,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
2025-01-05 16:00:00,15.43425,3.7413204,114.823235,1.0,177.0,15.98425,3.9613755,157.74484,8.5,308.0,14.78425,8.96343,164.8793,64.5,116.5,0.0,0.0,113.2,113.2,0.0,0.0,74.45,74.45
