date,hour,day_x,weekday_x,month_x,weekend_x,season_x,ftc_AT,ftc_CH,ftc_FR,ftc_IT-CNORTH,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0,1,2,1,0,0,150.0,1910.0,2160.0,3808.0,1.2465,2.2354958,207.88658,1.0,0.0,1.4298334,2.2210512,105.557465,0.6666667,0.0,1.6465,2.6636848,81.97173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 01:00:00,1,1,2,1,0,0,150.0,1910.0,2160.0,3739.0,0.9465,2.403526,205.70209,1.0,0.0,1.2465,2.2354958,207.88658,1.0,0.0,1.7298332,2.8576615,96.87702,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 02:00:00,2,1,2,1,0,0,150.0,1910.0,2160.0,3739.0,0.7298333,2.2682433,202.47536,11.666667,0.0,0.9465,2.403526,205.70209,1.0,0.0,1.0131667,2.62715,87.254555,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 03:00:00,3,1,2,1,0,0,150.0,1910.0,2160.0,3718.0,0.4631666,1.9269009,196.61699,9.333333,0.0,0.7298333,2.2682433,202.47536,11.666667,0.0,0.21316671,2.3311684,96.14499,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 04:00:00,4,1,2,1,0,0,150.0,1910.0,2160.0,3718.0,0.07983327,1.8309072,197.2672,11.666667,0.0,0.4631666,1.9269009,196.61699,9.333333,0.0,-0.27016664,1.7394252,204.5133,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 05:00:00,5,1,2,1,0,0,150.0,1910.0,2160.0,3847.0,-0.22016664,1.7140373,193.33069,15.333333,0.0,-0.22016664,1.7140373,193.33069,15.333333,0.0,5.379833,1.9350358,196.79643,11.0,241.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 06:00:00,6,1,2,1,0,0,135.0,1910.0,2160.0,3847.0,-0.5868333,1.5909305,202.26709,16.666666,0.0,-0.22016664,1.7140373,193.33069,15.333333,0.0,6.2465,2.5076532,214.62988,28.666666,304.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 07:00:00,7,1,2,1,0,0,135.0,1910.0,2160.0,3881.0,-0.8534999,1.5322865,200.23622,19.333334,0.0,-0.5868333,1.5909305,202.26709,16.666666,0.0,7.8298335,2.9071493,194.29295,8.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 08:00:00,8,1,2,1,0,0,135.0,1855.0,2098.0,3881.0,-1.0535,1.5867265,201.7416,15.0,0.0,-0.8534999,1.5322865,200.23622,19.333334,0.0,6.179834,1.369291,187.6902,8.0,117.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 09:00:00,9,1,2,1,0,0,135.0,1855.0,2098.0,3750.0,0.3631666,2.7954903,98.60522,11.0,42.0,-1.0535,1.5867265,201.7416,15.0,0.0,3.8631666,0.65877694,124.03159,6.6666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 10:00:00,10,1,2,1,0,0,135.0,1855.0,2098.0,3750.0,2.6798334,1.3994732,159.35747,10.666667,146.0,2.6798334,1.3994732,159.35747,10.666667,146.0,1.7964998,1.9678055,115.386475,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 11:00:00,11,1,2,1,0,0,135.0,1848.0,2090.0,3560.0,4.4131665,2.2886522,78.023796,27.666666,243.0,4.4131665,2.2886522,78.023796,27.666666,243.0,1.4298334,2.2210512,105.557465,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 12:00:00,12,1,2,1,0,0,135.0,1848.0,2090.0,3560.0,5.3964996,3.317332,93.89298,32.0,291.0,4.4131665,2.2886522,78.023796,27.666666,243.0,1.2465,2.2354958,207.88658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 13:00:00,13,1,2,1,0,0,135.0,1848.0,2090.0,3794.0,5.9131665,3.7843883,96.562775,40.666668,301.0,5.3964996,3.317332,93.89298,32.0,291.0,0.9465,2.403526,205.70209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 14:00:00,14,1,2,1,0,0,135.0,1821.0,2059.0,3794.0,6.1965003,2.626457,97.807465,25.666666,250.33333,5.9131665,3.7843883,96.562775,40.666668,301.0,0.7298333,2.2682433,202.47536,11.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 15:00:00,15,1,2,1,0,0,135.0,1821.0,2059.0,4003.0,6.063166,2.331219,124.89221,33.666668,194.33333,6.1965003,2.626457,97.807465,25.666666,250.33333,0.4631666,1.9269009,196.61699,9.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 16:00:00,16,1,2,1,0,0,135.0,1821.0,2059.0,4103.0,4.5965,2.9731247,92.707954,27.333334,104.333336,6.063166,2.331219,124.89221,33.666668,194.33333,0.07983327,1.8309072,197.2672,11.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 17:00:00,17,1,2,1,0,0,135.0,1827.0,2067.0,4096.0,2.7298334,2.4056835,94.93116,42.333332,14.333333,2.7298334,2.4056835,94.93116,42.333332,14.333333,-0.22016664,1.7140373,193.33069,15.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 18:00:00,18,1,2,1,0,0,135.0,1827.0,2067.0,4096.0,2.4631667,2.1123898,104.079254,44.666668,0.0,2.7298334,2.4056835,94.93116,42.333332,14.333333,-0.5868333,1.5909305,202.26709,16.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 19:00:00,19,1,2,1,0,0,135.0,1827.0,2067.0,4019.0,1.8965001,1.7130598,121.925575,66.666664,0.0,2.4631667,2.1123898,104.079254,44.666668,0.0,-0.8534999,1.5322865,200.23622,19.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 20:00:00,20,1,2,1,0,0,135.0,1841.0,2082.0,4019.0,1.5798334,1.466423,109.678764,65.333336,0.0,1.8965001,1.7130598,121.925575,66.666664,0.0,-1.0535,1.5867265,201.7416,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 21:00:00,21,1,2,1,0,0,135.0,1841.0,2082.0,3833.0,1.3798332,1.0908204,210.0,66.333336,0.0,1.5798334,1.466423,109.678764,65.333336,0.0,0.3631666,2.7954903,98.60522,11.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 22:00:00,22,1,2,1,0,0,144.0,1841.0,2082.0,3833.0,1.4298334,0.75751895,213.77,58.666668,0.0,1.4298334,0.75751895,213.77,58.666668,0.0,2.6798334,1.3994732,159.35747,10.666667,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 23:00:00,23,1,2,1,0,0,150.0,1839.0,2080.0,4105.0,1.0464998,0.9235887,219.91502,49.0,0.0,1.4298334,0.75751895,213.77,58.666668,0.0,4.4131665,2.2886522,78.023796,27.666666,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-02 00:00:00,0,2,3,1,0,0,150.0,1839.0,2080.0,4105.0,0.7298333,1.2652823,191.28572,48.333332,0.0,1.0464998,0.9235887,219.91502,49.0,0.0,4.4131665,2.2886522,78.023796,27.666666,243.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 01:00:00,1,2,3,1,0,0,150.0,1839.0,2080.0,4127.0,0.8798333,1.0438784,188.6436,67.0,0.0,0.7298333,1.2652823,191.28572,48.333332,0.0,5.3964996,3.317332,93.89298,32.0,291.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 02:00:00,2,2,3,1,0,0,150.0,1794.0,2029.0,4127.0,0.86316663,1.8621212,218.13914,67.333336,0.0,0.8798333,1.0438784,188.6436,67.0,0.0,5.3964996,3.317332,93.89298,32.0,291.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 03:00:00,3,2,3,1,0,0,150.0,1794.0,2029.0,4060.0,1.0798334,2.5965729,200.09155,67.0,0.0,0.86316663,1.8621212,218.13914,67.333336,0.0,5.9131665,3.7843883,96.562775,40.666668,301.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 04:00:00,4,2,3,1,0,0,150.0,1794.0,2029.0,4060.0,1.3798333,2.949097,292.07083,67.333336,0.0,1.0798334,2.5965729,200.09155,67.0,0.0,5.9131665,3.7843883,96.562775,40.666668,301.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 05:00:00,5,2,3,1,0,0,150.0,1794.0,2029.0,4065.0,1.6131667,2.7531073,284.7214,67.333336,0.0,1.3798333,2.949097,292.07083,67.333336,0.0,6.1965003,2.626457,97.807465,25.666666,250.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 06:00:00,6,2,3,1,0,0,135.0,1763.0,1994.0,4065.0,1.7631665,2.3279393,270.0,67.666664,0.0,1.6131667,2.7531073,284.7214,67.333336,0.0,6.1965003,2.626457,97.807465,25.666666,250.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 07:00:00,7,2,3,1,0,0,135.0,1763.0,1994.0,3889.0,1.5631666,1.6982913,276.48,68.666664,0.0,1.7631665,2.3279393,270.0,67.666664,0.0,6.063166,2.331219,124.89221,33.666668,194.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 08:00:00,8,2,3,1,0,0,135.0,1878.0,2123.0,3889.0,1.4798332,2.1925585,300.49484,75.666664,0.0,1.5631666,1.6982913,276.48,68.666664,0.0,6.063166,2.331219,124.89221,33.666668,194.33333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 09:00:00,9,2,3,1,0,0,135.0,1878.0,2123.0,3888.0,3.3298333,3.7684906,170.55354,83.333336,23.0,1.4798332,2.1925585,300.49484,75.666664,0.0,4.5965,2.9731247,92.707954,27.333334,104.333336,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 10:00:00,10,2,3,1,0,0,135.0,1878.0,2123.0,3888.0,5.1631665,4.128107,175.0116,85.0,74.333336,3.3298333,3.7684906,170.55354,83.333336,23.0,4.5965,2.9731247,92.707954,27.333334,104.333336,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 11:00:00,11,2,3,1,0,0,135.0,1769.0,2001.0,4325.0,6.363167,3.6766636,262.30002,78.666664,133.66667,5.1631665,4.128107,175.0116,85.0,74.333336,2.7298334,2.4056835,94.93116,42.333332,14.333333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 12:00:00,12,2,3,1,0,0,135.0,1769.0,2001.0,4325.0,7.4131665,3.871084,241.82733,85.666664,187.0,6.363167,3.6766636,262.30002,78.666664,133.66667,2.7298334,2.4056835,94.93116,42.333332,14.333333,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 13:00:00,13,2,3,1,0,0,135.0,1769.0,2001.0,4276.0,7.979833,3.344134,210.29765,84.333336,201.33333,7.4131665,3.871084,241.82733,85.666664,187.0,2.4631667,2.1123898,104.079254,44.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 14:00:00,14,2,3,1,0,0,126.0,1910.0,2160.0,4276.0,7.8965,2.2567503,238.66388,99.666664,177.66667,7.979833,3.344134,210.29765,84.333336,201.33333,2.4631667,2.1123898,104.079254,44.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 15:00:00,15,2,3,1,0,0,126.0,1910.0,2160.0,4317.0,7.4965,1.1567292,255.82988,97.666664,137.33333,7.8965,2.2567503,238.66388,99.666664,177.66667,1.8965001,1.7130598,121.925575,66.666664,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 16:00:00,16,2,3,1,0,0,126.0,1910.0,2160.0,4317.0,6.3465,0.9524334,227.375,99.0,63.0,7.4965,1.1567292,255.82988,97.666664,137.33333,1.8965001,1.7130598,121.925575,66.666664,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 17:00:00,17,2,3,1,0,0,135.0,1825.0,2064.0,4238.0,5.7964997,3.695425,256.1221,98.333336,9.666667,6.3465,0.9524334,227.375,99.0,63.0,1.5798334,1.466423,109.678764,65.333336,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 18:00:00,18,2,3,1,0,0,135.0,1825.0,2064.0,4238.0,6.6464996,6.790404,242.38202,99.666664,0.0,5.7964997,3.695425,256.1221,98.333336,9.666667,1.5798334,1.466423,109.678764,65.333336,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 19:00:00,19,2,3,1,0,0,135.0,1825.0,2064.0,4106.0,6.479833,6.504683,233.07123,95.666664,0.0,6.6464996,6.790404,242.38202,99.666664,0.0,1.3798332,1.0908204,210.0,66.333336,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 20:00:00,20,2,3,1,0,0,135.0,1836.0,2077.0,4106.0,5.679834,4.358688,284.31433,99.333336,0.0,6.479833,6.504683,233.07123,95.666664,0.0,1.3798332,1.0908204,210.0,66.333336,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 21:00:00,21,2,3,1,0,0,135.0,1836.0,2077.0,4156.0,4.513167,2.7626045,290.9938,93.666664,0.0,5.679834,4.358688,284.31433,99.333336,0.0,1.4298334,0.75751895,213.77,58.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 22:00:00,22,2,3,1,0,0,144.0,1836.0,2077.0,4156.0,4.4298334,3.1371677,280.42123,100.0,0.0,4.513167,2.7626045,290.9938,93.666664,0.0,1.4298334,0.75751895,213.77,58.666668,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 23:00:00,23,2,3,1,0,0,147.0,1880.0,2126.0,3932.0,4.4631667,2.468497,305.38577,98.0,0.0,4.4298334,3.1371677,280.42123,100.0,0.0,1.0464998,0.9235887,219.91502,49.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-03 00:00:00,0,3,4,1,0,0,147.0,1880.0,2126.0,3932.0,4.2298336,2.8910487,309.1991,100.0,0.0,4.4631667,2.468497,305.38577,98.0,0.0,0.7298333,1.2652823,191.28572,48.333332,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 01:00:00,1,3,4,1,0,0,147.0,1880.0,2126.0,3873.0,3.5965002,3.560133,273.46918,100.0,0.0,4.2298336,2.8910487,309.1991,100.0,0.0,0.8798333,1.0438784,188.6436,67.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 02:00:00,2,3,4,1,0,0,144.0,1845.0,2087.0,3873.0,3.7631667,5.0822434,339.04752,100.0,0.0,3.5965002,3.560133,273.46918,100.0,0.0,0.86316663,1.8621212,218.13914,67.333336,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 03:00:00,3,3,4,1,0,0,144.0,1845.0,2087.0,3941.0,3.9298334,5.365359,334.4117,100.0,0.0,3.7631667,5.0822434,339.04752,100.0,0.0,1.0798334,2.5965729,200.09155,67.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 04:00:00,4,3,4,1,0,0,144.0,1845.0,2087.0,3941.0,4.0798335,4.742093,218.62482,100.0,0.0,3.9298334,5.365359,334.4117,100.0,0.0,1.3798333,2.949097,292.07083,67.333336,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 05:00:00,5,3,4,1,0,0,144.0,1845.0,2087.0,3992.0,4.0298333,4.0031247,231.56311,98.0,0.0,4.0798335,4.742093,218.62482,100.0,0.0,1.6131667,2.7531073,284.7214,67.333336,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 06:00:00,6,3,4,1,0,0,135.0,1830.0,2069.0,4192.0,3.8298333,2.6263673,228.36479,72.0,0.0,4.0298333,4.0031247,231.56311,98.0,0.0,1.7631665,2.3279393,270.0,67.666664,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 07:00:00,7,3,4,1,0,0,135.0,1830.0,2069.0,4092.0,3.4965,4.443749,120.50533,70.333336,0.0,3.8298333,2.6263673,228.36479,72.0,0.0,1.5631666,1.6982913,276.48,68.666664,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 08:00:00,8,3,4,1,0,0,135.0,1845.0,2087.0,3992.0,3.1798332,2.4923372,125.13145,66.666664,0.0,3.4965,4.443749,120.50533,70.333336,0.0,1.4798332,2.1925585,300.49484,75.666664,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 09:00:00,9,3,4,1,0,0,135.0,1845.0,2087.0,3834.0,3.4131668,3.4589398,129.45546,63.333332,22.333334,3.1798332,2.4923372,125.13145,66.666664,0.0,3.3298333,3.7684906,170.55354,83.333336,23.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 10:00:00,10,3,4,1,0,0,135.0,1845.0,2087.0,3734.0,4.6965003,4.544603,208.22197,48.666668,84.0,3.4131668,3.4589398,129.45546,63.333332,22.333334,5.1631665,4.128107,175.0116,85.0,74.333336,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 11:00:00,11,3,4,1,0,0,135.0,1910.0,2160.0,3805.0,6.4131665,4.1693516,277.65823,40.333332,175.66667,4.6965003,4.544603,208.22197,48.666668,84.0,6.363167,3.6766636,262.30002,78.666664,133.66667,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 12:00:00,12,3,4,1,0,0,135.0,1910.0,2160.0,3805.0,7.813166,6.2310677,263.3265,44.666668,250.0,6.4131665,4.1693516,277.65823,40.333332,175.66667,7.4131665,3.871084,241.82733,85.666664,187.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 13:00:00,13,3,4,1,0,0,135.0,1910.0,2160.0,4484.0,8.363167,7.0513587,265.3926,31.666666,278.66666,7.813166,6.2310677,263.3265,44.666668,250.0,7.979833,3.344134,210.29765,84.333336,201.33333,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 14:00:00,14,3,4,1,0,0,135.0,1791.0,2025.0,4584.0,8.379833,6.055517,281.277,29.666666,241.0,8.363167,7.0513587,265.3926,31.666666,278.66666,7.8965,2.2567503,238.66388,99.666664,177.66667,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 15:00:00,15,3,4,1,0,0,135.0,1791.0,2025.0,4462.0,8.2465,3.7288885,162.88338,21.666666,208.0,8.379833,6.055517,281.277,29.666666,241.0,7.4965,1.1567292,255.82988,97.666664,137.33333,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 16:00:00,16,3,4,1,0,0,135.0,1791.0,2025.0,4462.0,6.929834,4.2017055,210.95282,12.666667,109.333336,8.2465,3.7288885,162.88338,21.666666,208.0,6.3465,0.9524334,227.375,99.0,63.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 17:00:00,17,3,4,1,0,0,135.0,1821.0,2059.0,4217.0,4.863167,3.887688,179.0846,11.0,19.0,6.929834,4.2017055,210.95282,12.666667,109.333336,5.7964997,3.695425,256.1221,98.333336,9.666667,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 18:00:00,18,3,4,1,0,0,135.0,1821.0,2059.0,4217.0,3.9465,4.068339,71.634514,6.0,0.0,4.863167,3.887688,179.0846,11.0,19.0,6.6464996,6.790404,242.38202,99.666664,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 19:00:00,19,3,4,1,0,0,135.0,1821.0,2059.0,4126.0,2.8631668,4.341821,87.70388,4.0,0.0,3.9465,4.068339,71.634514,6.0,0.0,6.479833,6.504683,233.07123,95.666664,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 20:00:00,20,3,4,1,0,0,135.0,1830.0,2069.0,4026.0,1.7798333,4.9470496,100.26285,9.333333,0.0,2.8631668,4.341821,87.70388,4.0,0.0,5.679834,4.358688,284.31433,99.333336,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 21:00:00,21,3,4,1,0,0,135.0,1830.0,2069.0,4122.0,0.9298334,4.8545194,97.0032,23.333334,0.0,1.7798333,4.9470496,100.26285,9.333333,0.0,4.513167,2.7626045,290.9938,93.666664,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 22:00:00,22,3,4,1,0,0,143.0,1830.0,2069.0,4122.0,0.41316664,5.0722537,93.24441,38.333332,0.0,0.9298334,4.8545194,97.0032,23.333334,0.0,4.4298334,3.1371677,280.42123,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 23:00:00,23,3,4,1,0,0,107.0,1910.0,2160.0,3849.0,0.14649995,4.7544875,93.5767,4.0,0.0,0.41316664,5.0722537,93.24441,38.333332,0.0,4.4631667,2.468497,305.38577,98.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-04 00:00:00,0,4,5,1,1,0,107.0,1910.0,2160.0,3849.0,-0.90350014,4.2380595,92.75556,4.0,0.0,0.14649995,4.7544875,93.5767,4.0,0.0,4.2298336,2.8910487,309.1991,100.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 01:00:00,1,4,5,1,1,0,107.0,1910.0,2160.0,3867.0,-1.7701669,3.5885117,204.43199,5.0,0.0,-0.90350014,4.2380595,92.75556,4.0,0.0,3.5965002,3.560133,273.46918,100.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 02:00:00,2,4,5,1,1,0,150.0,1910.0,2160.0,3867.0,-0.32016668,2.4739215,98.52364,0.33333334,0.0,-1.7701669,3.5885117,204.43199,5.0,0.0,3.7631667,5.0822434,339.04752,100.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 03:00:00,3,4,5,1,1,0,150.0,1910.0,2160.0,3976.0,-0.33683336,2.105706,98.229034,0.6666667,0.0,-0.32016668,2.4739215,98.52364,0.33333334,0.0,3.9298334,5.365359,334.4117,100.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 04:00:00,4,4,5,1,1,0,150.0,1910.0,2160.0,3976.0,-0.7535,1.6983589,93.606995,0.0,0.0,-0.33683336,2.105706,98.229034,0.6666667,0.0,4.0798335,4.742093,218.62482,100.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 05:00:00,5,4,5,1,1,0,150.0,1910.0,2160.0,4053.0,-1.0035,1.306162,91.80123,2.6666667,0.0,-0.7535,1.6983589,93.606995,0.0,0.0,4.0298333,4.0031247,231.56311,98.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 06:00:00,6,4,5,1,1,0,135.0,1910.0,2160.0,4153.0,-1.0535002,0.79328626,200.085,7.6666665,0.0,-1.0035,1.306162,91.80123,2.6666667,0.0,3.8298333,2.6263673,228.36479,72.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 07:00:00,7,4,5,1,1,0,135.0,1910.0,2160.0,4174.0,-1.2201668,0.88724,199.38585,14.0,0.0,-1.0535002,0.79328626,200.085,7.6666665,0.0,3.4965,4.443749,120.50533,70.333336,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 08:00:00,8,4,5,1,1,0,135.0,1910.0,2160.0,4170.0,-1.5535,1.0034679,190.43098,56.333332,0.0,-1.2201668,0.88724,199.38585,14.0,0.0,3.1798332,2.4923372,125.13145,66.666664,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 09:00:00,9,4,5,1,1,0,135.0,1910.0,2160.0,4170.0,-0.07016667,2.0799255,183.01143,74.666664,38.666668,-1.5535,1.0034679,190.43098,56.333332,0.0,3.4131668,3.4589398,129.45546,63.333332,22.333334,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 10:00:00,10,4,5,1,1,0,135.0,1910.0,2160.0,4070.0,2.1631668,1.7582818,241.86873,68.333336,129.33333,-0.07016667,2.0799255,183.01143,74.666664,38.666668,4.6965003,4.544603,208.22197,48.666668,84.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 11:00:00,11,4,5,1,1,0,89.0,1910.0,2160.0,4005.0,3.9965,2.0343835,159.01901,94.333336,214.0,2.1631668,1.7582818,241.86873,68.333336,129.33333,6.4131665,4.1693516,277.65823,40.333332,175.66667,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 12:00:00,12,4,5,1,1,0,89.0,1910.0,2160.0,4005.0,5.429833,3.2099304,146.55315,72.0,287.33334,3.9965,2.0343835,159.01901,94.333336,214.0,7.813166,6.2310677,263.3265,44.666668,250.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 13:00:00,13,4,5,1,1,0,89.0,1910.0,2160.0,4005.0,6.2964997,4.619448,146.55743,87.333336,300.33334,5.429833,3.2099304,146.55315,72.0,287.33334,8.363167,7.0513587,265.3926,31.666666,278.66666,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
