date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,ftc_GB,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,900.0,9.63525,34.921535,232.81387,100.0,0.0,9.810249,31.764893,231.61774,100.0,0.0,9.98525,28.543385,214.62796,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23
2025-01-01 01:00:00,1.0,1.0,2.0,1.0,0.0,0.0,9.23,0.0,900.0,9.68525,30.430573,237.85585,100.0,0.0,9.63525,34.921535,232.81387,100.0,0.0,9.78525,31.627092,214.09105,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.15
2025-01-01 02:00:00,2.0,1.0,2.0,1.0,0.0,0.0,11.15,0.0,900.0,7.53525,23.650219,300.50708,100.0,0.0,9.68525,30.430573,237.85585,100.0,0.0,10.18525,32.90113,214.30084,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2025-01-01 03:00:00,3.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,900.0,6.0602503,25.60439,288.80722,100.0,0.0,7.53525,23.650219,300.50708,100.0,0.0,10.63525,36.00357,214.94952,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2025-01-01 04:00:00,4.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,900.0,5.76025,20.347252,272.93384,100.0,0.0,6.0602503,25.60439,288.80722,100.0,0.0,10.88525,38.99164,212.9729,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2025-01-01 05:00:00,5.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,900.0,6.18525,22.283026,259.85437,100.0,0.0,6.18525,22.283026,259.85437,100.0,0.0,11.31025,38.629025,213.9429,100.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2025-01-01 06:00:00,6.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,900.0,6.4102497,23.26124,259.524,100.0,0.0,6.18525,22.283026,259.85437,100.0,0.0,11.51025,38.588013,220.08125,100.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2025-01-01 07:00:00,7.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,900.0,6.33525,23.49768,261.6809,95.0,0.0,6.4102497,23.26124,259.524,100.0,0.0,11.31025,32.812786,228.97586,100.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88
2025-01-01 08:00:00,8.0,1.0,2.0,1.0,0.0,0.0,21.88,0.0,900.0,6.16025,22.72381,259.31482,56.5,0.0,6.33525,23.49768,261.6809,95.0,0.0,11.11025,24.56012,234.76132,100.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2025-01-01 09:00:00,9.0,1.0,2.0,1.0,0.0,0.0,55.0,0.0,900.0,6.01025,20.83307,258.88907,61.5,0.5,6.16025,22.72381,259.31482,56.5,0.0,10.13525,23.42585,242.99805,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
2025-01-01 10:00:00,10.0,1.0,2.0,1.0,0.0,0.0,91.0,0.0,900.0,6.23525,19.739704,261.65454,60.5,30.0,6.23525,19.739704,261.65454,60.5,30.0,9.36025,22.170897,234.8931,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.89
2025-01-01 11:00:00,11.0,1.0,2.0,1.0,0.0,0.0,109.89,0.0,900.0,6.73525,19.236317,259.77487,23.5,94.0,6.73525,19.236317,259.77487,23.5,94.0,9.810249,31.764893,231.61774,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.1
2025-01-01 12:00:00,12.0,1.0,2.0,1.0,0.0,0.0,109.1,0.0,900.0,7.21025,18.98502,261.31754,27.5,176.0,6.73525,19.236317,259.77487,23.5,94.0,9.63525,34.921535,232.81387,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2025-01-01 13:00:00,13.0,1.0,2.0,1.0,0.0,0.0,114.0,0.0,900.0,7.21025,20.239716,277.42398,37.5,170.0,7.21025,18.98502,261.31754,27.5,176.0,9.68525,30.430573,237.85585,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.6
2025-01-01 14:00:00,14.0,1.0,2.0,1.0,0.0,0.0,111.6,0.0,900.0,6.9352503,16.458702,292.26718,14.0,153.0,7.21025,20.239716,277.42398,37.5,170.0,7.53525,23.650219,300.50708,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.07
2025-01-01 15:00:00,15.0,1.0,2.0,1.0,0.0,0.0,118.07,0.0,900.0,6.61025,15.904671,284.0982,9.0,127.0,6.9352503,16.458702,292.26718,14.0,153.0,6.0602503,25.60439,288.80722,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.01
2025-01-01 16:00:00,16.0,1.0,2.0,1.0,0.0,0.0,123.01,0.0,900.0,5.61025,13.607813,283.44855,5.5,58.0,6.61025,15.904671,284.0982,9.0,127.0,5.76025,20.347252,272.93384,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
2025-01-01 17:00:00,17.0,1.0,2.0,1.0,0.0,0.0,170.0,0.0,900.0,4.46025,11.093998,284.16687,11.0,3.5,4.46025,11.093998,284.16687,11.0,3.5,6.18525,22.283026,259.85437,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.35
2025-01-01 18:00:00,18.0,1.0,2.0,1.0,0.0,0.0,213.35,0.0,900.0,3.83525,9.914882,285.7182,17.5,0.0,4.46025,11.093998,284.16687,11.0,3.5,6.4102497,23.26124,259.524,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.23
2025-01-01 19:00:00,19.0,1.0,2.0,1.0,0.0,0.0,200.23,0.0,900.0,3.58525,9.216867,292.5,22.0,0.0,3.83525,9.914882,285.7182,17.5,0.0,6.33525,23.49768,261.6809,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.01
2025-01-01 20:00:00,20.0,1.0,2.0,1.0,0.0,0.0,175.01,0.0,900.0,3.36025,9.168142,145.24095,46.0,0.0,3.58525,9.216867,292.5,22.0,0.0,6.16025,22.72381,259.31482,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.74
2025-01-01 21:00:00,21.0,1.0,2.0,1.0,0.0,0.0,162.74,0.0,900.0,3.11025,6.915493,132.99731,39.0,0.0,3.36025,9.168142,145.24095,46.0,0.0,6.01025,20.83307,258.88907,61.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.28
2025-01-01 22:00:00,22.0,1.0,2.0,1.0,0.0,0.0,144.28,0.0,900.0,2.88525,8.20752,140.34409,49.0,0.0,2.88525,8.20752,140.34409,49.0,0.0,6.23525,19.739704,261.65454,60.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2025-01-01 23:00:00,23.0,1.0,2.0,1.0,0.0,0.0,121.0,0.0,900.0,2.28525,7.352573,132.42827,55.0,0.0,2.88525,8.20752,140.34409,49.0,0.0,6.73525,19.236317,259.77487,23.5,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.98
2025-01-02 00:00:00,0.0,2.0,3.0,1.0,0.0,0.0,128.98,9.23,900.0,2.11025,8.134533,144.91866,46.0,0.0,2.28525,7.352573,132.42827,55.0,0.0,6.73525,19.236317,259.77487,23.5,94.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,147.69
2025-01-02 01:00:00,1.0,2.0,3.0,1.0,0.0,0.0,147.69,11.15,900.0,1.41025,9.875484,173.90657,80.5,0.0,2.11025,8.134533,144.91866,46.0,0.0,7.21025,18.98502,261.31754,27.5,176.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,145.0
2025-01-02 02:00:00,2.0,2.0,3.0,1.0,0.0,0.0,145.0,10.0,900.0,1.51025,9.220417,178.12323,45.0,0.0,1.41025,9.875484,173.90657,80.5,0.0,7.21025,18.98502,261.31754,27.5,176.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,126.3
2025-01-02 03:00:00,3.0,2.0,3.0,1.0,0.0,0.0,126.3,10.0,900.0,1.18525,10.7536335,177.05057,13.0,0.0,1.51025,9.220417,178.12323,45.0,0.0,7.21025,20.239716,277.42398,37.5,170.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,123.0
2025-01-02 04:00:00,4.0,2.0,3.0,1.0,0.0,0.0,123.0,10.0,900.0,0.96025,10.977529,183.69453,4.5,0.0,1.18525,10.7536335,177.05057,13.0,0.0,7.21025,20.239716,277.42398,37.5,170.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,123.0
2025-01-02 05:00:00,5.0,2.0,3.0,1.0,0.0,0.0,123.0,8.0,900.0,0.51025,10.836042,177.88176,1.0,0.0,0.96025,10.977529,183.69453,4.5,0.0,6.9352503,16.458702,292.26718,14.0,153.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,125.0
2025-01-02 06:00:00,6.0,2.0,3.0,1.0,0.0,0.0,125.0,8.0,900.0,-0.014750004,11.589289,176.44626,0.5,0.0,0.51025,10.836042,177.88176,1.0,0.0,6.9352503,16.458702,292.26718,14.0,153.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,155.91
2025-01-02 07:00:00,7.0,2.0,3.0,1.0,0.0,0.0,155.91,21.88,900.0,-0.23975003,10.334414,161.91425,0.0,0.0,-0.014750004,11.589289,176.44626,0.5,0.0,6.61025,15.904671,284.0982,9.0,127.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,139.12
2025-01-02 08:00:00,8.0,2.0,3.0,1.0,0.0,0.0,139.12,55.0,900.0,-0.6147499,10.334026,163.85368,0.0,0.0,-0.23975003,10.334414,161.91425,0.0,0.0,6.61025,15.904671,284.0982,9.0,127.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,159.29
2025-01-02 09:00:00,9.0,2.0,3.0,1.0,0.0,0.0,159.29,91.0,900.0,-0.76474994,9.933701,157.11636,0.0,1.0,-0.6147499,10.334026,163.85368,0.0,0.0,5.61025,13.607813,283.44855,5.5,58.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,169.34
2025-01-02 10:00:00,10.0,2.0,3.0,1.0,0.0,0.0,169.34,109.89,900.0,0.48525,10.469724,328.94818,0.0,52.0,-0.76474994,9.933701,157.11636,0.0,1.0,5.61025,13.607813,283.44855,5.5,58.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,175.0
2025-01-02 11:00:00,11.0,2.0,3.0,1.0,0.0,0.0,175.0,109.1,900.0,1.6352501,10.27003,303.0539,0.0,138.0,0.48525,10.469724,328.94818,0.0,52.0,4.46025,11.093998,284.16687,11.0,3.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,169.34
2025-01-02 12:00:00,12.0,2.0,3.0,1.0,0.0,0.0,169.34,114.0,900.0,2.73525,9.650822,314.5758,0.0,200.5,1.6352501,10.27003,303.0539,0.0,138.0,4.46025,11.093998,284.16687,11.0,3.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,185.0
2025-01-02 13:00:00,13.0,2.0,3.0,1.0,0.0,0.0,185.0,111.6,900.0,3.21025,10.705656,317.69098,0.0,223.0,2.73525,9.650822,314.5758,0.0,200.5,3.83525,9.914882,285.7182,17.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,190.23
2025-01-02 14:00:00,14.0,2.0,3.0,1.0,0.0,0.0,190.23,118.07,900.0,3.5352502,11.516476,324.1361,0.0,204.5,3.21025,10.705656,317.69098,0.0,223.0,3.83525,9.914882,285.7182,17.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,205.0
2025-01-02 15:00:00,15.0,2.0,3.0,1.0,0.0,0.0,205.0,123.01,900.0,3.23525,11.271545,323.4209,0.0,145.5,3.5352502,11.516476,324.1361,0.0,204.5,3.58525,9.216867,292.5,22.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,252.0
2025-01-02 16:00:00,16.0,2.0,3.0,1.0,0.0,0.0,252.0,170.0,900.0,2.06025,10.992842,326.01074,0.0,64.0,3.23525,11.271545,323.4209,0.0,145.5,3.58525,9.216867,292.5,22.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,282.02
2025-01-02 17:00:00,17.0,2.0,3.0,1.0,0.0,0.0,282.02,213.35,900.0,0.91024995,10.716762,323.3994,0.0,4.0,2.06025,10.992842,326.01074,0.0,64.0,3.36025,9.168142,145.24095,46.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,315.0
2025-01-02 18:00:00,18.0,2.0,3.0,1.0,0.0,0.0,315.0,200.23,900.0,0.56025004,10.39686,321.4229,0.0,0.0,0.91024995,10.716762,323.3994,0.0,4.0,3.36025,9.168142,145.24095,46.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,322.0
2025-01-02 19:00:00,19.0,2.0,3.0,1.0,0.0,0.0,322.0,175.01,900.0,0.21024999,9.934224,316.3303,0.0,0.0,0.56025004,10.39686,321.4229,0.0,0.0,3.11025,6.915493,132.99731,39.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,295.0
2025-01-02 20:00:00,20.0,2.0,3.0,1.0,0.0,0.0,295.0,162.74,900.0,-0.21475002,9.9153,315.3753,0.0,0.0,0.21024999,9.934224,316.3303,0.0,0.0,3.11025,6.915493,132.99731,39.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,261.0
2025-01-02 21:00:00,21.0,2.0,3.0,1.0,0.0,0.0,261.0,144.28,900.0,-0.41474998,9.509791,307.85187,0.0,0.0,-0.21475002,9.9153,315.3753,0.0,0.0,2.88525,8.20752,140.34409,49.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,192.5
2025-01-02 22:00:00,22.0,2.0,3.0,1.0,0.0,0.0,192.5,121.0,900.0,-0.56475,9.072813,300.62622,3.0,0.0,-0.41474998,9.509791,307.85187,0.0,0.0,2.88525,8.20752,140.34409,49.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,141.41
2025-01-02 23:00:00,23.0,2.0,3.0,1.0,0.0,0.0,141.41,128.98,900.0,-0.78975,8.828984,290.5393,12.0,0.0,-0.56475,9.072813,300.62622,3.0,0.0,2.28525,7.352573,132.42827,55.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,140.9
2025-01-03 00:00:00,0.0,3.0,4.0,1.0,0.0,0.0,140.9,147.69,900.0,-1.06475,8.754656,289.5955,21.5,0.0,-0.78975,8.828984,290.5393,12.0,0.0,2.11025,8.134533,144.91866,46.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,142.41
2025-01-03 01:00:00,1.0,3.0,4.0,1.0,0.0,0.0,142.41,145.0,900.0,-1.13975,9.986247,286.3855,29.5,0.0,-1.06475,8.754656,289.5955,21.5,0.0,1.41025,9.875484,173.90657,80.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,142.41
2025-01-03 02:00:00,2.0,3.0,4.0,1.0,0.0,0.0,142.41,126.3,900.0,-1.28975,10.875491,286.55945,13.0,0.0,-1.13975,9.986247,286.3855,29.5,0.0,1.51025,9.220417,178.12323,45.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,142.41
2025-01-03 03:00:00,3.0,3.0,4.0,1.0,0.0,0.0,142.41,123.0,900.0,-1.31475,11.71636,286.60022,1.5,0.0,-1.28975,10.875491,286.55945,13.0,0.0,1.18525,10.7536335,177.05057,13.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,125.8
2025-01-03 04:00:00,4.0,3.0,4.0,1.0,0.0,0.0,125.8,123.0,900.0,-1.2897501,12.175052,286.52875,3.0,0.0,-1.31475,11.71636,286.60022,1.5,0.0,0.96025,10.977529,183.69453,4.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,120.8
2025-01-03 05:00:00,5.0,3.0,4.0,1.0,0.0,0.0,120.8,125.0,900.0,-1.18975,12.392487,286.6701,3.0,0.0,-1.2897501,12.175052,286.52875,3.0,0.0,0.51025,10.836042,177.88176,1.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,121.66
2025-01-03 06:00:00,6.0,3.0,4.0,1.0,0.0,0.0,121.66,155.91,900.0,-1.13975,11.908943,290.57608,5.0,0.0,-1.18975,12.392487,286.6701,3.0,0.0,-0.014750004,11.589289,176.44626,0.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,127.73
2025-01-03 07:00:00,7.0,3.0,4.0,1.0,0.0,0.0,127.73,139.12,900.0,-1.06475,11.403578,291.78607,7.5,0.0,-1.13975,11.908943,290.57608,5.0,0.0,-0.23975003,10.334414,161.91425,0.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,167.59
2025-01-03 08:00:00,8.0,3.0,4.0,1.0,0.0,0.0,167.59,159.29,900.0,-0.96475005,11.130762,290.98227,2.5,0.0,-1.06475,11.403578,291.78607,7.5,0.0,-0.6147499,10.334026,163.85368,0.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,204.97
2025-01-03 09:00:00,9.0,3.0,4.0,1.0,0.0,0.0,204.97,169.34,900.0,-0.83974993,11.707614,289.41235,0.5,1.0,-0.96475005,11.130762,290.98227,2.5,0.0,-0.76474994,9.933701,157.11636,0.0,1.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,260.0
2025-01-03 10:00:00,10.0,3.0,4.0,1.0,0.0,0.0,260.0,175.0,900.0,0.23525,11.763815,286.1212,0.5,52.5,-0.83974993,11.707614,289.41235,0.5,1.0,0.48525,10.469724,328.94818,0.0,52.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,258.67
2025-01-03 11:00:00,11.0,3.0,4.0,1.0,0.0,0.0,258.67,169.34,900.0,1.7102499,10.923813,282.4942,0.5,138.5,0.23525,11.763815,286.1212,0.5,52.5,1.6352501,10.27003,303.0539,0.0,138.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,277.5
2025-01-03 12:00:00,12.0,3.0,4.0,1.0,0.0,0.0,277.5,185.0,900.0,2.86025,9.125266,277.46402,1.5,201.0,1.7102499,10.923813,282.4942,0.5,138.5,2.73525,9.650822,314.5758,0.0,200.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,279.1
2025-01-03 13:00:00,13.0,3.0,4.0,1.0,0.0,0.0,279.1,190.23,900.0,3.21025,8.844711,286.3645,5.5,225.0,2.86025,9.125266,277.46402,1.5,201.0,3.21025,10.705656,317.69098,0.0,223.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,282.4
2025-01-03 14:00:00,14.0,3.0,4.0,1.0,0.0,0.0,282.4,205.0,900.0,3.38525,8.243342,282.9278,50.5,206.0,3.21025,8.844711,286.3645,5.5,225.0,3.5352502,11.516476,324.1361,0.0,204.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,279.57
2025-01-03 15:00:00,15.0,3.0,4.0,1.0,0.0,0.0,279.57,252.0,900.0,2.71025,7.3038774,277.17474,50.0,145.5,3.38525,8.243342,282.9278,50.5,206.0,3.23525,11.271545,323.4209,0.0,145.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,296.9
2025-01-03 16:00:00,16.0,3.0,4.0,1.0,0.0,0.0,296.9,282.02,900.0,1.16025,5.9091077,260.253,50.0,60.5,2.71025,7.3038774,277.17474,50.0,145.5,2.06025,10.992842,326.01074,0.0,64.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,299.4
2025-01-03 17:00:00,17.0,3.0,4.0,1.0,0.0,0.0,299.4,315.0,900.0,0.21025,6.6616282,248.37164,50.0,3.5,1.16025,5.9091077,260.253,50.0,60.5,0.91024995,10.716762,323.3994,0.0,4.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,344.0
2025-01-03 18:00:00,18.0,3.0,4.0,1.0,0.0,0.0,344.0,322.0,900.0,-0.16474998,6.607109,270.58856,50.0,0.0,0.21025,6.6616282,248.37164,50.0,3.5,0.56025004,10.39686,321.4229,0.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,340.2
2025-01-03 19:00:00,19.0,3.0,4.0,1.0,0.0,0.0,340.2,295.0,900.0,-0.41475,7.373963,280.13416,100.0,0.0,-0.16474998,6.607109,270.58856,50.0,0.0,0.21024999,9.934224,316.3303,0.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,294.0
2025-01-03 20:00:00,20.0,3.0,4.0,1.0,0.0,0.0,294.0,261.0,900.0,-0.43975,6.7797036,108.88782,100.0,0.0,-0.41475,7.373963,280.13416,100.0,0.0,-0.21475002,9.9153,315.3753,0.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,279.57
2025-01-03 21:00:00,21.0,3.0,4.0,1.0,0.0,0.0,279.57,192.5,900.0,-0.43975002,5.5751762,284.4278,100.0,0.0,-0.43975,6.7797036,108.88782,100.0,0.0,-0.41474998,9.509791,307.85187,0.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,200.0
2025-01-03 22:00:00,22.0,3.0,4.0,1.0,0.0,0.0,200.0,141.41,900.0,-0.81475,5.511179,284.00455,100.0,0.0,-0.43975002,5.5751762,284.4278,100.0,0.0,-0.56475,9.072813,300.62622,3.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,154.33
2025-01-03 23:00:00,23.0,3.0,4.0,1.0,0.0,0.0,154.33,140.9,900.0,-0.78975004,6.0121245,285.05682,100.0,0.0,-0.81475,5.511179,284.00455,100.0,0.0,-0.78975,8.828984,290.5393,12.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,167.54
2025-01-04 00:00:00,0.0,4.0,5.0,1.0,1.0,0.0,167.54,142.41,900.0,-0.73974997,6.157068,113.637054,100.0,0.0,-0.78975004,6.0121245,285.05682,100.0,0.0,-1.06475,8.754656,289.5955,21.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,156.0
2025-01-04 01:00:00,1.0,4.0,5.0,1.0,1.0,0.0,156.0,142.41,900.0,0.33525,5.7530293,123.26124,100.0,0.0,-0.73974997,6.157068,113.637054,100.0,0.0,-1.13975,9.986247,286.3855,29.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,149.9
2025-01-04 02:00:00,2.0,4.0,5.0,1.0,1.0,0.0,149.9,142.41,900.0,0.51025,6.5234227,128.98795,100.0,0.0,0.33525,5.7530293,123.26124,100.0,0.0,-1.28975,10.875491,286.55945,13.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,145.0
2025-01-04 03:00:00,3.0,4.0,5.0,1.0,1.0,0.0,145.0,125.8,900.0,0.83524996,7.912571,130.53793,100.0,0.0,0.51025,6.5234227,128.98795,100.0,0.0,-1.31475,11.71636,286.60022,1.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,142.23
2025-01-04 04:00:00,4.0,4.0,5.0,1.0,1.0,0.0,142.23,120.8,900.0,1.18525,7.5659084,139.46738,100.0,0.0,0.83524996,7.912571,130.53793,100.0,0.0,-1.2897501,12.175052,286.52875,3.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,138.61
2025-01-04 05:00:00,5.0,4.0,5.0,1.0,1.0,0.0,138.61,121.66,900.0,1.33525,8.480993,144.13513,100.0,0.0,1.18525,7.5659084,139.46738,100.0,0.0,-1.18975,12.392487,286.6701,3.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,127.06
2025-01-04 06:00:00,6.0,4.0,5.0,1.0,1.0,0.0,127.06,127.73,900.0,1.41025,9.558204,140.6549,100.0,0.0,1.33525,8.480993,144.13513,100.0,0.0,-1.13975,11.908943,290.57608,5.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,128.77
2025-01-04 07:00:00,7.0,4.0,5.0,1.0,1.0,0.0,128.77,167.59,900.0,1.48525,9.965418,134.6503,100.0,0.0,1.41025,9.558204,140.6549,100.0,0.0,-1.06475,11.403578,291.78607,7.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,138.25
2025-01-04 08:00:00,8.0,4.0,5.0,1.0,1.0,0.0,138.25,204.97,900.0,1.3852501,10.020303,134.25928,100.0,0.0,1.48525,9.965418,134.6503,100.0,0.0,-0.96475005,11.130762,290.98227,2.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,162.38
2025-01-04 09:00:00,9.0,4.0,5.0,1.0,1.0,0.0,162.38,260.0,900.0,1.3102499,9.183647,126.76152,100.0,0.5,1.3852501,10.020303,134.25928,100.0,0.0,-0.83974993,11.707614,289.41235,0.5,1.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,195.0
2025-01-04 10:00:00,10.0,4.0,5.0,1.0,1.0,0.0,195.0,258.67,900.0,1.98525,8.899012,110.30069,100.0,20.5,1.3102499,9.183647,126.76152,100.0,0.5,0.23525,11.763815,286.1212,0.5,52.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,209.85
2025-01-04 11:00:00,11.0,4.0,5.0,1.0,1.0,0.0,209.85,277.5,900.0,2.76025,10.71926,79.06619,100.0,54.0,1.98525,8.899012,110.30069,100.0,20.5,1.7102499,10.923813,282.4942,0.5,138.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,204.1
2025-01-04 12:00:00,12.0,4.0,5.0,1.0,1.0,0.0,204.1,279.1,900.0,3.56025,11.166588,76.186356,100.0,87.0,2.76025,10.71926,79.06619,100.0,54.0,2.86025,9.125266,277.46402,1.5,201.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,200.62
2025-01-04 13:00:00,13.0,4.0,5.0,1.0,1.0,0.0,200.62,282.4,900.0,2.88525,12.875502,72.51347,100.0,62.5,3.56025,11.166588,76.186356,100.0,87.0,3.21025,8.844711,286.3645,5.5,225.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,188.27
