date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,ftc_BE,ftc_DE_LU,ftc_DK1,ftc_GB,ftc_NO2,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Fossil_Hard_coal_Capacity,Fossil_Hard_coal_Output,Fossil_Hard_coal_Utilization,Nuclear_Capacity,Nuclear_Output,Nuclear_Utilization,Other_Capacity,Other_Output,Other_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,606.03,0.0495527391659852,4012.0,279.93,0.0697731804586241,485.0,486.74,1.0,144.0,97.5,0.6770833333333334,9.4045,29.275326,224.50185,100.0,0.0,8.554501,27.026386,221.76021,100.0,0.0,7.2045,16.29174,224.9999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24
2025-01-01 01:00:00,1.0,1.0,2.0,1.0,0.0,0.0,6.24,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,652.99,0.053392477514309,4012.0,281.85,0.0702517447657029,485.0,486.86,1.0,144.0,96.0,0.6666666666666666,9.6545,29.784426,225.48964,100.0,0.0,9.4045,29.275326,224.50185,100.0,0.0,6.9545,16.024044,218.15727,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16
2025-01-01 02:00:00,2.0,1.0,2.0,1.0,0.0,0.0,4.16,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,617.31,0.0504750613246116,4012.0,280.1,0.06981555333998,485.0,486.98,1.0,144.0,83.0,0.5763888888888888,9.7045,29.533169,225.98767,100.0,0.0,9.6545,29.784426,225.48964,100.0,0.0,5.6545,15.342294,211.07898,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
2025-01-01 03:00:00,3.0,1.0,2.0,1.0,0.0,0.0,3.28,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,646.96,0.0528994276369583,4012.0,272.78,0.0679910269192422,485.0,486.76,1.0,144.0,82.5,0.5729166666666666,9.8545,29.917385,226.2188,100.0,0.0,9.7045,29.533169,225.98767,100.0,0.0,4.9545,16.029099,214.93938,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
2025-01-01 04:00:00,4.0,1.0,2.0,1.0,0.0,0.0,0.68,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,629.69,0.0514873262469337,4012.0,280.53,0.0699227318045862,485.0,486.69,1.0,144.0,83.0,0.5763888888888888,9.804501,30.676666,225.7131,100.0,0.0,9.8545,29.917385,226.2188,100.0,0.0,3.8044999,14.120538,191.0234,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 05:00:00,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,618.78,0.0505952575633687,4012.0,276.38,0.0688883349950149,485.0,486.55,1.0,144.0,83.0,0.5763888888888888,9.7545,30.680893,226.18846,100.0,0.0,9.7545,30.680893,226.18846,100.0,0.0,4.0045004,14.721535,191.99687,100.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
2025-01-01 06:00:00,6.0,1.0,2.0,1.0,0.0,0.0,0.76,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,616.6,0.0504170073589533,4012.0,279.1,0.0695663010967098,485.0,486.36,1.0,144.0,83.5,0.5798611111111112,9.6045,30.551254,225.95474,100.0,0.0,9.7545,30.680893,226.18846,100.0,0.0,4.6045003,17.58481,202.89058,100.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
2025-01-01 07:00:00,7.0,1.0,2.0,1.0,0.0,0.0,0.79,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,618.44,0.0505674570727718,4012.0,276.8,0.0689930209371884,485.0,486.25,1.0,144.0,83.25,0.578125,9.1545,29.810522,222.5529,100.0,0.0,9.6045,30.551254,225.95474,100.0,0.0,5.2545004,20.00512,210.25635,100.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89
2025-01-01 08:00:00,8.0,1.0,2.0,1.0,0.0,0.0,1.89,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,651.4300000000001,0.0532649223221586,4012.0,275.48,0.0686640079760717,485.0,486.21,1.0,144.0,122.75,0.8524305555555556,8.9545,29.207737,218.4944,100.0,0.0,9.1545,29.810522,222.5529,100.0,0.0,5.6045003,21.816414,205.93076,100.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
2025-01-01 09:00:00,9.0,1.0,2.0,1.0,0.0,0.0,7.5,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,655.53,0.0536001635322976,4012.0,278.08,0.0693120638085742,485.0,486.25,1.0,144.0,127.75,0.8871527777777778,8.804501,28.460497,214.69522,100.0,0.0,8.9545,29.207737,218.4944,100.0,0.0,5.6045003,23.105297,207.36346,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32
2025-01-01 10:00:00,10.0,1.0,2.0,1.0,0.0,0.0,27.32,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,631.01,0.0515952575633687,4012.0,277.33,0.0691251246261216,485.0,486.33,1.0,144.0,127.5,0.8854166666666666,8.804501,30.00876,214.7387,100.0,6.0,8.804501,30.00876,214.7387,100.0,6.0,7.5545,24.738707,218.2041,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.49
2025-01-01 11:00:00,11.0,1.0,2.0,1.0,0.0,0.0,37.49,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,726.24,0.0593818479149632,4012.0,278.4,0.0693918245264207,485.0,486.64,1.0,144.0,128.25,0.890625,9.1045,30.902388,213.59753,100.0,16.0,9.1045,30.902388,213.59753,100.0,16.0,8.554501,27.026386,221.76021,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1
2025-01-01 12:00:00,12.0,1.0,2.0,1.0,0.0,0.0,60.1,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,722.28,0.0590580539656582,4012.0,294.35,0.0733673978065802,485.0,486.78,1.0,144.0,126.25,0.8767361111111112,9.6545,34.07091,218.56529,100.0,30.0,9.1045,30.902388,213.59753,100.0,16.0,9.4045,29.275326,224.50185,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.32
2025-01-01 13:00:00,13.0,1.0,2.0,1.0,0.0,0.0,63.32,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,716.41,0.0585780866721177,4012.0,294.18,0.0733250249252243,485.0,486.97,1.0,144.0,126.5,0.8784722222222222,9.804501,37.798286,220.36446,100.0,32.0,9.6545,34.07091,218.56529,100.0,30.0,9.6545,29.784426,225.48964,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2025-01-01 14:00:00,14.0,1.0,2.0,1.0,0.0,0.0,47.0,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,765.76,0.0626132461161079,4012.0,316.43,0.078870887337986,485.0,486.98,1.0,144.0,126.0,0.875,10.1045,35.982895,220.94316,100.0,33.0,9.804501,37.798286,220.36446,100.0,32.0,9.7045,29.533169,225.98767,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1
2025-01-01 15:00:00,15.0,1.0,2.0,1.0,0.0,0.0,50.1,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,763.55,0.0624325429272281,4012.0,311.25,0.0775797607178464,485.0,486.95,1.0,144.0,121.0,0.8402777777777778,9.9045,33.03625,221.24457,100.0,18.0,10.1045,35.982895,220.94316,100.0,33.0,9.8545,29.917385,226.2188,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.64
2025-01-01 16:00:00,16.0,1.0,2.0,1.0,0.0,0.0,27.64,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,1069.19,0.0874235486508585,4012.0,294.25,0.0733424725822532,485.0,486.92,1.0,144.0,124.5,0.8645833333333334,9.3545,32.839027,224.55591,100.0,11.0,9.9045,33.03625,221.24457,100.0,18.0,9.804501,30.676666,225.7131,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.97
2025-01-01 17:00:00,17.0,1.0,2.0,1.0,0.0,0.0,79.97,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,1231.22,0.1006721177432543,4012.0,390.0,0.0972083748753738,485.0,486.8,1.0,144.0,127.25,0.8836805555555556,7.7545004,24.313328,277.23016,100.0,0.0,7.7545004,24.313328,277.23016,100.0,0.0,9.7545,30.680893,226.18846,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2025-01-01 18:00:00,18.0,1.0,2.0,1.0,0.0,0.0,95.0,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,1231.31,0.1006794766966475,4012.0,400.88,0.0999202392821535,485.0,486.63,1.0,144.0,127.0,0.8819444444444444,5.5045004,19.879206,286.3018,100.0,0.0,7.7545004,24.313328,277.23016,100.0,0.0,9.6045,30.551254,225.95474,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2025-01-01 19:00:00,19.0,1.0,2.0,1.0,0.0,0.0,95.0,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,846.9200000000001,0.0692493867538839,4012.0,390.68,0.0973778664007976,485.0,486.52,1.0,144.0,127.25,0.8836805555555556,4.1545,19.0392,254.64981,100.0,0.0,5.5045004,19.879206,286.3018,100.0,0.0,9.1545,29.810522,222.5529,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.49
2025-01-01 20:00:00,20.0,1.0,2.0,1.0,0.0,0.0,81.49,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,838.0799999999999,0.0685265739983646,4012.0,299.4,0.0746261216350947,485.0,486.6,1.0,144.0,128.75,0.8940972222222222,4.3545003,20.837282,238.78166,100.0,0.0,4.1545,19.0392,254.64981,100.0,0.0,8.9545,29.207737,218.4944,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.96
2025-01-01 21:00:00,21.0,1.0,2.0,1.0,0.0,0.0,68.96,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,950.73,0.0777375306623058,4012.0,276.33,0.0688758723828514,485.0,486.43,1.0,144.0,128.75,0.8940972222222222,5.1545,22.017466,235.6603,100.0,0.0,4.3545003,20.837282,238.78166,100.0,0.0,8.804501,28.460497,214.69522,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.37
2025-01-01 22:00:00,22.0,1.0,2.0,1.0,0.0,0.0,46.37,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,921.47,0.0753450531479967,4012.0,296.9,0.0740029910269192,485.0,486.49,1.0,144.0,129.0,0.8958333333333334,5.8545003,22.543158,244.45802,100.0,0.0,5.8545003,22.543158,244.45802,100.0,0.0,8.804501,30.00876,214.7387,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2025-01-01 23:00:00,23.0,1.0,2.0,1.0,0.0,0.0,38.0,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,1289.47,0.1054349959116925,4012.0,387.0,0.0964606181455633,485.0,486.6,1.0,144.0,128.75,0.8940972222222222,6.6045003,23.408997,257.56677,100.0,0.0,5.8545003,22.543158,244.45802,100.0,0.0,9.1045,30.902388,213.59753,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.94
2025-01-02 00:00:00,0.0,2.0,3.0,1.0,0.0,0.0,101.94,6.24,619.0,1081.0,700.0,0.0,640.0,12230.0,2430.77,0.1987547015535568,4012.0,300.58,0.0749202392821535,485.0,486.74,1.0,144.0,127.75,0.8871527777777778,6.9045,20.886982,271.4814,90.0,0.0,6.6045003,23.408997,257.56677,100.0,0.0,9.1045,30.902388,213.59753,100.0,16.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,146.95
2025-01-02 01:00:00,1.0,2.0,3.0,1.0,0.0,0.0,146.95,4.16,619.0,1081.0,700.0,0.0,640.0,12230.0,2747.54,0.2246557645134914,4012.0,498.35,0.1242148554336989,485.0,486.96,1.0,144.0,128.0,0.8888888888888888,6.2045,12.74954,300.5475,43.0,0.0,6.9045,20.886982,271.4814,90.0,0.0,9.6545,34.07091,218.56529,100.0,30.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,148.44
2025-01-02 02:00:00,2.0,2.0,3.0,1.0,0.0,0.0,148.44,3.28,619.0,1081.0,700.0,0.0,640.0,12230.0,2646.33,0.2163802125919869,4012.0,589.93,0.1470413758723828,485.0,487.06,1.0,144.0,127.0,0.8819444444444444,5.6545,10.1887,302.00534,100.0,0.0,6.2045,12.74954,300.5475,43.0,0.0,9.6545,34.07091,218.56529,100.0,30.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,138.0
2025-01-02 03:00:00,3.0,2.0,3.0,1.0,0.0,0.0,138.0,0.68,619.0,1081.0,700.0,0.0,640.0,12230.0,2990.03,0.244483237939493,4012.0,624.25,0.1555957128614157,485.0,487.3,1.0,144.0,125.75,0.8732638888888888,5.2545004,8.587338,303.02386,46.0,0.0,5.6545,10.1887,302.00534,100.0,0.0,9.804501,37.798286,220.36446,100.0,32.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,100.1
2025-01-02 04:00:00,4.0,2.0,3.0,1.0,0.0,0.0,100.1,0.0,619.0,1081.0,700.0,0.0,640.0,12230.0,3569.84,0.291892068683565,4012.0,670.5300000000001,0.1671311066799601,485.0,486.97,1.0,144.0,125.25,0.8697916666666666,4.9545,7.7983837,288.85324,23.0,0.0,5.2545004,8.587338,303.02386,46.0,0.0,9.804501,37.798286,220.36446,100.0,32.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,107.47
2025-01-02 05:00:00,5.0,2.0,3.0,1.0,0.0,0.0,107.47,0.76,619.0,1081.0,700.0,0.0,640.0,12230.0,4581.25,0.374591169255928,4012.0,887.1899999999999,0.2211340977068793,485.0,486.79,1.0,144.0,125.25,0.8697916666666666,4.1545,8.427383,289.9832,33.0,0.0,4.9545,7.7983837,288.85324,23.0,0.0,10.1045,35.982895,220.94316,100.0,33.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,154.68
2025-01-02 06:00:00,6.0,2.0,3.0,1.0,0.0,0.0,154.68,0.79,619.0,1081.0,700.0,0.0,640.0,12230.0,5559.17,0.4545519215044971,4012.0,1101.15,0.2744641076769691,485.0,486.52,1.0,144.0,125.75,0.8732638888888888,3.6545,4.86,270.0,44.0,0.0,4.1545,8.427383,289.9832,33.0,0.0,10.1045,35.982895,220.94316,100.0,33.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,174.7
2025-01-02 07:00:00,7.0,2.0,3.0,1.0,0.0,0.0,174.7,1.89,619.0,1081.0,700.0,0.0,640.0,12230.0,5828.52,0.4765756336876533,4012.0,1374.32,0.3425523429710867,485.0,486.3,1.0,144.0,125.5,0.8715277777777778,3.1545,5.95906,295.01685,31.0,0.0,3.6545,4.86,270.0,44.0,0.0,9.9045,33.03625,221.24457,100.0,18.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,175.07
2025-01-02 08:00:00,8.0,2.0,3.0,1.0,0.0,0.0,175.07,7.5,619.0,1081.0,700.0,0.0,640.0,12230.0,6034.87,0.4934480784955029,4012.0,1758.63,0.4383424725822533,485.0,486.25,1.0,144.0,125.75,0.8732638888888888,2.5544999,5.904439,307.56866,43.0,0.0,3.1545,5.95906,295.01685,31.0,0.0,9.9045,33.03625,221.24457,100.0,18.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,165.37
2025-01-02 09:00:00,9.0,2.0,3.0,1.0,0.0,0.0,165.37,27.32,619.0,1081.0,700.0,0.0,640.0,12230.0,5801.94,0.4744022894521668,4012.0,1894.99,0.4723305084745762,485.0,486.36,1.0,144.0,125.25,0.8697916666666666,2.3545,6.889557,289.85532,54.0,0.0,2.5544999,5.904439,307.56866,43.0,0.0,9.3545,32.839027,224.55591,100.0,11.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,136.0
2025-01-02 10:00:00,10.0,2.0,3.0,1.0,0.0,0.0,136.0,37.49,619.0,1081.0,700.0,0.0,640.0,12230.0,5304.4,0.4337203597710548,4012.0,1883.44,0.4694516450648056,485.0,486.27,1.0,144.0,127.0,0.8819444444444444,3.3545,5.9834766,263.08887,26.0,32.0,2.3545,6.889557,289.85532,54.0,0.0,9.3545,32.839027,224.55591,100.0,11.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,111.93
2025-01-02 11:00:00,11.0,2.0,3.0,1.0,0.0,0.0,111.93,60.1,619.0,1081.0,700.0,0.0,640.0,12230.0,5020.86,0.4105363859362224,4012.0,1892.4,0.4716849451645065,485.0,486.38,1.0,144.0,106.75,0.7413194444444444,4.3045,8.694204,297.09546,52.0,107.0,3.3545,5.9834766,263.08887,26.0,32.0,7.7545004,24.313328,277.23016,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,101.52
2025-01-02 12:00:00,12.0,2.0,3.0,1.0,0.0,0.0,101.52,63.32,619.0,1081.0,700.0,0.0,640.0,12230.0,5253.13,0.4295282093213409,4012.0,1901.05,0.4738409770687936,485.0,486.51,1.0,144.0,118.5,0.8229166666666666,5.1545,9.741642,297.5119,48.0,151.0,4.3045,8.694204,297.09546,52.0,107.0,7.7545004,24.313328,277.23016,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,105.6
2025-01-02 13:00:00,13.0,2.0,3.0,1.0,0.0,0.0,105.6,47.0,619.0,1081.0,700.0,0.0,640.0,12230.0,5926.92,0.4846214227309894,4012.0,1905.54,0.4749601196410767,485.0,486.75,1.0,144.0,127.5,0.8854166666666666,5.5545,9.080639,309.3693,13.0,177.0,5.1545,9.741642,297.5119,48.0,151.0,5.5045004,19.879206,286.3018,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,118.95
2025-01-02 14:00:00,14.0,2.0,3.0,1.0,0.0,0.0,118.95,50.1,619.0,1081.0,700.0,0.0,640.0,12230.0,5991.25,0.4898814390842191,4012.0,1913.66,0.4769840478564307,485.0,486.95,1.0,144.0,128.75,0.8940972222222222,5.8045,13.246826,312.7974,69.0,179.0,5.5545,9.080639,309.3693,13.0,177.0,5.5045004,19.879206,286.3018,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,130.11
2025-01-02 15:00:00,15.0,2.0,3.0,1.0,0.0,0.0,130.11,27.64,619.0,1081.0,700.0,0.0,640.0,12230.0,6180.34,0.5053426001635323,4012.0,1900.87,0.4737961116650049,485.0,486.71,1.0,144.0,129.0,0.8958333333333334,5.4045,12.599998,306.86996,41.0,135.0,5.8045,13.246826,312.7974,69.0,179.0,4.1545,19.0392,254.64981,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,138.81
2025-01-02 16:00:00,16.0,2.0,3.0,1.0,0.0,0.0,138.81,79.97,619.0,1081.0,700.0,0.0,640.0,12230.0,6161.61,0.5038111201962387,4012.0,1899.59,0.4734770687936191,485.0,486.18,1.0,144.0,129.0,0.8958333333333334,4.4045,10.144082,297.47433,30.0,74.0,5.4045,12.599998,306.86996,41.0,135.0,4.1545,19.0392,254.64981,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,153.0
2025-01-02 17:00:00,17.0,2.0,3.0,1.0,0.0,0.0,153.0,95.0,619.0,1081.0,700.0,0.0,640.0,12230.0,5991.53,0.4899043336058871,4012.0,1954.92,0.4872681954137587,485.0,486.3,1.0,144.0,129.25,0.8975694444444444,3.5045,10.546525,297.43964,43.0,9.0,4.4045,10.144082,297.47433,30.0,74.0,4.3545003,20.837282,238.78166,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,152.99
2025-01-02 18:00:00,18.0,2.0,3.0,1.0,0.0,0.0,152.99,95.0,619.0,1081.0,700.0,0.0,640.0,12230.0,5446.1900000000005,0.4453139820114473,4012.0,1904.76,0.474765702891326,485.0,486.25,1.0,144.0,129.0,0.8958333333333334,3.6545,9.178235,295.5599,30.0,0.0,3.5045,10.546525,297.43964,43.0,9.0,4.3545003,20.837282,238.78166,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,128.0
2025-01-02 19:00:00,19.0,2.0,3.0,1.0,0.0,0.0,128.0,81.49,619.0,1081.0,700.0,0.0,640.0,12230.0,5128.78,0.4193605887162714,4012.0,1899.06,0.4733449651046859,485.0,485.92,1.0,144.0,129.0,0.8958333333333334,3.2045,9.901636,297.0308,43.0,0.0,3.6545,9.178235,295.5599,30.0,0.0,5.1545,22.017466,235.6603,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,129.17
2025-01-02 20:00:00,20.0,2.0,3.0,1.0,0.0,0.0,129.17,68.96,619.0,1081.0,700.0,0.0,640.0,12230.0,4214.11,0.3445715453802125,4012.0,1900.58,0.4737238285144566,485.0,485.8,1.0,144.0,128.75,0.8940972222222222,3.4045,11.9466305,300.81564,49.0,0.0,3.2045,9.901636,297.0308,43.0,0.0,5.1545,22.017466,235.6603,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,120.0
2025-01-02 21:00:00,21.0,2.0,3.0,1.0,0.0,0.0,120.0,46.37,619.0,1081.0,700.0,0.0,640.0,12230.0,3700.29,0.3025584627964023,4012.0,1899.62,0.4734845463609172,485.0,485.81,1.0,144.0,128.25,0.890625,3.2045,12.383424,302.53503,63.0,0.0,3.4045,11.9466305,300.81564,49.0,0.0,5.8545003,22.543158,244.45802,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,119.9
2025-01-02 22:00:00,22.0,2.0,3.0,1.0,0.0,0.0,119.9,38.0,619.0,1081.0,700.0,0.0,640.0,12230.0,3143.76,0.2570531479967293,4012.0,1905.04,0.4748354935194416,485.0,485.85,1.0,144.0,128.0,0.8888888888888888,3.0045,10.759423,287.52567,53.0,0.0,3.2045,12.383424,302.53503,63.0,0.0,5.8545003,22.543158,244.45802,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,116.07
2025-01-02 23:00:00,23.0,2.0,3.0,1.0,0.0,0.0,116.07,101.94,619.0,1081.0,700.0,0.0,640.0,12230.0,1871.99,0.1530654129190515,4012.0,1914.14,0.4771036889332004,485.0,486.3,1.0,144.0,128.5,0.8923611111111112,2.5045,10.30883,294.77512,70.0,0.0,3.0045,10.759423,287.52567,53.0,0.0,6.6045003,23.408997,257.56677,100.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,114.32
2025-01-03 00:00:00,0.0,3.0,4.0,1.0,0.0,0.0,114.32,146.95,619.0,1081.0,700.0,0.0,640.0,12230.0,1615.01,0.1320531479967293,4012.0,1876.37,0.4676894317048853,485.0,486.48,1.0,144.0,129.0,0.8958333333333334,2.4545,10.685391,302.61923,61.0,0.0,2.5045,10.30883,294.77512,70.0,0.0,6.9045,20.886982,271.4814,90.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,115.0
2025-01-03 01:00:00,1.0,3.0,4.0,1.0,0.0,0.0,115.0,148.44,619.0,1081.0,700.0,0.0,640.0,12230.0,1543.73,0.1262248569092395,4012.0,1608.02,0.40080259222333,485.0,486.64,1.0,144.0,129.0,0.8958333333333334,2.3044999,8.027677,289.6539,49.0,0.0,2.4545,10.685391,302.61923,61.0,0.0,6.2045,12.74954,300.5475,43.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,103.0
2025-01-03 02:00:00,2.0,3.0,4.0,1.0,0.0,0.0,103.0,138.0,619.0,1081.0,700.0,0.0,640.0,12230.0,1459.48,0.1193360588716271,4012.0,1098.91,0.2739057826520438,485.0,486.9,1.0,144.0,128.5,0.8923611111111112,1.9045,8.099999,270.0,54.0,0.0,2.3044999,8.027677,289.6539,49.0,0.0,5.6545,10.1887,302.00534,100.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,98.0
2025-01-03 03:00:00,3.0,3.0,4.0,1.0,0.0,0.0,98.0,100.1,619.0,1081.0,700.0,0.0,640.0,12230.0,1400.34,0.114500408830744,4012.0,874.15,0.2178838484546361,485.0,487.1,1.0,144.0,127.25,0.8836805555555556,2.4545,10.316686,276.0089,49.0,0.0,1.9045,8.099999,270.0,54.0,0.0,5.2545004,8.587338,303.02386,46.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,78.15
2025-01-03 04:00:00,4.0,3.0,4.0,1.0,0.0,0.0,78.15,107.47,619.0,1081.0,700.0,0.0,640.0,12230.0,1514.64,0.1238462796402289,4012.0,1021.67,0.2546535393818545,485.0,486.89,1.0,144.0,125.5,0.8715277777777778,2.7045,12.32047,281.8024,31.0,0.0,2.4545,10.316686,276.0089,49.0,0.0,4.9545,7.7983837,288.85324,23.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,71.0
2025-01-03 05:00:00,5.0,3.0,4.0,1.0,0.0,0.0,71.0,154.68,619.0,1081.0,700.0,0.0,640.0,12230.0,1567.36,0.1281569910057236,4012.0,1391.85,0.3469217347956131,485.0,486.8,1.0,144.0,97.5,0.6770833333333334,2.6545,13.397612,276.17007,32.0,0.0,2.7045,12.32047,281.8024,31.0,0.0,4.1545,8.427383,289.9832,33.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,68.96
2025-01-03 06:00:00,6.0,3.0,4.0,1.0,0.0,0.0,68.96,174.7,619.0,1081.0,700.0,0.0,640.0,12230.0,1726.03,0.141130825838103,4012.0,1637.69,0.4081979062811565,485.0,486.58,1.0,144.0,105.25,0.7309027777777778,2.6545,17.462782,284.32275,30.0,0.0,2.6545,13.397612,276.17007,32.0,0.0,3.6545,4.86,270.0,44.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,86.0
2025-01-03 07:00:00,7.0,3.0,4.0,1.0,0.0,0.0,86.0,175.07,619.0,1081.0,700.0,0.0,640.0,12230.0,2203.99,0.1802117743254292,4012.0,1868.26,0.4656679960119641,485.0,486.37,1.0,144.0,124.0,0.8611111111111112,3.0544999,18.511143,283.49576,19.0,0.0,2.6545,17.462782,284.32275,30.0,0.0,3.1545,5.95906,295.01685,31.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,112.64
