date,hour,day_x,weekday_x,month_x,weekend_x,season_x,ftc_IT-CSOUTH,ftc_IT-SACOAC,ftc_IT-SACODC,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-01 00:00:00,0,1,2,1,0,0,870.0,125.0,150.0,9.999,7.9400444,84.77786,50.0,0.0,10.249,7.942211,88.864746,53.5,0.0,9.224,6.953293,83.82417,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 01:00:00,1,1,2,1,0,0,870.0,125.0,150.0,9.724,6.232211,84.08821,64.0,0.0,9.999,7.9400444,84.77786,50.0,0.0,8.499,7.472185,74.415146,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 02:00:00,2,1,2,1,0,0,870.0,125.0,150.0,9.073999,6.873282,231.09358,73.5,0.0,9.724,6.232211,84.08821,64.0,0.0,8.198999,8.651791,241.55916,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 03:00:00,3,1,2,1,0,0,870.0,125.0,150.0,8.874,6.326551,221.67386,83.0,0.0,9.073999,6.873282,231.09358,73.5,0.0,7.898999,8.455493,234.84744,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 04:00:00,4,1,2,1,0,0,870.0,125.0,150.0,8.948999,9.228982,227.82039,74.0,0.0,8.874,6.326551,221.67386,83.0,0.0,7.8739996,7.886729,231.57637,70.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 05:00:00,5,1,2,1,0,0,900.0,125.0,150.0,8.874,8.98762,224.08992,76.0,0.0,8.874,8.98762,224.08992,76.0,0.0,12.174,6.774914,261.87967,25.5,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 06:00:00,6,1,2,1,0,0,900.0,100.0,150.0,8.874,8.498492,222.50026,74.5,0.0,8.874,8.98762,224.08992,76.0,0.0,12.974,6.2631044,274.5519,18.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 07:00:00,7,1,2,1,0,0,900.0,100.0,150.0,8.899,9.034445,228.66069,80.0,0.0,8.874,8.498492,222.50026,74.5,0.0,13.999001,5.8488026,245.38322,22.5,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 08:00:00,8,1,2,1,0,0,900.0,100.0,150.0,9.049,9.511176,224.75198,77.0,0.5,8.899,9.034445,228.66069,80.0,0.0,13.774,9.830805,241.54463,7.5,186.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 09:00:00,9,1,2,1,0,0,900.0,100.0,150.0,9.849,9.245299,215.66617,47.5,50.0,9.049,9.511176,224.75198,77.0,0.5,12.174,9.226051,88.58458,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 10:00:00,10,1,2,1,0,0,900.0,100.0,150.0,11.274,5.7379036,192.75691,42.5,151.5,11.274,5.7379036,192.75691,42.5,151.5,10.799,7.709933,94.802826,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 11:00:00,11,1,2,1,0,0,900.0,100.0,150.0,12.799,4.0212274,138.8826,15.0,259.5,12.799,4.0212274,138.8826,15.0,259.5,10.249,7.942211,88.864746,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 12:00:00,12,1,2,1,0,0,900.0,100.0,150.0,13.874001,5.5335064,116.464806,4.5,354.5,12.799,4.0212274,138.8826,15.0,259.5,9.999,7.9400444,84.77786,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 13:00:00,13,1,2,1,0,0,900.0,100.0,150.0,14.449,7.1849837,113.54128,10.5,407.0,13.874001,5.5335064,116.464806,4.5,354.5,9.724,6.232211,84.08821,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 14:00:00,14,1,2,1,0,0,900.0,100.0,150.0,14.624001,6.3242707,70.170685,14.5,359.0,14.449,7.1849837,113.54128,10.5,407.0,9.073999,6.873282,231.09358,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 15:00:00,15,1,2,1,0,0,900.0,100.0,150.0,14.524,8.122627,236.38779,8.5,309.0,14.624001,6.3242707,70.170685,14.5,359.0,8.874,6.326551,221.67386,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 16:00:00,16,1,2,1,0,0,900.0,100.0,150.0,14.099,8.512433,239.30035,11.0,190.0,14.524,8.122627,236.38779,8.5,309.0,8.948999,9.228982,227.82039,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 17:00:00,17,1,2,1,0,0,900.0,100.0,150.0,12.948999,7.62171,60.84252,7.0,60.5,12.948999,7.62171,60.84252,7.0,60.5,8.874,8.98762,224.08992,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 18:00:00,18,1,2,1,0,0,900.0,100.0,150.0,12.424,8.3838625,81.99602,2.5,0.0,12.948999,7.62171,60.84252,7.0,60.5,8.874,8.498492,222.50026,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 19:00:00,19,1,2,1,0,0,900.0,100.0,150.0,12.124001,7.474887,90.09653,8.0,0.0,12.424,8.3838625,81.99602,2.5,0.0,8.899,9.034445,228.66069,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 20:00:00,20,1,2,1,0,0,900.0,100.0,150.0,11.749001,6.716985,89.7109,8.5,0.0,12.124001,7.474887,90.09653,8.0,0.0,9.049,9.511176,224.75198,77.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 21:00:00,21,1,2,1,0,0,870.0,100.0,150.0,11.099,6.493319,93.089096,8.0,0.0,11.749001,6.716985,89.7109,8.5,0.0,9.849,9.245299,215.66617,47.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 22:00:00,22,1,2,1,0,0,870.0,125.0,150.0,10.149,7.077787,87.90753,11.0,0.0,10.149,7.077787,87.90753,11.0,0.0,11.274,5.7379036,192.75691,42.5,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-01 23:00:00,23,1,2,1,0,0,870.0,125.0,150.0,9.698999,7.1758504,79.20795,15.0,0.0,10.149,7.077787,87.90753,11.0,0.0,12.799,4.0212274,138.8826,15.0,259.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-02 00:00:00,0,2,3,1,0,0,870.0,125.0,150.0,9.274,7.1137958,70.69301,14.5,0.0,9.698999,7.1758504,79.20795,15.0,0.0,12.799,4.0212274,138.8826,15.0,259.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 01:00:00,1,2,3,1,0,0,870.0,125.0,150.0,9.024,6.862379,62.406693,9.5,0.0,9.274,7.1137958,70.69301,14.5,0.0,13.874001,5.5335064,116.464806,4.5,354.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 02:00:00,2,2,3,1,0,0,870.0,125.0,150.0,9.149,7.1222954,236.7733,28.0,0.0,9.024,6.862379,62.406693,9.5,0.0,13.874001,5.5335064,116.464806,4.5,354.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 03:00:00,3,2,3,1,0,0,870.0,125.0,150.0,9.223999,7.321507,230.44786,25.0,0.0,9.149,7.1222954,236.7733,28.0,0.0,14.449,7.1849837,113.54128,10.5,407.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 04:00:00,4,2,3,1,0,0,870.0,125.0,150.0,8.924,7.469274,229.54292,30.0,0.0,9.223999,7.321507,230.44786,25.0,0.0,14.449,7.1849837,113.54128,10.5,407.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 05:00:00,5,2,3,1,0,0,900.0,125.0,150.0,8.724,8.24872,230.40234,30.5,0.0,8.924,7.469274,229.54292,30.0,0.0,14.624001,6.3242707,70.170685,14.5,359.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 06:00:00,6,2,3,1,0,0,900.0,125.0,150.0,8.724,9.242275,233.67099,35.5,0.0,8.724,8.24872,230.40234,30.5,0.0,14.624001,6.3242707,70.170685,14.5,359.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 07:00:00,7,2,3,1,0,0,900.0,100.0,150.0,8.823999,9.505774,234.09816,41.5,0.0,8.724,9.242275,233.67099,35.5,0.0,14.524,8.122627,236.38779,8.5,309.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 08:00:00,8,2,3,1,0,0,900.0,100.0,150.0,8.549,10.17708,234.60896,40.0,0.5,8.823999,9.505774,234.09816,41.5,0.0,14.524,8.122627,236.38779,8.5,309.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 09:00:00,9,2,3,1,0,0,900.0,100.0,150.0,9.599,10.554417,235.68231,25.0,51.0,8.549,10.17708,234.60896,40.0,0.5,14.099,8.512433,239.30035,11.0,190.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 10:00:00,10,2,3,1,0,0,900.0,100.0,150.0,10.874001,10.030182,238.95743,25.5,161.5,9.599,10.554417,235.68231,25.0,51.0,14.099,8.512433,239.30035,11.0,190.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 11:00:00,11,2,3,1,0,0,900.0,100.0,150.0,12.198999,8.469732,254.0274,13.5,276.0,10.874001,10.030182,238.95743,25.5,161.5,12.948999,7.62171,60.84252,7.0,60.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 12:00:00,12,2,3,1,0,0,900.0,100.0,150.0,13.124001,8.5389,269.5086,21.5,362.5,12.198999,8.469732,254.0274,13.5,276.0,12.948999,7.62171,60.84252,7.0,60.5,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 13:00:00,13,2,3,1,0,0,900.0,100.0,150.0,13.649,9.269657,285.01663,11.5,395.5,13.124001,8.5389,269.5086,21.5,362.5,12.424,8.3838625,81.99602,2.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 14:00:00,14,2,3,1,0,0,900.0,100.0,150.0,13.899,9.448139,196.31895,20.0,376.0,13.649,9.269657,285.01663,11.5,395.5,12.424,8.3838625,81.99602,2.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 15:00:00,15,2,3,1,0,0,900.0,100.0,150.0,13.549,11.261743,189.52315,11.0,283.5,13.899,9.448139,196.31895,20.0,376.0,12.124001,7.474887,90.09653,8.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 16:00:00,16,2,3,1,0,0,900.0,100.0,150.0,13.249001,10.306631,188.15475,9.0,184.5,13.549,11.261743,189.52315,11.0,283.5,12.124001,7.474887,90.09653,8.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 17:00:00,17,2,3,1,0,0,900.0,100.0,150.0,12.649,9.238068,189.39613,21.5,58.5,13.249001,10.306631,188.15475,9.0,184.5,11.749001,6.716985,89.7109,8.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 18:00:00,18,2,3,1,0,0,900.0,100.0,150.0,12.499001,10.43513,187.73547,21.5,0.0,12.649,9.238068,189.39613,21.5,58.5,11.749001,6.716985,89.7109,8.5,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 19:00:00,19,2,3,1,0,0,900.0,100.0,150.0,12.549,9.630886,200.05054,29.0,0.0,12.499001,10.43513,187.73547,21.5,0.0,11.099,6.493319,93.089096,8.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 20:00:00,20,2,3,1,0,0,900.0,100.0,150.0,12.549,11.0172,222.62056,46.0,0.0,12.549,9.630886,200.05054,29.0,0.0,11.099,6.493319,93.089096,8.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 21:00:00,21,2,3,1,0,0,870.0,100.0,150.0,12.374001,11.870623,242.99146,43.5,0.0,12.549,11.0172,222.62056,46.0,0.0,10.149,7.077787,87.90753,11.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 22:00:00,22,2,3,1,0,0,870.0,125.0,150.0,12.024,13.946167,271.24783,33.0,0.0,12.374001,11.870623,242.99146,43.5,0.0,10.149,7.077787,87.90753,11.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-02 23:00:00,23,2,3,1,0,0,870.0,125.0,150.0,11.524,14.223246,285.37717,43.5,0.0,12.024,13.946167,271.24783,33.0,0.0,9.698999,7.1758504,79.20795,15.0,0.0,50.273,0.0,114.5,0.0,73.97859900000002,0.0,73.74,0.0,0
2025-01-03 00:00:00,0,3,4,1,0,0,870.0,125.0,150.0,11.249,13.220251,113.97518,49.5,0.0,11.524,14.223246,285.37717,43.5,0.0,9.274,7.1137958,70.69301,14.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 01:00:00,1,3,4,1,0,0,870.0,125.0,150.0,11.049,13.775859,112.54342,35.5,0.0,11.249,13.220251,113.97518,49.5,0.0,9.024,6.862379,62.406693,9.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 02:00:00,2,3,4,1,0,0,870.0,125.0,150.0,10.849,15.90344,289.74536,49.5,0.0,11.049,13.775859,112.54342,35.5,0.0,9.149,7.1222954,236.7733,28.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 03:00:00,3,3,4,1,0,0,870.0,125.0,150.0,10.649,12.811153,284.0882,55.0,0.0,10.849,15.90344,289.74536,49.5,0.0,9.223999,7.321507,230.44786,25.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 04:00:00,4,3,4,1,0,0,870.0,125.0,150.0,10.724,13.681691,292.5,63.5,0.0,10.649,12.811153,284.0882,55.0,0.0,8.924,7.469274,229.54292,30.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 05:00:00,5,3,4,1,0,0,900.0,125.0,150.0,10.724,13.938574,291.15247,54.0,0.0,10.724,13.681691,292.5,63.5,0.0,8.724,8.24872,230.40234,30.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 06:00:00,6,3,4,1,0,0,900.0,125.0,150.0,10.724,13.501527,287.26782,75.0,0.0,10.724,13.938574,291.15247,54.0,0.0,8.724,9.242275,233.67099,35.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 07:00:00,7,3,4,1,0,0,900.0,100.0,150.0,10.899,12.547737,287.57288,80.5,0.0,10.724,13.501527,287.26782,75.0,0.0,8.823999,9.505774,234.09816,41.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 08:00:00,8,3,4,1,0,0,900.0,100.0,150.0,10.899,11.85735,288.50873,81.0,0.5,10.899,12.547737,287.57288,80.5,0.0,8.549,10.17708,234.60896,40.0,0.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 09:00:00,9,3,4,1,0,0,900.0,100.0,150.0,11.549,11.320543,293.88513,84.0,53.5,10.899,11.85735,288.50873,81.0,0.5,9.599,10.554417,235.68231,25.0,51.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 10:00:00,10,3,4,1,0,0,900.0,100.0,150.0,12.624001,12.283313,140.62183,93.5,174.0,11.549,11.320543,293.88513,84.0,53.5,10.874001,10.030182,238.95743,25.5,161.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 11:00:00,11,3,4,1,0,0,900.0,100.0,150.0,13.499001,13.407583,150.23724,87.0,285.5,12.624001,12.283313,140.62183,93.5,174.0,12.198999,8.469732,254.0274,13.5,276.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 12:00:00,12,3,4,1,0,0,900.0,100.0,150.0,14.174,11.705972,292.76776,58.5,318.0,13.499001,13.407583,150.23724,87.0,285.5,13.124001,8.5389,269.5086,21.5,362.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 13:00:00,13,3,4,1,0,0,900.0,100.0,150.0,14.749001,17.269753,277.30957,40.0,358.5,14.174,11.705972,292.76776,58.5,318.0,13.649,9.269657,285.01663,11.5,395.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 14:00:00,14,3,4,1,0,0,900.0,100.0,150.0,15.073999,23.976387,276.74817,68.0,317.5,14.749001,17.269753,277.30957,40.0,358.5,13.899,9.448139,196.31895,20.0,376.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 15:00:00,15,3,4,1,0,0,900.0,100.0,150.0,14.974001,23.239195,275.9394,51.0,247.0,15.073999,23.976387,276.74817,68.0,317.5,13.549,11.261743,189.52315,11.0,283.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 16:00:00,16,3,4,1,0,0,900.0,100.0,150.0,14.599,21.78294,277.59235,70.0,156.0,14.974001,23.239195,275.9394,51.0,247.0,13.249001,10.306631,188.15475,9.0,184.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 17:00:00,17,3,4,1,0,0,900.0,100.0,150.0,13.823999,19.364828,273.88928,69.5,49.0,14.599,21.78294,277.59235,70.0,156.0,12.649,9.238068,189.39613,21.5,58.5,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 18:00:00,18,3,4,1,0,0,900.0,100.0,150.0,13.299,18.50054,274.52295,61.5,0.0,13.823999,19.364828,273.88928,69.5,49.0,12.499001,10.43513,187.73547,21.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 19:00:00,19,3,4,1,0,0,900.0,100.0,150.0,13.124001,19.268307,271.3999,55.0,0.0,13.299,18.50054,274.52295,61.5,0.0,12.549,9.630886,200.05054,29.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 20:00:00,20,3,4,1,0,0,900.0,100.0,150.0,12.899,19.748924,272.5058,62.0,0.0,13.124001,19.268307,271.3999,55.0,0.0,12.549,11.0172,222.62056,46.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 21:00:00,21,3,4,1,0,0,870.0,100.0,150.0,12.749001,19.292454,283.15335,80.0,0.0,12.899,19.748924,272.5058,62.0,0.0,12.374001,11.870623,242.99146,43.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 22:00:00,22,3,4,1,0,0,870.0,125.0,150.0,12.649,19.464512,295.77103,68.5,0.0,12.749001,19.292454,283.15335,80.0,0.0,12.024,13.946167,271.24783,33.0,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-03 23:00:00,23,3,4,1,0,0,870.0,125.0,150.0,12.549,19.478575,299.43997,92.0,0.0,12.649,19.464512,295.77103,68.5,0.0,11.524,14.223246,285.37717,43.5,0.0,49.622,50.273,113.2,114.5,74.222351,73.97859900000002,74.45,73.74,0
2025-01-04 00:00:00,0,4,5,1,1,0,870.0,125.0,150.0,12.174,19.246103,292.93375,96.5,0.0,12.549,19.478575,299.43997,92.0,0.0,11.249,13.220251,113.97518,49.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 01:00:00,1,4,5,1,1,0,870.0,125.0,150.0,11.674,18.139435,283.71185,97.0,0.0,12.174,19.246103,292.93375,96.5,0.0,11.049,13.775859,112.54342,35.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 02:00:00,2,4,5,1,1,0,870.0,125.0,150.0,11.448999,14.674616,287.05975,65.5,0.0,11.674,18.139435,283.71185,97.0,0.0,10.849,15.90344,289.74536,49.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 03:00:00,3,4,5,1,1,0,870.0,125.0,150.0,11.049,13.234524,281.76764,51.5,0.0,11.448999,14.674616,287.05975,65.5,0.0,10.649,12.811153,284.0882,55.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 04:00:00,4,4,5,1,1,0,870.0,125.0,150.0,10.974,12.101644,276.53766,29.5,0.0,11.049,13.234524,281.76764,51.5,0.0,10.724,13.681691,292.5,63.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 05:00:00,5,4,5,1,1,0,900.0,125.0,150.0,10.999,11.738653,277.47235,29.5,0.0,10.974,12.101644,276.53766,29.5,0.0,10.724,13.938574,291.15247,54.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 06:00:00,6,4,5,1,1,0,900.0,125.0,150.0,10.899,12.35564,275.9759,18.5,0.0,10.999,11.738653,277.47235,29.5,0.0,10.724,13.501527,287.26782,75.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 07:00:00,7,4,5,1,1,0,900.0,100.0,150.0,10.624001,11.3164015,275.3254,14.5,0.0,10.899,12.35564,275.9759,18.5,0.0,10.899,12.547737,287.57288,80.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 08:00:00,8,4,5,1,1,0,900.0,100.0,150.0,10.299,12.250207,272.5682,20.0,0.5,10.624001,11.3164015,275.3254,14.5,0.0,10.899,11.85735,288.50873,81.0,0.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 09:00:00,9,4,5,1,1,0,900.0,100.0,150.0,10.749,13.414862,270.13278,16.5,66.5,10.299,12.250207,272.5682,20.0,0.5,11.549,11.320543,293.88513,84.0,53.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 10:00:00,10,4,5,1,1,0,900.0,100.0,150.0,12.024,13.59828,284.57416,9.5,200.5,10.749,13.414862,270.13278,16.5,66.5,12.624001,12.283313,140.62183,93.5,174.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 11:00:00,11,4,5,1,1,0,900.0,100.0,150.0,12.874001,14.849913,301.35287,11.0,322.0,12.024,13.59828,284.57416,9.5,200.5,13.499001,13.407583,150.23724,87.0,285.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 12:00:00,12,4,5,1,1,0,900.0,100.0,150.0,13.698999,17.475168,296.18756,31.0,392.0,12.874001,14.849913,301.35287,11.0,322.0,14.174,11.705972,292.76776,58.5,318.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 13:00:00,13,4,5,1,1,0,900.0,100.0,150.0,14.224,18.37249,294.88367,24.5,400.5,13.698999,17.475168,296.18756,31.0,392.0,14.749001,17.269753,277.30957,40.0,358.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 14:00:00,14,4,5,1,1,0,900.0,100.0,150.0,14.749,19.216265,292.2013,35.5,366.0,14.224,18.37249,294.88367,24.5,400.5,15.073999,23.976387,276.74817,68.0,317.5,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 15:00:00,15,4,5,1,1,0,900.0,100.0,150.0,14.524,17.938345,297.01788,19.0,285.0,14.749,19.216265,292.2013,35.5,366.0,14.974001,23.239195,275.9394,51.0,247.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 16:00:00,16,4,5,1,1,0,900.0,100.0,150.0,14.073999,16.010761,299.72568,28.0,189.5,14.524,17.938345,297.01788,19.0,285.0,14.599,21.78294,277.59235,70.0,156.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 17:00:00,17,4,5,1,1,0,900.0,100.0,150.0,13.124,13.834631,292.46313,16.5,63.0,14.073999,16.010761,299.72568,28.0,189.5,13.823999,19.364828,273.88928,69.5,49.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 18:00:00,18,4,5,1,1,0,900.0,100.0,150.0,12.274,14.265169,272.16473,23.0,0.5,13.124,13.834631,292.46313,16.5,63.0,13.299,18.50054,274.52295,61.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 19:00:00,19,4,5,1,1,0,900.0,100.0,150.0,11.799,13.213354,267.6606,18.5,0.0,12.274,14.265169,272.16473,23.0,0.5,13.124001,19.268307,271.3999,55.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 20:00:00,20,4,5,1,1,0,900.0,100.0,150.0,11.549,10.5852995,266.4043,8.5,0.0,11.799,13.213354,267.6606,18.5,0.0,12.899,19.748924,272.5058,62.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 21:00:00,21,4,5,1,1,0,870.0,100.0,150.0,11.349,9.2560835,266.1557,1.0,0.0,11.549,10.5852995,266.4043,8.5,0.0,12.749001,19.292454,283.15335,80.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 22:00:00,22,4,5,1,1,0,870.0,125.0,150.0,11.198999,9.006162,258.7342,0.5,0.0,11.349,9.2560835,266.1557,1.0,0.0,12.649,19.464512,295.77103,68.5,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
2025-01-04 23:00:00,23,4,5,1,1,0,870.0,125.0,150.0,11.024,10.036543,253.86713,1.0,0.0,11.198999,9.006162,258.7342,0.5,0.0,12.549,19.478575,299.43997,92.0,0.0,0.0,49.622,113.2,113.2,0.0,74.222351,74.45,74.45,0
